name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Nicholas Singleton,201,RB,TEN,RB63,11,152,319,204.42,31.89,24343
Tank Dell,202,WR,HOU,WR81,11,170,279,209.27,20.69,25361
Chimere Dike,203,WR,TEN,WR82,11,151,325,208.36,32.64,27315
Deshaun Watson,204,QB,CLE,QB34,11,70,277,155.70,37.90,16398
Rashod Bateman,205,WR,BAL,WR83,11,171,263,214.43,21.04,19794
Kaytron Allen,206,RB,WAS,RB64,11,161,287,205.13,29.91,24362
De'Zhaun Stribling,207,WR,SF,WR84,11,171,351,219.41,36.39,28138
Germie Bernard,208,WR,PIT,WR85,11,172,284,211.52,27.12,26039
Pat Freiermuth,209,TE,PIT,TE26,11,161,279,219.12,18.07,20163
Brandon Aiyuk,210,WR,SF,WR86,11,144,296,198.73,35.32,19252
Jaylen Wright,211,RB,MIA,RB65,11,161,325,212.79,22.07,25987
David Njoku,212,TE,LAC,TE27,11,161,303,222.68,19.38,16399
Cade Otton,213,TE,TB,TE28,11,188,275,221.20,14.87,23181
Kirk Cousins,214,QB,LV,QB35,11,83,284,167.54,31.53,11177
Zachariah Branch,215,WR,ATL,WR87,11,158,304,218.94,25.20,25419
Jack Bech,216,WR,LV,WR88,11,169,308,221.03,24.89,27224
Ted Hurst III,217,WR,TB,WR89,11,178,337,231.43,30.70,28130
Terrance Ferguson,218,TE,LAR,TE29,11,190,315,225.14,20.51,23091
Elic Ayomanor,219,WR,TEN,WR90,11,167,301,221.86,31.56,27059
Colby Parkinson,220,TE,LAR,TE30,11,181,273,229.65,17.01,19372
Ollie Gordon II,221,RB,MIA,RB66,11,176,327,224.99,21.13,25984
Justice Hill,222,RB,BAL,RB67,11,154,292,217.99,32.59,18256
Keon Coleman,223,WR,BUF,WR91,11,177,272,225.65,23.14,26019
Evan Engram,224,TE,DEN,TE31,12,183,262,232.51,14.80,16411
Chris Bell,225,WR,MIA,WR92,12,157,276,216.94,26.90,26038
MarShawn Lloyd,226,RB,GB,RB68,12,157,322,225.16,36.50,23118
Elijah Sarratt,227,WR,BAL,WR93,12,174,286,226.78,22.74,27463
Christian Kirk,228,WR,SF,WR94,12,176,288,226.99,21.01,17268
Ty Johnson,229,RB,BUF,RB69,12,166,327,229.03,25.58,18406
Malachi Fields,230,WR,NYG,WR95,12,157,308,228.91,28.69,27994
Eli Stowers,231,TE,PHI,TE32,12,190,319,240.67,26.97,23144
Tory Horton,232,WR,SEA,WR96,12,163,327,235.97,24.39,26022
DJ Giddens,233,RB,IND,RB70,12,162,328,237.61,26.06,27097
Tyreek Hill,234,WR,FA,WR97,12,133,300,214.10,41.04,15802
Jaydon Blue,235,RB,DAL,RB71,12,171,333,234.24,28.24,24344
Marvin Mims Jr.,236,WR,DEN,WR98,12,189,349,232.85,27.73,23080
Mason Taylor,237,TE,NYJ,TE33,12,189,309,241.39,26.03,26005
Darius Slayton,238,WR,NYG,WR99,12,180,343,238.28,30.32,18706
Greg Dulcich,239,TE,MIA,TE34,12,142,274,205.87,35.53,23153
Chris Brooks,240,RB,GB,RB72,12,162,301,237.25,26.74,25823
Chris Brazzell II,241,WR,CAR,WR100,12,173,287,234.22,23.14,28047
Isaiah Davis,242,RB,NYJ,RB73,12,192,293,231.11,21.46,25977
Theo Johnson,243,TE,NYG,TE35,12,194,318,243.53,23.60,23104
Xavier Legette,244,WR,CAR,WR101,12,180,295,234.33,27.00,26136
Demond Claiborne,245,RB,MIN,RB74,12,167,300,233.31,28.19,28084
Samaje Perine,246,RB,CIN,RB75,12,163,345,241.47,36.18,16423
Tyquan Thornton,247,WR,KC,WR102,12,171,328,243.93,26.21,22913
Devin Neal,248,RB,NO,RB76,12,172,318,237.76,30.73,23682
Jordan James,249,RB,SF,RB77,12,156,339,241.43,30.90,27310
Seth McGowan,250,RB,IND,RB78,12,213,338,258.06,26.34,23079
LeQuint Allen Jr.,251,RB,JAC,RB79,12,179,315,238.83,27.72,27285
Trey Benson,252,RB,ARI,RB80,12,132,314,235.43,37.84,25388
Malik Davis,253,RB,DAL,RB81,12,166,335,246.60,27.91,24205
Devaughn Vele,254,WR,NO,WR103,12,198,328,242.72,21.87,26409
Kaleb Johnson,255,RB,PIT,RB82,12,159,332,238.85,34.76,27165
George Holani,256,RB,SEA,RB83,12,166,336,241.03,31.03,22915
Kyle Williams,257,WR,NE,WR104,12,187,344,242.10,34.00,27487
Oscar Delp,258,TE,NO,TE36,12,210,330,268.79,28.60,25430
Keenan Allen,259,WR,LAC,WR105,12,183,272,240.75,21.66,11616
Mack Hollins,260,WR,NE,WR106,12,173,333,246.88,36.45,16489
Hollywood Brown,261,WR,PHI,WR107,12,193,320,253.70,19.86,18226
Brashard Smith,262,RB,KC,RB84,12,207,323,247.07,23.96,27259
Kaelon Black,263,RB,SF,RB85,12,179,306,249.97,32.24,28401
Mike Gesicki,264,TE,CIN,TE37,12,197,290,238.87,18.79,17272
Emari Demercado,265,RB,KC,RB86,12,163,303,258.15,27.78,25654
Devin Singletary,266,RB,NYG,RB87,12,182,320,261.76,19.43,18280
Jerome Ford,267,RB,WAS,RB88,12,199,299,254.91,23.24,22921
Kendre Miller,268,RB,NO,RB89,12,166,344,254.98,31.93,24360
Jaleel McLaughlin,269,RB,DEN,RB90,12,200,296,254.51,24.01,25876
Ja'Kobi Lane,270,WR,BAL,WR108,12,177,319,255.13,24.73,27337
Isaiah Bond,271,WR,CLE,WR109,12,210,341,263.90,27.03,24371
Najee Harris,272,RB,LAC,RB91,12,211,291,252.92,22.97,19302
Adam Randall,273,RB,BAL,RB92,12,202,317,260.25,22.66,24367
Skyler Bell,274,WR,BUF,WR110,12,191,331,251.22,27.21,28126
Trevor Etienne,275,RB,CAR,RB93,13,218,321,272.36,15.92,25393
Jake Tonges,276,TE,SF,TE38,13,194,314,251.31,22.01,24778
Tahj Brooks,277,RB,CIN,RB94,13,202,324,267.95,22.59,26212
Isaac Guerendo,278,RB,SF,RB95,13,190,338,262.19,29.06,26392
Andrei Iosivas,279,WR,CIN,WR111,13,180,305,242.67,28.08,25335
Jarquez Hunter,280,RB,LAR,RB96,13,226,300,271.73,15.33,24335
Joe Mixon,281,RB,FA,RB97,13,162,294,260.93,31.49,16420
Audric Estime,282,RB,NO,RB98,13,232,316,273.33,18.04,23054
Darnell Washington,283,TE,PIT,TE39,13,221,330,260.41,23.41,22967
Will Shipley,284,RB,PHI,RB99,13,238,306,278.78,14.23,22930
Cedric Tillman,285,WR,CLE,WR112,13,220,342,271.62,27.26,25287
Konata Mumpfield,286,WR,LAR,WR113,13,212,342,262.91,29.81,27449
Tez Johnson,287,WR,TB,WR114,13,176,323,271.76,29.17,27147
J.J. McCarthy,288,QB,MIN,QB36,13,76,282,169.67,44.80,23018
Jalen Royals,289,WR,KC,WR115,13,220,335,274.89,31.41,27076
Kareem Hunt,290,RB,FA,RB100,13,228,352,283.79,19.42,16425
Luke McCaffrey,291,WR,WAS,WR116,13,213,330,274.91,30.32,26328
Caleb Douglas,292,WR,MIA,WR117,13,193,331,262.79,40.85,28135
Max Klare,293,TE,LAR,TE40,13,240,311,271.75,19.76,27993
Jahan Dotson,294,WR,ATL,WR118,13,186,326,261.32,34.96,23101
Olamide Zaccheaus,295,WR,ATL,WR119,13,198,342,268.48,32.08,18864
Joshua Palmer,296,WR,BUF,WR120,13,185,336,262.59,45.07,22845
Calvin Austin III,297,WR,NYG,WR121,13,220,342,274.77,36.15,23739
Tyler Higbee,298,TE,LAR,TE41,13,203,332,275.65,33.48,15623
Jalen Tolbert,299,WR,MIA,WR122,13,205,329,267.74,33.16,23770
Michael Mayer,300,TE,LV,TE42,13,240,328,271.36,24.46,23056
Elijah Arroyo,301,TE,SEA,TE43,13,246,324,282.27,20.59,23004
Ja'Tavion Sanders,302,TE,CAR,TE44,13,241,323,276.77,21.46,24334
DeMario Douglas,303,WR,NE,WR123,13,183,353,281.19,36.02,25304
Noah Gray,304,TE,KC,TE45,13,247,325,287.10,20.82,19539
Kendrick Bourne,305,WR,ARI,WR124,13,201,374,264.86,50.09,17066
Dawson Knox,306,TE,BUF,TE46,13,225,336,281.19,30.20,18631
Bam Knight,307,RB,ARI,RB101,13,218,334,276.46,28.84,24901
Cole Kmet,308,TE,CHI,TE47,13,250,329,285.00,22.91,19229
Eli Heidenreich,309,RB,PIT,RB102,13,216,340,279.43,35.73,28297
Bryce Lance,310,WR,NO,WR125,13,204,328,270.25,29.02,28129
Brenen Thompson,311,WR,LAC,WR126,13,224,352,282.00,34.50,28133
Dont'e Thornton Jr.,312,WR,LV,WR127,13,234,336,287.67,33.13,27288
Xavier Hutchinson,313,WR,HOU,WR128,14,234,341,286.09,29.55,25332
J'Mari Taylor,314,RB,JAC,RB103,14,266,323,290.71,17.25,28109
Kalif Raymond,315,WR,CHI,WR129,14,203,337,276.87,39.53,16081
Jawhar Jordan,316,RB,HOU,RB104,14,159,338,284.56,43.14,26329
Jaylin Lane,317,WR,WAS,WR130,14,254,344,298.65,30.16,27454
Treylon Burks,318,WR,WAS,WR131,14,208,334,280.80,37.08,22905
Nick Westbrook-Ikhine,319,WR,IND,WR132,14,212,352,285.38,46.92,19747
KaVontae Turpin,320,WR,DAL,WR133,14,227,362,272.23,40.40,18520
Tutu Atwell,321,WR,MIA,WR134,14,216,354,287.88,43.52,20126
John Metchie III,322,WR,CAR,WR135,14,245,348,295.17,33.68,22895
Nick Chubb,323,RB,FA,RB105,14,200,322,288.75,28.47,17246
Noah Fant,324,TE,NO,TE48,14,252,348,301.80,25.06,17527
Raheim Sanders,325,RB,CLE,RB106,14,220,344,290.13,31.60,24351
Mac Jones,326,QB,SF,QB37,14,118,287,187.17,50.12,20156
Savion Williams,327,WR,GB,WR136,14,256,372,299.28,30.31,27144
Michael Carter,328,RB,TEN,RB107,14,258,348,299.06,27.42,22728
Justin Joly,329,TE,DEN,TE49,14,233,337,300.00,25.80,28079
Eli Raridon,330,TE,NE,TE50,14,250,375,305.05,32.04,28154
Kevin Coleman Jr.,331,WR,MIA,WR137,14,222,351,293.21,41.43,28067
Ty Simpson,332,QB,LAR,QB38,14,182,245,195.40,24.82,25368
Zavion Thomas,333,WR,CHI,WR138,14,231,370,285.91,47.27,28132
Justin Fields,334,QB,KC,QB39,14,177,296,204.00,46.06,19781
Kyle Juszczyk,335,RB,SF,RB108,14,193,314,252.57,47.78,11798
Carson Beck,336,QB,ARI,QB40,14,177,216,188.75,15.96,22953
Devontez Walker,337,WR,BAL,WR139,14,220,379,270.29,48.00,26011
Greg Dortch,338,WR,DET,WR140,14,234,351,287.22,39.36,18585
Anthony Richardson Sr.,339,QB,IND,QB41,14,173,292,206.00,49.75,24347
Tommy Tremble,340,TE,CAR,TE51,14,250,350,304.58,27.83,22795
Luke Musgrave,341,TE,GB,TE52,14,277,339,312.71,15.20,25282
Erick All Jr.,342,TE,CIN,TE53,14,245,329,290.44,29.96,23837
Jordan Whittington,343,WR,LAR,WR141,14,256,371,309.09,36.55,23135
Phil Mafah,344,RB,DAL,RB109,14,238,338,290.88,29.36,22928
Dyami Brown,345,WR,WAS,WR142,14,266,382,297.88,38.00,20113
John Bates,346,TE,WAS,TE54,14,240,359,288.43,39.43,22833
Austin Ekeler,347,RB,FA,RB110,14,246,335,303.11,28.73,16483
Cyrus Allen,348,WR,KC,WR143,14,243,367,299.13,40.30,28424
Jeremy McNichols,349,RB,WAS,RB111,14,214,327,270.20,46.43,16445
Joe Milton III,350,QB,DAL,QB42,14,180,298,220.00,55.16,25967
Deion Burks,351,WR,IND,WR144,14,278,381,315.90,29.92,27093
Dameon Pierce,352,RB,PHI,RB112,14,280,341,309.11,17.69,22947
Daniel Bellinger,353,TE,TEN,TE55,14,274,345,314.50,21.56,24238
Tommy Myers,354,TE,FA,TE56,14,227,355,290.00,47.47,25167
Ben Sinnott,355,TE,WAS,TE57,14,289,346,318.82,17.84,26310
Austin Hooper,356,TE,ATL,TE58,14,275,348,308.38,26.32,15581
Ashton Dulin,357,WR,IND,WR145,14,266,301,284.80,12.25,18656
Antonio Gibson,358,RB,FA,RB113,14,226,363,288.80,52.46,19624
Rasheen Ali,359,RB,BAL,RB114,14,247,299,270.50,19.62,25983
Jam Miller,360,RB,NE,RB115,14,271,322,307.71,16.79,27326
