name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.6,1.02,993,1,4,0.7,6,ppr,8,6,5187,2026-08-01,2026-08-08
Bijan Robinson,2,2,RB,ATL,5670,2,1.02,709,1,4,0.8,11,ppr,8,6,5187,2026-08-01,2026-08-08
Puka Nacua,3,3,WR,LAR,5714,2.9,1.03,248,1,6,0.7,11,ppr,8,6,5187,2026-08-01,2026-08-08
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,1156,1,7,1,6,ppr,8,6,5187,2026-08-01,2026-08-08
Christian McCaffrey,5,5,RB,SF,2434,5.3,1.05,588,2,10,1.3,8,ppr,8,6,5187,2026-08-01,2026-08-08
Jaxon Smith-Njigba,6,6,WR,SEA,5671,5.9,1.06,659,2,11,1.2,11,ppr,8,6,5187,2026-08-01,2026-08-08
Amon-Ra St. Brown,7,7,WR,DET,5182,7,1.07,685,3,11,1.3,6,ppr,8,6,5187,2026-08-01,2026-08-08
Jonathan Taylor,8,8,RB,IND,4864,7.5,1.08,904,3,15,1.6,13,ppr,8,6,5187,2026-08-01,2026-08-08
De'Von Achane,9,9,RB,MIA,5683,9.4,2.01,339,4,14,1.8,6,ppr,8,6,5187,2026-08-01,2026-08-08
Drake London,10,10,WR,ATL,5574,10.6,2.03,209,6,16,1.6,11,ppr,8,6,5187,2026-08-01,2026-08-08
CeeDee Lamb,11,11,WR,DAL,4869,11.3,2.03,723,6,18,2,14,ppr,8,6,5187,2026-08-01,2026-08-08
Rashee Rice,12,12,WR,KC,5696,11.4,2.03,176,6,19,1.8,5,ppr,8,6,5187,2026-08-01,2026-08-08
Chase Brown,13,13,RB,CIN,5706,12.2,2.04,719,6,19,2.3,6,ppr,8,6,5187,2026-08-01,2026-08-08
Justin Jefferson,14,14,WR,MIN,4876,13.3,2.05,803,6,21,2.7,6,ppr,8,6,5187,2026-08-01,2026-08-08
Ashton Jeanty,15,15,RB,LV,6500,14.1,2.06,612,6,22,3,13,ppr,8,6,5187,2026-08-01,2026-08-08
James Cook III,16,16,RB,BUF,5652,15.1,2.07,1422,7,23,3,7,ppr,8,6,5187,2026-08-01,2026-08-08
Derrick Henry,17,17,RB,BAL,2350,16.1,2.08,368,7,24,3.1,13,ppr,8,6,5187,2026-08-01,2026-08-08
A.J. Brown,18,18,WR,NE,3247,17.5,3.02,652,10,24,2.7,11,ppr,8,6,5187,2026-08-01,2026-08-08
Saquon Barkley,19,19,RB,PHI,2860,18.7,3.03,1237,9,28,3.4,10,ppr,8,6,5187,2026-08-01,2026-08-08
Omarion Hampton,20,20,RB,LAC,6538,19.8,3.04,1373,10,30,3.7,7,ppr,8,6,5187,2026-08-01,2026-08-08
Chris Olave,21,21,WR,NO,5544,20.1,3.04,226,13,26,2.4,8,ppr,8,6,5187,2026-08-01,2026-08-08
George Pickens,22,22,WR,DAL,5576,21.6,3.06,444,15,28,2.4,14,ppr,8,6,5187,2026-08-01,2026-08-08
Nico Collins,23,23,WR,HOU,5207,23.2,3.07,622,16,30,2.6,8,ppr,8,6,5187,2026-08-01,2026-08-08
Josh Jacobs,24,24,RB,GB,3255,24.6,4.01,364,17,32,2.6,11,ppr,8,6,5187,2026-08-01,2026-08-08
Jeremiyah Love,25,25,RB,ARI,6769,25.6,4.02,293,17,36,3.2,14,ppr,8,6,5187,2026-08-01,2026-08-08
Kenneth Walker,26,26,RB,KC,5625,26.5,4.03,1582,16,38,3.7,5,ppr,8,6,5187,2026-08-01,2026-08-08
Zay Flowers,27,27,WR,BAL,5675,26.6,4.03,276,19,33,2.8,13,ppr,8,6,5187,2026-08-01,2026-08-08
Josh Allen,28,28,QB,BUF,2885,26.7,4.03,663,9,40,6.4,7,ppr,8,6,5187,2026-08-01,2026-08-08
Breece Hall,29,29,RB,NYJ,5503,28.3,4.04,192,21,35,2.8,13,ppr,8,6,5187,2026-08-01,2026-08-08
Garrett Wilson,30,30,WR,NYJ,5548,28.5,4.04,237,19,39,3.3,13,ppr,8,6,5187,2026-08-01,2026-08-08
DeVonta Smith,31,31,WR,PHI,4883,29.1,4.05,681,19,39,3.7,10,ppr,8,6,5187,2026-08-01,2026-08-08
Cam Skattebo,32,32,RB,NYG,6509,30.6,4.07,343,21,40,3.4,8,ppr,8,6,5187,2026-08-01,2026-08-08
Kyren Williams,33,33,RB,LAR,5623,32.2,4.08,653,22,42,3.7,11,ppr,8,6,5187,2026-08-01,2026-08-08
Emeka Egbuka,34,34,WR,TB,6576,33.7,5.02,1070,22,49,4.5,10,ppr,8,6,5187,2026-08-01,2026-08-08
Malik Nabers,35,36,WR,NYG,6183,33.9,5.02,1034,22,47,4.5,8,ppr,8,6,5187,2026-08-01,2026-08-08
Tetairoa McMillan,36,35,WR,CAR,6561,33.9,5.02,443,24,44,3.7,5,ppr,8,6,5187,2026-08-01,2026-08-08
Trey McBride,37,37,TE,ARI,5656,35.3,5.03,851,19,48,6,14,ppr,8,6,5187,2026-08-01,2026-08-08
Javonte Williams,38,38,RB,DAL,5185,36.7,5.05,657,26,50,4,14,ppr,8,6,5187,2026-08-01,2026-08-08
Travis Etienne Jr.,39,39,RB,NO,4863,37.1,5.05,304,27,48,3.8,8,ppr,8,6,5187,2026-08-01,2026-08-08
Tee Higgins,40,40,WR,CIN,4870,39.2,5.07,478,28,48,4,6,ppr,8,6,5187,2026-08-01,2026-08-08
Brock Bowers,41,41,TE,LV,6178,40.7,6.01,1567,18,58,8.5,13,ppr,8,6,5187,2026-08-01,2026-08-08
Davante Adams,42,42,WR,LAR,2125,41.2,6.01,334,30,53,4.1,11,ppr,8,6,5187,2026-08-01,2026-08-08
