name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.6,1.02,703,1,4,0.7,6,ppr,8,6,4299,2026-07-27,2026-08-03
Bijan Robinson,2,2,RB,ATL,5670,2,1.02,478,1,4,0.8,11,ppr,8,6,4299,2026-07-27,2026-08-03
Puka Nacua,3,3,WR,LAR,5714,2.7,1.03,174,1,6,0.9,11,ppr,8,6,4299,2026-07-27,2026-08-03
Ja'Marr Chase,4,4,WR,CIN,5177,4,1.04,998,1,8,1.1,6,ppr,8,6,4299,2026-07-27,2026-08-03
Christian McCaffrey,5,5,RB,SF,2434,5.2,1.05,464,1,10,1.3,8,ppr,8,6,4299,2026-07-27,2026-08-03
Jaxon Smith-Njigba,6,6,WR,SEA,5671,6,1.06,567,2,11,1.3,11,ppr,8,6,4299,2026-07-27,2026-08-03
Amon-Ra St. Brown,7,7,WR,DET,5182,7.4,1.07,572,3,11,1.3,6,ppr,8,6,4299,2026-07-27,2026-08-03
Jonathan Taylor,8,8,RB,IND,4864,7.5,1.07,604,3,13,1.6,13,ppr,8,6,4299,2026-07-27,2026-08-03
De'Von Achane,9,9,RB,MIA,5683,9.5,2.01,277,5,15,1.6,6,ppr,8,6,4299,2026-07-27,2026-08-03
Drake London,10,10,WR,ATL,5574,10.8,2.03,180,7,16,1.5,11,ppr,8,6,4299,2026-07-27,2026-08-03
CeeDee Lamb,11,11,WR,DAL,4869,11.4,2.03,595,6,18,2.1,14,ppr,8,6,4299,2026-07-27,2026-08-03
Chase Brown,12,12,RB,CIN,5706,13.1,2.05,541,6,23,3,6,ppr,8,6,4299,2026-07-27,2026-08-03
Justin Jefferson,13,13,WR,MIN,4876,13.3,2.05,566,6,20,2.7,6,ppr,8,6,4299,2026-07-27,2026-08-03
Ashton Jeanty,14,14,RB,LV,6500,13.4,2.05,545,5,21,3.1,13,ppr,8,6,4299,2026-07-27,2026-08-03
James Cook III,15,15,RB,BUF,5652,15,2.07,1050,6,23,3.1,7,ppr,8,6,4299,2026-07-27,2026-08-03
Rashee Rice,16,16,WR,KC,5696,15.3,2.07,167,1,29,5.6,5,ppr,8,6,4299,2026-07-27,2026-08-03
Derrick Henry,17,17,RB,BAL,2350,15.8,2.08,264,7,22,3.2,13,ppr,8,6,4299,2026-07-27,2026-08-03
A.J. Brown,18,18,WR,NE,3247,17.1,3.01,531,9,24,2.9,11,ppr,8,6,4299,2026-07-27,2026-08-03
Saquon Barkley,19,19,RB,PHI,2860,18.4,3.02,922,10,26,3.2,10,ppr,8,6,4299,2026-07-27,2026-08-03
Omarion Hampton,20,20,RB,LAC,6538,19.7,3.04,1004,10,30,3.5,7,ppr,8,6,4299,2026-07-27,2026-08-03
Chris Olave,21,21,WR,NO,5544,21.1,3.05,174,13,32,3.3,8,ppr,8,6,4299,2026-07-27,2026-08-03
