name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.05,0.21,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,7,2.59,1.05,17233
Drake Maye,3,QB,NE,QB3,1,2,41,4.23,4.57,23046
Joe Burrow,4,QB,CIN,QB4,1,2,26,5.08,3.20,19196
Jayden Daniels,5,QB,WAS,QB5,2,2,55,6.79,6.65,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,24,7.23,3.44,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,5,12,7.26,2.21,19788
Jahmyr Gibbs,8,RB,DET,RB1,2,2,15,10.57,2.57,22968
Puka Nacua,9,WR,LAR,WR2,2,6,23,11.15,3.15,23180
Caleb Williams,10,QB,CHI,QB7,2,4,62,11.19,7.43,23084
Bijan Robinson,11,RB,ATL,RB2,2,3,37,11.55,3.56,23133
Justin Herbert,12,QB,LAC,QB8,2,4,73,12.01,8.15,18635
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,41,13.13,4.56,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,8,21,14.08,2.74,19799
Trevor Lawrence,15,QB,JAC,QB9,3,7,106,16.94,11.47,19780
Dak Prescott,16,QB,DAL,QB10,3,4,119,17.01,13.13,15600
Christian McCaffrey,17,RB,SF,RB3,3,10,46,19.72,8.38,16393
CeeDee Lamb,18,WR,DAL,WR5,3,12,44,20.21,4.21,19202
Justin Jefferson,19,WR,MIN,WR6,4,14,50,22.10,5.61,19236
Brock Purdy,20,QB,SF,QB11,4,11,56,23.70,7.60,19797
Jaxson Dart,21,QB,NYG,QB12,4,8,98,25.26,13.79,23160
Drake London,22,WR,ATL,WR7,4,12,46,25.27,5.71,23163
Jonathan Taylor,23,RB,IND,RB4,4,13,48,25.28,8.83,19217
Bo Nix,24,QB,DEN,QB13,4,9,56,26.72,9.42,22910
A.J. Brown,25,WR,NE,WR8,4,14,68,28.06,8.31,18218
Patrick Mahomes II,26,QB,KC,QB14,4,8,161,28.53,17.06,16413
Nico Collins,27,WR,HOU,WR9,4,23,53,30.98,6.61,20130
Ashton Jeanty,28,RB,LV,RB5,4,15,55,31.28,8.37,25989
Chase Brown,29,RB,CIN,RB6,4,15,51,32.03,8.20,25324
James Cook III,30,RB,BUF,RB7,5,13,58,32.64,10.73,22958
Jared Goff,31,QB,DET,QB15,5,8,50,32.67,8.83,15501
Matthew Stafford,32,QB,LAR,QB16,5,8,163,33.73,19.76,9451
Trey McBride,33,TE,ARI,TE1,5,25,62,35.42,7.20,22936
George Pickens,34,WR,DAL,WR10,5,23,72,36.00,8.51,22963
Chris Olave,35,WR,NO,WR11,5,23,72,36.09,9.87,20111
Brock Bowers,36,TE,LV,TE2,5,20,54,36.53,5.55,22955
De'Von Achane,37,RB,MIA,RB8,5,22,65,37.15,8.38,23136
Rashee Rice,38,WR,KC,WR12,5,14,63,38.43,10.59,23113
DeVonta Smith,39,WR,PHI,WR13,5,23,68,39.37,9.32,19222
Saquon Barkley,40,RB,PHI,RB9,5,22,66,41.59,7.67,17240
Kyler Murray,41,QB,MIN,QB17,5,17,66,38.12,11.50,18600
Omarion Hampton,42,RB,LAC,RB10,5,23,62,42.06,7.95,25395
Baker Mayfield,43,QB,TB,QB18,5,18,60,43.97,11.01,17237
Malik Nabers,44,WR,NYG,WR14,5,20,80,44.15,12.43,25409
Kenneth Walker III,45,RB,KC,RB11,6,26,86,45.72,9.84,23021
Zay Flowers,46,WR,BAL,WR15,6,24,71,45.81,9.60,22916
Jordan Love,47,QB,GB,QB19,6,18,167,46.80,16.94,19246
