name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,3,1.32,0.57,17298
Drake Maye,2,QB,NE,QB2,1,1,7,2.37,1.35,23046
Jayden Daniels,3,QB,WAS,QB3,1,3,12,5.37,3.26,22902
Ja'Marr Chase,4,WR,CIN,WR1,1,1,8,5.89,2.10,19788
Lamar Jackson,5,QB,BAL,QB4,1,3,27,6.53,5.34,17233
Jaxon Smith-Njigba,6,WR,SEA,WR2,2,2,15,9.16,2.83,23070
Joe Burrow,7,QB,CIN,QB5,2,3,25,9.63,6.41,19196
Bijan Robinson,8,RB,ATL,RB1,2,4,19,9.84,4.42,23133
Puka Nacua,9,WR,LAR,WR3,2,5,18,10.16,4.07,23180
Caleb Williams,10,QB,CHI,QB6,2,4,42,10.89,10.06,23084
Jahmyr Gibbs,11,RB,DET,RB2,2,5,19,11.53,4.41,22968
Justin Herbert,12,QB,LAC,QB7,3,6,28,14.16,7.28,18635
Patrick Mahomes II,13,QB,KC,QB8,3,7,26,14.42,5.55,16413
Amon-Ra St. Brown,14,WR,DET,WR4,3,7,26,15.68,4.93,19799
Jalen Hurts,15,QB,PHI,QB9,3,5,29,15.84,6.29,19275
Justin Jefferson,16,WR,MIN,WR5,3,10,27,16.68,4.62,19236
Ashton Jeanty,17,RB,LV,RB3,3,11,27,19.16,4.56,25989
Trevor Lawrence,18,QB,JAC,QB10,3,11,43,19.74,8.64,19780
CeeDee Lamb,19,WR,DAL,WR6,3,13,32,20.00,5.23,19202
Malik Nabers,20,WR,NYG,WR7,3,10,34,20.05,5.95,25409
Jeremiyah Love,21,RB,ARI,RB4,4,13,30,23.58,4.95,25403
Drake London,22,WR,ATL,WR8,4,13,29,23.68,4.45,23163
Brock Purdy,23,QB,SF,QB11,4,15,47,25.05,10.15,19797
Jaxson Dart,24,QB,NYG,QB12,4,13,51,25.32,10.43,23160
De'Von Achane,25,RB,MIA,RB5,4,20,34,26.37,3.87,23136
Brock Bowers,26,TE,LV,TE1,4,11,43,26.68,9.35,22955
Omarion Hampton,27,RB,LAC,RB6,4,18,36,26.95,5.48,25395
Bo Nix,28,QB,DEN,QB13,4,14,61,27.95,12.96,22910
Tetairoa McMillan,29,WR,CAR,WR9,4,24,39,30.32,3.53,25417
James Cook III,30,RB,BUF,RB7,4,21,43,31.89,5.09,22958
Dak Prescott,31,QB,DAL,QB14,4,20,56,32.79,11.57,15600
Nico Collins,32,WR,HOU,WR10,5,22,41,34.00,4.52,20130
Trey McBride,33,TE,ARI,TE2,5,16,58,34.05,10.78,22936
Jonathan Taylor,34,RB,IND,RB8,5,23,49,34.21,6.89,19217
Emeka Egbuka,35,WR,TB,WR11,5,28,51,34.79,5.04,23062
Jordan Love,36,QB,GB,QB15,5,20,67,35.32,14.40,19246
George Pickens,37,WR,DAL,WR12,5,25,58,36.26,7.51,22963
Carnell Tate,38,WR,TEN,WR13,5,25,53,39.68,6.88,26009
Chris Olave,39,WR,NO,WR14,5,34,51,39.79,4.29,20111
Kenneth Walker III,40,RB,KC,RB9,5,29,58,39.95,6.39,23021
Garrett Wilson,41,WR,NYJ,WR15,5,26,55,41.89,6.69,23072
Ladd McConkey,42,WR,LAC,WR16,5,33,59,43.89,6.29,26122
Breece Hall,43,RB,NYJ,RB10,5,30,64,44.84,8.80,22982
Luther Burden III,44,WR,CHI,WR17,5,36,65,47.26,7.70,27016
Colston Loveland,45,TE,CHI,TE3,5,22,63,47.42,13.55,26006
DeVonta Smith,46,WR,PHI,WR18,5,35,57,47.95,6.30,19222
A.J. Brown,47,WR,NE,WR19,5,33,65,48.00,8.66,18218
