name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,131,K,DAL,6162,127.3,16.07,1519,65,184,23.7,14,ppr,8,6,6075,2026-08-31,2026-09-07
Ka'imi Fairbairn,2,143,K,HOU,2531,136.8,18.01,132,93,184,18.7,8,ppr,8,6,6075,2026-08-31,2026-09-07
Jason Myers,3,147,K,SEA,2424,138.4,18.02,113,88,184,19.1,11,ppr,8,6,6075,2026-08-31,2026-09-07
Cameron Dicker,4,157,K,LAC,5538,146.4,19.02,154,102,188,20.3,7,ppr,8,6,6075,2026-08-31,2026-09-07
Harrison Mevis,5,160,K,LAR,6299,148.8,19.05,92,109,187,16.4,11,ppr,8,6,6075,2026-08-31,2026-09-07
Chris Boswell,6,162,K,PIT,2340,149.8,19.06,46,119,178,11.7,9,ppr,8,6,6075,2026-08-31,2026-09-07
Jake Bates,7,164,K,DET,6055,151.2,19.07,120,94,192,21.9,6,ppr,8,6,6075,2026-08-31,2026-09-07
Cam Little,8,172,K,JAX,6188,153.7,20.02,261,105,210,18.7,7,ppr,8,6,6075,2026-08-31,2026-09-07
Harrison Butker,9,176,K,KC,2514,154.7,20.03,154,108,195,18.4,5,ppr,8,6,6075,2026-08-31,2026-09-07
Will Reichard,10,181,K,MIN,6296,155.8,20.04,75,108,192,18.2,6,ppr,8,6,6075,2026-08-31,2026-09-07
Chase McLaughlin,11,182,K,TB,4865,156.2,20.04,131,100,206,21.4,10,ppr,8,6,6075,2026-08-31,2026-09-07
Wil Lutz,12,201,K,DEN,2522,161.5,21.02,112,133,210,15.9,10,ppr,8,6,6075,2026-08-31,2026-09-07
Eddy Piñeiro,13,204,K,SF,3097,161.9,21.02,94,119,209,17.2,8,ppr,8,6,6075,2026-08-31,2026-09-07
Trey Smack,14,206,K,GB,6835,162.1,21.02,23,116,202,22.3,11,ppr,8,6,6075,2026-08-31,2026-09-07
Andy Borregales,15,209,K,NE,6585,162.3,21.02,10,124,209,24.6,11,ppr,8,6,6075,2026-08-31,2026-09-07
Tyler Loop,16,215,K,BAL,6587,163.6,21.04,71,139,208,14.8,13,ppr,8,6,6075,2026-08-31,2026-09-07
Cairo Santos,17,223,K,CHI,2335,165.1,21.05,36,140,192,14.4,10,ppr,8,6,6075,2026-08-31,2026-09-07
Evan McPherson,18,228,K,CIN,5669,166.1,21.06,58,104,210,23.8,6,ppr,8,6,6075,2026-08-31,2026-09-07
Tyler Bass,19,233,K,BUF,5036,166.8,21.07,12,104,210,28,7,ppr,8,6,6075,2026-08-31,2026-09-07
Jake Elliott,20,247,K,PHI,2529,173.4,22.05,7,150,205,17.1,10,ppr,8,6,6075,2026-08-31,2026-09-07
