name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.04,0.20,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,7,2.71,1.27,17233
Drake Maye,3,QB,NE,QB3,1,2,50,4.04,5.14,23046
Joe Burrow,4,QB,CIN,QB4,1,2,16,4.98,2.50,19196
Ja'Marr Chase,5,WR,CIN,WR1,2,4,14,7.10,2.26,19788
Jalen Hurts,6,QB,PHI,QB5,2,3,18,7.28,3.30,19275
Jayden Daniels,7,QB,WAS,QB6,2,3,32,7.49,5.60,22902
Caleb Williams,8,QB,CHI,QB7,2,2,29,10.17,4.98,23084
Jahmyr Gibbs,9,RB,DET,RB1,2,2,15,10.51,2.46,22968
Puka Nacua,10,WR,LAR,WR2,2,6,23,11.49,3.33,23180
Justin Herbert,11,QB,LAC,QB8,2,4,41,11.67,6.05,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,37,11.84,3.25,23133
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,41,13.30,4.18,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,8,24,13.95,2.76,19799
Trevor Lawrence,15,QB,JAC,QB9,3,4,30,14.83,6.02,19780
Dak Prescott,16,QB,DAL,QB10,3,4,37,15.64,6.23,15600
CeeDee Lamb,17,WR,DAL,WR5,3,11,43,20.60,4.57,19202
Justin Jefferson,18,WR,MIN,WR6,3,11,50,21.27,5.35,19236
Christian McCaffrey,19,RB,SF,RB3,3,13,46,21.55,8.90,16393
Brock Purdy,20,QB,SF,QB11,4,8,50,22.36,6.57,19797
Jaxson Dart,21,QB,NYG,QB12,4,7,56,25.01,10.13,23160
Drake London,22,WR,ATL,WR7,4,20,46,25.18,5.14,23163
Jonathan Taylor,23,RB,IND,RB4,4,12,48,25.39,9.56,19217
Bo Nix,24,QB,DEN,QB13,4,14,55,25.82,7.62,22910
Patrick Mahomes II,25,QB,KC,QB14,4,9,55,26.44,8.45,16413
A.J. Brown,26,WR,NE,WR8,4,14,51,27.23,6.94,18218
Ashton Jeanty,27,RB,LV,RB5,4,15,58,30.59,8.52,25989
Matthew Stafford,28,QB,LAR,QB15,4,7,60,31.16,11.00,9451
Nico Collins,29,WR,HOU,WR9,4,23,54,31.72,6.33,20130
Jared Goff,30,QB,DET,QB16,4,8,54,32.13,8.16,15501
James Cook III,31,RB,BUF,RB6,4,15,52,32.29,10.37,22958
Chase Brown,32,RB,CIN,RB7,5,15,54,32.89,8.08,25324
Brock Bowers,33,TE,LV,TE1,5,21,54,34.47,5.39,22955
Chris Olave,34,WR,NO,WR10,5,23,53,34.52,8.03,20111
George Pickens,35,WR,DAL,WR11,5,23,62,35.17,8.04,22963
Trey McBride,36,TE,ARI,TE2,5,31,60,37.13,5.60,22936
De'Von Achane,37,RB,MIA,RB8,5,13,58,37.39,8.77,23136
Kyler Murray,38,QB,MIN,QB17,5,7,64,37.54,11.66,18600
Rashee Rice,39,WR,KC,WR12,5,23,65,37.79,10.00,23113
DeVonta Smith,40,WR,PHI,WR13,5,23,63,40.25,8.62,19222
Malik Nabers,41,WR,NYG,WR14,5,20,73,40.60,11.64,25409
Saquon Barkley,42,RB,PHI,RB9,5,15,66,41.27,7.40,17240
Omarion Hampton,43,RB,LAC,RB10,5,22,61,41.83,8.17,25395
Baker Mayfield,44,QB,TB,QB18,5,18,60,44.45,10.75,17237
Kenneth Walker III,45,RB,KC,RB11,5,25,77,44.99,9.15,23021
Jordan Love,46,QB,GB,QB19,6,19,64,45.91,9.98,19246
Garrett Wilson,47,WR,NYJ,WR15,6,27,64,46.70,8.33,23072
Zay Flowers,48,WR,BAL,WR16,6,27,69,47.05,9.31,22916
Tyler Shough,49,QB,NO,QB20,6,17,66,48.57,10.96,23096
Tetairoa McMillan,50,WR,CAR,WR17,6,28,74,50.35,8.39,25417
Jaylen Waddle,51,WR,DEN,WR18,6,35,73,53.14,8.02,19790
Ladd McConkey,52,WR,LAC,WR19,6,30,72,53.17,8.15,26122
Tee Higgins,53,WR,CIN,WR20,6,35,74,53.43,8.47,19211
Malik Willis,54,QB,MIA,QB21,6,19,94,54.56,13.92,23499
Colston Loveland,55,TE,CHI,TE3,6,39,104,55.38,15.79,26006
Derrick Henry,56,RB,BAL,RB12,6,27,74,55.61,10.59,15514
Emeka Egbuka,57,WR,TB,WR21,6,27,84,56.96,9.77,23062
Jeremiyah Love,58,RB,ARI,RB13,6,44,88,56.97,10.06,25403
Breece Hall,59,RB,NYJ,RB14,6,46,79,57.61,7.87,22982
Kyren Williams,60,RB,LAR,RB15,6,40,77,61.11,8.13,23059
C.J. Stroud,61,QB,HOU,QB22,6,24,87,63.04,9.30,23071
Sam Darnold,62,QB,SEA,QB23,7,26,179,63.42,14.47,17236
Josh Jacobs,63,RB,GB,RB16,7,46,81,64.22,8.74,18269
