name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.7,1.02,1138,1,4,0.8,6,2qb,10,6,7045,2026-08-04,2026-09-03
Josh Allen,2,2,QB,BUF,2885,1.8,1.02,1199,1,4,0.9,7,2qb,10,6,7045,2026-08-04,2026-09-03
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,620,1,6,0.6,11,2qb,10,6,7045,2026-08-04,2026-09-03
Puka Nacua,4,4,WR,LAR,5714,4.9,1.05,542,1,9,1.3,11,2qb,10,6,7045,2026-08-04,2026-09-03
Jonathan Taylor,5,5,RB,IND,4864,5.3,1.05,625,3,10,1.3,13,2qb,10,6,7045,2026-08-04,2026-09-03
Ja'Marr Chase,6,6,WR,CIN,5177,6.2,1.06,1652,1,14,2.2,6,2qb,10,6,7045,2026-08-04,2026-09-03
Drake Maye,7,7,QB,NE,6187,7.7,1.08,900,1,17,2.9,11,2qb,10,6,7045,2026-08-04,2026-09-03
Jaxon Smith-Njigba,8,8,WR,SEA,5671,8.2,1.08,839,3,15,1.9,11,2qb,10,6,7045,2026-08-04,2026-09-03
Lamar Jackson,9,9,QB,BAL,2888,8.6,1.09,1519,1,17,3.1,13,2qb,10,6,7045,2026-08-04,2026-09-03
Christian McCaffrey,10,11,RB,SF,2434,9.7,1.10,1245,3,20,2.8,8,2qb,10,6,7045,2026-08-04,2026-09-03
Joe Burrow,11,10,QB,CIN,4882,9.7,1.10,1169,2,20,2.9,6,2qb,10,6,7045,2026-08-04,2026-09-03
Derrick Henry,12,12,RB,BAL,2350,10.1,1.10,458,3,18,2.5,13,2qb,10,6,7045,2026-08-04,2026-09-03
Amon-Ra St. Brown,13,13,WR,DET,5182,12.9,2.03,1442,4,23,3.1,6,2qb,10,6,7045,2026-08-04,2026-09-03
Dak Prescott,14,14,QB,DAL,2377,14,2.04,773,6,27,3,14,2qb,10,6,7045,2026-08-04,2026-09-03
James Cook III,15,15,RB,BUF,5652,14.2,2.04,1702,4,30,4.4,7,2qb,10,6,7045,2026-08-04,2026-09-03
Jayden Daniels,16,16,QB,WAS,5854,14.3,2.04,738,6,26,3.2,7,2qb,10,6,7045,2026-08-04,2026-09-03
Matthew Stafford,17,17,QB,LAR,1664,17.5,2.08,448,10,28,2.8,11,2qb,10,6,7045,2026-08-04,2026-09-03
Jalen Hurts,18,18,QB,PHI,5025,17.7,2.08,717,9,30,3.2,10,2qb,10,6,7045,2026-08-04,2026-09-03
Brock Purdy,19,19,QB,SF,5648,19.8,2.10,259,11,30,3.2,8,2qb,10,6,7045,2026-08-04,2026-09-03
De'Von Achane,20,20,RB,MIA,5683,20.1,2.10,1000,8,35,4.6,6,2qb,10,6,7045,2026-08-04,2026-09-03
Trevor Lawrence,21,21,QB,JAX,5186,20.6,3.01,585,7,37,4.9,7,2qb,10,6,7045,2026-08-04,2026-09-03
Caleb Williams,22,22,QB,CHI,6173,21.4,3.01,881,8,45,4.8,10,2qb,10,6,7045,2026-08-04,2026-09-03
Saquon Barkley,23,23,RB,PHI,2860,23.9,3.04,2198,9,40,5.5,10,2qb,10,6,7045,2026-08-04,2026-09-03
CeeDee Lamb,24,24,WR,DAL,4869,24.7,3.05,2093,10,39,5.3,14,2qb,10,6,7045,2026-08-04,2026-09-03
Patrick Mahomes,25,25,QB,KC,2462,24.9,3.05,465,10,46,5.7,5,2qb,10,6,7045,2026-08-04,2026-09-03
Jared Goff,26,26,QB,DET,2351,25.1,3.05,515,13,49,4.6,6,2qb,10,6,7045,2026-08-04,2026-09-03
Drake London,27,27,WR,ATL,5574,25.5,3.05,327,12,36,5,11,2qb,10,6,7045,2026-08-04,2026-09-03
Justin Herbert,28,28,QB,LAC,4887,25.6,3.06,1031,12,53,5.2,7,2qb,10,6,7045,2026-08-04,2026-09-03
Justin Jefferson,29,29,WR,MIN,4876,27.6,3.08,2050,11,46,6.2,6,2qb,10,6,7045,2026-08-04,2026-09-03
Chase Brown,30,30,RB,CIN,5706,28.9,3.09,2329,12,48,6.3,6,2qb,10,6,7045,2026-08-04,2026-09-03
Bo Nix,31,31,QB,DEN,6253,30.2,3.10,686,15,56,5.8,10,2qb,10,6,7045,2026-08-04,2026-09-03
Ashton Jeanty,32,33,RB,LV,6500,32.3,4.02,1589,9,62,8.6,13,2qb,10,6,7045,2026-08-04,2026-09-03
