name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.4,1.01,376,1,3,0.7,7,2qb,10,6,2464,2026-07-07,2026-08-06
Jahmyr Gibbs,2,2,RB,DET,5672,2.2,1.02,215,1,4,0.8,6,2qb,10,6,2464,2026-07-07,2026-08-06
Bijan Robinson,3,3,RB,ATL,5670,2.7,1.03,191,1,4,0.7,11,2qb,10,6,2464,2026-07-07,2026-08-06
Lamar Jackson,4,4,QB,BAL,2888,5.3,1.05,278,1,14,1.8,13,2qb,10,6,2464,2026-07-07,2026-08-06
Joe Burrow,5,5,QB,CIN,4882,5.8,1.06,194,1,11,2.4,6,2qb,10,6,2464,2026-07-07,2026-08-06
Puka Nacua,6,7,WR,LAR,5714,6.2,1.06,256,1,13,2.6,11,2qb,10,6,2464,2026-07-07,2026-08-06
Drake Maye,7,6,QB,NE,6187,6.2,1.06,240,1,12,2.2,11,2qb,10,6,2464,2026-07-07,2026-08-06
Jonathan Taylor,8,8,RB,IND,4864,6.5,1.07,180,3,12,1.5,13,2qb,10,6,2464,2026-07-07,2026-08-06
Dak Prescott,9,9,QB,DAL,2377,10,1.10,159,1,17,3.5,14,2qb,10,6,2464,2026-07-07,2026-08-06
Ja'Marr Chase,10,10,WR,CIN,5177,10.1,1.10,644,1,26,4.8,6,2qb,10,6,2464,2026-07-07,2026-08-06
Christian McCaffrey,11,11,RB,SF,2434,11.7,2.02,364,3,21,3.4,8,2qb,10,6,2464,2026-07-07,2026-08-06
Jayden Daniels,12,12,QB,WAS,5854,12.5,2.02,256,5,20,2.6,7,2qb,10,6,2464,2026-07-07,2026-08-06
Jaxon Smith-Njigba,13,13,WR,SEA,5671,15,2.05,335,5,30,4.8,11,2qb,10,6,2464,2026-07-07,2026-08-06
Derrick Henry,14,14,RB,BAL,2350,15.1,2.05,102,7,23,3.1,13,2qb,10,6,2464,2026-07-07,2026-08-06
Trevor Lawrence,15,15,QB,JAX,5186,15.5,2.05,103,3,27,4.4,7,2qb,10,6,2464,2026-07-07,2026-08-06
Jalen Hurts,16,16,QB,PHI,5025,15.8,2.06,157,5,29,4.1,10,2qb,10,6,2464,2026-07-07,2026-08-06
Patrick Mahomes,17,17,QB,KC,2462,17.1,2.07,125,2,31,6,5,2qb,10,6,2464,2026-07-07,2026-08-06
Brock Purdy,18,18,QB,SF,5648,17.1,2.07,55,9,29,4.5,8,2qb,10,6,2464,2026-07-07,2026-08-06
Matthew Stafford,19,19,QB,LAR,1664,18.1,2.08,187,11,36,3.7,11,2qb,10,6,2464,2026-07-07,2026-08-06
James Cook III,20,20,RB,BUF,5652,19.6,2.10,565,8,30,4.2,7,2qb,10,6,2464,2026-07-07,2026-08-06
Amon-Ra St. Brown,21,21,WR,DET,5182,19.8,2.10,563,9,32,4.8,6,2qb,10,6,2464,2026-07-07,2026-08-06
Jared Goff,22,22,QB,DET,2351,21.3,3.01,93,12,30,3.5,6,2qb,10,6,2464,2026-07-07,2026-08-06
Caleb Williams,23,24,QB,CHI,6173,21.7,3.02,248,7,38,5.6,10,2qb,10,6,2464,2026-07-07,2026-08-06
