name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.6,1.02,706,1,4,0.8,7,2qb,10,6,4488,2026-07-20,2026-08-19
Jahmyr Gibbs,2,2,RB,DET,5672,1.9,1.02,557,1,4,0.8,6,2qb,10,6,4488,2026-07-20,2026-08-19
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,343,1,4,0.7,11,2qb,10,6,4488,2026-07-20,2026-08-19
Puka Nacua,4,4,WR,LAR,5714,5.1,1.05,372,1,13,1.9,11,2qb,10,6,4488,2026-07-20,2026-08-19
Drake Maye,5,5,QB,NE,6187,5.8,1.06,405,1,12,2.2,11,2qb,10,6,4488,2026-07-20,2026-08-19
Jonathan Taylor,6,6,RB,IND,4864,5.9,1.06,313,3,10,1.5,13,2qb,10,6,4488,2026-07-20,2026-08-19
Lamar Jackson,7,7,QB,BAL,2888,7.5,1.07,732,1,17,2.8,13,2qb,10,6,4488,2026-07-20,2026-08-19
Joe Burrow,8,8,QB,CIN,4882,8.1,1.08,595,1,17,2.8,6,2qb,10,6,4488,2026-07-20,2026-08-19
Ja'Marr Chase,9,9,WR,CIN,5177,8.4,1.08,1182,1,26,4.2,6,2qb,10,6,4488,2026-07-20,2026-08-19
Jaxon Smith-Njigba,10,10,WR,SEA,5671,10.9,2.01,576,1,30,4.7,11,2qb,10,6,4488,2026-07-20,2026-08-19
Christian McCaffrey,11,11,RB,SF,2434,11,2.01,825,3,20,2.9,8,2qb,10,6,4488,2026-07-20,2026-08-19
Derrick Henry,12,12,RB,BAL,2350,11.9,2.02,283,4,23,2.9,13,2qb,10,6,4488,2026-07-20,2026-08-19
Dak Prescott,13,13,QB,DAL,2377,12.4,2.02,445,4,19,2.9,14,2qb,10,6,4488,2026-07-20,2026-08-19
Jayden Daniels,14,14,QB,WAS,5854,13.1,2.03,496,5,22,3.1,7,2qb,10,6,4488,2026-07-20,2026-08-19
Amon-Ra St. Brown,15,15,WR,DET,5182,15.8,2.06,945,5,32,4.7,6,2qb,10,6,4488,2026-07-20,2026-08-19
Jalen Hurts,16,16,QB,PHI,5025,16.4,2.06,350,7,29,3.5,10,2qb,10,6,4488,2026-07-20,2026-08-19
Matthew Stafford,17,17,QB,LAR,1664,17.2,2.07,315,9,30,2.9,11,2qb,10,6,4488,2026-07-20,2026-08-19
James Cook III,18,18,RB,BUF,5652,17.4,2.07,1108,5,30,4.7,7,2qb,10,6,4488,2026-07-20,2026-08-19
Brock Purdy,19,19,QB,SF,5648,18.2,2.08,114,9,30,4.3,8,2qb,10,6,4488,2026-07-20,2026-08-19
Trevor Lawrence,20,20,QB,JAX,5186,18.3,2.08,285,4,37,5.4,7,2qb,10,6,4488,2026-07-20,2026-08-19
Patrick Mahomes,21,21,QB,KC,2462,21.6,3.02,273,8,42,5.1,5,2qb,10,6,4488,2026-07-20,2026-08-19
Caleb Williams,22,22,QB,CHI,6173,22.2,3.02,483,7,45,5.7,10,2qb,10,6,4488,2026-07-20,2026-08-19
De'Von Achane,23,23,RB,MIA,5683,22.9,3.03,466,10,35,4.7,6,2qb,10,6,4488,2026-07-20,2026-08-19
Jared Goff,24,24,QB,DET,2351,24.4,3.04,283,12,49,5.2,6,2qb,10,6,4488,2026-07-20,2026-08-19
Justin Herbert,25,25,QB,LAC,4887,24.8,3.05,548,11,45,5.3,7,2qb,10,6,4488,2026-07-20,2026-08-19
Drake London,26,26,WR,ATL,5574,25,3.05,164,12,36,4.9,11,2qb,10,6,4488,2026-07-20,2026-08-19
Saquon Barkley,27,27,RB,PHI,2860,26.1,3.06,1205,12,40,5.1,10,2qb,10,6,4488,2026-07-20,2026-08-19
CeeDee Lamb,28,28,WR,DAL,4869,26.2,3.06,1062,11,43,5.6,14,2qb,10,6,4488,2026-07-20,2026-08-19
Jaxson Dart,29,29,QB,NYG,6568,28.2,3.08,180,16,58,7.6,8,2qb,10,6,4488,2026-07-20,2026-08-19
Ashton Jeanty,30,30,RB,LV,6500,29.1,3.09,989,12,47,6.3,13,2qb,10,6,4488,2026-07-20,2026-08-19
Justin Jefferson,31,31,WR,MIN,4876,29.4,3.09,1119,11,46,6.8,6,2qb,10,6,4488,2026-07-20,2026-08-19
Bo Nix,32,32,QB,DEN,6253,31,4.01,327,19,56,6.8,10,2qb,10,6,4488,2026-07-20,2026-08-19
George Pickens,33,33,WR,DAL,5576,33.1,4.03,219,19,44,5.4,14,2qb,10,6,4488,2026-07-20,2026-08-19
Chase Brown,34,34,RB,CIN,5706,33.3,4.03,1117,15,53,6.6,6,2qb,10,6,4488,2026-07-20,2026-08-19
Josh Jacobs,35,35,RB,GB,3255,34.1,4.04,187,18,49,6.2,11,2qb,10,6,4488,2026-07-20,2026-08-19
