name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.8,1.02,1176,1,4,0.8,6,ppr,8,6,5959,2026-08-05,2026-08-12
Bijan Robinson,2,2,RB,ATL,5670,1.8,1.02,903,1,4,0.8,11,ppr,8,6,5959,2026-08-05,2026-08-12
Puka Nacua,3,3,WR,LAR,5714,2.9,1.03,275,1,5,0.7,11,ppr,8,6,5959,2026-08-05,2026-08-12
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,1332,1,8,1,6,ppr,8,6,5959,2026-08-05,2026-08-12
Jaxon Smith-Njigba,5,5,WR,SEA,5671,5.7,1.06,692,2,9,1.2,11,ppr,8,6,5959,2026-08-05,2026-08-12
Christian McCaffrey,6,6,RB,SF,2434,5.8,1.06,821,2,11,1.4,8,ppr,8,6,5959,2026-08-05,2026-08-12
Amon-Ra St. Brown,7,7,WR,DET,5182,7,1.07,848,3,12,1.4,6,ppr,8,6,5959,2026-08-05,2026-08-12
Jonathan Taylor,8,8,RB,IND,4864,7.4,1.07,1136,3,15,1.7,13,ppr,8,6,5959,2026-08-05,2026-08-12
De'Von Achane,9,9,RB,MIA,5683,10.1,2.02,418,5,18,1.8,6,ppr,8,6,5959,2026-08-05,2026-08-12
Drake London,10,10,WR,ATL,5574,10.2,2.02,208,6,16,1.5,11,ppr,8,6,5959,2026-08-05,2026-08-12
CeeDee Lamb,11,11,WR,DAL,4869,11.2,2.03,915,5,21,2.1,14,ppr,8,6,5959,2026-08-05,2026-08-12
Rashee Rice,12,12,WR,KC,5696,11.5,2.04,171,6,19,1.9,5,ppr,8,6,5959,2026-08-05,2026-08-12
Chase Brown,13,13,RB,CIN,5706,12.1,2.04,984,5,19,2.4,6,ppr,8,6,5959,2026-08-05,2026-08-12
Ashton Jeanty,14,14,RB,LV,6500,13.8,2.06,689,6,22,2.9,13,ppr,8,6,5959,2026-08-05,2026-08-12
Justin Jefferson,15,15,WR,MIN,4876,14.6,2.07,1085,6,22,3,6,ppr,8,6,5959,2026-08-05,2026-08-12
James Cook III,16,16,RB,BUF,5652,14.9,2.07,1736,6,23,3.1,7,ppr,8,6,5959,2026-08-05,2026-08-12
Derrick Henry,17,17,RB,BAL,2350,15.4,2.07,439,8,22,2.8,13,ppr,8,6,5959,2026-08-05,2026-08-12
A.J. Brown,18,18,WR,NE,3247,17.8,3.02,660,10,25,2.8,11,ppr,8,6,5959,2026-08-05,2026-08-12
Saquon Barkley,19,19,RB,PHI,2860,19,3.03,1536,10,28,3.3,10,ppr,8,6,5959,2026-08-05,2026-08-12
Omarion Hampton,20,20,RB,LAC,6538,19.6,3.04,1550,10,29,3.7,7,ppr,8,6,5959,2026-08-05,2026-08-12
Chris Olave,21,21,WR,NO,5544,20.4,3.04,262,14,26,2.5,8,ppr,8,6,5959,2026-08-05,2026-08-12
George Pickens,22,22,WR,DAL,5576,21.1,3.05,445,14,28,2.5,14,ppr,8,6,5959,2026-08-05,2026-08-12
Nico Collins,23,23,WR,HOU,5207,23.8,3.08,786,17,33,2.6,8,ppr,8,6,5959,2026-08-05,2026-08-12
Josh Jacobs,24,24,RB,GB,3255,24.2,3.08,352,17,30,2.7,11,ppr,8,6,5959,2026-08-05,2026-08-12
Kenneth Walker,25,26,RB,KC,5625,26.2,4.02,1871,16,39,3.7,5,ppr,8,6,5959,2026-08-05,2026-08-12
Jeremiyah Love,26,25,RB,ARI,6769,26.2,4.02,348,16,37,3.8,14,ppr,8,6,5959,2026-08-05,2026-08-12
Zay Flowers,27,27,WR,BAL,5675,26.4,4.02,340,18,38,2.9,13,ppr,8,6,5959,2026-08-05,2026-08-12
Josh Allen,28,28,QB,BUF,2885,26.6,4.03,856,10,42,6.4,7,ppr,8,6,5959,2026-08-05,2026-08-12
Breece Hall,29,29,RB,NYJ,5503,27,4.03,254,18,36,3.2,13,ppr,8,6,5959,2026-08-05,2026-08-12
Garrett Wilson,30,30,WR,NYJ,5548,29,4.05,251,22,39,3.2,13,ppr,8,6,5959,2026-08-05,2026-08-12
