name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.03,0.16,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,7,2.59,1.05,17233
Drake Maye,3,QB,NE,QB3,1,2,7,3.52,1.11,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,5.08,2.81,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.32,3.60,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,17,7.09,3.01,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.87,2.50,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.67,2.50,23180
Justin Herbert,9,QB,LAC,QB7,2,3,32,10.77,5.15,18635
Caleb Williams,10,QB,CHI,QB8,2,2,26,11.14,5.50,23084
Jahmyr Gibbs,11,RB,DET,RB1,2,2,37,11.23,4.03,22968
Bijan Robinson,12,RB,ATL,RB2,2,3,25,11.34,2.61,23133
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,23,12.63,2.50,23070
Trevor Lawrence,14,QB,JAC,QB9,3,6,30,14.41,5.26,19780
Amon-Ra St. Brown,15,WR,DET,WR4,3,11,41,15.04,4.08,19799
Dak Prescott,16,QB,DAL,QB10,3,7,32,15.56,5.45,15600
Christian McCaffrey,17,RB,SF,RB3,3,10,46,18.90,8.14,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,46,20.72,4.41,19202
Justin Jefferson,19,WR,MIN,WR6,3,12,47,21.16,5.10,19236
Brock Purdy,20,QB,SF,QB11,3,8,50,21.53,6.58,19797
Jaxson Dart,21,QB,NYG,QB12,3,5,39,21.54,7.33,23160
Jonathan Taylor,22,RB,IND,RB4,4,15,48,24.61,7.79,19217
Drake London,23,WR,ATL,WR7,4,20,49,26.08,6.62,23163
Patrick Mahomes II,24,QB,KC,QB13,4,15,41,26.48,6.00,16413
Bo Nix,25,QB,DEN,QB14,4,14,50,26.52,7.41,22910
A.J. Brown,26,WR,NE,WR8,4,20,52,29.13,7.59,18218
Matthew Stafford,27,QB,LAR,QB15,4,8,55,30.94,9.71,9451
Nico Collins,28,WR,HOU,WR9,4,24,53,31.09,6.88,20130
Ashton Jeanty,29,RB,LV,RB5,4,15,58,31.44,8.80,25989
Chase Brown,30,RB,CIN,RB6,5,21,54,34.32,8.00,25324
James Cook III,31,RB,BUF,RB7,5,15,61,34.37,9.84,22958
Jared Goff,32,QB,DET,QB16,5,8,55,34.44,9.72,15501
George Pickens,33,WR,DAL,WR10,5,21,57,35.03,7.00,22963
Trey McBride,34,TE,ARI,TE1,5,25,54,35.43,6.21,22936
Rashee Rice,35,WR,KC,WR11,5,21,68,35.47,9.89,23113
Brock Bowers,36,TE,LV,TE2,5,23,51,36.59,4.70,22955
De'Von Achane,37,RB,MIA,RB8,5,22,66,36.75,8.67,23136
Chris Olave,38,WR,NO,WR12,5,23,68,37.75,9.13,20111
Kyler Murray,39,QB,MIN,QB17,5,13,64,38.11,11.37,18600
DeVonta Smith,40,WR,PHI,WR13,5,24,62,40.62,7.93,19222
Omarion Hampton,41,RB,LAC,RB9,5,23,67,40.87,8.81,25395
Saquon Barkley,42,RB,PHI,RB10,5,22,65,41.09,8.52,17240
Baker Mayfield,43,QB,TB,QB18,5,18,60,43.78,10.70,17237
Jordan Love,44,QB,GB,QB19,5,19,64,46.01,10.19,19246
Kenneth Walker III,45,RB,KC,RB11,5,27,74,46.25,9.53,23021
Tyler Shough,46,QB,NO,QB20,5,18,66,46.80,10.84,23096
Zay Flowers,47,WR,BAL,WR14,5,24,69,47.49,11.18,22916
Garrett Wilson,48,WR,NYJ,WR15,6,28,75,47.78,8.61,23072
Tetairoa McMillan,49,WR,CAR,WR16,6,28,71,49.72,10.12,25417
Malik Nabers,50,WR,NYG,WR17,6,21,84,51.06,15.59,25409
Tee Higgins,51,WR,CIN,WR18,6,35,73,52.01,8.84,19211
Ladd McConkey,52,WR,LAC,WR19,6,28,73,53.37,9.39,26122
Jeremiyah Love,53,RB,ARI,RB12,6,44,79,54.96,9.17,25403
Derrick Henry,54,RB,BAL,RB13,6,22,72,55.01,10.69,15514
Malik Willis,55,QB,MIA,QB21,6,21,94,55.24,12.84,23499
Colston Loveland,56,TE,CHI,TE3,6,39,104,55.24,15.49,26006
Jaylen Waddle,57,WR,DEN,WR20,6,34,81,55.73,9.50,19790
Emeka Egbuka,58,WR,TB,WR21,6,27,80,55.81,9.54,23062
Breece Hall,59,RB,NYJ,RB14,6,48,80,58.10,7.11,22982
Terry McLaurin,60,WR,WAS,WR22,6,44,82,61.15,7.75,18466
Kyren Williams,61,RB,LAR,RB15,6,40,77,61.20,8.08,23059
C.J. Stroud,62,QB,HOU,QB22,6,23,83,62.13,8.55,23071
Josh Jacobs,63,RB,GB,RB16,6,42,85,62.59,9.73,18269
Sam Darnold,64,QB,SEA,QB23,6,25,76,62.75,7.07,17236
Javonte Williams,65,RB,DAL,RB17,6,43,80,65.38,8.15,22739
Luther Burden III,66,WR,CHI,WR23,6,51,84,65.51,7.81,27016
Cam Ward,67,QB,TEN,QB24,7,33,92,67.44,8.46,24755
Davante Adams,68,WR,LAR,WR24,7,52,94,68.35,8.28,12123
Travis Etienne Jr.,69,RB,NO,RB18,7,42,95,69.73,11.12,19231
Mike Evans,70,WR,SF,WR25,7,44,110,71.63,11.39,12119
Daniel Jones,71,QB,IND,QB25,7,29,127,69.97,13.54,18232
DJ Moore,72,WR,BUF,WR26,7,35,117,73.76,13.26,17265
Cam Skattebo,73,RB,NYG,RB19,7,54,98,74.42,9.31,27166
Tyler Warren,74,TE,IND,TE4,7,39,93,74.75,11.52,26434
Jameson Williams,75,WR,DET,WR27,7,52,110,76.32,9.48,23677
Bryce Young,76,QB,CAR,QB26,7,31,127,73.69,10.70,22900
Christian Watson,77,WR,GB,WR28,7,57,124,78.25,12.51,23886
Rome Odunze,78,WR,CHI,WR29,7,57,110,79.37,9.87,25411
Bucky Irving,79,RB,TB,RB20,7,53,104,80.15,9.78,25981
Quinshon Judkins,80,RB,CLE,RB21,7,57,99,80.99,7.70,25391
D'Andre Swift,81,RB,CHI,RB22,7,65,98,81.22,7.55,19210
David Montgomery,82,RB,HOU,RB23,7,67,120,83.68,9.76,18239
Jacoby Brissett,83,QB,ARI,QB27,7,27,127,84.00,17.69,15642
TreVeyon Henderson,84,RB,NE,RB24,7,54,116,84.13,10.35,23065
Carnell Tate,85,WR,TEN,WR30,7,59,195,86.08,21.00,26009
Bhayshul Tuten,86,RB,JAC,RB25,8,62,139,90.71,12.28,27297
Marvin Harrison Jr.,87,WR,ARI,WR31,8,65,129,91.24,13.43,23064
Tucker Kraft,88,TE,GB,TE5,8,47,125,94.19,11.74,25298
Harold Fannin Jr.,89,TE,CLE,TE6,8,77,127,95.23,9.92,27050
Jaylen Warren,90,RB,PIT,RB26,8,79,116,95.65,6.97,24209
Jadarian Price,91,RB,SEA,RB27,8,74,111,96.24,7.87,27329
Brian Thomas Jr.,92,WR,JAC,WR32,8,68,132,96.77,13.08,23000
DK Metcalf,93,WR,PIT,WR33,8,72,122,97.11,10.71,18219
Chris Godwin Jr.,94,WR,TB,WR34,8,59,122,97.97,11.94,16406
Parker Washington,95,WR,JAC,WR35,8,68,144,99.00,16.10,23106
Kyle Pitts Sr.,96,TE,ATL,TE7,8,86,121,99.85,9.14,20164
Alec Pierce,97,WR,IND,WR36,8,72,132,99.95,14.86,23791
Courtland Sutton,98,WR,DEN,WR37,8,69,123,100.16,12.32,17253
