name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,124,K,DAL,6162,119.3,15.07,271,47,183,27.8,14,ppr,8,6,1827,2026-09-05,2026-09-12
Jason Myers,2,125,K,SEA,2424,119.7,15.08,12,33,159,33,11,ppr,8,6,1827,2026-09-05,2026-09-12
Cameron Dicker,3,131,K,LAC,5538,125.8,16.06,18,40,160,32.7,7,ppr,8,6,1827,2026-09-05,2026-09-12
Ka'imi Fairbairn,4,139,K,HOU,2531,134.3,17.06,26,111,163,14.2,8,ppr,8,6,1827,2026-09-05,2026-09-12
Harrison Mevis,5,152,K,LAR,6299,142.2,18.06,18,58,187,32.1,11,ppr,8,6,1827,2026-09-05,2026-09-12
Will Reichard,6,157,K,MIN,6296,145.4,19.01,8,137,165,8.8,6,ppr,8,6,1827,2026-09-05,2026-09-12
Jake Bates,7,160,K,DET,6055,146.1,19.02,18,110,180,22.6,6,ppr,8,6,1827,2026-09-05,2026-09-12
Cairo Santos,8,164,K,CHI,2335,148.2,19.04,6,111,176,22.2,10,ppr,8,6,1827,2026-09-05,2026-09-12
Harrison Butker,9,166,K,KC,2514,149.5,19.05,28,113,180,18.5,5,ppr,8,6,1827,2026-09-05,2026-09-12
Chris Boswell,10,173,K,PIT,2340,152.4,19.08,12,144,180,11.9,9,ppr,8,6,1827,2026-09-05,2026-09-12
Cam Little,11,181,K,JAX,6188,156.5,20.04,53,135,190,15.7,7,ppr,8,6,1827,2026-09-05,2026-09-12
Eddy Piñeiro,12,182,K,SF,3097,156.9,20.05,17,119,180,18.9,8,ppr,8,6,1827,2026-09-05,2026-09-12
Evan McPherson,13,188,K,CIN,5669,159.6,20.08,11,140,178,14.9,6,ppr,8,6,1827,2026-09-05,2026-09-12
Chase McLaughlin,14,189,K,TB,4865,161.3,21.01,19,112,206,20.9,10,ppr,8,6,1827,2026-09-05,2026-09-12
Trey Smack,15,190,K,GB,6835,161.6,21.02,5,116,180,26.1,11,ppr,8,6,1827,2026-09-05,2026-09-12
Wil Lutz,16,199,K,DEN,2522,166.5,21.06,8,144,204,20.4,10,ppr,8,6,1827,2026-09-05,2026-09-12
Tyler Loop,17,201,K,BAL,6587,168.1,21.08,17,141,204,16.7,13,ppr,8,6,1827,2026-09-05,2026-09-12
