name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,133,K,DAL,6162,128.5,16.08,2192,71,184,21.9,14,ppr,8,6,7986,2026-08-20,2026-08-27
Jason Myers,2,148,K,SEA,2424,136.8,18.01,199,89,184,18.2,11,ppr,8,6,7986,2026-08-20,2026-08-27
Ka'imi Fairbairn,3,149,K,HOU,2531,137,18.01,193,84,186,20,8,ppr,8,6,7986,2026-08-20,2026-08-27
Cameron Dicker,4,154,K,LAC,5538,141.9,18.06,302,91,187,19.3,7,ppr,8,6,7986,2026-08-20,2026-08-27
Jake Bates,5,162,K,DET,6055,147.3,19.03,183,103,190,18.5,6,ppr,8,6,7986,2026-08-20,2026-08-27
Harrison Mevis,6,164,K,LAR,6299,147.5,19.04,151,110,194,16.3,11,ppr,8,6,7986,2026-08-20,2026-08-27
Cam Little,7,169,K,JAX,6188,151.7,19.08,409,106,199,17.5,7,ppr,8,6,7986,2026-08-20,2026-08-27
Joey Slye,8,173,K,TEN,4868,153.2,20.01,11,148,178,11.5,9,ppr,8,6,7986,2026-08-20,2026-08-27
Chase McLaughlin,9,174,K,TB,4865,153.7,20.02,161,106,210,18.3,10,ppr,8,6,7986,2026-08-20,2026-08-27
Tyler Loop,10,180,K,BAL,6587,155.8,20.04,168,115,200,15.5,13,ppr,8,6,7986,2026-08-20,2026-08-27
Tyler Bass,11,195,K,BUF,5036,158.2,20.06,17,110,210,24.6,7,ppr,8,6,7986,2026-08-20,2026-08-27
Chris Boswell,12,200,K,PIT,2340,158.9,20.07,50,111,204,20.5,9,ppr,8,6,7986,2026-08-20,2026-08-27
Wil Lutz,13,205,K,DEN,2522,160,20.08,186,119,209,16.5,10,ppr,8,6,7986,2026-08-20,2026-08-27
Trey Smack,14,207,K,GB,6835,160.1,20.08,34,123,205,20.9,11,ppr,8,6,7986,2026-08-20,2026-08-27
Harrison Butker,15,213,K,KC,2514,161.1,21.01,260,107,210,20.5,5,ppr,8,6,7986,2026-08-20,2026-08-27
Will Reichard,16,212,K,MIN,6296,161.1,21.01,155,118,201,16.4,6,ppr,8,6,7986,2026-08-20,2026-08-27
Blake Grupe,17,216,K,IND,6046,162.1,21.02,74,137,210,16.3,13,ppr,8,6,7986,2026-08-20,2026-08-27
Eddy Piñeiro,18,229,K,SF,3097,164.4,21.04,89,110,206,20.7,8,ppr,8,6,7986,2026-08-20,2026-08-27
Cairo Santos,19,235,K,CHI,2335,166,21.06,36,113,210,21.2,10,ppr,8,6,7986,2026-08-20,2026-08-27
Nick Folk,20,237,K,ATL,383,166.6,21.07,15,82,204,32.4,11,ppr,8,6,7986,2026-08-20,2026-08-27
Andy Borregales,21,246,K,NE,6585,169.2,22.01,25,136,206,16.1,11,ppr,8,6,7986,2026-08-20,2026-08-27
Evan McPherson,22,248,K,CIN,5669,170.3,22.02,90,122,208,18.4,6,ppr,8,6,7986,2026-08-20,2026-08-27
Dominic Zvada,23,258,K,NYG,6936,176.8,23.01,5,168,192,9.1,8,ppr,8,6,7986,2026-08-20,2026-08-27
Jake Elliott,24,262,K,PHI,2529,180.2,23.04,5,169,204,14.1,10,ppr,8,6,7986,2026-08-20,2026-08-27
