name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.5,1.01,2181,1,4,0.7,6,ppr,8,6,8162,2026-08-22,2026-08-29
Bijan Robinson,2,2,RB,ATL,5670,2.3,1.02,1248,1,6,0.6,11,ppr,8,6,8162,2026-08-22,2026-08-29
Puka Nacua,3,3,WR,LAR,5714,3,1.03,342,1,6,0.8,11,ppr,8,6,8162,2026-08-22,2026-08-29
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,2211,1,9,1,6,ppr,8,6,8162,2026-08-22,2026-08-29
Jaxon Smith-Njigba,5,5,WR,SEA,5671,5.5,1.06,1142,2,11,1.2,11,ppr,8,6,8162,2026-08-22,2026-08-29
Amon-Ra St. Brown,6,6,WR,DET,5182,6.5,1.06,1299,2,12,1.3,6,ppr,8,6,8162,2026-08-22,2026-08-29
Christian McCaffrey,7,7,RB,SF,2434,6.6,1.07,1770,2,12,1.7,8,ppr,8,6,8162,2026-08-22,2026-08-29
Jonathan Taylor,8,8,RB,IND,4864,7.5,1.08,2059,3,13,1.7,13,ppr,8,6,8162,2026-08-22,2026-08-29
De'Von Achane,9,9,RB,MIA,5683,10.4,2.02,833,5,17,1.9,6,ppr,8,6,8162,2026-08-22,2026-08-29
CeeDee Lamb,10,10,WR,DAL,4869,10.6,2.03,1407,5,18,1.9,14,ppr,8,6,8162,2026-08-22,2026-08-29
Drake London,11,11,WR,ATL,5574,11,2.03,321,6,18,2.2,11,ppr,8,6,8162,2026-08-22,2026-08-29
Justin Jefferson,12,12,WR,MIN,4876,11.8,2.04,1516,5,20,2.2,6,ppr,8,6,8162,2026-08-22,2026-08-29
James Cook III,13,13,RB,BUF,5652,12.6,2.05,3188,5,22,2.9,7,ppr,8,6,8162,2026-08-22,2026-08-29
Chase Brown,14,14,RB,CIN,5706,13.1,2.05,2062,6,22,2.6,6,ppr,8,6,8162,2026-08-22,2026-08-29
Rashee Rice,15,15,WR,KC,5696,15.3,2.07,298,8,25,2.4,5,ppr,8,6,8162,2026-08-22,2026-08-29
Derrick Henry,16,16,RB,BAL,2350,16.9,3.01,1124,10,24,2.6,13,ppr,8,6,8162,2026-08-22,2026-08-29
A.J. Brown,17,17,WR,NE,3247,17.6,3.02,1655,9,27,3,11,ppr,8,6,8162,2026-08-22,2026-08-29
Ashton Jeanty,18,19,RB,LV,6500,19,3.03,1077,4,35,5.5,13,ppr,8,6,8162,2026-08-22,2026-08-29
Chris Olave,19,18,WR,NO,5544,19,3.03,608,11,28,3,8,ppr,8,6,8162,2026-08-22,2026-08-29
Saquon Barkley,20,20,RB,PHI,2860,19.1,3.03,3000,10,30,3.3,10,ppr,8,6,8162,2026-08-22,2026-08-29
