name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.01,0.11,17298
Lamar Jackson,2,QB,BAL,QB2,1,2,8,2.79,1.19,17233
Drake Maye,3,QB,NE,QB3,1,2,7,3.19,1.10,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,4.71,2.23,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.92,4.10,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,28,7.53,4.27,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.65,2.42,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.64,2.73,23180
Caleb Williams,9,QB,CHI,QB7,2,3,26,10.95,4.87,23084
Bijan Robinson,10,RB,ATL,RB1,2,4,25,11.35,2.64,23133
Justin Herbert,11,QB,LAC,QB8,2,4,41,11.60,6.68,18635
Jahmyr Gibbs,12,RB,DET,RB2,2,5,22,11.77,2.47,22968
Jaxon Smith-Njigba,13,WR,SEA,WR3,2,6,20,12.15,1.87,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,11,23,14.88,2.93,19799
Dak Prescott,15,QB,DAL,QB9,3,7,30,14.95,5.47,15600
Trevor Lawrence,16,QB,JAC,QB10,3,7,31,15.25,5.80,19780
Christian McCaffrey,17,RB,SF,RB3,3,10,45,19.29,7.52,16393
Jaxson Dart,18,QB,NYG,QB11,3,5,39,20.05,7.35,23160
Brock Purdy,19,QB,SF,QB12,3,9,38,20.61,5.17,19797
CeeDee Lamb,20,WR,DAL,WR5,3,14,44,20.84,3.75,19202
Justin Jefferson,21,WR,MIN,WR6,3,12,47,21.15,4.81,19236
Jonathan Taylor,22,RB,IND,RB4,4,13,48,23.56,7.67,19217
Drake London,23,WR,ATL,WR7,4,20,36,24.83,4.19,23163
Bo Nix,24,QB,DEN,QB13,4,16,56,26.40,6.23,22910
Patrick Mahomes II,25,QB,KC,QB14,4,8,55,27.12,7.34,16413
A.J. Brown,26,WR,NE,WR8,4,20,51,28.28,6.60,18218
Nico Collins,27,WR,HOU,WR9,4,21,51,29.04,5.71,20130
Matthew Stafford,28,QB,LAR,QB15,4,5,55,29.75,8.93,9451
Ashton Jeanty,29,RB,LV,RB5,4,15,51,30.51,8.33,25989
Trey McBride,30,TE,ARI,TE1,4,30,54,33.28,5.21,22936
George Pickens,31,WR,DAL,WR10,4,24,57,33.31,6.09,22963
Jared Goff,32,QB,DET,QB16,5,8,55,33.77,9.37,15501
De'Von Achane,33,RB,MIA,RB6,5,13,66,33.77,9.19,23136
James Cook III,34,RB,BUF,RB7,5,15,59,34.37,9.75,22958
Chris Olave,35,WR,NO,WR11,5,23,69,35.43,8.94,20111
Chase Brown,36,RB,CIN,RB8,5,22,55,36.36,7.11,25324
Rashee Rice,37,WR,KC,WR12,5,23,63,37.15,9.94,23113
Brock Bowers,38,TE,LV,TE2,5,26,60,38.13,4.15,22955
Kyler Murray,39,QB,MIN,QB17,5,14,66,38.16,11.11,18600
DeVonta Smith,40,WR,PHI,WR13,5,23,73,41.79,9.18,19222
Omarion Hampton,41,RB,LAC,RB9,5,22,74,41.96,8.57,25395
Saquon Barkley,42,RB,PHI,RB10,5,22,67,42.87,7.75,17240
Jordan Love,43,QB,GB,QB18,5,20,60,45.35,8.69,19246
Tetairoa McMillan,44,WR,CAR,WR14,5,28,76,46.25,9.30,25417
Baker Mayfield,45,QB,TB,QB19,5,18,60,46.33,10.15,17237
Garrett Wilson,46,WR,NYJ,WR15,5,28,69,46.35,7.47,23072
