name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.7,1.02,1132,1,4,0.8,6,ppr,8,6,5614,2026-08-03,2026-08-10
Bijan Robinson,2,2,RB,ATL,5670,1.9,1.02,815,1,4,0.8,11,ppr,8,6,5614,2026-08-03,2026-08-10
Puka Nacua,3,3,WR,LAR,5714,2.9,1.03,268,1,4,0.7,11,ppr,8,6,5614,2026-08-03,2026-08-10
Ja'Marr Chase,4,4,WR,CIN,5177,4,1.04,1227,1,8,1,6,ppr,8,6,5614,2026-08-03,2026-08-10
Christian McCaffrey,5,5,RB,SF,2434,5.5,1.05,665,2,10,1.4,8,ppr,8,6,5614,2026-08-03,2026-08-10
Jaxon Smith-Njigba,6,6,WR,SEA,5671,5.9,1.06,694,2,9,1.2,11,ppr,8,6,5614,2026-08-03,2026-08-10
Amon-Ra St. Brown,7,7,WR,DET,5182,7,1.07,762,3,12,1.4,6,ppr,8,6,5614,2026-08-03,2026-08-10
Jonathan Taylor,8,8,RB,IND,4864,7.4,1.07,997,3,15,1.7,13,ppr,8,6,5614,2026-08-03,2026-08-10
De'Von Achane,9,9,RB,MIA,5683,9.8,2.02,373,4,17,2,6,ppr,8,6,5614,2026-08-03,2026-08-10
Drake London,10,10,WR,ATL,5574,10.3,2.02,214,6,16,1.6,11,ppr,8,6,5614,2026-08-03,2026-08-10
CeeDee Lamb,11,11,WR,DAL,4869,11.3,2.03,808,6,18,2,14,ppr,8,6,5614,2026-08-03,2026-08-10
Rashee Rice,12,12,WR,KC,5696,11.5,2.03,170,6,19,1.9,5,ppr,8,6,5614,2026-08-03,2026-08-10
Chase Brown,13,13,RB,CIN,5706,12.2,2.04,818,6,19,2.3,6,ppr,8,6,5614,2026-08-03,2026-08-10
Justin Jefferson,14,14,WR,MIN,4876,13.8,2.06,938,5,22,3,6,ppr,8,6,5614,2026-08-03,2026-08-10
Ashton Jeanty,15,15,RB,LV,6500,14.1,2.06,649,6,22,3,13,ppr,8,6,5614,2026-08-03,2026-08-10
James Cook III,16,16,RB,BUF,5652,14.9,2.07,1559,6,23,3.1,7,ppr,8,6,5614,2026-08-03,2026-08-10
Derrick Henry,17,17,RB,BAL,2350,15.9,2.08,419,8,24,3,13,ppr,8,6,5614,2026-08-03,2026-08-10
A.J. Brown,18,18,WR,NE,3247,17.6,3.02,666,10,25,2.8,11,ppr,8,6,5614,2026-08-03,2026-08-10
Saquon Barkley,19,19,RB,PHI,2860,18.9,3.03,1372,10,28,3.3,10,ppr,8,6,5614,2026-08-03,2026-08-10
Omarion Hampton,20,20,RB,LAC,6538,19.6,3.04,1507,9,30,3.7,7,ppr,8,6,5614,2026-08-03,2026-08-10
Chris Olave,21,21,WR,NO,5544,20.4,3.04,261,14,26,2.4,8,ppr,8,6,5614,2026-08-03,2026-08-10
George Pickens,22,22,WR,DAL,5576,21.4,3.05,469,15,28,2.5,14,ppr,8,6,5614,2026-08-03,2026-08-10
Nico Collins,23,23,WR,HOU,5207,23.5,3.08,716,17,33,2.5,8,ppr,8,6,5614,2026-08-03,2026-08-10
Josh Jacobs,24,24,RB,GB,3255,24.3,3.08,367,17,32,2.6,11,ppr,8,6,5614,2026-08-03,2026-08-10
Jeremiyah Love,25,25,RB,ARI,6769,25.8,4.02,325,16,36,3.6,14,ppr,8,6,5614,2026-08-03,2026-08-10
Kenneth Walker,26,26,RB,KC,5625,26.4,4.02,1673,16,39,3.7,5,ppr,8,6,5614,2026-08-03,2026-08-10
Zay Flowers,27,27,WR,BAL,5675,26.4,4.02,321,19,34,2.9,13,ppr,8,6,5614,2026-08-03,2026-08-10
Josh Allen,28,28,QB,BUF,2885,26.6,4.03,747,9,42,6.5,7,ppr,8,6,5614,2026-08-03,2026-08-10
Breece Hall,29,29,RB,NYJ,5503,27.5,4.03,225,18,35,3.3,13,ppr,8,6,5614,2026-08-03,2026-08-10
Garrett Wilson,30,30,WR,NYJ,5548,28.5,4.05,245,19,39,3.3,13,ppr,8,6,5614,2026-08-03,2026-08-10
DeVonta Smith,31,31,WR,PHI,4883,29.2,4.05,741,19,39,3.7,10,ppr,8,6,5614,2026-08-03,2026-08-10
Cam Skattebo,32,32,RB,NYG,6509,30.5,4.07,373,21,39,3.3,8,ppr,8,6,5614,2026-08-03,2026-08-10
Kyren Williams,33,33,RB,LAR,5623,32.6,5.01,745,22,44,3.9,11,ppr,8,6,5614,2026-08-03,2026-08-10
Malik Nabers,34,34,WR,NYG,6183,33.2,5.01,1144,21,47,4.6,8,ppr,8,6,5614,2026-08-03,2026-08-10
Emeka Egbuka,35,35,WR,TB,6576,34,5.02,1198,22,49,4.4,10,ppr,8,6,5614,2026-08-03,2026-08-10
Tetairoa McMillan,36,36,WR,CAR,6561,34.1,5.02,468,24,44,3.7,5,ppr,8,6,5614,2026-08-03,2026-08-10
Trey McBride,37,37,TE,ARI,5656,35.4,5.03,927,19,48,6,14,ppr,8,6,5614,2026-08-03,2026-08-10
Javonte Williams,38,38,RB,DAL,5185,36.2,5.04,719,25,50,4.1,14,ppr,8,6,5614,2026-08-03,2026-08-10
Travis Etienne Jr.,39,39,RB,NO,4863,37.7,5.06,344,27,48,4.1,8,ppr,8,6,5614,2026-08-03,2026-08-10
Tee Higgins,40,40,WR,CIN,4870,39,5.07,509,27,54,4.5,6,ppr,8,6,5614,2026-08-03,2026-08-10
Brock Bowers,41,41,TE,LV,6178,40.9,6.01,1747,19,58,8.3,13,ppr,8,6,5614,2026-08-03,2026-08-10
Davante Adams,42,42,WR,LAR,2125,41.1,6.01,363,30,53,4.2,11,ppr,8,6,5614,2026-08-03,2026-08-10
Terry McLaurin,43,43,WR,WAS,3449,42.7,6.03,578,31,59,4.2,7,ppr,8,6,5614,2026-08-03,2026-08-10
Bucky Irving,44,44,RB,TB,6190,43,6.03,382,31,54,4.4,10,ppr,8,6,5614,2026-08-03,2026-08-10
D'Andre Swift,45,45,RB,CHI,4862,44,6.04,393,32,54,4.4,10,ppr,8,6,5614,2026-08-03,2026-08-10
Ladd McConkey,46,46,WR,LAC,6281,44.3,6.04,1353,31,65,4.8,7,ppr,8,6,5614,2026-08-03,2026-08-10
Jameson Williams,47,47,WR,DET,5643,45.8,6.06,189,33,63,4.6,6,ppr,8,6,5614,2026-08-03,2026-08-10
Jaylen Waddle,48,48,WR,DEN,5178,48.8,7.01,922,34,70,5.5,10,ppr,8,6,5614,2026-08-03,2026-08-10
Rome Odunze,49,49,WR,CHI,6194,49.7,7.02,501,34,72,6,10,ppr,8,6,5614,2026-08-03,2026-08-10
Drake Maye,50,50,QB,NE,6187,49.7,7.02,256,30,63,7.5,11,ppr,8,6,5614,2026-08-03,2026-08-10
Quinshon Judkins,51,51,RB,CLE,6531,49.8,7.02,755,36,63,5.3,11,ppr,8,6,5614,2026-08-03,2026-08-10
Bhayshul Tuten,52,52,RB,JAX,6513,51.5,7.03,828,37,67,5.3,7,ppr,8,6,5614,2026-08-03,2026-08-10
DJ Moore,53,53,WR,BUF,2876,52.4,7.04,951,36,70,6.1,7,ppr,8,6,5614,2026-08-03,2026-08-10
Lamar Jackson,54,54,QB,BAL,2888,52.7,7.05,488,32,69,7.7,13,ppr,8,6,5614,2026-08-03,2026-08-10
Luther Burden III,55,55,WR,CHI,6559,52.9,7.05,686,36,71,6.5,10,ppr,8,6,5614,2026-08-03,2026-08-10
Alec Pierce,56,56,WR,IND,5641,55.2,7.07,205,38,73,6.3,13,ppr,8,6,5614,2026-08-03,2026-08-10
TreVeyon Henderson,57,57,RB,NE,6490,55.5,7.08,512,40,71,5.6,11,ppr,8,6,5614,2026-08-03,2026-08-10
Joe Burrow,58,58,QB,CIN,4882,57.5,8.01,504,35,77,8.6,6,ppr,8,6,5614,2026-08-03,2026-08-10
Mike Evans,59,59,WR,SF,2111,59.5,8.04,1204,42,79,6.7,8,ppr,8,6,5614,2026-08-03,2026-08-10
Courtland Sutton,60,60,WR,DEN,2862,59.5,8.04,305,44,77,5.9,10,ppr,8,6,5614,2026-08-03,2026-08-10
