name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.03,0.16,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,8,2.78,1.19,17233
Drake Maye,3,QB,NE,QB3,1,2,7,3.25,1.24,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,4.58,2.24,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.75,3.83,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,18,7.16,3.51,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.77,2.47,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.84,2.68,23180
Caleb Williams,9,QB,CHI,QB7,2,3,26,11.13,4.97,23084
Justin Herbert,10,QB,LAC,QB8,2,4,32,11.30,5.79,18635
Bijan Robinson,11,RB,ATL,RB1,2,4,37,11.39,3.56,23133
Jahmyr Gibbs,12,RB,DET,RB2,2,5,22,11.68,2.56,22968
Jaxon Smith-Njigba,13,WR,SEA,WR3,2,6,20,12.10,2.15,23070
Dak Prescott,14,QB,DAL,QB9,3,7,30,14.68,5.49,15600
Trevor Lawrence,15,QB,JAC,QB10,3,7,31,14.92,5.68,19780
Amon-Ra St. Brown,16,WR,DET,WR4,3,11,41,15.18,4.11,19799
Christian McCaffrey,17,RB,SF,RB3,3,10,45,19.58,7.76,16393
Jaxson Dart,18,QB,NYG,QB11,3,8,39,20.67,7.31,23160
Brock Purdy,19,QB,SF,QB12,3,9,38,20.92,5.18,19797
CeeDee Lamb,20,WR,DAL,WR5,3,14,44,21.03,4.49,19202
Justin Jefferson,21,WR,MIN,WR6,3,12,46,21.13,4.67,19236
Jonathan Taylor,22,RB,IND,RB4,4,14,48,24.76,8.50,19217
Bo Nix,23,QB,DEN,QB13,4,15,40,25.38,5.45,22910
Drake London,24,WR,ATL,WR7,4,20,49,25.52,5.39,23163
Patrick Mahomes II,25,QB,KC,QB14,4,8,55,27.13,7.27,16413
A.J. Brown,26,WR,NE,WR8,4,20,61,28.77,7.76,18218
Nico Collins,27,WR,HOU,WR9,4,23,51,29.47,6.03,20130
Matthew Stafford,28,QB,LAR,QB15,4,8,55,29.51,8.71,9451
Ashton Jeanty,29,RB,LV,RB5,4,15,59,30.44,8.72,25989
Jared Goff,30,QB,DET,QB16,5,8,55,33.68,9.23,15501
George Pickens,31,WR,DAL,WR10,5,21,57,33.71,6.46,22963
James Cook III,32,RB,BUF,RB6,5,15,59,33.85,10.26,22958
Trey McBride,33,TE,ARI,TE1,5,30,54,33.85,5.79,22936
De'Von Achane,34,RB,MIA,RB7,5,13,66,34.70,9.46,23136
Chase Brown,35,RB,CIN,RB8,5,22,55,35.92,7.47,25324
Chris Olave,36,WR,NO,WR11,5,23,69,36.32,9.56,20111
Rashee Rice,37,WR,KC,WR12,5,23,63,37.42,10.17,23113
Brock Bowers,38,TE,LV,TE2,5,25,60,38.06,4.78,22955
Kyler Murray,39,QB,MIN,QB17,5,14,66,38.20,11.73,18600
DeVonta Smith,40,WR,PHI,WR13,5,23,63,41.14,8.54,19222
Omarion Hampton,41,RB,LAC,RB9,5,22,67,41.28,8.15,25395
Saquon Barkley,42,RB,PHI,RB10,5,22,68,42.86,8.61,17240
Jordan Love,43,QB,GB,QB18,5,20,60,45.52,9.02,19246
Garrett Wilson,44,WR,NYJ,WR14,5,28,66,46.27,7.06,23072
Baker Mayfield,45,QB,TB,QB19,6,18,60,46.62,10.23,17237
Tetairoa McMillan,46,WR,CAR,WR15,6,28,78,46.96,9.35,25417
Kenneth Walker III,47,RB,KC,RB11,6,28,80,47.72,8.84,23021
Zay Flowers,48,WR,BAL,WR16,6,23,69,48.24,9.83,22916
Tyler Shough,49,QB,NO,QB20,6,28,66,48.67,9.87,23096
Tee Higgins,50,WR,CIN,WR17,6,35,69,49.99,7.96,19211
Ladd McConkey,51,WR,LAC,WR18,6,30,76,52.23,8.49,26122
Jeremiyah Love,52,RB,ARI,RB12,6,38,92,53.34,9.79,25403
Malik Willis,53,QB,MIA,QB21,6,21,94,55.32,13.83,23499
Colston Loveland,54,TE,CHI,TE3,6,39,106,55.32,15.55,26006
Jaylen Waddle,55,WR,DEN,WR19,6,34,76,56.25,8.52,19790
Derrick Henry,56,RB,BAL,RB13,6,25,81,56.71,10.04,15514
Emeka Egbuka,57,WR,TB,WR20,6,27,84,56.72,10.85,23062
Malik Nabers,58,WR,NYG,WR21,6,23,110,57.73,16.45,25409
Breece Hall,59,RB,NYJ,RB14,6,46,88,58.37,7.53,22982
C.J. Stroud,60,QB,HOU,QB22,6,22,83,60.91,9.49,23071
Terry McLaurin,61,WR,WAS,WR22,6,44,82,61.05,8.55,18466
Kyren Williams,62,RB,LAR,RB15,6,40,77,61.13,8.64,23059
Sam Darnold,63,QB,SEA,QB23,6,25,94,62.58,7.92,17236
Josh Jacobs,64,RB,GB,RB16,6,42,84,62.96,8.81,18269
Luther Burden III,65,WR,CHI,WR23,6,45,84,63.53,7.73,27016
Javonte Williams,66,RB,DAL,RB17,7,48,81,67.23,7.55,22739
Cam Ward,67,QB,TEN,QB24,7,32,94,67.28,8.38,24755
Travis Etienne Jr.,68,RB,NO,RB18,7,42,95,68.24,10.47,19231
Davante Adams,69,WR,LAR,WR24,7,52,90,68.94,7.54,12123
Bryce Young,70,QB,CAR,QB25,7,30,94,71.76,8.93,22900
DJ Moore,71,WR,BUF,WR25,7,35,100,72.28,12.11,17265
Mike Evans,72,WR,SF,WR26,7,53,123,72.68,13.02,12119
Tyler Warren,73,TE,IND,TE4,7,47,94,73.61,11.93,26434
Jameson Williams,74,WR,DET,WR27,7,57,110,74.05,7.70,23677
Daniel Jones,75,QB,IND,QB26,7,26,127,71.82,14.04,18232
Cam Skattebo,76,RB,NYG,RB19,7,54,99,75.48,8.83,27166
Christian Watson,77,WR,GB,WR28,7,59,123,79.20,11.13,23886
Bucky Irving,78,RB,TB,RB20,7,53,103,79.53,9.12,25981
Rome Odunze,79,WR,CHI,WR29,7,55,112,80.24,9.64,25411
Quinshon Judkins,80,RB,CLE,RB21,7,52,99,81.33,9.38,25391
TreVeyon Henderson,81,RB,NE,RB22,7,54,105,81.49,10.85,23065
D'Andre Swift,82,RB,CHI,RB23,7,67,99,82.70,7.76,19210
Carnell Tate,83,WR,TEN,WR30,7,52,191,83.85,23.22,26009
David Montgomery,84,RB,HOU,RB24,7,63,120,84.70,10.24,18239
Marvin Harrison Jr.,85,WR,ARI,WR31,7,62,123,87.20,12.08,23064
Jacoby Brissett,86,QB,ARI,QB27,8,29,127,85.35,19.66,15642
Bhayshul Tuten,87,RB,JAC,RB25,8,74,134,93.25,10.86,27297
Jaylen Warren,88,RB,PIT,RB26,8,81,108,93.87,5.11,24209
Tucker Kraft,89,TE,GB,TE5,8,64,121,93.94,10.82,25298
Harold Fannin Jr.,90,TE,CLE,TE6,8,78,127,95.24,10.94,27050
DK Metcalf,91,WR,PIT,WR32,8,69,129,95.63,12.55,18219
