name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,130,K,DAL,6162,127.9,16.08,2301,69,184,22.4,14,ppr,8,6,8161,2026-08-24,2026-08-31
Jason Myers,2,144,K,SEA,2424,135.5,17.08,196,89,184,17.8,11,ppr,8,6,8161,2026-08-24,2026-08-31
Ka'imi Fairbairn,3,148,K,HOU,2531,136,17.08,211,86,186,19.2,8,ppr,8,6,8161,2026-08-24,2026-08-31
Cameron Dicker,4,155,K,LAC,5538,141.9,18.06,316,86,189,21.2,7,ppr,8,6,8161,2026-08-24,2026-08-31
Jake Bates,5,161,K,DET,6055,146.2,19.02,187,101,188,17,6,ppr,8,6,8161,2026-08-24,2026-08-31
Harrison Mevis,6,167,K,LAR,6299,148.3,19.04,145,104,179,16.8,11,ppr,8,6,8161,2026-08-24,2026-08-31
Cam Little,7,176,K,JAX,6188,152.6,20.01,378,108,204,17,7,ppr,8,6,8161,2026-08-24,2026-08-31
Joey Slye,8,178,K,TEN,4868,153,20.01,11,148,176,11.1,9,ppr,8,6,8161,2026-08-24,2026-08-31
Chase McLaughlin,9,181,K,TB,4865,154.2,20.02,174,112,210,16.1,10,ppr,8,6,8161,2026-08-24,2026-08-31
Tyler Loop,10,184,K,BAL,6587,155.2,20.03,157,116,210,17.2,13,ppr,8,6,8161,2026-08-24,2026-08-31
Chris Boswell,11,190,K,PIT,2340,157.3,20.05,50,109,204,21.7,9,ppr,8,6,8161,2026-08-24,2026-08-31
Tyler Bass,12,209,K,BUF,5036,160.6,21.01,30,110,210,24.1,7,ppr,8,6,8161,2026-08-24,2026-08-31
Wil Lutz,13,213,K,DEN,2522,161.2,21.01,178,119,209,17,10,ppr,8,6,8161,2026-08-24,2026-08-31
Will Reichard,14,215,K,MIN,6296,161.7,21.02,129,116,197,17.4,6,ppr,8,6,8161,2026-08-24,2026-08-31
Harrison Butker,15,216,K,KC,2514,161.8,21.02,314,107,210,21.1,5,ppr,8,6,8161,2026-08-24,2026-08-31
Trey Smack,16,227,K,GB,6835,164,21.04,75,114,207,20.1,11,ppr,8,6,8161,2026-08-24,2026-08-31
Eddy Piñeiro,17,231,K,SF,3097,164.3,21.04,87,105,210,22.4,8,ppr,8,6,8161,2026-08-24,2026-08-31
Blake Grupe,18,232,K,FA,6046,164.3,21.04,59,114,210,19,0,ppr,8,6,8161,2026-08-24,2026-08-31
Evan McPherson,19,241,K,CIN,5669,166.5,21.07,83,116,210,19.4,6,ppr,8,6,8161,2026-08-24,2026-08-31
Andy Borregales,20,244,K,NE,6585,168.5,21.08,34,138,202,14.5,11,ppr,8,6,8161,2026-08-24,2026-08-31
Cairo Santos,21,250,K,CHI,2335,170.8,22.03,47,112,210,22.5,10,ppr,8,6,8161,2026-08-24,2026-08-31
Jake Elliott,22,256,K,PHI,2529,173.2,22.05,12,135,210,23.9,10,ppr,8,6,8161,2026-08-24,2026-08-31
Nick Folk,23,267,K,ATL,383,182.9,23.07,8,169,204,13.2,11,ppr,8,6,8161,2026-08-24,2026-08-31
Dominic Zvada,24,268,K,NYG,6936,183.4,23.07,5,173,201,12.5,8,ppr,8,6,8161,2026-08-24,2026-08-31
