name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.4,1.01,1806,1,4,0.6,6,ppr,8,6,7430,2026-08-29,2026-09-05
Bijan Robinson,2,2,RB,ATL,5670,2.4,1.02,1000,1,6,0.7,11,ppr,8,6,7430,2026-08-29,2026-09-05
Puka Nacua,3,3,WR,LAR,5714,2.8,1.03,292,1,5,0.8,11,ppr,8,6,7430,2026-08-29,2026-09-05
Ja'Marr Chase,4,4,WR,CIN,5177,3.8,1.04,1878,1,9,1,6,ppr,8,6,7430,2026-08-29,2026-09-05
Jaxon Smith-Njigba,5,5,WR,SEA,5671,5.5,1.06,944,2,9,1.3,11,ppr,8,6,7430,2026-08-29,2026-09-05
Christian McCaffrey,6,6,RB,SF,2434,6.1,1.06,1257,2,13,1.6,8,ppr,8,6,7430,2026-08-29,2026-09-05
Amon-Ra St. Brown,7,7,WR,DET,5182,6.7,1.07,1225,3,12,1.4,6,ppr,8,6,7430,2026-08-29,2026-09-05
Jonathan Taylor,8,8,RB,IND,4864,7.4,1.07,1684,3,14,1.7,13,ppr,8,6,7430,2026-08-29,2026-09-05
De'Von Achane,9,9,RB,MIA,5683,9.7,2.02,582,5,17,1.7,6,ppr,8,6,7430,2026-08-29,2026-09-05
CeeDee Lamb,10,10,WR,DAL,4869,10.4,2.02,910,5,16,1.7,14,ppr,8,6,7430,2026-08-29,2026-09-05
James Cook III,11,11,RB,BUF,5652,11.4,2.03,2468,4,19,2.7,7,ppr,8,6,7430,2026-08-29,2026-09-05
Justin Jefferson,12,12,WR,MIN,4876,11.6,2.04,1050,6,20,2.1,6,ppr,8,6,7430,2026-08-29,2026-09-05
Chase Brown,13,13,RB,CIN,5706,13,2.05,1584,6,21,2.4,6,ppr,8,6,7430,2026-08-29,2026-09-05
Drake London,14,14,WR,ATL,5574,13.5,2.06,285,8,18,1.9,11,ppr,8,6,7430,2026-08-29,2026-09-05
Derrick Henry,15,15,RB,BAL,2350,15.9,2.08,970,9,24,2.4,13,ppr,8,6,7430,2026-08-29,2026-09-05
A.J. Brown,16,16,WR,NE,3247,16.6,3.01,1401,9,26,2.6,11,ppr,8,6,7430,2026-08-29,2026-09-05
Rashee Rice,17,17,WR,KC,5696,17,3.01,280,11,28,2.2,5,ppr,8,6,7430,2026-08-29,2026-09-05
Saquon Barkley,18,18,RB,PHI,2860,18.4,3.02,2829,9,31,3.5,10,ppr,8,6,7430,2026-08-29,2026-09-05
Chris Olave,19,19,WR,NO,5544,19.5,3.04,534,12,28,2.7,8,ppr,8,6,7430,2026-08-29,2026-09-05
George Pickens,20,20,WR,DAL,5576,19.7,3.04,631,11,28,3,14,ppr,8,6,7430,2026-08-29,2026-09-05
Nico Collins,21,21,WR,HOU,5207,20.7,3.05,782,13,30,2.9,8,ppr,8,6,7430,2026-08-29,2026-09-05
Kenneth Walker,22,23,RB,KC,5625,21.1,3.05,2309,11,35,3.9,5,ppr,8,6,7430,2026-08-29,2026-09-05
Ashton Jeanty,23,22,RB,LV,6500,21.1,3.05,797,11,31,3.9,13,ppr,8,6,7430,2026-08-29,2026-09-05
Omarion Hampton,24,24,RB,LAC,6538,22.4,3.06,2137,11,34,4.2,7,ppr,8,6,7430,2026-08-29,2026-09-05
Zay Flowers,25,25,WR,BAL,5675,24.4,3.08,340,17,33,2.8,13,ppr,8,6,7430,2026-08-29,2026-09-05
Malik Nabers,26,26,WR,NYG,6183,26.8,4.03,1535,17,42,3.7,8,ppr,8,6,7430,2026-08-29,2026-09-05
Garrett Wilson,27,27,WR,NYJ,5548,26.9,4.03,507,18,40,3.3,13,ppr,8,6,7430,2026-08-29,2026-09-05
Jeremiyah Love,28,28,RB,ARI,6769,28,4.04,594,19,38,3.2,14,ppr,8,6,7430,2026-08-29,2026-09-05
DeVonta Smith,29,29,WR,PHI,4883,29.2,4.05,1268,20,41,3.3,10,ppr,8,6,7430,2026-08-29,2026-09-05
Trey McBride,30,30,TE,ARI,5656,30.1,4.06,1017,15,46,5.6,14,ppr,8,6,7430,2026-08-29,2026-09-05
Kyren Williams,31,31,RB,LAR,5623,31.6,4.08,1121,21,45,3.8,11,ppr,8,6,7430,2026-08-29,2026-09-05
Breece Hall,32,32,RB,NYJ,5503,31.7,4.08,663,22,43,3.6,13,ppr,8,6,7430,2026-08-29,2026-09-05
Tetairoa McMillan,33,33,WR,CAR,6561,32,4.08,529,23,41,3.4,5,ppr,8,6,7430,2026-08-29,2026-09-05
Josh Allen,34,34,QB,BUF,2885,32.9,5.01,1124,13,46,7.4,7,ppr,8,6,7430,2026-08-29,2026-09-05
Javonte Williams,35,35,RB,DAL,5185,34.1,5.02,1446,20,49,5,14,ppr,8,6,7430,2026-08-29,2026-09-05
Brock Bowers,36,36,TE,LV,6178,34.3,5.02,2221,15,50,7.1,13,ppr,8,6,7430,2026-08-29,2026-09-05
Emeka Egbuka,37,37,WR,TB,6576,35.6,5.04,1439,24,49,4.2,10,ppr,8,6,7430,2026-08-29,2026-09-05
Tee Higgins,38,38,WR,CIN,4870,36,5.04,749,24,50,4.5,6,ppr,8,6,7430,2026-08-29,2026-09-05
Travis Etienne Jr.,39,39,RB,NO,4863,37.3,5.05,864,25,51,4.7,8,ppr,8,6,7430,2026-08-29,2026-09-05
Ladd McConkey,40,40,WR,LAC,6281,38.4,5.06,2152,26,57,4.4,7,ppr,8,6,7430,2026-08-29,2026-09-05
Cam Skattebo,41,41,RB,NYG,6509,39.5,5.07,488,25,54,5.2,8,ppr,8,6,7430,2026-08-29,2026-09-05
Davante Adams,42,42,WR,LAR,2125,41.5,6.01,755,28,61,5,11,ppr,8,6,7430,2026-08-29,2026-09-05
D'Andre Swift,43,43,RB,CHI,4862,43.6,6.04,1251,31,58,4.6,10,ppr,8,6,7430,2026-08-29,2026-09-05
Jaylen Waddle,44,44,WR,DEN,5178,44.2,6.04,2000,31,68,4.9,10,ppr,8,6,7430,2026-08-29,2026-09-05
Jameson Williams,45,45,WR,DET,5643,45.6,6.06,523,33,63,4.7,6,ppr,8,6,7430,2026-08-29,2026-09-05
Bucky Irving,46,46,RB,TB,6190,46.2,6.06,548,32,60,5.4,10,ppr,8,6,7430,2026-08-29,2026-09-05
DJ Moore,47,47,WR,BUF,2876,47,6.07,2043,31,70,6.1,7,ppr,8,6,7430,2026-08-29,2026-09-05
Terry McLaurin,48,48,WR,WAS,3449,48.5,6.08,672,36,68,5,7,ppr,8,6,7430,2026-08-29,2026-09-05
Quinshon Judkins,49,49,RB,CLE,6531,50.1,7.02,631,36,64,5.3,11,ppr,8,6,7430,2026-08-29,2026-09-05
Drake Maye,50,50,QB,NE,6187,51.9,7.04,487,28,77,8.9,11,ppr,8,6,7430,2026-08-29,2026-09-05
Luther Burden III,51,51,WR,CHI,6559,52.2,7.04,1136,36,74,6.2,10,ppr,8,6,7430,2026-08-29,2026-09-05
David Montgomery,52,52,RB,HOU,3238,53.9,7.06,1161,36,76,6.7,8,ppr,8,6,7430,2026-08-29,2026-09-05
Bhayshul Tuten,53,53,RB,JAX,6513,54,7.06,1066,38,72,6,7,ppr,8,6,7430,2026-08-29,2026-09-05
Colston Loveland,54,54,TE,CHI,6501,54.4,7.06,2191,29,81,9.7,10,ppr,8,6,7430,2026-08-29,2026-09-05
Rome Odunze,55,55,WR,CHI,6194,54.8,7.07,1104,39,74,5.8,10,ppr,8,6,7430,2026-08-29,2026-09-05
Joe Burrow,56,56,QB,CIN,4882,55.2,7.07,542,34,75,8,6,ppr,8,6,7430,2026-08-29,2026-09-05
Mike Evans,57,57,WR,SF,2111,56,7.08,679,38,78,6.7,8,ppr,8,6,7430,2026-08-29,2026-09-05
Lamar Jackson,58,58,QB,BAL,2888,56.2,7.08,802,34,76,8.5,13,ppr,8,6,7430,2026-08-29,2026-09-05
Christian Watson,59,59,WR,GB,5360,57.2,8.01,1595,40,80,6.4,11,ppr,8,6,7430,2026-08-29,2026-09-05
Courtland Sutton,60,60,WR,DEN,2862,61.1,8.05,612,43,82,6.6,10,ppr,8,6,7430,2026-08-29,2026-09-05
Rhamondre Stevenson,61,61,RB,NE,5210,61.7,8.06,544,45,80,6.1,11,ppr,8,6,7430,2026-08-29,2026-09-05
Parker Washington,62,62,WR,JAX,5705,62.5,8.06,2154,43,88,7.4,7,ppr,8,6,7430,2026-08-29,2026-09-05
Jaylen Warren,63,63,RB,PIT,5443,62.6,8.07,285,49,82,5.4,9,ppr,8,6,7430,2026-08-29,2026-09-05
TreVeyon Henderson,64,64,RB,NE,6490,64,8.08,501,47,81,6.2,11,ppr,8,6,7430,2026-08-29,2026-09-05
Marvin Harrison Jr.,65,65,WR,ARI,6193,64.5,8.08,1025,45,87,7.2,14,ppr,8,6,7430,2026-08-29,2026-09-05
Dak Prescott,66,66,QB,DAL,2377,65.1,9.01,480,46,90,7.1,14,ppr,8,6,7430,2026-08-29,2026-09-05
DK Metcalf,67,67,WR,PIT,3239,65.8,9.02,734,46,85,7.5,9,ppr,8,6,7430,2026-08-29,2026-09-05
Tyler Warren,68,68,TE,IND,6504,66,9.02,1458,45,94,8.1,13,ppr,8,6,7430,2026-08-29,2026-09-05
Tony Pollard,69,69,RB,TEN,3435,69,9.05,323,53,87,6.2,9,ppr,8,6,7430,2026-08-29,2026-09-05
Alec Pierce,70,70,WR,IND,5641,69.6,9.06,725,51,91,6.9,13,ppr,8,6,7430,2026-08-29,2026-09-05
Jadarian Price,71,71,RB,SEA,6776,70.4,9.06,2869,40,118,11.5,11,ppr,8,6,7430,2026-08-29,2026-09-05
Brian Thomas Jr.,72,72,WR,JAX,6175,73.3,10.01,1006,54,92,7.3,7,ppr,8,6,7430,2026-08-29,2026-09-05
Harold Fannin Jr.,73,73,TE,CLE,6502,73.3,10.01,139,50,93,8.7,11,ppr,8,6,7430,2026-08-29,2026-09-05
Jayden Daniels,74,74,QB,WAS,5854,73.9,10.02,467,41,109,12.3,7,ppr,8,6,7430,2026-08-29,2026-09-05
Matthew Stafford,75,75,QB,LAR,1664,74.6,10.03,392,40,115,12.9,11,ppr,8,6,7430,2026-08-29,2026-09-05
Rico Dowdle,76,76,RB,PIT,5095,74.7,10.03,437,53,109,8.3,9,ppr,8,6,7430,2026-08-29,2026-09-05
Michael Wilson,77,77,WR,ARI,5721,75.2,10.03,851,54,96,7.9,14,ppr,8,6,7430,2026-08-29,2026-09-05
Michael Pittman Jr.,78,78,WR,PIT,4880,77,10.05,912,57,96,7.4,9,ppr,8,6,7430,2026-08-29,2026-09-05
Josh Jacobs,79,79,RB,GB,3255,77,10.05,416,25,119,26.7,11,ppr,8,6,7430,2026-08-29,2026-09-05
