name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.7,1.02,845,1,4,0.8,6,2qb,10,6,4964,2026-08-19,2026-09-18
Josh Allen,2,2,QB,BUF,2885,1.9,1.02,818,1,4,0.9,7,2qb,10,6,4964,2026-08-19,2026-09-18
Bijan Robinson,3,3,RB,ATL,5670,2.7,1.03,469,1,6,0.6,11,2qb,10,6,4964,2026-08-19,2026-09-18
Jonathan Taylor,4,4,RB,IND,4864,5.1,1.05,485,3,10,1.2,13,2qb,10,6,4964,2026-08-19,2026-09-18
Puka Nacua,5,5,WR,LAR,5714,5.2,1.05,364,2,11,1.5,11,2qb,10,6,4964,2026-08-19,2026-09-18
Ja'Marr Chase,6,6,WR,CIN,5177,5.8,1.06,1071,1,14,1.8,6,2qb,10,6,4964,2026-08-19,2026-09-18
Drake Maye,7,7,QB,NE,6187,8.1,1.08,695,1,17,2.9,11,2qb,10,6,4964,2026-08-19,2026-09-18
Christian McCaffrey,8,8,RB,SF,2434,8.5,1.09,742,3,16,2.4,8,2qb,10,6,4964,2026-08-19,2026-09-18
Lamar Jackson,9,9,QB,BAL,2888,8.6,1.09,1102,1,17,3.2,13,2qb,10,6,4964,2026-08-19,2026-09-18
Jaxon Smith-Njigba,10,10,WR,SEA,5671,8.7,1.09,576,1,20,3,11,2qb,10,6,4964,2026-08-19,2026-09-18
Derrick Henry,11,11,RB,BAL,2350,9.6,1.10,293,3,19,2.4,13,2qb,10,6,4964,2026-08-19,2026-09-18
Joe Burrow,12,12,QB,CIN,4882,10,1.10,778,2,20,3,6,2qb,10,6,4964,2026-08-19,2026-09-18
James Cook III,13,13,RB,BUF,5652,13.1,2.03,1206,4,27,3.6,7,2qb,10,6,4964,2026-08-19,2026-09-18
Amon-Ra St. Brown,14,14,WR,DET,5182,13.4,2.03,1044,3,27,3.9,6,2qb,10,6,4964,2026-08-19,2026-09-18
Dak Prescott,15,15,QB,DAL,2377,14.4,2.04,497,6,27,3.2,14,2qb,10,6,4964,2026-08-19,2026-09-18
Jayden Daniels,16,16,QB,WAS,5854,15,2.05,426,7,26,2.9,7,2qb,10,6,4964,2026-08-19,2026-09-18
Matthew Stafford,17,17,QB,LAR,1664,17.2,2.07,297,9,28,3,11,2qb,10,6,4964,2026-08-19,2026-09-18
Jalen Hurts,18,18,QB,PHI,5025,17.9,2.08,538,9,30,3.1,10,2qb,10,6,4964,2026-08-19,2026-09-18
De'Von Achane,19,19,RB,MIA,5683,19.1,2.09,692,8,35,4.1,6,2qb,10,6,4964,2026-08-19,2026-09-18
Brock Purdy,20,20,QB,SF,5648,19.8,2.10,198,14,29,2.9,8,2qb,10,6,4964,2026-08-19,2026-09-18
Caleb Williams,21,21,QB,CHI,6173,20.1,2.10,654,9,36,4.1,10,2qb,10,6,4964,2026-08-19,2026-09-18
Trevor Lawrence,22,22,QB,JAX,5186,21.2,3.01,454,10,37,4.2,7,2qb,10,6,4964,2026-08-19,2026-09-18
Saquon Barkley,23,23,RB,PHI,2860,22.6,3.03,1481,9,38,5.1,10,2qb,10,6,4964,2026-08-19,2026-09-18
CeeDee Lamb,24,24,WR,DAL,4869,24.5,3.05,1430,10,42,5.4,14,2qb,10,6,4964,2026-08-19,2026-09-18
Jared Goff,25,25,QB,DET,2351,24.6,3.05,359,14,38,3.9,6,2qb,10,6,4964,2026-08-19,2026-09-18
Justin Herbert,26,26,QB,LAC,4887,25.4,3.05,746,11,53,5.4,7,2qb,10,6,4964,2026-08-19,2026-09-18
Patrick Mahomes,27,27,QB,KC,2462,26,3.06,322,10,46,5.8,5,2qb,10,6,4964,2026-08-19,2026-09-18
Drake London,28,28,WR,ATL,5574,26.6,3.07,218,13,37,4.9,11,2qb,10,6,4964,2026-08-19,2026-09-18
Justin Jefferson,29,29,WR,MIN,4876,27.3,3.07,1399,11,42,5.9,6,2qb,10,6,4964,2026-08-19,2026-09-18
Chase Brown,30,30,RB,CIN,5706,27.6,3.08,1737,12,44,5.9,6,2qb,10,6,4964,2026-08-19,2026-09-18
Bo Nix,31,31,QB,DEN,6253,29.4,3.09,500,16,51,5.1,10,2qb,10,6,4964,2026-08-19,2026-09-18
Jaxson Dart,32,32,QB,NYG,6568,33.1,4.03,409,15,61,6.8,8,2qb,10,6,4964,2026-08-19,2026-09-18
Kenneth Walker,33,33,RB,KC,5625,33.5,4.04,1393,17,48,6.2,5,2qb,10,6,4964,2026-08-19,2026-09-18
George Pickens,34,34,WR,DAL,5576,33.7,4.04,313,19,43,5.4,14,2qb,10,6,4964,2026-08-19,2026-09-18
A.J. Brown,35,35,WR,NE,3247,34.6,4.05,767,21,48,5.2,11,2qb,10,6,4964,2026-08-19,2026-09-18
Rashee Rice,36,36,WR,KC,5696,35.1,4.05,169,21,45,5.4,5,2qb,10,6,4964,2026-08-19,2026-09-18
Ashton Jeanty,37,37,RB,LV,6500,35.9,4.06,991,10,62,9.7,13,2qb,10,6,4964,2026-08-19,2026-09-18
Nico Collins,38,38,WR,HOU,5207,36.3,4.06,383,25,47,4.4,8,2qb,10,6,4964,2026-08-19,2026-09-18
Kyren Williams,39,39,RB,LAR,5623,36.9,4.07,539,22,50,5.4,11,2qb,10,6,4964,2026-08-19,2026-09-18
Omarion Hampton,40,40,RB,LAC,6538,38.7,4.09,1420,21,53,6.8,7,2qb,10,6,4964,2026-08-19,2026-09-18
Chris Olave,41,41,WR,NO,5544,40.8,5.01,496,26,55,5.4,8,2qb,10,6,4964,2026-08-19,2026-09-18
Zay Flowers,42,42,WR,BAL,5675,41.3,5.01,218,31,55,4.1,13,2qb,10,6,4964,2026-08-19,2026-09-18
Javonte Williams,43,43,RB,DAL,5185,43.6,5.04,607,30,55,5,14,2qb,10,6,4964,2026-08-19,2026-09-18
Baker Mayfield,44,44,QB,TB,2886,43.7,5.04,892,22,74,8.3,10,2qb,10,6,4964,2026-08-19,2026-09-18
Malik Nabers,45,45,WR,NYG,6183,46.5,5.06,1048,31,66,5.8,8,2qb,10,6,4964,2026-08-19,2026-09-18
Kyler Murray,46,46,QB,MIN,3299,48.5,5.08,1120,23,76,9.7,6,2qb,10,6,4964,2026-08-19,2026-09-18
Jeremiyah Love,47,47,RB,ARI,6769,48.5,5.08,628,35,61,5,14,2qb,10,6,4964,2026-08-19,2026-09-18
Breece Hall,48,48,RB,NYJ,5503,50.2,5.10,387,38,65,4.5,13,2qb,10,6,4964,2026-08-19,2026-09-18
Tee Higgins,49,49,WR,CIN,4870,50.3,5.10,386,37,67,5.1,6,2qb,10,6,4964,2026-08-19,2026-09-18
Tetairoa McMillan,50,50,WR,CAR,6561,50.3,5.10,318,38,63,4.4,5,2qb,10,6,4964,2026-08-19,2026-09-18
Jameson Williams,51,51,WR,DET,5643,51.1,6.01,133,39,62,4.5,6,2qb,10,6,4964,2026-08-19,2026-09-18
Tyler Shough,52,52,QB,NO,5602,52.1,6.02,640,25,82,10.2,8,2qb,10,6,4964,2026-08-19,2026-09-18
Emeka Egbuka,53,53,WR,TB,6576,52.4,6.02,674,39,70,5,10,2qb,10,6,4964,2026-08-19,2026-09-18
Davante Adams,54,54,WR,LAR,2125,53,6.03,341,38,71,5.7,11,2qb,10,6,4964,2026-08-19,2026-09-18
Travis Etienne Jr.,55,55,RB,NO,4863,54.1,6.04,494,39,73,5.8,8,2qb,10,6,4964,2026-08-19,2026-09-18
DeVonta Smith,56,57,WR,PHI,4883,54.8,6.05,1072,40,74,5.3,10,2qb,10,6,4964,2026-08-19,2026-09-18
Cam Skattebo,57,56,RB,NYG,6509,54.8,6.05,395,40,72,5.6,8,2qb,10,6,4964,2026-08-19,2026-09-18
D'Andre Swift,58,58,RB,CHI,4862,57.6,6.08,610,40,75,6.6,10,2qb,10,6,4964,2026-08-19,2026-09-18
Garrett Wilson,59,59,WR,NYJ,5548,58.1,6.08,397,43,81,5.6,13,2qb,10,6,4964,2026-08-19,2026-09-18
Jordan Love,60,60,QB,GB,4892,59.1,6.09,1418,27,86,12.3,11,2qb,10,6,4964,2026-08-19,2026-09-18
Josh Jacobs,61,61,RB,GB,3255,60.1,6.10,223,1,127,30.3,11,2qb,10,6,4964,2026-08-19,2026-09-18
Brock Bowers,62,62,TE,LV,6178,60.4,6.10,1637,21,90,14.9,13,2qb,10,6,4964,2026-08-19,2026-09-18
Sam Darnold,63,63,QB,SEA,2884,61.2,7.01,775,33,82,10.6,11,2qb,10,6,4964,2026-08-19,2026-09-18
Ladd McConkey,64,64,WR,LAC,6281,63.3,7.03,1005,46,84,6.5,7,2qb,10,6,4964,2026-08-19,2026-09-18
