name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.5,1.02,155,1,3,0.8,7,2qb,10,6,1168,2026-06-24,2026-07-24
Jahmyr Gibbs,2,2,RB,DET,5672,2.2,1.02,80,1,4,0.8,6,2qb,10,6,1168,2026-06-24,2026-07-24
Bijan Robinson,3,3,RB,ATL,5670,2.7,1.03,73,1,4,0.6,11,2qb,10,6,1168,2026-06-24,2026-07-24
Joe Burrow,4,4,QB,CIN,4882,4.3,1.04,77,2,6,1.1,6,2qb,10,6,1168,2026-06-24,2026-07-24
Lamar Jackson,5,5,QB,BAL,2888,4.7,1.05,120,2,7,1.2,13,2qb,10,6,1168,2026-06-24,2026-07-24
Dak Prescott,6,6,QB,DAL,2377,5.5,1.05,37,1,9,2,14,2qb,10,6,1168,2026-06-24,2026-07-24
Jonathan Taylor,7,7,RB,IND,4864,6.7,1.07,91,3,12,1.8,13,2qb,10,6,1168,2026-06-24,2026-07-24
Puka Nacua,8,8,WR,LAR,5714,7.8,1.08,138,1,13,2.5,11,2qb,10,6,1168,2026-06-24,2026-07-24
Drake Maye,9,9,QB,NE,6187,7.9,1.08,103,3,12,1.8,11,2qb,10,6,1168,2026-06-24,2026-07-24
Ja'Marr Chase,10,10,WR,CIN,5177,9,1.09,252,2,16,2.5,6,2qb,10,6,1168,2026-06-24,2026-07-24
Patrick Mahomes,11,11,QB,KC,2462,9.9,1.10,39,3,14,2.6,5,2qb,10,6,1168,2026-06-24,2026-07-24
Justin Herbert,12,12,QB,LAC,4887,12,2.02,49,8,15,1.4,7,2qb,10,6,1168,2026-06-24,2026-07-24
Jayden Daniels,13,13,QB,WAS,5854,12.5,2.02,131,6,20,2.4,7,2qb,10,6,1168,2026-06-24,2026-07-24
Trevor Lawrence,14,14,QB,JAX,5186,12.9,2.03,25,7,18,2.3,7,2qb,10,6,1168,2026-06-24,2026-07-24
Christian McCaffrey,15,15,RB,SF,2434,13.5,2.03,211,4,21,3.3,8,2qb,10,6,1168,2026-06-24,2026-07-24
Jaxon Smith-Njigba,16,16,WR,SEA,5671,15.2,2.05,240,10,22,2.5,11,2qb,10,6,1168,2026-06-24,2026-07-24
Derrick Henry,17,17,RB,BAL,2350,17.1,2.07,61,11,23,2.7,13,2qb,10,6,1168,2026-06-24,2026-07-24
Jared Goff,18,18,QB,DET,2351,17.5,2.08,24,12,22,2.1,6,2qb,10,6,1168,2026-06-24,2026-07-24
Jalen Hurts,19,19,QB,PHI,5025,17.7,2.08,81,5,29,4.7,10,2qb,10,6,1168,2026-06-24,2026-07-24
James Cook III,20,20,RB,BUF,5652,20,2.10,174,8,28,4.5,7,2qb,10,6,1168,2026-06-24,2026-07-24
Brock Purdy,21,21,QB,SF,5648,20.6,3.01,25,16,29,2.9,8,2qb,10,6,1168,2026-06-24,2026-07-24
Matthew Stafford,22,22,QB,LAR,1664,20.8,3.01,90,11,36,3.9,11,2qb,10,6,1168,2026-06-24,2026-07-24
Caleb Williams,23,23,QB,CHI,6173,22.1,3.02,102,6,38,5.9,10,2qb,10,6,1168,2026-06-24,2026-07-24
Amon-Ra St. Brown,24,24,WR,DET,5182,22.9,3.03,261,13,32,3.6,6,2qb,10,6,1168,2026-06-24,2026-07-24
De'Von Achane,25,25,RB,MIA,5683,24.7,3.05,78,14,32,3.9,6,2qb,10,6,1168,2026-06-24,2026-07-24
Bo Nix,26,26,QB,DEN,6253,26.2,3.06,68,17,46,5.3,10,2qb,10,6,1168,2026-06-24,2026-07-24
Saquon Barkley,27,27,RB,PHI,2860,27.6,3.08,208,17,38,4,10,2qb,10,6,1168,2026-06-24,2026-07-24
Jaxson Dart,28,28,QB,NYG,6568,28.4,3.08,61,20,38,4.2,8,2qb,10,6,1168,2026-06-24,2026-07-24
Drake London,29,29,WR,ATL,5574,28.6,3.09,22,21,37,3.7,11,2qb,10,6,1168,2026-06-24,2026-07-24
Ashton Jeanty,30,30,RB,LV,6500,29.5,3.10,121,17,40,4.7,13,2qb,10,6,1168,2026-06-24,2026-07-24
CeeDee Lamb,31,31,WR,DAL,4869,29.9,3.10,200,17,39,4.6,14,2qb,10,6,1168,2026-06-24,2026-07-24
Justin Jefferson,32,32,WR,MIN,4876,32,4.02,180,20,41,5,6,2qb,10,6,1168,2026-06-24,2026-07-24
A.J. Brown,33,33,WR,NE,3247,33.2,4.03,63,21,39,4.9,11,2qb,10,6,1168,2026-06-24,2026-07-24
Baker Mayfield,34,34,QB,TB,2886,35.1,4.05,85,23,58,7.1,10,2qb,10,6,1168,2026-06-24,2026-07-24
Omarion Hampton,35,35,RB,LAC,6538,35.6,4.06,172,19,49,6.1,7,2qb,10,6,1168,2026-06-24,2026-07-24
Jordan Love,36,36,QB,GB,4892,35.7,4.06,74,25,51,6.4,11,2qb,10,6,1168,2026-06-24,2026-07-24
Kenneth Walker III,37,37,RB,KC,5625,36.1,4.06,118,26,44,3.6,5,2qb,10,6,1168,2026-06-24,2026-07-24
George Pickens,38,38,WR,DAL,5576,36.3,4.06,46,25,43,4.3,14,2qb,10,6,1168,2026-06-24,2026-07-24
Josh Jacobs,39,39,RB,GB,3255,36.4,4.06,51,24,46,4.4,11,2qb,10,6,1168,2026-06-24,2026-07-24
Nico Collins,40,40,WR,HOU,5207,39.4,4.09,92,31,49,3.4,8,2qb,10,6,1168,2026-06-24,2026-07-24
Tee Higgins,41,41,WR,CIN,4870,40.2,4.10,24,34,47,3.1,6,2qb,10,6,1168,2026-06-24,2026-07-24
Kyren Williams,42,42,RB,LAR,5623,42,5.02,106,32,52,3.8,11,2qb,10,6,1168,2026-06-24,2026-07-24
Chris Olave,43,43,WR,NO,5544,43.7,5.04,42,31,54,4.7,8,2qb,10,6,1168,2026-06-24,2026-07-24
Zay Flowers,44,44,WR,BAL,5675,43.8,5.04,23,37,49,2.8,13,2qb,10,6,1168,2026-06-24,2026-07-24
Chase Brown,45,45,RB,CIN,5706,44.1,5.04,182,31,56,4.7,6,2qb,10,6,1168,2026-06-24,2026-07-24
Jeremiyah Love,46,46,RB,ARI,6769,45.8,5.06,95,33,57,4.8,14,2qb,10,6,1168,2026-06-24,2026-07-24
Sam Darnold,47,48,QB,SEA,2884,48.5,5.09,257,26,72,8.6,11,2qb,10,6,1168,2026-06-24,2026-07-24
Tetairoa McMillan,48,47,WR,CAR,6561,48.5,5.08,68,38,64,5.5,5,2qb,10,6,1168,2026-06-24,2026-07-24
Javonte Williams,49,49,RB,DAL,5185,48.6,5.09,33,38,55,3.8,14,2qb,10,6,1168,2026-06-24,2026-07-24
Rashee Rice,50,50,WR,KC,5696,49.5,5.09,82,35,60,5.2,5,2qb,10,6,1168,2026-06-24,2026-07-24
DeVonta Smith,51,51,WR,PHI,4883,49.8,5.10,97,41,60,4,10,2qb,10,6,1168,2026-06-24,2026-07-24
Breece Hall,52,52,RB,NYJ,5503,49.9,5.10,60,43,58,2.8,13,2qb,10,6,1168,2026-06-24,2026-07-24
Garrett Wilson,53,53,WR,NYJ,5548,54.5,6.04,35,46,63,4.1,13,2qb,10,6,1168,2026-06-24,2026-07-24
Cam Skattebo,54,54,RB,NYG,6509,55.9,6.06,90,45,65,4.7,8,2qb,10,6,1168,2026-06-24,2026-07-24
Davante Adams,55,55,WR,LAR,2125,56.3,6.06,44,43,65,5,11,2qb,10,6,1168,2026-06-24,2026-07-24
Terry McLaurin,56,56,WR,WAS,3449,56.6,6.07,36,49,67,4.5,7,2qb,10,6,1168,2026-06-24,2026-07-24
C.J. Stroud,57,57,QB,HOU,5676,57.1,6.07,137,34,76,9.8,8,2qb,10,6,1168,2026-06-24,2026-07-24
Tyler Shough,58,58,QB,NO,5602,57.8,6.08,182,31,80,9.9,8,2qb,10,6,1168,2026-06-24,2026-07-24
Emeka Egbuka,59,59,WR,TB,6576,58.3,6.08,165,43,74,5.8,10,2qb,10,6,1168,2026-06-24,2026-07-24
Kyler Murray,60,60,QB,MIN,3299,58.7,6.09,232,31,82,10.4,6,2qb,10,6,1168,2026-06-24,2026-07-24
Travis Etienne Jr.,61,61,RB,NO,4863,58.8,6.09,35,46,68,5,8,2qb,10,6,1168,2026-06-24,2026-07-24
Jameson Williams,62,62,WR,DET,5643,59.2,6.09,17,44,66,5.6,6,2qb,10,6,1168,2026-06-24,2026-07-24
Ladd McConkey,63,63,WR,LAC,6281,59.3,6.09,66,42,72,6.4,7,2qb,10,6,1168,2026-06-24,2026-07-24
Quinshon Judkins,64,64,RB,CLE,6531,61.5,7.01,74,49,69,4.5,11,2qb,10,6,1168,2026-06-24,2026-07-24
Malik Nabers,65,66,WR,NYG,6183,63,7.03,108,51,79,5.7,8,2qb,10,6,1168,2026-06-24,2026-07-24
D'Andre Swift,66,65,RB,CHI,4862,63,7.03,48,49,74,6,10,2qb,10,6,1168,2026-06-24,2026-07-24
Trey McBride,67,67,TE,ARI,5656,65.3,7.05,203,33,87,12.4,14,2qb,10,6,1168,2026-06-24,2026-07-24
Bucky Irving,68,69,RB,TB,6190,65.9,7.06,80,45,85,7.9,10,2qb,10,6,1168,2026-06-24,2026-07-24
Rome Odunze,69,68,WR,CHI,6194,65.9,7.06,38,51,78,6.3,10,2qb,10,6,1168,2026-06-24,2026-07-24
Brock Bowers,70,70,TE,LV,6178,68.1,7.08,239,35,92,12.7,13,2qb,10,6,1168,2026-06-24,2026-07-24
Jaylen Waddle,71,71,WR,DEN,5178,68.4,7.08,117,52,86,6.3,10,2qb,10,6,1168,2026-06-24,2026-07-24
Mike Evans,72,72,WR,SF,2111,68.8,7.09,45,57,78,5.4,8,2qb,10,6,1168,2026-06-24,2026-07-24
David Montgomery,73,73,RB,HOU,3238,71.3,8.01,88,52,84,7.1,8,2qb,10,6,1168,2026-06-24,2026-07-24
