name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.7,1.02,889,1,4,0.9,7,2qb,10,6,5390,2026-07-25,2026-08-24
Jahmyr Gibbs,2,2,RB,DET,5672,1.8,1.02,693,1,4,0.8,6,2qb,10,6,5390,2026-07-25,2026-08-24
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,425,1,4,0.7,11,2qb,10,6,5390,2026-07-25,2026-08-24
Puka Nacua,4,4,WR,LAR,5714,4.9,1.05,445,1,13,1.5,11,2qb,10,6,5390,2026-07-25,2026-08-24
Jonathan Taylor,5,5,RB,IND,4864,5.6,1.06,416,3,10,1.4,13,2qb,10,6,5390,2026-07-25,2026-08-24
Drake Maye,6,6,QB,NE,6187,6.7,1.07,578,1,15,2.7,11,2qb,10,6,5390,2026-07-25,2026-08-24
Ja'Marr Chase,7,7,WR,CIN,5177,7.7,1.08,1373,1,26,4,6,2qb,10,6,5390,2026-07-25,2026-08-24
Lamar Jackson,8,8,QB,BAL,2888,8,1.08,973,1,17,2.9,13,2qb,10,6,5390,2026-07-25,2026-08-24
Joe Burrow,9,9,QB,CIN,4882,8.9,1.09,784,1,18,3,6,2qb,10,6,5390,2026-07-25,2026-08-24
Jaxon Smith-Njigba,10,10,WR,SEA,5671,9.5,1.09,647,1,30,4,11,2qb,10,6,5390,2026-07-25,2026-08-24
Christian McCaffrey,11,11,RB,SF,2434,10.4,1.10,939,3,20,2.8,8,2qb,10,6,5390,2026-07-25,2026-08-24
Derrick Henry,12,12,RB,BAL,2350,10.9,2.01,323,3,18,2.7,13,2qb,10,6,5390,2026-07-25,2026-08-24
Dak Prescott,13,13,QB,DAL,2377,13.2,2.03,567,5,20,3,14,2qb,10,6,5390,2026-07-25,2026-08-24
Jayden Daniels,14,14,QB,WAS,5854,13.5,2.03,599,5,22,3.1,7,2qb,10,6,5390,2026-07-25,2026-08-24
Amon-Ra St. Brown,15,15,WR,DET,5182,14.3,2.04,1102,5,32,4.1,6,2qb,10,6,5390,2026-07-25,2026-08-24
James Cook III,16,16,RB,BUF,5652,16.3,2.06,1335,4,30,4.7,7,2qb,10,6,5390,2026-07-25,2026-08-24
Jalen Hurts,17,17,QB,PHI,5025,16.7,2.07,428,8,26,3.3,10,2qb,10,6,5390,2026-07-25,2026-08-24
Matthew Stafford,18,18,QB,LAR,1664,17.1,2.07,362,10,25,2.7,11,2qb,10,6,5390,2026-07-25,2026-08-24
Brock Purdy,19,19,QB,SF,5648,18.7,2.09,154,9,30,4,8,2qb,10,6,5390,2026-07-25,2026-08-24
Trevor Lawrence,20,20,QB,JAX,5186,19,2.09,373,5,37,5.2,7,2qb,10,6,5390,2026-07-25,2026-08-24
De'Von Achane,21,21,RB,MIA,5683,21.6,3.02,619,9,35,5,6,2qb,10,6,5390,2026-07-25,2026-08-24
Caleb Williams,22,22,QB,CHI,6173,21.8,3.02,610,7,45,5.3,10,2qb,10,6,5390,2026-07-25,2026-08-24
Patrick Mahomes,23,23,QB,KC,2462,23,3.03,317,9,42,5.1,5,2qb,10,6,5390,2026-07-25,2026-08-24
Drake London,24,24,WR,ATL,5574,24.7,3.05,203,12,36,4.8,11,2qb,10,6,5390,2026-07-25,2026-08-24
Jared Goff,25,25,QB,DET,2351,24.9,3.05,358,12,49,4.9,6,2qb,10,6,5390,2026-07-25,2026-08-24
Saquon Barkley,26,26,RB,PHI,2860,25.3,3.05,1551,11,40,5.3,10,2qb,10,6,5390,2026-07-25,2026-08-24
CeeDee Lamb,27,27,WR,DAL,4869,25.6,3.06,1406,11,43,5.5,14,2qb,10,6,5390,2026-07-25,2026-08-24
Justin Herbert,28,28,QB,LAC,4887,25.6,3.06,708,13,45,4.8,7,2qb,10,6,5390,2026-07-25,2026-08-24
Ashton Jeanty,29,29,RB,LV,6500,28.5,3.08,1291,11,47,6.4,13,2qb,10,6,5390,2026-07-25,2026-08-24
Justin Jefferson,30,30,WR,MIN,4876,28.9,3.09,1415,11,46,6.7,6,2qb,10,6,5390,2026-07-25,2026-08-24
Jaxson Dart,31,31,QB,NYG,6568,30,3.10,259,16,58,7.5,8,2qb,10,6,5390,2026-07-25,2026-08-24
Bo Nix,32,32,QB,DEN,6253,30.8,4.01,435,16,56,6.4,10,2qb,10,6,5390,2026-07-25,2026-08-24
Chase Brown,33,33,RB,CIN,5706,31.4,4.01,1513,14,51,6.5,6,2qb,10,6,5390,2026-07-25,2026-08-24
Rashee Rice,34,34,WR,KC,5696,32.1,4.02,250,14,59,9.3,5,2qb,10,6,5390,2026-07-25,2026-08-24
George Pickens,35,35,WR,DAL,5576,33.2,4.03,291,20,44,5,14,2qb,10,6,5390,2026-07-25,2026-08-24
Josh Jacobs,36,36,RB,GB,3255,34.5,4.04,213,18,49,6.1,11,2qb,10,6,5390,2026-07-25,2026-08-24
A.J. Brown,37,37,WR,NE,3247,34.9,4.05,706,21,48,5.1,11,2qb,10,6,5390,2026-07-25,2026-08-24
