name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Bijan Robinson,1,1,RB,ATL,5670,1.7,1.02,360,1,4,0.8,11,ppr,8,6,3091,2026-07-18,2026-07-25
Jahmyr Gibbs,2,2,RB,DET,5672,1.8,1.02,389,1,6,0.8,6,ppr,8,6,3091,2026-07-18,2026-07-25
Puka Nacua,3,3,WR,LAR,5714,2.7,1.03,83,1,4,0.7,11,ppr,8,6,3091,2026-07-18,2026-07-25
Ja'Marr Chase,4,4,WR,CIN,5177,4,1.04,577,1,7,1,6,ppr,8,6,3091,2026-07-18,2026-07-25
Christian McCaffrey,5,5,RB,SF,2434,4.9,1.05,244,1,10,1.3,8,ppr,8,6,3091,2026-07-18,2026-07-25
Jaxon Smith-Njigba,6,6,WR,SEA,5671,6,1.06,334,1,11,1.7,11,ppr,8,6,3091,2026-07-18,2026-07-25
Amon-Ra St. Brown,7,7,WR,DET,5182,7.3,1.07,288,3,12,1.5,6,ppr,8,6,3091,2026-07-18,2026-07-25
Jonathan Taylor,8,8,RB,IND,4864,7.5,1.08,352,3,12,1.7,13,ppr,8,6,3091,2026-07-18,2026-07-25
De'Von Achane,9,9,RB,MIA,5683,9.6,2.02,156,5,14,1.6,6,ppr,8,6,3091,2026-07-18,2026-07-25
CeeDee Lamb,10,10,WR,DAL,4869,10.9,2.03,374,5,19,2.1,14,ppr,8,6,3091,2026-07-18,2026-07-25
Justin Jefferson,11,11,WR,MIN,4876,11,2.03,326,5,19,2.2,6,ppr,8,6,3091,2026-07-18,2026-07-25
Ashton Jeanty,12,12,RB,LV,6500,11.8,2.04,304,6,19,2.5,13,ppr,8,6,3091,2026-07-18,2026-07-25
Drake London,13,13,WR,ATL,5574,12.5,2.05,117,9,17,1.7,11,ppr,8,6,3091,2026-07-18,2026-07-25
James Cook III,14,14,RB,BUF,5652,13.3,2.05,596,6,21,2.6,7,ppr,8,6,3091,2026-07-18,2026-07-25
A.J. Brown,15,15,WR,NE,3247,13.9,2.06,273,8,22,2.6,11,ppr,8,6,3091,2026-07-18,2026-07-25
Derrick Henry,16,16,RB,BAL,2350,16.1,2.08,181,10,22,2.1,13,ppr,8,6,3091,2026-07-18,2026-07-25
Chase Brown,17,17,RB,CIN,5706,16.4,2.08,365,9,23,2.8,6,ppr,8,6,3091,2026-07-18,2026-07-25
Omarion Hampton,18,18,RB,LAC,6538,17.6,3.02,542,9,26,2.9,7,ppr,8,6,3091,2026-07-18,2026-07-25
George Pickens,19,19,WR,DAL,5576,19.1,3.03,174,11,26,3,14,ppr,8,6,3091,2026-07-18,2026-07-25
