name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.11,0.31,17298
Drake Maye,2,QB,NE,QB2,1,1,6,2.33,1.00,23046
Lamar Jackson,3,QB,BAL,QB3,1,2,11,4.50,2.11,17233
Jayden Daniels,4,QB,WAS,QB4,1,3,11,5.17,2.61,22902
Ja'Marr Chase,5,WR,CIN,WR1,2,3,8,6.39,1.74,19788
Joe Burrow,6,QB,CIN,QB5,2,3,18,7.67,4.37,19196
Jaxon Smith-Njigba,7,WR,SEA,WR2,2,5,12,9.06,1.81,23070
Caleb Williams,8,QB,CHI,QB6,2,4,19,9.17,3.89,23084
Puka Nacua,9,WR,LAR,WR3,2,6,15,9.39,1.80,23180
Justin Herbert,10,QB,LAC,QB7,2,5,26,11.94,6.42,18635
Bijan Robinson,11,RB,ATL,RB1,2,3,18,12.06,5.33,23133
Jahmyr Gibbs,12,RB,DET,RB2,2,4,19,12.56,5.40,22968
Jalen Hurts,13,QB,PHI,QB8,3,4,23,13.67,5.80,19275
Patrick Mahomes II,14,QB,KC,QB9,3,7,26,16.06,5.40,16413
Amon-Ra St. Brown,15,WR,DET,WR4,3,9,22,16.06,3.67,19799
Trevor Lawrence,16,QB,JAC,QB10,3,11,28,16.94,5.19,19780
Justin Jefferson,17,WR,MIN,WR5,3,11,24,18.22,3.74,19236
CeeDee Lamb,18,WR,DAL,WR6,3,14,28,19.50,4.35,19202
Ashton Jeanty,19,RB,LV,RB3,3,11,29,20.89,5.07,25989
Malik Nabers,20,WR,NYG,WR7,4,13,34,21.89,5.87,25409
Jaxson Dart,21,QB,NYG,QB11,4,12,37,22.00,7.49,23160
Brock Purdy,22,QB,SF,QB12,4,14,42,22.72,8.27,19797
Bo Nix,23,QB,DEN,QB13,4,14,38,23.00,6.77,22910
Jeremiyah Love,24,RB,ARI,RB4,4,13,32,23.89,5.64,25403
Drake London,25,WR,ATL,WR8,4,15,30,24.50,4.02,23163
Dak Prescott,26,QB,DAL,QB14,4,17,53,26.72,10.43,15600
De'Von Achane,27,RB,MIA,RB5,4,17,39,28.22,5.08,23136
Brock Bowers,28,TE,LV,TE1,4,15,44,30.11,9.83,22955
James Cook III,29,RB,BUF,RB6,4,19,37,30.56,4.98,22958
Omarion Hampton,30,RB,LAC,RB7,4,19,47,30.72,6.33,25395
Tetairoa McMillan,31,WR,CAR,WR9,4,24,39,31.22,4.06,25417
Nico Collins,32,WR,HOU,WR10,4,27,37,32.78,2.76,20130
Jonathan Taylor,33,RB,IND,RB8,5,21,47,33.22,6.01,19217
Jordan Love,34,QB,GB,QB15,5,20,50,34.06,10.15,19246
Emeka Egbuka,35,WR,TB,WR11,5,27,48,35.44,5.23,23062
George Pickens,36,WR,DAL,WR12,5,27,42,35.94,4.13,22963
Trey McBride,37,TE,ARI,TE2,5,19,48,36.44,8.90,22936
Chris Olave,38,WR,NO,WR13,5,31,47,38.61,4.39,20111
Jared Goff,39,QB,DET,QB16,5,24,72,41.78,14.12,15501
Garrett Wilson,40,WR,NYJ,WR14,5,35,58,41.83,5.18,23072
Kenneth Walker III,41,RB,KC,RB9,5,31,64,42.89,9.68,23021
Carnell Tate,42,WR,TEN,WR15,5,29,58,43.39,7.87,26009
Zay Flowers,43,WR,BAL,WR16,5,37,60,45.56,4.82,22916
Breece Hall,44,RB,NYJ,RB10,5,37,72,46.28,8.05,22982
Ladd McConkey,45,WR,LAC,WR17,5,38,58,46.28,5.62,26122
A.J. Brown,46,WR,NE,WR18,5,35,65,46.94,7.00,18218
DeVonta Smith,47,WR,PHI,WR19,5,39,57,47.50,5.52,19222
Luther Burden III,48,WR,CHI,WR20,6,34,72,49.83,9.88,27016
Colston Loveland,49,TE,CHI,TE3,6,22,63,49.89,11.87,26006
Fernando Mendoza,50,QB,LV,QB17,6,24,87,52.17,15.88,28013
Chase Brown,51,RB,CIN,RB11,6,43,63,54.11,5.61,25324
Jaylen Waddle,52,WR,DEN,WR21,6,41,71,54.78,8.02,19790
Tee Higgins,53,WR,CIN,WR22,6,42,78,55.17,8.53,19211
Jordyn Tyson,54,WR,NO,WR23,6,43,92,55.33,13.37,26035
Rashee Rice,55,WR,KC,WR24,6,37,91,56.50,15.66,23113
Makai Lemon,56,WR,PHI,WR25,6,46,74,57.67,8.40,25420
Tyler Warren,57,TE,IND,TE4,6,47,64,57.83,4.25,26434
Cam Ward,58,QB,TEN,QB18,6,34,81,60.22,11.23,24755
Baker Mayfield,59,QB,TB,QB19,6,50,82,61.56,9.29,17237
Tyler Shough,60,QB,NO,QB20,6,36,84,63.00,10.61,23096
Rome Odunze,61,WR,CHI,WR26,6,47,82,63.22,9.84,25411
Tucker Kraft,62,TE,GB,TE5,6,56,70,64.17,3.37,25298
Christian McCaffrey,63,RB,SF,RB12,6,40,77,64.44,10.58,16393
C.J. Stroud,64,QB,HOU,QB21,6,38,88,64.89,15.08,23071
Saquon Barkley,65,RB,PHI,RB13,6,48,75,64.94,7.85,17240
TreVeyon Henderson,66,RB,NE,RB14,6,48,92,65.11,11.51,23065
Jameson Williams,67,WR,DET,WR27,6,52,78,65.44,6.59,23677
Quinshon Judkins,68,RB,CLE,RB15,7,51,93,66.44,9.68,25391
Harold Fannin Jr.,69,TE,CLE,TE6,7,55,84,68.11,6.17,27050
Marvin Harrison Jr.,70,WR,ARI,WR28,7,55,90,70.06,10.29,23064
Kyren Williams,71,RB,LAR,RB16,7,63,89,70.78,5.91,23059
Kyler Murray,72,QB,MIN,QB22,7,49,101,71.89,16.13,18600
Sam LaPorta,73,TE,DET,TE7,7,65,82,72.61,5.12,22978
Brian Thomas Jr.,74,WR,JAC,WR29,7,57,95,72.83,11.68,23000
Kyle Pitts Sr.,75,TE,ATL,TE8,7,65,94,74.11,6.29,20164
Malik Willis,76,QB,MIA,QB23,7,48,95,75.17,15.29,23499
Bucky Irving,77,RB,TB,RB17,7,63,97,76.22,9.57,25981
Christian Watson,78,WR,GB,WR30,7,57,101,76.50,11.81,23886
Travis Etienne Jr.,79,RB,NO,RB18,7,68,91,79.00,5.83,19231
KC Concepcion,80,WR,CLE,WR31,7,54,120,80.89,17.30,27331
Sam Darnold,81,QB,SEA,QB24,7,64,93,81.56,9.29,17236
Javonte Williams,82,RB,DAL,RB19,7,67,100,81.83,9.55,22739
Terry McLaurin,83,WR,WAS,WR32,7,52,96,82.89,10.68,18466
Jadarian Price,84,RB,SEA,RB20,7,64,105,84.67,11.45,27329
Cam Skattebo,85,RB,NYG,RB21,7,71,101,85.33,10.25,27166
Matthew Stafford,86,QB,LAR,QB25,7,30,103,86.83,15.93,9451
Alec Pierce,87,WR,IND,WR33,7,70,113,88.39,11.71,23791
DJ Moore,88,WR,BUF,WR34,8,81,105,89.50,7.07,17265
Josh Jacobs,89,RB,GB,RB22,8,72,103,89.56,10.74,18269
Kenyon Sadiq,90,TE,NYJ,TE9,8,74,131,89.72,13.32,26055
Derrick Henry,91,RB,BAL,RB23,8,69,103,89.83,11.97,15514
Daniel Jones,92,QB,IND,QB26,8,76,104,91.78,7.01,18232
Parker Washington,93,WR,JAC,WR35,8,70,118,92.50,12.67,23106
Bryce Young,94,QB,CAR,QB27,8,69,130,94.50,13.23,22900
DK Metcalf,95,WR,PIT,WR36,8,82,107,95.72,6.60,18219
Jordan Addison,96,WR,MIN,WR37,8,81,108,95.83,9.14,23107
Bhayshul Tuten,97,RB,JAC,RB24,8,73,111,95.89,10.30,27297
D'Andre Swift,98,RB,CHI,RB25,8,86,114,102.72,6.52,19210
Isaiah Likely,99,TE,NYG,TE10,8,79,146,103.94,20.08,23781
Dalton Kincaid,100,TE,BUF,TE11,8,89,144,104.17,16.06,25247
Davante Adams,101,WR,LAR,WR38,8,58,123,105.72,14.20,12123
Jayden Higgins,102,WR,HOU,WR39,8,91,130,107.56,9.34,27077
Eli Stowers,103,TE,PHI,TE12,8,79,161,108.11,24.66,23144
Michael Wilson,104,WR,ARI,WR40,8,97,129,108.28,9.00,25333
