name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.02,0.14,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,15,2.59,1.46,17233
Drake Maye,3,QB,NE,QB3,1,2,16,3.46,1.66,23046
Joe Burrow,4,QB,CIN,QB4,1,2,26,4.93,2.75,19196
Jalen Hurts,5,QB,PHI,QB5,2,2,19,6.78,3.39,19275
Ja'Marr Chase,6,WR,CIN,WR1,2,6,14,7.16,2.17,19788
Jayden Daniels,7,QB,WAS,QB6,2,2,70,8.51,7.37,22902
Caleb Williams,8,QB,CHI,QB7,2,2,26,9.70,4.54,23084
Jahmyr Gibbs,9,RB,DET,RB1,2,2,15,10.15,2.07,22968
Puka Nacua,10,WR,LAR,WR2,2,6,28,11.45,3.01,23180
Bijan Robinson,11,RB,ATL,RB2,2,3,16,12.01,2.01,23133
Justin Herbert,12,QB,LAC,QB8,2,4,32,12.26,5.98,18635
Amon-Ra St. Brown,13,WR,DET,WR3,3,11,21,13.28,2.43,19799
Jaxon Smith-Njigba,14,WR,SEA,WR4,3,6,23,13.41,2.65,23070
Trevor Lawrence,15,QB,JAC,QB9,3,4,30,14.11,6.11,19780
Dak Prescott,16,QB,DAL,QB10,3,4,37,14.74,5.92,15600
Christian McCaffrey,17,RB,SF,RB3,3,10,42,18.92,7.11,16393
Justin Jefferson,18,WR,MIN,WR5,3,12,45,20.86,4.16,19236
CeeDee Lamb,19,WR,DAL,WR6,3,12,51,21.47,4.03,19202
Brock Purdy,20,QB,SF,QB11,4,9,55,23.37,7.82,19797
Bo Nix,21,QB,DEN,QB12,4,9,55,23.79,6.47,22910
Jonathan Taylor,22,RB,IND,RB4,4,12,48,24.78,7.57,19217
Jaxson Dart,23,QB,NYG,QB13,4,7,55,25.79,8.96,23160
A.J. Brown,24,WR,NE,WR7,4,14,64,26.52,7.02,18218
Drake London,25,WR,ATL,WR8,4,20,45,26.73,5.58,23163
Nico Collins,26,WR,HOU,WR9,4,21,52,29.08,5.68,20130
Patrick Mahomes II,27,QB,KC,QB14,4,9,60,27.73,8.41,16413
James Cook III,28,RB,BUF,RB5,4,15,58,30.49,9.45,22958
Chase Brown,29,RB,CIN,RB6,4,13,54,31.01,8.60,25324
Chris Olave,30,WR,NO,WR10,4,20,52,31.18,7.45,20111
Jared Goff,31,QB,DET,QB15,4,8,56,30.12,8.83,15501
Matthew Stafford,32,QB,LAR,QB16,4,8,56,31.45,9.36,9451
Brock Bowers,33,TE,LV,TE1,5,21,78,35.72,5.75,22955
George Pickens,34,WR,DAL,WR11,5,20,63,35.90,7.53,22963
De'Von Achane,35,RB,MIA,RB7,5,15,58,35.99,8.88,23136
Trey McBride,36,TE,ARI,TE2,5,28,78,36.34,8.27,22936
DeVonta Smith,37,WR,PHI,WR12,5,21,63,38.19,7.79,19222
Saquon Barkley,38,RB,PHI,RB8,5,22,58,38.89,6.94,17240
Malik Nabers,39,WR,NYG,WR13,5,21,69,39.61,10.43,25409
Kyler Murray,40,QB,MIN,QB17,5,7,87,38.86,11.01,18600
Kenneth Walker III,41,RB,KC,RB9,5,15,74,41.36,9.35,23021
Omarion Hampton,42,RB,LAC,RB10,5,22,77,41.41,8.73,25395
Rashee Rice,43,WR,KC,WR14,5,23,110,43.83,12.25,23113
Ashton Jeanty,44,RB,LV,RB11,5,15,61,44.59,8.47,25989
Zay Flowers,45,WR,BAL,WR15,5,27,73,45.94,8.41,22916
Jordan Love,46,QB,GB,QB18,5,19,60,44.06,9.93,19246
Garrett Wilson,47,WR,NYJ,WR16,5,28,80,47.21,7.98,23072
Baker Mayfield,48,QB,TB,QB19,6,18,64,46.71,9.65,17237
Jaylen Waddle,49,WR,DEN,WR17,6,27,82,51.11,10.15,19790
Ladd McConkey,50,WR,LAC,WR18,6,28,80,51.72,9.46,26122
Derrick Henry,51,RB,BAL,RB12,6,23,74,51.96,9.15,15514
Tetairoa McMillan,52,WR,CAR,WR19,6,28,80,53.35,8.96,25417
Colston Loveland,53,TE,CHI,TE3,6,39,126,53.44,15.98,26006
Tee Higgins,54,WR,CIN,WR20,6,34,81,53.65,8.03,19211
Tyler Shough,55,QB,NO,QB20,6,19,76,51.47,9.06,23096
Malik Willis,56,QB,MIA,QB21,6,29,124,53.92,13.67,23499
Breece Hall,57,RB,NYJ,RB13,6,25,76,57.46,7.40,22982
Jeremiyah Love,58,RB,ARI,RB14,6,33,99,58.49,10.49,25403
Emeka Egbuka,59,WR,TB,WR21,6,27,84,58.70,9.59,23062
Kyren Williams,60,RB,LAR,RB15,6,37,81,59.88,8.92,23059
Javonte Williams,61,RB,DAL,RB16,6,38,85,60.24,8.62,22739
