name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.04,0.20,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,8,2.72,1.23,17233
Drake Maye,3,QB,NE,QB3,1,2,7,3.43,1.15,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,4.90,2.97,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.33,3.44,22902
Jalen Hurts,6,QB,PHI,QB6,2,3,17,7.09,2.89,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.70,2.45,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.77,2.46,23180
Caleb Williams,9,QB,CHI,QB7,2,2,26,11.04,5.29,23084
Jahmyr Gibbs,10,RB,DET,RB1,2,2,15,11.17,2.58,22968
Justin Herbert,11,QB,LAC,QB8,2,4,32,11.51,5.32,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,37,11.54,4.06,23133
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,23,12.46,2.46,23070
Trevor Lawrence,14,QB,JAC,QB9,3,7,26,14.46,4.73,19780
Dak Prescott,15,QB,DAL,QB10,3,7,30,14.91,5.33,15600
Amon-Ra St. Brown,16,WR,DET,WR4,3,11,41,15.45,4.36,19799
Christian McCaffrey,17,RB,SF,RB3,3,10,45,18.68,7.55,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,44,20.32,4.33,19202
Brock Purdy,19,QB,SF,QB11,3,9,32,20.67,4.91,19797
Jaxson Dart,20,QB,NYG,QB12,3,5,32,20.77,7.25,23160
Justin Jefferson,21,WR,MIN,WR6,3,12,47,21.29,5.53,19236
Drake London,22,WR,ATL,WR7,4,20,49,24.94,5.29,23163
Jonathan Taylor,23,RB,IND,RB4,4,13,48,26.17,8.85,19217
Bo Nix,24,QB,DEN,QB13,4,14,41,26.46,6.27,22910
Patrick Mahomes II,25,QB,KC,QB14,4,15,38,26.59,5.68,16413
A.J. Brown,26,WR,NE,WR8,4,20,53,29.19,7.84,18218
Nico Collins,27,WR,HOU,WR9,4,24,56,30.41,6.17,20130
Matthew Stafford,28,QB,LAR,QB15,4,8,55,30.48,9.59,9451
Ashton Jeanty,29,RB,LV,RB5,4,15,58,30.67,8.43,25989
Trey McBride,30,TE,ARI,TE1,5,25,54,34.10,6.15,22936
George Pickens,31,WR,DAL,WR10,5,21,57,34.42,6.44,22963
James Cook III,32,RB,BUF,RB6,5,15,61,34.88,9.82,22958
Chase Brown,33,RB,CIN,RB7,5,22,55,35.14,8.26,25324
Jared Goff,34,QB,DET,QB16,5,8,55,35.23,9.60,15501
Rashee Rice,35,WR,KC,WR11,5,21,68,35.25,10.50,23113
De'Von Achane,36,RB,MIA,RB8,5,22,68,36.87,8.93,23136
Chris Olave,37,WR,NO,WR12,5,23,68,37.29,8.72,20111
Brock Bowers,38,TE,LV,TE2,5,23,51,37.52,4.41,22955
Kyler Murray,39,QB,MIN,QB17,5,13,64,38.20,12.31,18600
Omarion Hampton,40,RB,LAC,RB9,5,22,67,40.06,9.30,25395
DeVonta Smith,41,WR,PHI,WR13,5,24,63,41.65,8.81,19222
Saquon Barkley,42,RB,PHI,RB10,5,22,61,41.84,7.83,17240
Jordan Love,43,QB,GB,QB18,5,20,60,46.03,9.25,19246
Baker Mayfield,44,QB,TB,QB19,5,19,64,46.16,10.25,17237
Zay Flowers,45,WR,BAL,WR14,6,24,67,46.41,9.88,22916
Tyler Shough,46,QB,NO,QB20,6,18,64,46.64,10.44,23096
Garrett Wilson,47,WR,NYJ,WR15,6,28,75,47.00,8.27,23072
Kenneth Walker III,48,RB,KC,RB11,6,27,74,47.36,9.30,23021
Tetairoa McMillan,49,WR,CAR,WR16,6,28,71,48.97,9.05,25417
Tee Higgins,50,WR,CIN,WR17,6,35,69,50.41,8.23,19211
Ladd McConkey,51,WR,LAC,WR18,6,28,76,53.49,9.14,26122
Malik Willis,52,QB,MIA,QB21,6,21,94,54.10,13.15,23499
Colston Loveland,53,TE,CHI,TE3,6,39,104,54.32,15.99,26006
Jeremiyah Love,54,RB,ARI,RB12,6,42,90,54.68,9.88,25403
Malik Nabers,55,WR,NYG,WR19,6,21,91,55.29,17.03,25409
Emeka Egbuka,56,WR,TB,WR20,6,27,82,55.87,10.73,23062
Jaylen Waddle,57,WR,DEN,WR21,6,34,80,56.30,9.27,19790
