name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,135,K,DAL,6162,130.4,17.02,1595,69,184,23.3,14,ppr,8,6,6565,2026-08-09,2026-08-16
Jason Myers,2,146,K,SEA,2424,139.2,18.03,188,91,186,18.5,11,ppr,8,6,6565,2026-08-09,2026-08-16
Ka'imi Fairbairn,3,150,K,HOU,2531,141.6,18.06,125,90,187,19.8,8,ppr,8,6,6565,2026-08-09,2026-08-16
Cameron Dicker,4,154,K,LAC,5538,144.7,19.01,196,95,190,18.9,7,ppr,8,6,6565,2026-08-09,2026-08-16
Jake Bates,5,166,K,DET,6055,149.6,19.06,153,101,188,18.6,6,ppr,8,6,6565,2026-08-09,2026-08-16
Harrison Mevis,6,171,K,LAR,6299,151.7,19.08,64,122,191,15.2,11,ppr,8,6,6565,2026-08-09,2026-08-16
Nick Folk,7,182,K,ATL,383,155.6,20.04,39,137,180,13,11,ppr,8,6,6565,2026-08-09,2026-08-16
Chase McLaughlin,8,185,K,TB,4865,156.5,20.05,103,136,210,14.9,10,ppr,8,6,6565,2026-08-09,2026-08-16
Will Reichard,9,186,K,MIN,6296,156.5,20.05,81,117,191,16.3,6,ppr,8,6,6565,2026-08-09,2026-08-16
Cam Little,10,189,K,JAX,6188,158.1,20.06,268,112,204,18.3,7,ppr,8,6,6565,2026-08-09,2026-08-16
Chris Boswell,11,190,K,PIT,2340,158.1,20.06,23,118,206,18.5,9,ppr,8,6,6565,2026-08-09,2026-08-16
Tyler Loop,12,194,K,BAL,6587,158.9,20.07,115,116,194,16.5,13,ppr,8,6,6565,2026-08-09,2026-08-16
Eddy Piñeiro,13,195,K,SF,3097,159.1,20.07,64,134,201,15,8,ppr,8,6,6565,2026-08-09,2026-08-16
Cairo Santos,14,197,K,CHI,2335,160.3,20.08,58,120,202,15.5,10,ppr,8,6,6565,2026-08-09,2026-08-16
Harrison Butker,15,206,K,KC,2514,161.4,21.01,125,117,210,16.9,5,ppr,8,6,6565,2026-08-09,2026-08-16
Trey Smack,16,218,K,GB,6835,163.8,21.04,12,141,177,15.1,11,ppr,8,6,6565,2026-08-09,2026-08-16
Wil Lutz,17,222,K,DEN,2522,165,21.05,79,117,209,18.1,10,ppr,8,6,6565,2026-08-09,2026-08-16
Tyler Bass,18,232,K,BUF,5036,167.8,21.08,12,141,209,22.1,7,ppr,8,6,6565,2026-08-09,2026-08-16
Evan McPherson,19,242,K,CIN,5669,171.3,22.03,95,135,210,16.2,6,ppr,8,6,6565,2026-08-09,2026-08-16
Blake Grupe,20,250,K,IND,6046,173.5,22.06,16,144,210,14.6,13,ppr,8,6,6565,2026-08-09,2026-08-16
