name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.04,0.18,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,8,2.78,1.17,17233
Drake Maye,3,QB,NE,QB3,1,2,7,3.24,1.12,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,4.71,2.69,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.56,3.56,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,18,7.14,3.45,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.61,2.41,19788
Puka Nacua,8,WR,LAR,WR2,2,6,21,10.87,2.80,23180
Justin Herbert,9,QB,LAC,QB7,2,5,32,11.21,5.42,18635
Bijan Robinson,10,RB,ATL,RB1,2,3,37,11.36,3.56,23133
Caleb Williams,11,QB,CHI,QB8,2,3,26,11.44,5.16,23084
Jahmyr Gibbs,12,RB,DET,RB2,2,2,22,11.62,2.64,22968
Jaxon Smith-Njigba,13,WR,SEA,WR3,2,6,20,12.13,2.11,23070
Trevor Lawrence,14,QB,JAC,QB9,3,7,31,14.76,5.46,19780
Dak Prescott,15,QB,DAL,QB10,3,7,30,14.84,5.47,15600
Amon-Ra St. Brown,16,WR,DET,WR4,3,11,41,15.09,4.04,19799
Christian McCaffrey,17,RB,SF,RB3,3,10,45,19.39,7.77,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,44,20.91,4.52,19202
Brock Purdy,19,QB,SF,QB11,3,9,38,21.05,5.11,19797
Jaxson Dart,20,QB,NYG,QB12,3,8,39,21.07,7.47,23160
Justin Jefferson,21,WR,MIN,WR6,3,12,46,21.07,4.63,19236
Drake London,22,WR,ATL,WR7,4,20,49,25.19,5.21,23163
Jonathan Taylor,23,RB,IND,RB4,4,14,48,25.40,8.61,19217
Bo Nix,24,QB,DEN,QB13,4,13,41,25.61,5.99,22910
Patrick Mahomes II,25,QB,KC,QB14,4,8,55,26.85,7.28,16413
A.J. Brown,26,WR,NE,WR8,4,20,61,28.49,7.68,18218
Nico Collins,27,WR,HOU,WR9,4,23,50,29.73,5.51,20130
Matthew Stafford,28,QB,LAR,QB15,4,8,55,29.84,8.99,9451
Ashton Jeanty,29,RB,LV,RB5,4,15,61,31.11,9.35,25989
Trey McBride,30,TE,ARI,TE1,5,27,64,33.73,6.31,22936
George Pickens,31,WR,DAL,WR10,5,21,57,34.01,6.31,22963
James Cook III,32,RB,BUF,RB6,5,15,59,34.38,10.21,22958
Jared Goff,33,QB,DET,QB16,5,8,55,34.95,9.77,15501
De'Von Achane,34,RB,MIA,RB7,5,13,68,34.98,9.77,23136
Chase Brown,35,RB,CIN,RB8,5,15,54,35.47,7.75,25324
Chris Olave,36,WR,NO,WR11,5,23,69,36.53,9.26,20111
Rashee Rice,37,WR,KC,WR12,5,23,63,36.73,9.88,23113
Brock Bowers,38,TE,LV,TE2,5,22,60,38.01,4.51,22955
Kyler Murray,39,QB,MIN,QB17,5,14,66,38.56,12.19,18600
Omarion Hampton,40,RB,LAC,RB9,5,23,67,40.80,8.68,25395
DeVonta Smith,41,WR,PHI,WR13,5,24,63,40.93,8.70,19222
Saquon Barkley,42,RB,PHI,RB10,5,22,67,42.51,8.72,17240
Jordan Love,43,QB,GB,QB18,5,20,60,44.79,9.15,19246
Baker Mayfield,44,QB,TB,QB19,5,18,60,46.13,10.68,17237
Garrett Wilson,45,WR,NYJ,WR14,6,35,68,46.33,6.80,23072
