name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.6,1.02,683,1,4,0.7,6,ppr,8,6,4121,2026-07-26,2026-08-02
Bijan Robinson,2,2,RB,ATL,5670,2,1.02,447,1,4,0.8,11,ppr,8,6,4121,2026-07-26,2026-08-02
Puka Nacua,3,3,WR,LAR,5714,2.7,1.03,159,1,4,0.8,11,ppr,8,6,4121,2026-07-26,2026-08-02
Ja'Marr Chase,4,4,WR,CIN,5177,4.1,1.04,943,1,8,1.1,6,ppr,8,6,4121,2026-07-26,2026-08-02
Christian McCaffrey,5,5,RB,SF,2434,5,1.05,387,1,9,1.2,8,ppr,8,6,4121,2026-07-26,2026-08-02
Jaxon Smith-Njigba,6,6,WR,SEA,5671,6.2,1.06,568,2,11,1.4,11,ppr,8,6,4121,2026-07-26,2026-08-02
Jonathan Taylor,7,7,RB,IND,4864,7.3,1.07,523,2,13,1.7,13,ppr,8,6,4121,2026-07-26,2026-08-02
Amon-Ra St. Brown,8,8,WR,DET,5182,7.5,1.07,524,3,11,1.3,6,ppr,8,6,4121,2026-07-26,2026-08-02
De'Von Achane,9,9,RB,MIA,5683,9.6,2.02,260,5,15,1.6,6,ppr,8,6,4121,2026-07-26,2026-08-02
Drake London,10,10,WR,ATL,5574,10.7,2.03,174,6,16,1.7,11,ppr,8,6,4121,2026-07-26,2026-08-02
CeeDee Lamb,11,11,WR,DAL,4869,11.6,2.04,567,6,18,2.1,14,ppr,8,6,4121,2026-07-26,2026-08-02
Ashton Jeanty,12,12,RB,LV,6500,13.2,2.05,509,4,21,3.2,13,ppr,8,6,4121,2026-07-26,2026-08-02
Justin Jefferson,13,13,WR,MIN,4876,13.3,2.05,529,6,20,2.6,6,ppr,8,6,4121,2026-07-26,2026-08-02
