name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.5,1.02,1954,1,4,0.7,6,ppr,8,6,7726,2026-08-18,2026-08-25
Bijan Robinson,2,2,RB,ATL,5670,2.1,1.02,1155,1,6,0.7,11,ppr,8,6,7726,2026-08-18,2026-08-25
Puka Nacua,3,3,WR,LAR,5714,3.1,1.03,302,1,6,0.9,11,ppr,8,6,7726,2026-08-18,2026-08-25
Ja'Marr Chase,4,4,WR,CIN,5177,3.8,1.04,2021,1,8,1,6,ppr,8,6,7726,2026-08-18,2026-08-25
Jaxon Smith-Njigba,5,5,WR,SEA,5671,5.4,1.05,1075,2,11,1.1,11,ppr,8,6,7726,2026-08-18,2026-08-25
Amon-Ra St. Brown,6,6,WR,DET,5182,6.4,1.06,1151,2,12,1.3,6,ppr,8,6,7726,2026-08-18,2026-08-25
Christian McCaffrey,7,7,RB,SF,2434,6.6,1.07,1596,2,12,1.6,8,ppr,8,6,7726,2026-08-18,2026-08-25
Jonathan Taylor,8,8,RB,IND,4864,7.5,1.07,1791,3,14,1.7,13,ppr,8,6,7726,2026-08-18,2026-08-25
Drake London,9,9,WR,ATL,5574,10,2.02,294,6,16,1.7,11,ppr,8,6,7726,2026-08-18,2026-08-25
De'Von Achane,10,10,RB,MIA,5683,10.4,2.02,808,5,18,1.9,6,ppr,8,6,7726,2026-08-18,2026-08-25
CeeDee Lamb,11,11,WR,DAL,4869,10.7,2.03,1337,6,18,1.9,14,ppr,8,6,7726,2026-08-18,2026-08-25
Justin Jefferson,12,12,WR,MIN,4876,11.7,2.04,1362,5,20,2.3,6,ppr,8,6,7726,2026-08-18,2026-08-25
James Cook III,13,13,RB,BUF,5652,12.7,2.05,2881,5,22,2.9,7,ppr,8,6,7726,2026-08-18,2026-08-25
Chase Brown,14,14,RB,CIN,5706,13.3,2.05,1776,6,20,2.5,6,ppr,8,6,7726,2026-08-18,2026-08-25
Rashee Rice,15,15,WR,KC,5696,14.8,2.07,248,9,22,2.2,5,ppr,8,6,7726,2026-08-18,2026-08-25
Ashton Jeanty,16,16,RB,LV,6500,15.1,2.07,1314,6,23,3.2,13,ppr,8,6,7726,2026-08-18,2026-08-25
Derrick Henry,17,17,RB,BAL,2350,17.6,3.02,1057,10,25,2.6,13,ppr,8,6,7726,2026-08-18,2026-08-25
A.J. Brown,18,18,WR,NE,3247,18.2,3.02,1530,9,29,3.2,11,ppr,8,6,7726,2026-08-18,2026-08-25
Saquon Barkley,19,20,RB,PHI,2860,19.5,3.04,2624,10,31,3.3,10,ppr,8,6,7726,2026-08-18,2026-08-25
Chris Olave,20,19,WR,NO,5544,19.5,3.03,548,10,30,3.3,8,ppr,8,6,7726,2026-08-18,2026-08-25
George Pickens,21,21,WR,DAL,5576,20.6,3.05,728,12,29,3,14,ppr,8,6,7726,2026-08-18,2026-08-25
Nico Collins,22,22,WR,HOU,5207,21,3.05,835,13,32,2.9,8,ppr,8,6,7726,2026-08-18,2026-08-25
Kenneth Walker,23,23,RB,KC,5625,21.8,3.06,2477,11,34,4.1,5,ppr,8,6,7726,2026-08-18,2026-08-25
Omarion Hampton,24,24,RB,LAC,6538,23.4,3.07,2287,12,37,4.3,7,ppr,8,6,7726,2026-08-18,2026-08-25
Garrett Wilson,25,25,WR,NYJ,5548,25.7,4.02,344,18,36,2.9,13,ppr,8,6,7726,2026-08-18,2026-08-25
Zay Flowers,26,26,WR,BAL,5675,26.1,4.02,448,18,37,3,13,ppr,8,6,7726,2026-08-18,2026-08-25
Malik Nabers,27,27,WR,NYG,6183,27.3,4.03,1618,18,40,3.4,8,ppr,8,6,7726,2026-08-18,2026-08-25
Jeremiyah Love,28,28,RB,ARI,6769,27.7,4.04,629,18,41,3.6,14,ppr,8,6,7726,2026-08-18,2026-08-25
Trey McBride,29,29,TE,ARI,5656,29,4.05,1058,16,44,4.7,14,ppr,8,6,7726,2026-08-18,2026-08-25
DeVonta Smith,30,30,WR,PHI,4883,29.8,4.06,1435,20,43,3.6,10,ppr,8,6,7726,2026-08-18,2026-08-25
Josh Jacobs,31,31,RB,GB,3255,30.6,4.07,650,21,40,3.6,11,ppr,8,6,7726,2026-08-18,2026-08-25
Kyren Williams,32,32,RB,LAR,5623,31.6,4.08,1308,20,44,4.3,11,ppr,8,6,7726,2026-08-18,2026-08-25
Tetairoa McMillan,33,33,WR,CAR,6561,32.2,4.08,562,22,43,3.7,5,ppr,8,6,7726,2026-08-18,2026-08-25
Josh Allen,34,34,QB,BUF,2885,34.2,5.02,1697,11,50,8.6,7,ppr,8,6,7726,2026-08-18,2026-08-25
