name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,136,K,DAL,6162,129.7,17.02,2033,74,184,21.4,14,ppr,8,6,7658,2026-08-17,2026-08-24
Jason Myers,2,151,K,SEA,2424,138.9,18.03,195,89,185,19.1,11,ppr,8,6,7658,2026-08-17,2026-08-24
Ka'imi Fairbairn,3,153,K,HOU,2531,141,18.05,164,93,185,18.2,8,ppr,8,6,7658,2026-08-17,2026-08-24
Cameron Dicker,4,157,K,LAC,5538,142.6,18.07,291,97,187,17.4,7,ppr,8,6,7658,2026-08-17,2026-08-24
Jake Bates,5,165,K,DET,6055,147.4,19.03,171,107,190,18.6,6,ppr,8,6,7658,2026-08-17,2026-08-24
Harrison Mevis,6,170,K,LAR,6299,149.2,19.05,128,111,194,17.6,11,ppr,8,6,7658,2026-08-17,2026-08-24
Chase McLaughlin,7,176,K,TB,4865,152.1,19.08,143,106,193,17.7,10,ppr,8,6,7658,2026-08-17,2026-08-24
Trey Smack,8,179,K,GB,6835,153.1,20.01,15,123,173,16,11,ppr,8,6,7658,2026-08-17,2026-08-24
Joey Slye,9,181,K,TEN,4868,153.7,20.02,10,148,178,12,9,ppr,8,6,7658,2026-08-17,2026-08-24
Cam Little,10,183,K,JAX,6188,153.9,20.02,432,110,199,17.4,7,ppr,8,6,7658,2026-08-17,2026-08-24
Tyler Loop,11,187,K,BAL,6587,154.9,20.03,190,115,180,15.3,13,ppr,8,6,7658,2026-08-17,2026-08-24
Chris Boswell,12,195,K,PIT,2340,156.4,20.04,52,118,203,14.6,9,ppr,8,6,7658,2026-08-17,2026-08-24
Tyler Bass,13,200,K,BUF,5036,157.1,20.05,15,139,177,15.4,7,ppr,8,6,7658,2026-08-17,2026-08-24
Wil Lutz,14,208,K,DEN,2522,159.4,20.07,176,119,207,16.4,10,ppr,8,6,7658,2026-08-17,2026-08-24
Harrison Butker,15,214,K,KC,2514,160.9,21.01,167,116,204,17.1,5,ppr,8,6,7658,2026-08-17,2026-08-24
Blake Grupe,16,218,K,IND,6046,161.8,21.02,78,135,209,16.6,13,ppr,8,6,7658,2026-08-17,2026-08-24
Will Reichard,17,221,K,MIN,6296,162.2,21.02,138,117,204,17,6,ppr,8,6,7658,2026-08-17,2026-08-24
Cairo Santos,18,233,K,CHI,2335,164.7,21.05,39,140,208,17,10,ppr,8,6,7658,2026-08-17,2026-08-24
Nick Folk,19,235,K,ATL,383,165.3,21.05,20,82,204,31.9,11,ppr,8,6,7658,2026-08-17,2026-08-24
Eddy Piñeiro,20,243,K,SF,3097,168,21.08,74,127,206,15.7,8,ppr,8,6,7658,2026-08-17,2026-08-24
Evan McPherson,21,249,K,CIN,5669,169.5,22.02,99,136,206,16.2,6,ppr,8,6,7658,2026-08-17,2026-08-24
Andy Borregales,22,253,K,NE,6585,171.6,22.04,17,124,206,21.7,11,ppr,8,6,7658,2026-08-17,2026-08-24
