name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.5,1.01,144,1,3,0.7,7,2qb,10,6,1098,2026-06-23,2026-07-23
Jahmyr Gibbs,2,2,RB,DET,5672,2.3,1.02,75,1,10,1.2,6,2qb,10,6,1098,2026-06-23,2026-07-23
Bijan Robinson,3,3,RB,ATL,5670,2.7,1.03,66,1,4,0.7,11,2qb,10,6,1098,2026-06-23,2026-07-23
Joe Burrow,4,4,QB,CIN,4882,4.3,1.04,74,2,6,1.1,6,2qb,10,6,1098,2026-06-23,2026-07-23
Lamar Jackson,5,5,QB,BAL,2888,4.7,1.05,111,2,7,1.2,13,2qb,10,6,1098,2026-06-23,2026-07-23
Dak Prescott,6,6,QB,DAL,2377,5.6,1.06,35,1,9,2,14,2qb,10,6,1098,2026-06-23,2026-07-23
Jonathan Taylor,7,7,RB,IND,4864,6.6,1.07,88,3,12,1.8,13,2qb,10,6,1098,2026-06-23,2026-07-23
Puka Nacua,8,8,WR,LAR,5714,7.8,1.08,138,1,13,2.5,11,2qb,10,6,1098,2026-06-23,2026-07-23
Drake Maye,9,9,QB,NE,6187,7.9,1.08,95,3,12,1.8,11,2qb,10,6,1098,2026-06-23,2026-07-23
Ja'Marr Chase,10,10,WR,CIN,5177,9,1.09,236,2,16,2.6,6,2qb,10,6,1098,2026-06-23,2026-07-23
Patrick Mahomes,11,11,QB,KC,2462,9.8,1.10,36,3,14,2.6,5,2qb,10,6,1098,2026-06-23,2026-07-23
Jayden Daniels,12,12,QB,WAS,5854,12.5,2.02,124,6,20,2.4,7,2qb,10,6,1098,2026-06-23,2026-07-23
Justin Herbert,13,13,QB,LAC,4887,12.9,2.03,41,1,51,6.3,7,2qb,10,6,1098,2026-06-23,2026-07-23
Trevor Lawrence,14,14,QB,JAX,5186,13,2.03,24,7,18,2.3,7,2qb,10,6,1098,2026-06-23,2026-07-23
Christian McCaffrey,15,15,RB,SF,2434,13.5,2.04,202,4,21,3.3,8,2qb,10,6,1098,2026-06-23,2026-07-23
Jaxon Smith-Njigba,16,16,WR,SEA,5671,15.3,2.05,225,10,30,2.6,11,2qb,10,6,1098,2026-06-23,2026-07-23
Derrick Henry,17,17,RB,BAL,2350,16.9,2.07,55,11,23,2.7,13,2qb,10,6,1098,2026-06-23,2026-07-23
Jared Goff,18,18,QB,DET,2351,17.5,2.08,22,12,22,2.2,6,2qb,10,6,1098,2026-06-23,2026-07-23
Jalen Hurts,19,19,QB,PHI,5025,17.8,2.08,70,5,29,4.6,10,2qb,10,6,1098,2026-06-23,2026-07-23
James Cook III,20,20,RB,BUF,5652,20.1,2.10,166,8,28,4.4,7,2qb,10,6,1098,2026-06-23,2026-07-23
Brock Purdy,21,21,QB,SF,5648,20.2,2.10,24,16,24,2.4,8,2qb,10,6,1098,2026-06-23,2026-07-23
Matthew Stafford,22,22,QB,LAR,1664,20.8,3.01,87,11,36,3.9,11,2qb,10,6,1098,2026-06-23,2026-07-23
Caleb Williams,23,23,QB,CHI,6173,22.2,3.02,97,6,38,5.9,10,2qb,10,6,1098,2026-06-23,2026-07-23
Amon-Ra St. Brown,24,24,WR,DET,5182,23,3.03,242,13,32,3.7,6,2qb,10,6,1098,2026-06-23,2026-07-23
De'Von Achane,25,25,RB,MIA,5683,24.9,3.05,75,14,32,3.8,6,2qb,10,6,1098,2026-06-23,2026-07-23
