name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.5,1.02,268,1,3,0.8,7,2qb,10,6,1872,2026-07-02,2026-08-01
Jahmyr Gibbs,2,2,RB,DET,5672,2.2,1.02,152,1,4,0.8,6,2qb,10,6,1872,2026-07-02,2026-08-01
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,133,1,4,0.7,11,2qb,10,6,1872,2026-07-02,2026-08-01
Joe Burrow,4,4,QB,CIN,4882,5,1.05,125,1,11,2,6,2qb,10,6,1872,2026-07-02,2026-08-01
Lamar Jackson,5,5,QB,BAL,2888,5.1,1.05,201,1,14,1.7,13,2qb,10,6,1872,2026-07-02,2026-08-01
Jonathan Taylor,6,6,RB,IND,4864,6.6,1.07,144,3,12,1.6,13,2qb,10,6,1872,2026-07-02,2026-08-01
Drake Maye,7,7,QB,NE,6187,6.7,1.07,187,1,12,2.1,11,2qb,10,6,1872,2026-07-02,2026-08-01
Puka Nacua,8,8,WR,LAR,5714,6.8,1.07,213,1,13,2.6,11,2qb,10,6,1872,2026-07-02,2026-08-01
Dak Prescott,9,9,QB,DAL,2377,8,1.08,76,1,16,3.5,14,2qb,10,6,1872,2026-07-02,2026-08-01
Ja'Marr Chase,10,10,WR,CIN,5177,11,2.01,490,1,26,5.1,6,2qb,10,6,1872,2026-07-02,2026-08-01
Jayden Daniels,11,11,QB,WAS,5854,12.2,2.02,188,5,20,2.6,7,2qb,10,6,1872,2026-07-02,2026-08-01
Christian McCaffrey,12,12,RB,SF,2434,12.5,2.02,289,3,21,3.5,8,2qb,10,6,1872,2026-07-02,2026-08-01
Trevor Lawrence,13,13,QB,JAX,5186,14.7,2.05,56,4,23,3.8,7,2qb,10,6,1872,2026-07-02,2026-08-01
Patrick Mahomes,14,14,QB,KC,2462,15.2,2.05,86,1,27,5.9,5,2qb,10,6,1872,2026-07-02,2026-08-01
Jaxon Smith-Njigba,15,15,WR,SEA,5671,15.8,2.06,308,6,30,4.3,11,2qb,10,6,1872,2026-07-02,2026-08-01
Jalen Hurts,16,16,QB,PHI,5025,16.2,2.06,123,4,29,4.5,10,2qb,10,6,1872,2026-07-02,2026-08-01
Derrick Henry,17,17,RB,BAL,2350,16.2,2.06,86,11,23,2.8,13,2qb,10,6,1872,2026-07-02,2026-08-01
Brock Purdy,18,18,QB,SF,5648,17.2,2.07,45,9,29,4.8,8,2qb,10,6,1872,2026-07-02,2026-08-01
Justin Herbert,19,19,QB,LAC,4887,18.4,2.08,110,1,38,7.6,7,2qb,10,6,1872,2026-07-02,2026-08-01
