name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.6,1.02,682,1,4,0.8,7,2qb,10,6,4351,2026-07-19,2026-08-18
Jahmyr Gibbs,2,2,RB,DET,5672,1.9,1.02,526,1,4,0.8,6,2qb,10,6,4351,2026-07-19,2026-08-18
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,331,1,4,0.7,11,2qb,10,6,4351,2026-07-19,2026-08-18
Puka Nacua,4,4,WR,LAR,5714,5.2,1.05,379,1,13,1.9,11,2qb,10,6,4351,2026-07-19,2026-08-18
Drake Maye,5,5,QB,NE,6187,5.8,1.06,390,1,12,2.2,11,2qb,10,6,4351,2026-07-19,2026-08-18
Jonathan Taylor,6,6,RB,IND,4864,5.9,1.06,303,3,10,1.6,13,2qb,10,6,4351,2026-07-19,2026-08-18
Lamar Jackson,7,7,QB,BAL,2888,7.2,1.07,684,1,15,2.7,13,2qb,10,6,4351,2026-07-19,2026-08-18
Joe Burrow,8,8,QB,CIN,4882,8,1.08,556,1,17,2.8,6,2qb,10,6,4351,2026-07-19,2026-08-18
Ja'Marr Chase,9,9,WR,CIN,5177,8.6,1.09,1155,1,26,4.2,6,2qb,10,6,4351,2026-07-19,2026-08-18
Jaxon Smith-Njigba,10,10,WR,SEA,5671,11.1,2.01,566,1,30,4.7,11,2qb,10,6,4351,2026-07-19,2026-08-18
Christian McCaffrey,11,11,RB,SF,2434,11.2,2.01,788,3,20,2.9,8,2qb,10,6,4351,2026-07-19,2026-08-18
Derrick Henry,12,12,RB,BAL,2350,11.9,2.02,275,4,23,3,13,2qb,10,6,4351,2026-07-19,2026-08-18
Dak Prescott,13,13,QB,DAL,2377,12.3,2.02,419,4,19,3,14,2qb,10,6,4351,2026-07-19,2026-08-18
Jayden Daniels,14,14,QB,WAS,5854,13,2.03,494,5,22,3,7,2qb,10,6,4351,2026-07-19,2026-08-18
Amon-Ra St. Brown,15,15,WR,DET,5182,16.2,2.06,920,5,32,4.8,6,2qb,10,6,4351,2026-07-19,2026-08-18
Jalen Hurts,16,16,QB,PHI,5025,16.2,2.06,337,7,29,3.5,10,2qb,10,6,4351,2026-07-19,2026-08-18
Matthew Stafford,17,17,QB,LAR,1664,17.2,2.07,301,9,30,3,11,2qb,10,6,4351,2026-07-19,2026-08-18
James Cook III,18,18,RB,BUF,5652,17.5,2.08,1083,5,30,4.7,7,2qb,10,6,4351,2026-07-19,2026-08-18
Brock Purdy,19,19,QB,SF,5648,18.1,2.08,106,9,30,4.3,8,2qb,10,6,4351,2026-07-19,2026-08-18
Trevor Lawrence,20,20,QB,JAX,5186,18.2,2.08,274,4,37,5.4,7,2qb,10,6,4351,2026-07-19,2026-08-18
Patrick Mahomes,21,21,QB,KC,2462,21.4,3.01,259,8,42,5,5,2qb,10,6,4351,2026-07-19,2026-08-18
Caleb Williams,22,22,QB,CHI,6173,22.3,3.02,470,7,45,5.8,10,2qb,10,6,4351,2026-07-19,2026-08-18
De'Von Achane,23,23,RB,MIA,5683,23,3.03,444,10,35,4.7,6,2qb,10,6,4351,2026-07-19,2026-08-18
Jared Goff,24,24,QB,DET,2351,24.4,3.04,279,12,49,5.2,6,2qb,10,6,4351,2026-07-19,2026-08-18
Justin Herbert,25,25,QB,LAC,4887,24.7,3.05,519,10,45,5.3,7,2qb,10,6,4351,2026-07-19,2026-08-18
Drake London,26,26,WR,ATL,5574,25,3.05,157,12,36,5,11,2qb,10,6,4351,2026-07-19,2026-08-18
Saquon Barkley,27,27,RB,PHI,2860,26.2,3.06,1143,13,40,5,10,2qb,10,6,4351,2026-07-19,2026-08-18
CeeDee Lamb,28,28,WR,DAL,4869,26.4,3.06,1026,11,43,5.6,14,2qb,10,6,4351,2026-07-19,2026-08-18
Jaxson Dart,29,29,QB,NYG,6568,27.9,3.08,166,16,58,7.7,8,2qb,10,6,4351,2026-07-19,2026-08-18
Ashton Jeanty,30,30,RB,LV,6500,29.2,3.09,947,13,47,6.2,13,2qb,10,6,4351,2026-07-19,2026-08-18
Justin Jefferson,31,31,WR,MIN,4876,29.7,3.10,1061,12,46,6.8,6,2qb,10,6,4351,2026-07-19,2026-08-18
Bo Nix,32,32,QB,DEN,6253,31,4.01,317,19,56,6.8,10,2qb,10,6,4351,2026-07-19,2026-08-18
George Pickens,33,33,WR,DAL,5576,33,4.03,200,19,44,5.4,14,2qb,10,6,4351,2026-07-19,2026-08-18
Chase Brown,34,34,RB,CIN,5706,33.7,4.04,1066,16,53,6.6,6,2qb,10,6,4351,2026-07-19,2026-08-18
Josh Jacobs,35,35,RB,GB,3255,34.1,4.04,182,18,49,6.3,11,2qb,10,6,4351,2026-07-19,2026-08-18
A.J. Brown,36,36,WR,NE,3247,34.5,4.04,511,21,43,4.8,11,2qb,10,6,4351,2026-07-19,2026-08-18
Rashee Rice,37,37,WR,KC,5696,35.4,4.05,243,14,59,11.4,5,2qb,10,6,4351,2026-07-19,2026-08-18
Nico Collins,38,38,WR,HOU,5207,37.4,4.07,289,26,48,4.4,8,2qb,10,6,4351,2026-07-19,2026-08-18
Omarion Hampton,39,39,RB,LAC,6538,38.1,4.08,1041,21,54,6.3,7,2qb,10,6,4351,2026-07-19,2026-08-18
Baker Mayfield,40,40,QB,TB,2886,39.4,4.09,514,23,67,8.3,10,2qb,10,6,4351,2026-07-19,2026-08-18
Kenneth Walker,41,41,RB,KC,5625,41.3,5.01,923,21,58,7.7,5,2qb,10,6,4351,2026-07-19,2026-08-18
