name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.16,0.36,17298
Drake Maye,2,QB,NE,QB2,1,1,6,2.21,1.00,23046
Lamar Jackson,3,QB,BAL,QB3,1,2,11,4.58,1.98,17233
Jayden Daniels,4,QB,WAS,QB4,1,3,11,4.95,2.63,22902
Ja'Marr Chase,5,WR,CIN,WR1,2,3,8,6.42,1.73,19788
Joe Burrow,6,QB,CIN,QB5,2,3,18,7.58,4.26,19196
Caleb Williams,7,QB,CHI,QB6,2,4,19,9.00,3.85,23084
Jaxon Smith-Njigba,8,WR,SEA,WR2,2,5,13,9.16,1.93,23070
Puka Nacua,9,WR,LAR,WR3,2,6,16,9.58,2.37,23180
Bijan Robinson,10,RB,ATL,RB1,2,3,18,11.68,5.27,23133
Justin Herbert,11,QB,LAC,QB7,2,5,26,11.89,6.28,18635
Jahmyr Gibbs,12,RB,DET,RB2,3,4,19,12.68,5.40,22968
Jalen Hurts,13,QB,PHI,QB8,3,4,23,14.32,5.54,19275
Patrick Mahomes II,14,QB,KC,QB9,3,7,24,14.95,4.95,16413
Amon-Ra St. Brown,15,WR,DET,WR4,3,9,22,16.42,3.50,19799
Trevor Lawrence,16,QB,JAC,QB10,3,11,28,16.79,5.13,19780
Justin Jefferson,17,WR,MIN,WR5,3,11,24,18.05,3.79,19236
CeeDee Lamb,18,WR,DAL,WR6,3,14,28,20.11,4.22,19202
Ashton Jeanty,19,RB,LV,RB3,3,11,27,20.42,4.57,25989
Malik Nabers,20,WR,NYG,WR7,3,13,29,21.11,5.26,25409
Jaxson Dart,21,QB,NYG,QB11,4,12,37,21.79,7.43,23160
Brock Purdy,22,QB,SF,QB12,4,14,42,23.16,8.55,19797
Bo Nix,23,QB,DEN,QB13,4,14,41,23.32,7.77,22910
Jeremiyah Love,24,RB,ARI,RB4,4,13,29,23.58,5.25,25403
Drake London,25,WR,ATL,WR8,4,15,30,24.79,3.90,23163
De'Von Achane,26,RB,MIA,RB5,4,17,35,27.63,4.26,23136
Dak Prescott,27,QB,DAL,QB14,4,17,61,28.58,12.68,15600
Brock Bowers,28,TE,LV,TE1,4,15,44,29.00,9.68,22955
Omarion Hampton,29,RB,LAC,RB6,4,19,36,29.53,5.00,25395
Tetairoa McMillan,30,WR,CAR,WR9,4,24,39,30.58,3.68,25417
James Cook III,31,RB,BUF,RB7,4,19,37,31.11,4.62,22958
Nico Collins,32,WR,HOU,WR10,5,29,37,33.32,2.41,20130
Jonathan Taylor,33,RB,IND,RB8,5,22,47,33.68,5.27,19217
Jordan Love,34,QB,GB,QB15,5,20,58,34.42,11.42,19246
Emeka Egbuka,35,WR,TB,WR11,5,27,46,34.47,4.35,23062
George Pickens,36,WR,DAL,WR12,5,30,42,36.16,3.72,22963
Trey McBride,37,TE,ARI,TE2,5,19,48,36.21,8.43,22936
Chris Olave,38,WR,NO,WR13,5,31,47,38.79,4.15,20111
Garrett Wilson,39,WR,NYJ,WR14,5,33,49,40.53,3.75,23072
Kenneth Walker III,40,RB,KC,RB9,5,31,63,41.21,8.14,23021
Carnell Tate,41,WR,TEN,WR15,5,29,57,41.84,7.31,26009
Jared Goff,42,QB,DET,QB16,5,24,72,42.95,15.56,15501
Breece Hall,43,RB,NYJ,RB10,5,37,54,44.89,4.98,22982
Zay Flowers,44,WR,BAL,WR16,5,37,60,45.26,4.98,22916
Ladd McConkey,45,WR,LAC,WR17,5,38,58,45.74,5.27,26122
A.J. Brown,46,WR,NE,WR18,5,37,65,47.63,6.20,18218
Luther Burden III,47,WR,CHI,WR19,5,34,68,47.79,8.39,27016
DeVonta Smith,48,WR,PHI,WR20,5,39,57,47.84,5.73,19222
Colston Loveland,49,TE,CHI,TE3,6,22,63,49.47,11.29,26006
Fernando Mendoza,50,QB,LV,QB17,6,24,87,50.16,13.09,28013
Jordyn Tyson,51,WR,NO,WR21,6,42,84,52.53,10.03,26035
Chase Brown,52,RB,CIN,RB11,6,43,63,54.26,5.49,25324
Jaylen Waddle,53,WR,DEN,WR22,6,41,71,55.21,8.06,19790
Tee Higgins,54,WR,CIN,WR23,6,43,78,55.37,8.16,19211
Makai Lemon,55,WR,PHI,WR24,6,45,74,56.05,7.67,25420
Rashee Rice,56,WR,KC,WR25,6,40,91,57.32,14.64,23113
Tyler Warren,57,TE,IND,TE4,6,47,64,57.47,4.07,26434
Cam Ward,58,QB,TEN,QB18,6,34,81,60.68,11.12,24755
Rome Odunze,59,WR,CHI,WR26,6,47,82,61.79,9.71,25411
Baker Mayfield,60,QB,TB,QB19,6,51,82,62.37,9.54,17237
TreVeyon Henderson,61,RB,NE,RB12,6,48,85,62.63,9.86,23065
Tucker Kraft,62,TE,GB,TE5,6,55,70,63.79,3.85,25298
Tyler Shough,63,QB,NO,QB20,6,36,86,64.11,11.63,23096
Quinshon Judkins,64,RB,CLE,RB13,6,51,76,64.68,7.12,25391
C.J. Stroud,65,QB,HOU,QB21,6,38,88,65.68,15.50,23071
Saquon Barkley,66,RB,PHI,RB14,6,51,75,65.79,6.54,17240
Christian McCaffrey,67,RB,SF,RB15,7,42,77,66.16,8.57,16393
Jameson Williams,68,WR,DET,WR27,7,55,78,66.95,6.09,23677
Harold Fannin Jr.,69,TE,CLE,TE6,7,55,84,67.53,6.27,27050
Marvin Harrison Jr.,70,WR,ARI,WR28,7,51,84,67.84,9.70,23064
Kyren Williams,71,RB,LAR,RB16,7,63,89,70.58,5.99,23059
Brian Thomas Jr.,72,WR,JAC,WR29,7,57,92,71.11,10.33,23000
Sam LaPorta,73,TE,DET,TE7,7,65,82,72.58,5.09,22978
Kyle Pitts Sr.,74,TE,ATL,TE8,7,63,94,73.47,6.58,20164
Kyler Murray,75,QB,MIN,QB22,7,50,101,73.58,15.24,18600
Bucky Irving,76,RB,TB,RB17,7,63,97,76.11,9.32,25981
Christian Watson,77,WR,GB,WR30,7,58,101,77.63,10.53,23886
Travis Etienne Jr.,78,RB,NO,RB18,7,68,91,78.16,6.01,19231
KC Concepcion,79,WR,CLE,WR31,7,54,109,78.47,14.16,27331
Malik Willis,80,QB,MIA,QB23,7,48,111,79.05,16.53,23499
Javonte Williams,81,RB,DAL,RB19,7,67,100,82.05,9.26,22739
Sam Darnold,82,QB,SEA,QB24,7,66,94,83.32,8.44,17236
Jadarian Price,83,RB,SEA,RB20,7,64,101,83.42,10.14,27329
Cam Skattebo,84,RB,NYG,RB21,7,71,101,83.89,10.36,27166
Terry McLaurin,85,WR,WAS,WR32,7,70,96,84.74,7.42,18466
Kenyon Sadiq,86,TE,NYJ,TE9,7,74,108,86.95,8.71,26055
Alec Pierce,87,WR,IND,WR33,7,70,113,87.89,11.55,23791
DJ Moore,88,WR,BUF,WR34,8,81,105,89.42,6.85,17265
Matthew Stafford,89,QB,LAR,QB25,8,71,103,90.63,8.35,9451
Josh Jacobs,90,RB,GB,RB22,8,72,103,91.21,9.77,18269
Derrick Henry,91,RB,BAL,RB23,8,70,103,91.26,10.63,15514
Parker Washington,92,WR,JAC,WR35,8,70,118,92.68,12.38,23106
Daniel Jones,93,QB,IND,QB26,8,77,116,93.74,7.81,18232
Jordan Addison,94,WR,MIN,WR36,8,79,108,94.05,9.19,23107
Bhayshul Tuten,95,RB,JAC,RB24,8,73,111,95.47,9.94,27297
DK Metcalf,96,WR,PIT,WR37,8,82,107,96.00,6.20,18219
Bryce Young,97,QB,CAR,QB27,8,69,130,97.05,12.85,22900
Ty Simpson,98,QB,LAR,QB28,8,91,122,102.32,9.24,25368
D'Andre Swift,99,RB,CHI,RB25,8,86,114,102.58,6.39,19210
Eli Stowers,100,TE,PHI,TE10,8,75,159,103.16,21.58,23144
Isaiah Likely,101,TE,NYG,TE11,8,79,146,103.26,20.13,23781
Dalton Kincaid,102,TE,BUF,TE12,8,89,144,106.26,15.81,25247
Jayden Higgins,103,WR,HOU,WR38,8,91,130,107.00,8.63,27077
Denzel Boston,104,WR,CLE,WR39,8,81,136,107.68,15.80,27339
Josh Downs,105,WR,IND,WR40,8,81,133,107.68,12.18,24706
Michael Wilson,106,WR,ARI,WR41,8,97,129,107.84,8.93,25333
Omar Cooper Jr.,107,WR,NYJ,WR42,8,85,155,108.05,20.35,28127
Davante Adams,108,WR,LAR,WR43,8,91,123,108.26,8.27,12123
Wan'Dale Robinson,109,WR,TEN,WR44,8,96,121,108.37,7.48,22985
Mike Evans,110,WR,SF,WR45,8,101,122,112.21,4.59,12119
Xavier Worthy,111,WR,KC,WR46,8,89,129,113.37,10.40,23019
Michael Pittman Jr.,112,WR,PIT,WR47,8,97,128,113.42,7.53,19278
George Kittle,113,TE,SF,TE13,8,80,140,113.89,16.23,16499
David Montgomery,114,RB,HOU,RB26,8,96,130,116.00,9.45,18239
Courtland Sutton,115,WR,DEN,WR48,8,108,140,116.53,7.49,17253
Quentin Johnston,116,WR,LAC,WR49,9,109,132,118.74,7.53,23123
Jake Ferguson,117,TE,DAL,TE14,9,89,145,118.95,15.23,22718
Jayden Reed,118,WR,GB,WR50,9,110,135,118.95,6.38,23020
Oronde Gadsden II,119,TE,LAC,TE15,9,84,163,120.63,23.56,25997
RJ Harvey,120,RB,DEN,RB27,9,104,153,121.68,14.21,27142
Matthew Golden,121,WR,GB,WR51,9,107,134,122.16,7.75,26024
Jaylen Warren,122,RB,PIT,RB28,9,102,142,122.26,12.04,24209
