name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Kyle Pitts Sr.,76,TE,ATL,TE8,7,63,102,75.32,9.73,20164
Christian Watson,77,WR,GB,WR30,7,57,98,76.95,10.99,23886
Cam Skattebo,78,RB,NYG,RB18,7,59,95,77.53,7.45,27166
Bucky Irving,79,RB,TB,RB19,7,57,101,81.05,13.23,25981
Jadarian Price,80,RB,SEA,RB20,7,64,92,81.16,7.94,27329
KC Concepcion,81,WR,CLE,WR31,7,57,113,81.32,12.52,27331
Sam Darnold,82,QB,SEA,QB23,7,56,94,81.37,11.12,17236
Javonte Williams,83,RB,DAL,RB21,7,62,100,81.53,10.80,22739
Malik Willis,84,QB,MIA,QB24,7,44,118,84.00,17.99,23499
Kenyon Sadiq,85,TE,NYJ,TE9,7,74,121,85.11,10.93,26055
Terry McLaurin,86,WR,WAS,WR32,7,77,96,85.63,5.59,18466
Alec Pierce,87,WR,IND,WR33,7,68,111,87.79,10.70,23791
DJ Moore,88,WR,BUF,WR34,8,72,107,88.32,10.26,17265
Matthew Stafford,89,QB,LAR,QB25,8,71,116,91.32,10.77,9451
Derrick Henry,90,RB,BAL,RB22,8,71,104,92.95,10.43,15514
Bhayshul Tuten,91,RB,JAC,RB23,8,74,111,93.53,11.77,27297
Jordan Addison,92,WR,MIN,WR35,8,79,112,93.58,9.64,23107
Daniel Jones,93,QB,IND,QB26,8,85,122,96.26,8.01,18232
Bryce Young,94,QB,CAR,QB27,8,84,137,97.63,12.16,22900
DK Metcalf,95,WR,PIT,WR36,8,81,110,97.89,6.87,18219
Josh Jacobs,96,RB,GB,RB24,8,66,125,98.26,13.31,18269
Eli Stowers,97,TE,PHI,TE10,8,74,130,98.79,18.61,23144
Omar Cooper Jr.,98,WR,NYJ,WR37,8,79,125,99.00,13.61,28127
Parker Washington,99,WR,JAC,WR38,8,75,128,99.32,15.79,23106
D'Andre Swift,100,RB,CHI,RB25,8,93,111,102.42,4.86,19210
Michael Wilson,101,WR,ARI,WR39,8,78,129,103.21,11.02,25333
Ty Simpson,102,QB,LAR,QB28,8,91,137,105.16,12.41,25368
Wan'Dale Robinson,103,WR,TEN,WR40,8,85,127,105.84,9.18,22985
Oronde Gadsden II,104,TE,LAC,TE11,8,82,141,106.84,18.13,25997
Dalton Kincaid,105,TE,BUF,TE12,8,89,126,107.63,13.06,25247
Jayden Higgins,106,WR,HOU,WR41,8,96,140,108.16,11.04,27077
Josh Downs,107,WR,IND,WR42,8,87,133,108.47,9.99,24706
David Montgomery,108,RB,HOU,RB26,8,87,129,108.47,9.54,18239
Davante Adams,109,WR,LAR,WR43,8,81,128,110.53,12.03,12123
Isaiah Likely,110,TE,NYG,TE13,8,82,158,110.79,22.12,23781
Michael Pittman Jr.,111,WR,PIT,WR44,8,94,124,111.32,7.27,19278
Mike Evans,112,WR,SF,WR45,8,99,122,111.63,6.90,12119
Courtland Sutton,113,WR,DEN,WR46,8,91,131,114.05,9.53,17253
Denzel Boston,114,WR,CLE,WR47,8,95,135,114.32,11.42,27339
RJ Harvey,115,RB,DEN,RB27,9,98,144,116.68,10.99,27142
Ricky Pearsall,116,WR,SF,WR48,9,85,170,117.05,22.82,26214
Xavier Worthy,117,WR,KC,WR49,9,86,149,117.21,12.70,23019
George Kittle,118,TE,SF,TE14,9,89,134,117.74,13.89,16499
Jake Ferguson,119,TE,DAL,TE15,9,94,139,118.47,12.70,22718
Quentin Johnston,120,WR,LAC,WR50,9,96,138,119.26,10.53,23123
Jayden Reed,121,WR,GB,WR51,9,99,136,120.05,8.57,23020
Matthew Golden,122,WR,GB,WR52,9,99,136,121.16,8.44,26024
Brenton Strange,123,TE,JAC,TE16,9,89,147,122.84,14.51,25345
Jakobi Meyers,124,WR,JAC,WR53,9,108,149,123.63,10.66,18598
Chris Godwin Jr.,125,WR,TB,WR54,9,108,141,124.32,8.35,16406
Jaylen Warren,126,RB,PIT,RB28,9,102,142,124.84,12.05,24209
Travis Hunter,127,WR,JAC,WR55,9,91,166,130.58,19.41,26034
Blake Corum,128,RB,LAR,RB29,9,101,151,130.89,15.99,23013
Kyle Monangai,129,RB,CHI,RB30,9,107,151,130.89,13.69,27131
Antonio Williams,130,WR,WAS,WR56,9,119,155,131.74,9.07,25418
Zach Charbonnet,131,RB,SEA,RB31,9,101,165,134.79,16.08,23152
Jalen Coker,132,WR,CAR,WR57,9,115,150,134.79,8.94,26403
Romeo Doubs,133,WR,NE,WR58,9,109,174,135.21,15.68,23794
Jonathon Brooks,134,RB,CAR,RB32,9,113,172,138.16,18.39,26148
Rhamondre Stevenson,135,RB,NE,RB33,9,108,155,138.53,13.73,22726
Chuba Hubbard,136,RB,CAR,RB34,9,112,167,138.58,15.51,19792
Khalil Shakir,137,WR,BUF,WR59,9,123,165,139.68,9.61,23748
Chig Okonkwo,138,TE,WAS,TE17,9,102,168,140.32,15.62,23982
Mark Andrews,139,TE,BAL,TE18,9,131,174,145.32,13.31,17269
Rico Dowdle,140,RB,PIT,RB35,9,121,160,146.47,8.65,19647
Michael Penix Jr.,141,QB,ATL,QB29,9,98,150,121.71,15.55,22973
Jonah Coleman,142,RB,DEN,RB36,9,113,193,150.11,20.52,27320
Dallas Goedert,143,TE,PHI,TE19,9,127,200,151.21,18.06,17270
Tony Pollard,144,RB,TEN,RB37,9,133,170,152.05,11.03,18705
AJ Barner,145,TE,SEA,TE20,10,127,193,153.47,20.00,26335
Tre' Harris,146,WR,LAC,WR60,10,124,201,153.63,21.53,26215
Jalen McMillan,147,WR,TB,WR61,10,131,210,154.05,21.41,23179
De'Zhaun Stribling,148,WR,SF,WR62,10,117,212,154.31,19.98,28138
Kenny Gainwell,149,RB,TB,RB38,10,126,177,155.37,11.49,23310
J.K. Dobbins,150,RB,DEN,RB39,10,148,187,162.26,9.71,19245
Travis Kelce,151,TE,KC,TE21,10,132,194,163.68,18.14,11594
Terrance Ferguson,152,TE,LAR,TE22,10,125,215,164.74,19.97,23091
Ted Hurst III,153,WR,TB,WR63,10,142,214,164.81,17.51,28130
Germie Bernard,154,WR,PIT,WR64,10,129,184,154.33,14.75,26039
Rachaad White,155,RB,WAS,RB40,10,140,190,165.95,10.41,23891
Chris Bell,156,WR,MIA,WR65,10,126,172,143.29,13.10,26038
Juwan Johnson,157,TE,NO,TE23,10,133,197,167.47,18.39,19562
Jacory Croskey-Merritt,158,RB,WAS,RB41,10,136,193,167.84,15.81,27316
Tua Tagovailoa,159,QB,ATL,QB30,10,111,208,144.76,20.54,19198
Woody Marks,160,RB,HOU,RB42,10,135,199,172.63,15.12,27520
T.J. Hockenson,161,TE,MIN,TE24,10,139,196,172.74,18.01,18290
Tyler Allgeier,162,RB,ARI,RB43,10,154,203,172.89,14.41,24172
Nicholas Singleton,163,RB,TEN,RB44,10,142,221,175.11,19.68,24343
Tyrone Tracy Jr.,164,RB,NYG,RB45,10,146,205,176.63,15.97,22980
Jauan Jennings,165,WR,MIN,WR66,10,137,209,166.28,19.97,19590
Rashid Shaheed,166,WR,SEA,WR67,10,130,192,156.18,14.69,24687
Jordan Mason,167,RB,MIN,RB46,10,159,198,180.58,13.00,22969
Hunter Henry,168,TE,NE,TE25,10,153,222,181.05,18.49,15561
Gunnar Helm,169,TE,TEN,TE26,10,154,221,182.95,18.76,27109
Dylan Sampson,170,RB,CLE,RB47,10,160,216,183.00,15.20,27102
Emmett Johnson,171,RB,KC,RB48,10,149,207,185.16,14.82,28107
Jaylin Noel,172,WR,HOU,WR68,10,128,218,164.24,22.62,27122
Chris Rodriguez Jr.,173,RB,JAC,RB49,10,151,232,186.53,20.35,22986
Oscar Delp,174,TE,NO,TE27,10,132,258,188.42,31.42,25430
Stefon Diggs,175,WR,FA,WR69,10,135,212,168.29,18.85,13981
Elijah Sarratt,176,WR,BAL,WR70,10,138,228,173.71,23.28,27463
Troy Franklin,177,WR,DEN,WR71,11,153,243,190.44,26.90,23092
Eli Raridon,178,TE,NE,TE28,11,128,266,190.61,33.93,28154
Zachariah Branch,179,WR,ATL,WR72,11,149,254,181.94,28.21,25419
Mason Taylor,180,TE,NYJ,TE29,11,159,266,202.95,28.61,26005
Tyjae Spears,181,RB,TEN,RB50,11,176,247,203.05,22.59,25323
Adonai Mitchell,182,WR,NYJ,WR73,11,154,217,183.82,17.06,24357
Tank Bigsby,183,RB,PHI,RB51,11,171,233,204.32,17.67,22908
Max Klare,184,TE,LAR,TE30,11,140,253,195.61,27.46,27993
Aaron Jones Sr.,185,RB,MIN,RB52,11,169,218,196.72,14.18,16673
Kaytron Allen,186,RB,WAS,RB53,11,165,242,198.78,22.46,24362
Greg Dulcich,187,TE,MIA,TE31,11,158,281,200.78,27.10,23153
Isiah Pacheco,188,RB,DET,RB54,11,176,274,212.42,21.55,24333
Kayshon Boutte,189,WR,NE,WR74,11,161,225,183.00,16.27,22989
Shedeur Sanders,190,QB,CLE,QB31,11,138,242,156.64,25.64,25968
Jerry Jeudy,191,WR,CLE,WR75,11,167,240,184.38,17.27,19201
Dalton Schultz,192,TE,HOU,TE32,11,155,248,198.06,26.26,17349
Pat Bryant,193,WR,DEN,WR76,11,160,237,187.31,19.55,27211
Braelon Allen,194,RB,NYJ,RB55,11,179,274,209.50,23.98,24346
Jalen Nailor,195,WR,LV,WR77,11,150,226,189.56,23.21,24177
Cade Otton,196,TE,TB,TE33,11,182,254,209.94,18.23,23181
Malachi Fields,197,WR,NYG,WR78,11,153,255,191.25,24.11,27994
Jack Bech,198,WR,LV,WR79,11,177,251,204.06,20.14,27224
Isaac TeSlaa,199,WR,DET,WR80,11,158,228,193.63,19.92,27446
David Njoku,200,TE,LAC,TE34,11,182,252,215.39,16.85,16399
Mike Washington Jr.,201,RB,LV,RB56,11,178,275,208.24,25.76,28108
Pat Freiermuth,202,TE,PIT,TE35,11,174,248,209.06,18.34,20163
Brian Robinson Jr.,203,RB,ATL,RB57,11,186,262,219.17,19.10,20094
Tank Dell,204,WR,HOU,WR81,11,177,237,210.41,18.52,25361
J.J. McCarthy,205,QB,MIN,QB32,11,106,181,143.25,19.75,23018
Skyler Bell,206,WR,BUF,WR82,11,160,246,190.40,24.93,28126
Keaton Mitchell,207,RB,LAC,RB58,11,178,264,203.25,21.99,25360
Kaleb Johnson,208,RB,PIT,RB59,11,184,268,225.61,22.49,27165
Deebo Samuel Sr.,209,WR,SF,WR83,11,141,257,196.53,31.16,18244
Chimere Dike,210,WR,TEN,WR84,11,189,234,207.88,13.19,27315
Elic Ayomanor,211,WR,TEN,WR85,11,168,265,208.44,26.33,27059
Brandon Aiyuk,212,WR,SF,WR86,11,125,242,185.79,31.43,19252
Demond Claiborne,213,RB,MIN,RB60,11,186,293,221.41,23.65,28084
Keon Coleman,214,WR,BUF,WR87,11,171,278,222.29,24.58,26019
Chris Brazzell II,215,WR,CAR,WR88,11,171,251,202.53,20.56,28047
Ja'Kobi Lane,216,WR,BAL,WR89,11,159,251,202.87,25.30,27337
Tory Horton,217,WR,SEA,WR90,11,151,345,206.93,42.42,26022
Kimani Vidal,218,RB,LAC,RB61,11,196,274,226.82,17.95,26355
Ryan Flournoy,219,WR,DAL,WR91,11,175,292,218.31,29.77,26398
Dontayvion Wicks,220,WR,PHI,WR92,11,194,241,213.67,14.01,24354
Malik Washington,221,WR,MIA,WR93,11,185,251,224.06,20.24,26314
Ollie Gordon II,222,RB,MIA,RB62,11,220,311,236.24,23.10,25984
Aaron Rodgers,223,QB,PIT,QB33,12,106,250,166.73,38.27,9001
Ray Davis,224,RB,BUF,RB63,12,201,275,239.94,16.83,26191
Kyle Williams,225,WR,NE,WR94,12,191,242,222.60,14.26,27487
Tre Tucker,226,WR,LV,WR95,12,172,248,222.73,23.13,25337
Emanuel Wilson,227,RB,SEA,RB64,12,216,286,241.47,19.32,25885
Alvin Kamara,228,RB,NO,RB65,12,181,265,224.80,20.12,16421
Sean Tucker,229,RB,TB,RB66,12,205,273,243.29,19.81,23679
MarShawn Lloyd,230,RB,GB,RB67,12,187,274,237.38,25.93,23118
Trey Benson,231,RB,ARI,RB68,12,190,289,243.75,25.80,25388
Darnell Mooney,232,WR,NYG,WR96,12,199,262,226.00,16.34,19810
Kaelon Black,233,RB,SF,RB69,12,195,288,229.43,27.00,28401
Calvin Ridley,234,WR,TEN,WR97,12,178,295,230.79,23.91,17258
James Conner,235,RB,ARI,RB70,12,205,301,249.50,22.25,16447
Bryce Lance,236,WR,NO,WR98,12,178,259,222.54,26.78,28129
Rashod Bateman,237,WR,BAL,WR99,12,195,282,233.79,21.47,19794
Geno Smith,238,QB,NYJ,QB34,12,143,223,158.89,23.69,11687
Tyreek Hill,239,WR,FA,WR100,12,178,300,225.08,28.41,15802
Jacoby Brissett,240,QB,ARI,QB35,12,138,245,164.00,30.72,15642
Devin Neal,241,RB,NO,RB71,12,219,295,256.56,20.68,23682
Elijah Arroyo,242,TE,SEA,TE36,12,187,260,220.33,28.79,23004
Jaylen Wright,243,RB,MIA,RB72,12,211,315,251.07,22.40,25987
Michael Mayer,244,TE,LV,TE37,12,186,254,223.75,19.22,23056
Justin Joly,245,TE,DEN,TE38,12,174,298,223.92,36.28,28079
Jaydon Blue,246,RB,DAL,RB73,12,211,283,253.73,18.03,24344
Tez Johnson,247,WR,TB,WR101,12,224,323,247.43,25.80,27147
Marvin Mims Jr.,248,WR,DEN,WR102,12,199,279,238.77,20.69,23080
Theo Johnson,249,TE,NYG,TE39,12,204,272,237.25,19.43,23104
Adam Randall,250,RB,BAL,RB74,12,212,298,256.64,23.57,24367
Jordan James,251,RB,SF,RB75,12,209,283,257.93,18.32,27310
Mac Jones,252,QB,SF,QB36,12,137,232,174.63,35.98,20156
Jarquez Hunter,253,RB,LAR,RB76,12,240,317,270.87,20.65,24335
Anthony Richardson Sr.,254,QB,IND,QB37,12,118,249,159.86,42.50,24347
Christian Kirk,255,WR,SF,WR103,12,206,295,248.42,30.05,17268
Isaiah Davis,256,RB,NYJ,RB77,12,255,305,267.93,14.20,25977
Brashard Smith,257,RB,KC,RB78,12,253,331,275.47,22.14,27259
DJ Giddens,258,RB,IND,RB79,12,254,297,269.07,15.26,27097
Xavier Legette,259,WR,CAR,WR104,12,240,271,247.55,9.26,26136
Seth McGowan,260,RB,IND,RB80,12,235,336,267.23,27.17,23079
Cedric Tillman,261,WR,CLE,WR105,12,234,315,258.55,25.31,25287
Trevor Etienne,262,RB,CAR,RB81,12,250,305,276.38,15.07,25393
Isaiah Bond,263,WR,CLE,WR106,12,241,330,268.92,31.78,24371
Kevin Coleman Jr.,264,WR,MIA,WR107,13,196,263,237.11,18.65,28067
Kendre Miller,265,RB,NO,RB82,13,254,331,279.77,26.39,24360
DeMario Douglas,266,WR,NE,WR108,13,227,298,253.00,24.02,25304
Devaughn Vele,267,WR,NO,WR109,13,232,321,264.91,31.60,26409
Carson Beck,268,QB,ARI,QB38,13,143,279,176.00,47.33,22953
Isaac Guerendo,269,RB,SF,RB83,13,261,346,288.36,26.41,26392
Cooper Kupp,270,WR,SEA,WR110,13,229,326,265.64,31.48,16433
Najee Harris,271,RB,LAC,RB84,13,254,301,267.27,13.85,19302
Eli Heidenreich,272,RB,PIT,RB85,13,230,282,258.60,15.72,28297
Hollywood Brown,273,WR,PHI,WR111,13,231,333,269.64,37.40,18226
Mike Gesicki,274,TE,CIN,TE40,13,218,301,259.90,23.79,17272
Tahj Brooks,275,RB,CIN,RB86,13,260,321,278.83,17.78,26212
Jake Tonges,276,TE,SF,TE41,13,219,304,262.40,29.52,24778
Evan Engram,277,TE,DEN,TE42,13,234,293,264.00,17.27,16411
Chris Brooks,278,RB,GB,RB87,13,229,368,274.09,35.03,25823
Ben Sinnott,279,TE,WAS,TE43,13,239,311,265.90,22.74,26310
LeQuint Allen Jr.,280,RB,JAC,RB88,13,259,319,285.42,20.92,27285
Brenen Thompson,281,WR,LAC,WR112,13,228,272,243.75,15.02,28133
Ja'Tavion Sanders,282,TE,CAR,TE44,13,237,303,270.80,19.89,24334
Will Shipley,283,RB,PHI,RB89,13,264,342,284.82,24.10,22930
Darnell Washington,284,TE,PIT,TE45,13,211,318,266.78,32.88,22967
Deshaun Watson,285,QB,CLE,QB39,13,137,282,189.60,52.75,16398
Colby Parkinson,286,TE,LAR,TE46,13,218,287,258.25,23.13,19372
Jalen Royals,287,WR,KC,WR113,13,215,303,261.38,25.08,27076
Cole Kmet,288,TE,CHI,TE47,13,237,317,264.25,26.36,19229
Caleb Douglas,289,WR,MIA,WR114,13,226,287,255.86,21.39,28135
Jerome Ford,290,RB,WAS,RB90,13,263,341,291.60,30.94,22921
Kirk Cousins,291,QB,LV,QB40,13,156,299,215.00,51.71,11177
Tyquan Thornton,292,WR,KC,WR115,13,237,303,261.71,23.36,22913
Andrei Iosivas,293,WR,CIN,WR116,13,249,329,277.88,25.05,25335
Tanner Koziol,294,TE,JAC,TE48,13,246,309,279.75,23.66,27499
Cyrus Allen,295,WR,KC,WR117,13,190,327,269.57,45.72,28424
Sam Roush,296,TE,CHI,TE49,13,238,314,270.14,25.85,28161
Marlin Klein,297,TE,HOU,TE50,13,240,308,275.86,24.21,28157
Justin Fields,298,QB,KC,QB41,13,143,293,208.00,60.61,19781
Keenan Allen,299,WR,LAC,WR118,13,229,328,284.29,35.26,11616
Cade Klubnik,300,QB,NYJ,QB42,13,158,317,223.25,65.16,24361
Drew Allar,301,QB,PIT,QB43,13,157,334,225.00,69.75,24345
Luke McCaffrey,302,WR,WAS,WR119,13,242,330,289.14,37.34,26328
Justice Hill,303,RB,BAL,RB91,13,269,325,290.00,22.75,18256
George Holani,304,RB,SEA,RB92,13,257,339,291.43,26.87,22915
Deion Burks,305,WR,IND,WR120,13,244,304,279.17,22.27,27093
Jack Endries,306,TE,CIN,TE51,13,257,321,293.57,22.83,27501
Jalen Tolbert,307,WR,MIA,WR121,13,200,308,264.20,39.26,23770
Dont'e Thornton Jr.,308,WR,LV,WR122,13,265,348,295.00,26.33,27288
Emari Demercado,309,RB,KC,RB93,13,252,345,304.88,35.13,25654
Quinn Ewers,310,QB,MIA,QB44,13,146,350,241.25,74.32,23680
Jaylin Lane,311,WR,WAS,WR123,13,253,321,285.17,25.27,27454
Devin Singletary,312,RB,NYG,RB94,13,265,338,286.50,29.08,18280
CJ Daniels,313,WR,LAR,WR124,13,253,332,291.83,32.67,28125
Konata Mumpfield,314,WR,LAR,WR125,14,224,365,276.20,52.46,27449
Darius Slayton,315,WR,NYG,WR126,14,245,330,294.00,29.39,18706
Charlie Kolar,316,TE,LAC,TE52,14,231,343,283.80,45.21,22756
Tutu Atwell,317,WR,MIA,WR127,14,250,371,298.50,39.06,20126
Malik Benson,318,WR,LV,WR128,14,236,331,284.20,37.75,26012
Jam Miller,319,RB,NE,RB95,14,268,336,287.40,25.86,27326
J'Mari Taylor,320,RB,JAC,RB96,14,256,339,288.20,33.70,28109
Mitchell Evans,321,TE,CAR,TE53,14,234,369,302.33,48.00,27138
Calvin Austin III,322,WR,NYG,WR129,14,250,323,289.80,25.48,23739
Matt Hibner,323,TE,BAL,TE54,14,251,320,292.80,24.29,28168
Ja'Lynn Polk,324,WR,FA,WR130,14,217,337,293.80,51.70,26205
Savion Williams,325,WR,GB,WR131,14,280,324,295.40,15.91,27144
Dawson Knox,326,TE,BUF,TE55,14,287,361,309.50,25.50,18631
Roman Hemby,327,RB,LV,RB97,14,266,329,298.00,26.25,25387
Joshua Palmer,328,WR,BUF,WR132,14,239,354,311.00,35.78,22845
Audric Estime,329,RB,NO,RB98,14,270,345,299.00,34.01,23054
Garrett Nussmeier,330,QB,KC,QB45,14,167,338,250.67,69.86,22998
Taylen Green,331,QB,CLE,QB46,14,177,324,256.00,60.51,28094
Zavion Thomas,332,WR,CHI,WR133,14,268,340,303.40,24.03,28132
Jahan Dotson,333,WR,ATL,WR134,14,231,313,286.75,32.85,23101
Jordan Whittington,334,WR,LAR,WR135,14,284,351,323.57,24.20,23135
Malik Davis,335,RB,DAL,RB99,14,261,352,305.00,37.11,24205
Josh Cameron,336,WR,JAC,WR136,14,265,344,305.20,25.38,28137
Erick All Jr.,337,TE,CIN,TE56,14,287,370,317.17,31.66,23837
KeAndre Lambert-Smith,338,WR,LAC,WR137,14,285,334,317.83,15.72,24372
Joe Mixon,339,RB,FA,RB100,14,258,333,293.75,27.90,16420
Will Howard,340,QB,PIT,QB47,14,207,357,271.33,63.07,25972
Michael Trigg,341,TE,DAL,TE57,14,259,329,299.00,26.22,23167
Tyler Higbee,342,TE,LAR,TE58,14,269,363,323.50,28.46,15623
John Metchie III,343,WR,CAR,WR138,14,261,346,314.40,28.82,22895
Jalen Milroe,344,QB,SEA,QB48,14,182,361,277.00,73.49,22884
Samaje Perine,345,RB,CIN,RB101,14,264,337,301.25,26.43,16423
Treylon Burks,346,WR,WAS,WR139,14,209,384,317.80,58.55,22905
Aaron Anderson,347,WR,CLE,WR140,14,242,349,284.00,46.61,27500
Noah Gray,348,TE,KC,TE59,14,289,347,320.00,18.51,19539
Barion Brown,349,WR,NO,WR141,14,279,358,320.40,26.69,25416
Jaleel McLaughlin,350,RB,DEN,RB102,14,273,375,321.20,41.36,25876
Robert Henry Jr.,351,RB,WAS,RB103,14,257,342,308.75,31.73,28404
Tyson Bagent,352,QB,CHI,QB49,14,178,316,247.00,69.00,25321
Luke Musgrave,353,TE,GB,TE60,14,307,335,322.00,11.73,25282
Mack Hollins,354,WR,NE,WR142,14,263,355,312.75,40.83,16489
Nate Boerkircher,355,TE,JAC,TE61,14,306,366,327.80,21.23,28427
Jeff Caldwell,356,WR,KC,WR143,14,306,360,328.40,19.56,28425
Noah Fant,357,TE,NO,TE62,14,283,360,320.00,34.33,17527
Devontez Walker,358,WR,BAL,WR144,14,263,353,304.67,37.04,26011
Joe Royer,359,TE,CLE,TE63,14,304,363,331.80,20.59,27312
Kendrick Law,360,WR,DET,WR145,14,257,372,305.67,48.58,26044
