name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.04,0.19,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,7,2.65,1.07,17233
Drake Maye,3,QB,NE,QB3,1,2,41,4.17,4.70,23046
Joe Burrow,4,QB,CIN,QB4,1,2,26,4.92,3.01,19196
Jayden Daniels,5,QB,WAS,QB5,2,2,29,6.14,4.00,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,17,6.96,2.98,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,13,7.64,2.41,19788
Jahmyr Gibbs,8,RB,DET,RB1,2,2,15,10.71,2.64,22968
Puka Nacua,9,WR,LAR,WR2,2,6,21,10.72,2.59,23180
Caleb Williams,10,QB,CHI,QB7,2,4,26,10.76,4.75,23084
Bijan Robinson,11,RB,ATL,RB2,2,3,37,11.59,3.66,23133
Jaxon Smith-Njigba,12,WR,SEA,WR3,3,6,41,12.95,3.81,23070
Amon-Ra St. Brown,13,WR,DET,WR4,3,9,21,14.15,2.61,19799
Justin Herbert,14,QB,LAC,QB8,3,4,30,11.18,5.00,18635
Christian McCaffrey,15,RB,SF,RB3,3,10,46,19.13,8.16,16393
Dak Prescott,16,QB,DAL,QB9,3,4,32,15.58,5.42,15600
Trevor Lawrence,17,QB,JAC,QB10,3,7,41,15.69,5.92,19780
CeeDee Lamb,18,WR,DAL,WR5,3,14,44,20.56,4.07,19202
Justin Jefferson,19,WR,MIN,WR6,4,14,50,22.24,5.54,19236
Brock Purdy,20,QB,SF,QB11,4,8,56,23.58,8.03,19797
Jonathan Taylor,21,RB,IND,RB4,4,14,48,24.35,7.84,19217
Drake London,22,WR,ATL,WR7,4,19,47,25.51,5.93,23163
Bo Nix,23,QB,DEN,QB12,4,8,56,26.03,8.97,22910
Jaxson Dart,24,QB,NYG,QB13,4,8,50,22.51,8.17,23160
A.J. Brown,25,WR,NE,WR8,4,15,62,28.69,8.27,18218
Nico Collins,26,WR,HOU,WR9,4,23,53,30.91,6.61,20130
Patrick Mahomes II,27,QB,KC,QB14,4,9,55,27.47,7.85,16413
Chase Brown,28,RB,CIN,RB5,4,15,51,32.06,8.03,25324
Ashton Jeanty,29,RB,LV,RB6,4,15,55,32.08,8.16,25989
Jared Goff,30,QB,DET,QB15,4,7,50,32.69,9.06,15501
James Cook III,31,RB,BUF,RB7,5,13,58,33.55,10.47,22958
Matthew Stafford,32,QB,LAR,QB16,5,8,60,30.35,10.76,9451
Trey McBride,33,TE,ARI,TE1,5,25,54,34.49,6.52,22936
Chris Olave,34,WR,NO,WR10,5,23,72,35.63,9.40,20111
George Pickens,35,WR,DAL,WR11,5,24,57,35.69,7.42,22963
De'Von Achane,36,RB,MIA,RB8,5,22,65,36.05,8.48,23136
