name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.5,1.01,612,1,4,0.8,7,2qb,10,6,3863,2026-07-16,2026-08-15
Jahmyr Gibbs,2,2,RB,DET,5672,2,1.02,424,1,4,0.8,6,2qb,10,6,3863,2026-07-16,2026-08-15
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,282,1,4,0.6,11,2qb,10,6,3863,2026-07-16,2026-08-15
Puka Nacua,4,4,WR,LAR,5714,5.5,1.05,346,1,13,2.2,11,2qb,10,6,3863,2026-07-16,2026-08-15
Drake Maye,5,5,QB,NE,6187,5.9,1.06,316,1,12,2.1,11,2qb,10,6,3863,2026-07-16,2026-08-15
Jonathan Taylor,6,6,RB,IND,4864,6.3,1.06,268,3,12,1.6,13,2qb,10,6,3863,2026-07-16,2026-08-15
Lamar Jackson,7,7,QB,BAL,2888,6.5,1.07,539,1,14,2.3,13,2qb,10,6,3863,2026-07-16,2026-08-15
Joe Burrow,8,8,QB,CIN,4882,7.5,1.07,436,2,15,2.5,6,2qb,10,6,3863,2026-07-16,2026-08-15
Ja'Marr Chase,9,9,WR,CIN,5177,9,1.09,1080,1,26,4.2,6,2qb,10,6,3863,2026-07-16,2026-08-15
Christian McCaffrey,10,10,RB,SF,2434,11.6,2.02,709,3,21,3,8,2qb,10,6,3863,2026-07-16,2026-08-15
Dak Prescott,11,11,QB,DAL,2377,11.6,2.02,346,3,19,3,14,2qb,10,6,3863,2026-07-16,2026-08-15
Jaxon Smith-Njigba,12,12,WR,SEA,5671,12,2.02,525,1,30,4.8,11,2qb,10,6,3863,2026-07-16,2026-08-15
Derrick Henry,13,13,RB,BAL,2350,12.6,2.03,207,4,23,3.3,13,2qb,10,6,3863,2026-07-16,2026-08-15
Jayden Daniels,14,14,QB,WAS,5854,12.7,2.03,438,5,22,2.9,7,2qb,10,6,3863,2026-07-16,2026-08-15
Jalen Hurts,15,15,QB,PHI,5025,16.1,2.06,291,6,29,3.5,10,2qb,10,6,3863,2026-07-16,2026-08-15
Amon-Ra St. Brown,16,16,WR,DET,5182,17.3,2.07,834,5,32,4.8,6,2qb,10,6,3863,2026-07-16,2026-08-15
Brock Purdy,17,17,QB,SF,5648,17.4,2.07,85,9,29,4.3,8,2qb,10,6,3863,2026-07-16,2026-08-15
Matthew Stafford,18,19,QB,LAR,1664,17.5,2.08,256,11,36,3.4,11,2qb,10,6,3863,2026-07-16,2026-08-15
Trevor Lawrence,19,18,QB,JAX,5186,17.5,2.07,213,3,37,5.5,7,2qb,10,6,3863,2026-07-16,2026-08-15
James Cook III,20,20,RB,BUF,5652,18.2,2.08,990,6,30,4.5,7,2qb,10,6,3863,2026-07-16,2026-08-15
Patrick Mahomes,21,21,QB,KC,2462,20,2.10,213,5,42,5.6,5,2qb,10,6,3863,2026-07-16,2026-08-15
Caleb Williams,22,22,QB,CHI,6173,22.8,3.03,430,7,45,5.8,10,2qb,10,6,3863,2026-07-16,2026-08-15
Jared Goff,23,23,QB,DET,2351,23.8,3.04,215,12,45,4.8,6,2qb,10,6,3863,2026-07-16,2026-08-15
Justin Herbert,24,24,QB,LAC,4887,23.9,3.04,426,8,45,5.8,7,2qb,10,6,3863,2026-07-16,2026-08-15
De'Von Achane,25,25,RB,MIA,5683,24.1,3.04,326,12,35,4.3,6,2qb,10,6,3863,2026-07-16,2026-08-15
Drake London,26,26,WR,ATL,5574,25.7,3.06,132,12,36,5,11,2qb,10,6,3863,2026-07-16,2026-08-15
Jaxson Dart,27,27,QB,NYG,6568,26.1,3.06,131,16,58,6.4,8,2qb,10,6,3863,2026-07-16,2026-08-15
Saquon Barkley,28,28,RB,PHI,2860,26.6,3.07,965,14,40,4.8,10,2qb,10,6,3863,2026-07-16,2026-08-15
CeeDee Lamb,29,29,WR,DAL,4869,27.1,3.07,850,12,43,5.5,14,2qb,10,6,3863,2026-07-16,2026-08-15
Ashton Jeanty,30,30,RB,LV,6500,29.7,3.10,773,14,47,5.8,13,2qb,10,6,3863,2026-07-16,2026-08-15
Justin Jefferson,31,31,WR,MIN,4876,30.5,3.10,907,13,46,6.6,6,2qb,10,6,3863,2026-07-16,2026-08-15
Bo Nix,32,32,QB,DEN,6253,31,4.01,263,19,56,6.7,10,2qb,10,6,3863,2026-07-16,2026-08-15
Josh Jacobs,33,33,RB,GB,3255,32.7,4.03,159,18,46,5.3,11,2qb,10,6,3863,2026-07-16,2026-08-15
George Pickens,34,34,WR,DAL,5576,33.1,4.03,173,18,44,5.7,14,2qb,10,6,3863,2026-07-16,2026-08-15
A.J. Brown,35,35,WR,NE,3247,34.2,4.04,414,21,43,4.9,11,2qb,10,6,3863,2026-07-16,2026-08-15
Chase Brown,36,36,RB,CIN,5706,35.3,4.05,894,18,53,6.5,6,2qb,10,6,3863,2026-07-16,2026-08-15
Rashee Rice,37,37,WR,KC,5696,37.1,4.07,228,14,60,12.4,5,2qb,10,6,3863,2026-07-16,2026-08-15
Omarion Hampton,38,38,RB,LAC,6538,37.4,4.07,846,20,54,6.4,7,2qb,10,6,3863,2026-07-16,2026-08-15
Baker Mayfield,39,39,QB,TB,2886,37.6,4.08,409,23,65,7.5,10,2qb,10,6,3863,2026-07-16,2026-08-15
Nico Collins,40,40,WR,HOU,5207,37.9,4.08,261,26,49,4.3,8,2qb,10,6,3863,2026-07-16,2026-08-15
Zay Flowers,41,41,WR,BAL,5675,42.4,5.02,75,33,55,4,13,2qb,10,6,3863,2026-07-16,2026-08-15
Chris Olave,42,42,WR,NO,5544,42.8,5.03,218,25,58,6.6,8,2qb,10,6,3863,2026-07-16,2026-08-15
Kenneth Walker,43,43,RB,KC,5625,42.9,5.03,770,24,58,7,5,2qb,10,6,3863,2026-07-16,2026-08-15
Kyren Williams,44,44,RB,LAR,5623,43.1,5.03,353,31,54,4.6,11,2qb,10,6,3863,2026-07-16,2026-08-15
Breece Hall,45,45,RB,NYJ,5503,46.6,5.07,165,35,59,4.2,13,2qb,10,6,3863,2026-07-16,2026-08-15
Jeremiyah Love,46,46,RB,ARI,6769,48.1,5.08,294,32,61,5.8,14,2qb,10,6,3863,2026-07-16,2026-08-15
Tyler Shough,47,47,QB,NO,5602,48.4,5.08,592,24,77,9.3,8,2qb,10,6,3863,2026-07-16,2026-08-15
