name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,132,K,DAL,6162,128.9,17.01,1980,69,184,22.8,14,ppr,8,6,7430,2026-08-29,2026-09-05
Ka'imi Fairbairn,2,145,K,HOU,2531,136.6,18.01,177,93,184,17.8,8,ppr,8,6,7430,2026-08-29,2026-09-05
Jason Myers,3,147,K,SEA,2424,137.1,18.01,153,86,184,19.3,11,ppr,8,6,7430,2026-08-29,2026-09-05
Cameron Dicker,4,158,K,LAC,5538,146,19.02,241,101,189,20.8,7,ppr,8,6,7430,2026-08-29,2026-09-05
Harrison Mevis,5,160,K,LAR,6299,148.5,19.04,110,100,180,18.5,11,ppr,8,6,7430,2026-08-29,2026-09-05
Chris Boswell,6,162,K,PIT,2340,149.6,19.06,48,118,178,11.9,9,ppr,8,6,7430,2026-08-29,2026-09-05
Jake Bates,7,163,K,DET,6055,150.3,19.06,161,98,192,19.8,6,ppr,8,6,7430,2026-08-29,2026-09-05
Cam Little,8,171,K,JAX,6188,153,20.01,366,106,210,18,7,ppr,8,6,7430,2026-08-29,2026-09-05
Chase McLaughlin,9,177,K,TB,4865,154.7,20.03,174,105,194,19.1,10,ppr,8,6,7430,2026-08-29,2026-09-05
Blake Grupe,10,179,K,NYJ,6046,155.6,20.04,12,83,199,36.1,13,ppr,8,6,7430,2026-08-29,2026-09-05
Harrison Butker,11,184,K,KC,2514,157.1,20.05,210,106,210,19.6,5,ppr,8,6,7430,2026-08-29,2026-09-05
Will Reichard,12,192,K,MIN,6296,157.9,20.06,105,109,194,18.7,6,ppr,8,6,7430,2026-08-29,2026-09-05
Tyler Loop,13,196,K,BAL,6587,158.5,20.07,100,116,208,17.7,13,ppr,8,6,7430,2026-08-29,2026-09-05
Eddy Piñeiro,14,204,K,SF,3097,161.5,21.01,110,113,209,18.3,8,ppr,8,6,7430,2026-08-29,2026-09-05
Wil Lutz,15,209,K,DEN,2522,162.2,21.02,150,133,210,15.7,10,ppr,8,6,7430,2026-08-29,2026-09-05
Andy Borregales,16,219,K,NE,6585,163.9,21.04,19,124,209,22.4,11,ppr,8,6,7430,2026-08-29,2026-09-05
Trey Smack,17,226,K,GB,6835,165.1,21.05,46,118,207,20.1,11,ppr,8,6,7430,2026-08-29,2026-09-05
Evan McPherson,18,228,K,CIN,5669,165.9,21.06,70,106,210,22.8,6,ppr,8,6,7430,2026-08-29,2026-09-05
Cairo Santos,19,231,K,CHI,2335,166.5,21.07,50,119,206,17.9,10,ppr,8,6,7430,2026-08-29,2026-09-05
Tyler Bass,20,238,K,BUF,5036,169,22.01,21,105,210,24.5,7,ppr,8,6,7430,2026-08-29,2026-09-05
Jake Elliott,21,262,K,PHI,2529,184.9,24.01,8,166,210,18.6,10,ppr,8,6,7430,2026-08-29,2026-09-05
