name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.7,1.02,567,1,6,0.8,6,ppr,8,6,3796,2026-07-23,2026-07-30
Bijan Robinson,2,2,RB,ATL,5670,2,1.02,407,1,4,0.8,11,ppr,8,6,3796,2026-07-23,2026-07-30
Puka Nacua,3,3,WR,LAR,5714,2.7,1.03,135,1,4,0.9,11,ppr,8,6,3796,2026-07-23,2026-07-30
Ja'Marr Chase,4,4,WR,CIN,5177,4.2,1.04,853,1,8,1.2,6,ppr,8,6,3796,2026-07-23,2026-07-30
Christian McCaffrey,5,5,RB,SF,2434,4.7,1.05,361,1,9,1.1,8,ppr,8,6,3796,2026-07-23,2026-07-30
Jaxon Smith-Njigba,6,6,WR,SEA,5671,6.4,1.06,507,2,11,1.5,11,ppr,8,6,3796,2026-07-23,2026-07-30
Jonathan Taylor,7,7,RB,IND,4864,6.9,1.07,438,3,11,1.6,13,ppr,8,6,3796,2026-07-23,2026-07-30
Amon-Ra St. Brown,8,8,WR,DET,5182,7.7,1.08,453,4,11,1.4,6,ppr,8,6,3796,2026-07-23,2026-07-30
De'Von Achane,9,9,RB,MIA,5683,9.6,2.02,220,5,15,1.5,6,ppr,8,6,3796,2026-07-23,2026-07-30
Drake London,10,10,WR,ATL,5574,10.9,2.03,145,6,16,1.8,11,ppr,8,6,3796,2026-07-23,2026-07-30
CeeDee Lamb,11,11,WR,DAL,4869,11.7,2.04,533,5,19,2.3,14,ppr,8,6,3796,2026-07-23,2026-07-30
Ashton Jeanty,12,12,RB,LV,6500,12.4,2.04,413,5,20,2.8,13,ppr,8,6,3796,2026-07-23,2026-07-30
Justin Jefferson,13,13,WR,MIN,4876,12.9,2.05,478,6,19,2.6,6,ppr,8,6,3796,2026-07-23,2026-07-30
James Cook III,14,14,RB,BUF,5652,13.3,2.05,759,5,23,3.2,7,ppr,8,6,3796,2026-07-23,2026-07-30
Chase Brown,15,15,RB,CIN,5706,15.4,2.07,516,6,27,3.6,6,ppr,8,6,3796,2026-07-23,2026-07-30
Derrick Henry,16,16,RB,BAL,2350,15.5,2.07,239,8,22,2.7,13,ppr,8,6,3796,2026-07-23,2026-07-30
A.J. Brown,17,17,WR,NE,3247,16.4,2.08,389,9,24,2.8,11,ppr,8,6,3796,2026-07-23,2026-07-30
Saquon Barkley,18,18,RB,PHI,2860,17.7,3.02,704,9,26,3,10,ppr,8,6,3796,2026-07-23,2026-07-30
Omarion Hampton,19,19,RB,LAC,6538,18.5,3.03,755,9,28,3.4,7,ppr,8,6,3796,2026-07-23,2026-07-30
George Pickens,20,20,WR,DAL,5576,21.2,3.05,328,13,29,2.9,14,ppr,8,6,3796,2026-07-23,2026-07-30
