name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.02,0.14,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,7,2.62,1.01,17233
Drake Maye,3,QB,NE,QB3,1,2,16,3.62,1.93,23046
Joe Burrow,4,QB,CIN,QB4,1,2,16,4.82,2.18,19196
Jayden Daniels,5,QB,WAS,QB5,2,2,19,6.63,3.94,22902
Ja'Marr Chase,6,WR,CIN,WR1,2,6,12,6.86,1.87,19788
Jalen Hurts,7,QB,PHI,QB6,2,3,17,7.19,3.29,19275
Caleb Williams,8,QB,CHI,QB7,2,4,19,10.11,4.60,23084
Jahmyr Gibbs,9,RB,DET,RB1,2,2,13,10.13,2.02,22968
Puka Nacua,10,WR,LAR,WR2,2,6,21,11.07,2.45,23180
Justin Herbert,11,QB,LAC,QB8,2,4,26,11.75,5.47,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,15,12.03,1.97,23133
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,10,20,12.75,1.85,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,11,21,13.58,2.07,19799
Dak Prescott,15,QB,DAL,QB9,3,4,30,14.79,5.68,15600
Trevor Lawrence,16,QB,JAC,QB10,3,7,30,15.39,6.00,19780
Christian McCaffrey,17,RB,SF,RB3,3,13,40,19.58,7.47,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,29,20.68,2.73,19202
Justin Jefferson,19,WR,MIN,WR6,3,12,44,21.13,3.28,19236
Brock Purdy,20,QB,SF,QB11,4,8,50,22.89,6.90,19797
Bo Nix,21,QB,DEN,QB12,4,9,53,23.78,7.46,22910
Jonathan Taylor,22,RB,IND,RB4,4,12,46,23.82,7.28,19217
Drake London,23,WR,ATL,WR7,4,21,43,25.59,4.82,23163
Jaxson Dart,24,QB,NYG,QB13,4,9,51,25.62,8.92,23160
A.J. Brown,25,WR,NE,WR8,4,14,53,26.74,6.99,18218
Patrick Mahomes II,26,QB,KC,QB14,4,8,55,27.87,9.17,16413
Nico Collins,27,WR,HOU,WR9,4,21,44,29.80,5.35,20130
James Cook III,28,RB,BUF,RB5,4,15,46,29.85,8.78,22958
Matthew Stafford,29,QB,LAR,QB15,4,8,56,31.51,10.21,9451
Chase Brown,30,RB,CIN,RB6,4,15,49,31.69,8.16,25324
Jared Goff,31,QB,DET,QB16,4,8,50,31.72,8.22,15501
Chris Olave,32,WR,NO,WR10,4,21,52,32.02,7.21,20111
Trey McBride,33,TE,ARI,TE1,5,30,78,36.02,7.28,22936
George Pickens,34,WR,DAL,WR11,5,21,57,36.12,7.22,22963
Brock Bowers,35,TE,LV,TE2,5,21,78,36.25,7.32,22955
De'Von Achane,36,RB,MIA,RB7,5,22,61,36.86,7.99,23136
Kyler Murray,37,QB,MIN,QB17,5,19,64,38.37,10.80,18600
DeVonta Smith,38,WR,PHI,WR12,5,24,63,39.82,7.85,19222
Malik Nabers,39,WR,NYG,WR13,5,23,72,39.85,10.51,25409
Saquon Barkley,40,RB,PHI,RB8,5,22,54,40.24,7.01,17240
Omarion Hampton,41,RB,LAC,RB9,5,15,61,41.07,7.71,25395
Kenneth Walker III,42,RB,KC,RB10,5,24,67,41.25,9.09,23021
Rashee Rice,43,WR,KC,WR14,5,21,68,41.68,10.72,23113
Ashton Jeanty,44,RB,LV,RB11,5,15,74,42.36,11.23,25989
Jordan Love,45,QB,GB,QB18,5,18,59,44.65,10.42,19246
Baker Mayfield,46,QB,TB,QB19,5,9,56,45.51,10.07,17237
Zay Flowers,47,WR,BAL,WR15,6,27,68,45.98,8.51,22916
Garrett Wilson,48,WR,NYJ,WR16,6,24,65,46.04,8.39,23072
Ladd McConkey,49,WR,LAC,WR17,6,28,69,49.54,8.41,26122
Tyler Shough,50,QB,NO,QB20,6,19,69,50.60,9.84,23096
Jaylen Waddle,51,WR,DEN,WR18,6,35,75,50.66,8.20,19790
Colston Loveland,52,TE,CHI,TE3,6,39,113,52.56,14.47,26006
Tetairoa McMillan,53,WR,CAR,WR19,6,35,73,52.92,7.10,25417
Tee Higgins,54,WR,CIN,WR20,6,35,72,53.21,8.16,19211
Malik Willis,55,QB,MIA,QB21,6,29,115,54.12,12.88,23499
Derrick Henry,56,RB,BAL,RB12,6,31,71,56.32,9.64,15514
Breece Hall,57,RB,NYJ,RB13,6,45,77,56.38,7.18,22982
Jeremiyah Love,58,RB,ARI,RB14,6,40,85,57.96,10.54,25403
Emeka Egbuka,59,WR,TB,WR21,6,34,84,58.97,8.63,23062
Kyren Williams,60,RB,LAR,RB15,6,42,79,60.47,7.58,23059
Sam Darnold,61,QB,SEA,QB22,6,38,83,62.25,6.43,17236
Javonte Williams,62,RB,DAL,RB16,6,42,81,62.51,8.45,22739
C.J. Stroud,63,QB,HOU,QB23,6,32,83,63.86,7.42,23071
Luther Burden III,64,WR,CHI,WR22,7,36,89,64.95,9.22,27016
Travis Etienne Jr.,65,RB,NO,RB17,7,48,85,65.29,9.40,19231
Daniel Jones,66,QB,IND,QB24,7,38,118,65.37,10.44,18232
Terry McLaurin,67,WR,WAS,WR23,7,43,89,66.73,7.69,18466
Davante Adams,68,WR,LAR,WR24,7,45,92,70.07,9.02,12123
Cam Ward,69,QB,TEN,QB25,7,50,116,70.45,8.40,24755
DJ Moore,70,WR,BUF,WR25,7,43,109,71.12,12.12,17265
D'Andre Swift,71,RB,CHI,RB18,7,49,97,74.18,8.53,19210
Tyler Warren,72,TE,IND,TE4,7,39,94,74.40,11.82,26434
Jameson Williams,73,WR,DET,WR26,7,57,114,75.06,9.74,23677
Christian Watson,74,WR,GB,WR27,7,59,109,76.94,9.02,23886
Bryce Young,75,QB,CAR,QB26,7,64,127,77.55,9.83,22900
Bucky Irving,76,RB,TB,RB19,7,54,108,77.82,9.27,25981
Rome Odunze,77,WR,CHI,WR28,7,58,107,78.02,9.63,25411
Mike Evans,78,WR,SF,WR29,7,53,123,78.26,12.20,12119
Cam Skattebo,79,RB,NYG,RB20,7,59,97,78.48,7.84,27166
Parker Washington,80,WR,JAC,WR30,7,57,124,81.61,16.32,23106
Quinshon Judkins,81,RB,CLE,RB21,7,58,99,81.63,8.89,25391
David Montgomery,82,RB,HOU,RB22,7,58,98,81.72,8.47,18239
Bhayshul Tuten,83,RB,JAC,RB23,7,61,111,86.79,9.69,27297
Jacoby Brissett,84,QB,ARI,QB27,7,56,127,84.67,14.44,15642
Carnell Tate,85,WR,TEN,WR31,7,63,133,87.76,14.71,26009
Marvin Harrison Jr.,86,WR,ARI,WR32,8,57,124,89.01,11.72,23064
Jadarian Price,87,RB,SEA,RB24,8,61,137,90.76,11.06,27329
TreVeyon Henderson,88,RB,NE,RB25,8,71,112,91.82,9.58,23065
Harold Fannin Jr.,89,TE,CLE,TE5,8,78,127,94.34,11.20,27050
Chris Godwin Jr.,90,WR,TB,WR33,8,68,135,95.67,12.97,16406
Rhamondre Stevenson,91,RB,NE,RB26,8,74,130,95.94,9.97,22726
Jaylen Warren,92,RB,PIT,RB27,8,85,120,96.40,7.59,24209
Kyle Pitts Sr.,93,TE,ATL,TE6,8,83,115,98.07,9.62,20164
Michael Pittman Jr.,94,WR,PIT,WR34,8,63,123,99.21,11.88,19278
DK Metcalf,95,WR,PIT,WR35,8,73,128,99.38,11.95,18219
Tucker Kraft,96,TE,GB,TE7,8,47,125,99.58,14.89,25298
Brian Thomas Jr.,97,WR,JAC,WR36,8,69,129,99.68,11.32,23000
Aaron Rodgers,98,QB,PIT,QB28,8,63,139,92.36,15.61,9001
Courtland Sutton,99,WR,DEN,WR37,8,63,129,102.67,13.59,17253
Tony Pollard,100,RB,TEN,RB28,8,85,131,103.72,8.81,18705
Sam LaPorta,101,TE,DET,TE8,8,74,142,103.94,11.93,22978
Wan'Dale Robinson,102,WR,TEN,WR38,8,68,140,104.24,12.11,22985
Geno Smith,103,QB,NYJ,QB29,8,70,158,97.71,17.65,11687
Josh Downs,104,WR,IND,WR39,8,73,140,105.75,12.54,24706
Rico Dowdle,105,RB,PIT,RB29,8,85,134,106.19,10.56,19647
Michael Wilson,106,WR,ARI,WR40,8,73,144,106.65,14.75,25333
Jonathon Brooks,107,RB,CAR,RB30,8,77,164,106.65,14.73,26148
Quentin Johnston,108,WR,LAC,WR41,8,88,135,111.18,11.68,23123
RJ Harvey,109,RB,DEN,RB31,8,85,152,113.42,13.50,27142
Stefon Diggs,110,WR,WAS,WR42,8,73,204,111.77,23.26,13981
Travis Kelce,111,TE,KC,TE9,9,86,149,114.77,12.58,11594
Chuba Hubbard,112,RB,CAR,RB32,9,85,152,116.04,14.22,19792
Kenny Gainwell,113,RB,TB,RB33,9,88,151,116.48,11.73,23310
George Kittle,114,TE,SF,TE10,9,86,209,116.64,14.28,16499
Alec Pierce,115,WR,IND,WR43,9,83,151,116.80,16.43,23791
MarShawn Lloyd,116,RB,GB,RB34,9,81,216,115.34,27.21,23118
J.K. Dobbins,117,RB,DEN,RB35,9,98,139,117.82,12.27,19245
Jayden Reed,118,WR,GB,WR44,9,90,147,120.49,12.09,23020
Jakobi Meyers,119,WR,JAC,WR45,9,89,158,120.56,15.41,18598
Jordan Addison,120,WR,MIN,WR46,9,91,169,121.86,13.39,23107
Makai Lemon,121,WR,PHI,WR47,9,89,151,122.77,13.86,25420
Blake Corum,122,RB,LAR,RB36,9,99,150,125.07,12.21,23013
Dalton Kincaid,123,TE,BUF,TE11,9,106,161,126.36,11.75,25247
Jacory Croskey-Merritt,124,RB,WAS,RB37,9,88,150,127.17,13.58,27316
Rachaad White,125,RB,WAS,RB38,9,95,159,127.49,13.48,23891
Jordan Mason,126,RB,MIN,RB39,9,95,154,127.63,14.45,22969
KC Concepcion,127,WR,CLE,WR48,9,92,256,129.05,24.22,27331
Jake Ferguson,128,TE,DAL,TE12,9,93,168,129.41,14.77,22718
Aaron Jones Sr.,129,RB,MIN,RB40,9,97,160,131.20,12.98,16673
Kyle Monangai,130,RB,CHI,RB41,9,105,165,131.30,11.43,27131
Dallas Goedert,131,TE,PHI,TE13,9,104,164,131.46,13.94,17270
Isaiah Likely,132,TE,NYG,TE14,9,105,213,133.63,22.08,23781
Khalil Shakir,133,WR,BUF,WR49,9,90,181,134.22,14.07,23748
Jalen Coker,134,WR,CAR,WR50,9,109,178,136.59,12.44,26403
Romeo Doubs,135,WR,NE,WR51,9,100,182,137.67,12.85,23794
Matthew Golden,136,WR,GB,WR52,9,100,186,138.07,16.80,26024
Fernando Mendoza,137,QB,LV,QB30,9,70,192,124.62,32.61,28013
Xavier Worthy,138,WR,KC,WR53,9,110,186,140.36,13.49,23019
Josh Jacobs,139,RB,GB,RB42,9,54,302,138.64,56.62,18269
Juwan Johnson,140,TE,NO,TE15,9,104,206,142.77,18.38,19562
Mark Andrews,141,TE,BAL,TE16,9,106,206,143.54,18.77,17269
Jordyn Tyson,142,WR,NO,WR54,9,96,219,143.71,23.84,26035
De'Zhaun Stribling,143,WR,SF,WR55,10,83,282,142.32,37.29,28138
Woody Marks,144,RB,HOU,RB43,10,120,172,146.73,10.34,27520
Tyler Allgeier,145,RB,ARI,RB44,10,120,174,148.96,10.25,24172
Tyjae Spears,146,RB,TEN,RB45,10,111,183,149.16,12.32,25323
Chris Rodriguez Jr.,147,RB,JAC,RB46,10,119,211,149.25,14.47,22986
Deebo Samuel Sr.,148,WR,SF,WR56,10,100,212,148.18,23.38,18244
Rashid Shaheed,149,WR,SEA,WR57,10,129,192,155.96,12.90,24687
Dylan Sampson,150,RB,CLE,RB47,10,108,211,156.22,14.99,27102
Keaton Mitchell,151,RB,LAC,RB48,10,119,268,158.01,19.76,25360
Zach Charbonnet,152,RB,SEA,RB49,10,131,266,159.71,21.33,23152
Denzel Boston,153,WR,CLE,WR58,10,117,272,160.42,27.27,27339
Jonah Coleman,154,RB,DEN,RB50,10,130,271,160.65,21.94,27320
Tua Tagovailoa,155,QB,ATL,QB31,10,64,262,140.60,31.41,19198
Chig Okonkwo,156,TE,WAS,TE17,10,126,206,164.77,17.49,23982
Brenton Strange,157,TE,JAC,TE18,10,127,215,165.17,18.41,25345
Tre Tucker,158,WR,LV,WR59,10,124,228,165.47,19.67,25337
Dalton Schultz,159,TE,HOU,TE19,10,125,206,165.69,18.85,17349
Alvin Kamara,160,RB,NO,RB51,10,119,258,168.19,24.01,16421
Hunter Henry,161,TE,NE,TE20,10,127,215,168.23,16.80,15561
Isiah Pacheco,162,RB,DET,RB52,10,138,254,169.39,21.66,24333
Tyrone Tracy Jr.,163,RB,NYG,RB53,10,130,276,167.85,25.58,22980
Michael Penix Jr.,164,QB,ATL,QB32,10,84,240,147.78,30.12,22973
Mike Washington Jr.,165,RB,LV,RB54,10,105,229,163.24,22.66,28108
Adonai Mitchell,166,WR,NYJ,WR60,10,124,235,170.83,19.42,24357
Tank Bigsby,167,RB,PHI,RB55,10,145,229,172.57,17.39,22908
Jerry Jeudy,168,WR,CLE,WR61,10,128,244,170.58,19.63,19201
Braelon Allen,169,RB,NYJ,RB56,10,138,268,175.36,22.64,24346
Jauan Jennings,170,WR,MIN,WR62,10,122,252,170.01,23.27,19590
Jalen McMillan,171,WR,TB,WR63,10,145,270,172.52,17.23,23179
Kayshon Boutte,172,WR,HOU,WR64,10,137,245,175.97,19.91,22989
Tre' Harris,173,WR,LAC,WR65,10,128,250,179.50,20.82,26215
Brian Robinson Jr.,174,RB,ATL,RB57,10,147,225,179.64,15.38,20094
Omar Cooper Jr.,175,WR,NYJ,WR66,10,137,281,181.20,27.91,28127
