name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.03,0.16,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,8,2.79,1.18,17233
Drake Maye,3,QB,NE,QB3,1,2,7,3.24,1.24,23046
Joe Burrow,4,QB,CIN,QB4,1,2,19,4.66,2.52,19196
Jayden Daniels,5,QB,WAS,QB5,2,3,18,6.71,3.81,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,18,7.19,3.49,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,6,12,7.75,2.46,19788
Puka Nacua,8,WR,LAR,WR2,2,6,20,10.84,2.66,23180
Justin Herbert,9,QB,LAC,QB7,2,4,32,11.19,5.74,18635
Caleb Williams,10,QB,CHI,QB8,2,3,26,11.20,4.98,23084
Bijan Robinson,11,RB,ATL,RB1,2,4,37,11.45,3.54,23133
Jahmyr Gibbs,12,RB,DET,RB2,2,5,22,11.63,2.56,22968
Jaxon Smith-Njigba,13,WR,SEA,WR3,2,6,20,12.10,2.14,23070
Dak Prescott,14,QB,DAL,QB9,3,7,30,14.71,5.46,15600
Trevor Lawrence,15,QB,JAC,QB10,3,7,31,14.96,5.68,19780
Amon-Ra St. Brown,16,WR,DET,WR4,3,11,41,15.24,4.12,19799
Christian McCaffrey,17,RB,SF,RB3,3,10,45,19.44,7.74,16393
Jaxson Dart,18,QB,NYG,QB11,3,8,39,20.50,7.41,23160
CeeDee Lamb,19,WR,DAL,WR5,3,14,44,20.91,4.52,19202
Brock Purdy,20,QB,SF,QB12,3,9,38,21.01,5.16,19797
Justin Jefferson,21,WR,MIN,WR6,3,12,46,21.21,4.73,19236
Jonathan Taylor,22,RB,IND,RB4,4,14,48,24.78,8.32,19217
Drake London,23,WR,ATL,WR7,4,20,49,25.45,5.36,23163
Bo Nix,24,QB,DEN,QB13,4,15,41,25.59,5.70,22910
Patrick Mahomes II,25,QB,KC,QB14,4,8,55,27.00,7.31,16413
A.J. Brown,26,WR,NE,WR8,4,20,61,28.76,7.72,18218
Nico Collins,27,WR,HOU,WR9,4,23,51,29.49,5.93,20130
Matthew Stafford,28,QB,LAR,QB15,4,8,55,29.60,8.70,9451
Ashton Jeanty,29,RB,LV,RB5,4,15,59,30.58,8.77,25989
George Pickens,30,WR,DAL,WR10,5,21,57,33.68,6.48,22963
Trey McBride,31,TE,ARI,TE1,5,30,54,33.83,5.79,22936
Jared Goff,32,QB,DET,QB16,5,8,55,33.89,9.35,15501
James Cook III,33,RB,BUF,RB6,5,15,59,33.90,10.24,22958
De'Von Achane,34,RB,MIA,RB7,5,13,66,34.86,9.53,23136
Chase Brown,35,RB,CIN,RB8,5,22,55,36.00,7.73,25324
Chris Olave,36,WR,NO,WR11,5,23,69,36.29,9.38,20111
Rashee Rice,37,WR,KC,WR12,5,23,63,37.26,10.06,23113
Brock Bowers,38,TE,LV,TE2,5,25,60,38.06,4.76,22955
Kyler Murray,39,QB,MIN,QB17,5,13,66,38.51,12.03,18600
DeVonta Smith,40,WR,PHI,WR13,5,23,63,41.10,8.26,19222
Omarion Hampton,41,RB,LAC,RB9,5,23,67,41.14,8.28,25395
Saquon Barkley,42,RB,PHI,RB10,5,22,68,42.93,8.35,17240
Jordan Love,43,QB,GB,QB18,5,20,64,45.40,9.18,19246
Garrett Wilson,44,WR,NYJ,WR14,5,28,68,46.30,7.17,23072
Baker Mayfield,45,QB,TB,QB19,6,18,60,46.46,10.42,17237
Tetairoa McMillan,46,WR,CAR,WR15,6,28,76,46.91,9.37,25417
Kenneth Walker III,47,RB,KC,RB11,6,27,80,47.99,9.30,23021
Zay Flowers,48,WR,BAL,WR16,6,23,69,48.04,10.05,22916
Tyler Shough,49,QB,NO,QB20,6,28,66,48.45,9.98,23096
Tee Higgins,50,WR,CIN,WR17,6,35,69,50.10,8.04,19211
Ladd McConkey,51,WR,LAC,WR18,6,30,76,52.25,8.45,26122
Jeremiyah Love,52,RB,ARI,RB12,6,38,92,53.34,9.84,25403
Malik Willis,53,QB,MIA,QB21,6,21,94,55.25,13.76,23499
Colston Loveland,54,TE,CHI,TE3,6,39,106,55.60,15.65,26006
Jaylen Waddle,55,WR,DEN,WR19,6,34,76,56.03,8.50,19790
Derrick Henry,56,RB,BAL,RB13,6,25,81,56.66,9.86,15514
Emeka Egbuka,57,WR,TB,WR20,6,27,84,56.73,10.79,23062
Malik Nabers,58,WR,NYG,WR21,6,23,100,57.59,16.16,25409
Breece Hall,59,RB,NYJ,RB14,6,46,88,58.46,7.72,22982
C.J. Stroud,60,QB,HOU,QB22,6,22,83,61.01,9.59,23071
Kyren Williams,61,RB,LAR,RB15,6,40,77,61.15,8.69,23059
Terry McLaurin,62,WR,WAS,WR22,6,44,82,61.23,8.41,18466
Sam Darnold,63,QB,SEA,QB23,6,25,94,62.55,7.87,17236
Josh Jacobs,64,RB,GB,RB16,6,42,81,62.68,8.74,18269
Luther Burden III,65,WR,CHI,WR23,6,45,84,63.56,7.58,27016
Cam Ward,66,QB,TEN,QB24,7,32,94,67.19,8.43,24755
Javonte Williams,67,RB,DAL,RB17,7,48,81,67.56,7.71,22739
Travis Etienne Jr.,68,RB,NO,RB18,7,42,95,68.36,10.53,19231
Davante Adams,69,WR,LAR,WR24,7,52,90,68.83,7.17,12123
Bryce Young,70,QB,CAR,QB25,7,30,94,71.76,8.91,22900
DJ Moore,71,WR,BUF,WR25,7,35,100,72.46,12.18,17265
Mike Evans,72,WR,SF,WR26,7,53,123,72.90,13.01,12119
Tyler Warren,73,TE,IND,TE4,7,47,94,73.85,12.05,26434
Jameson Williams,74,WR,DET,WR27,7,57,110,74.24,7.83,23677
Cam Skattebo,75,RB,NYG,RB19,7,54,99,75.46,8.80,27166
Daniel Jones,76,QB,IND,QB26,7,26,127,72.03,14.16,18232
Bucky Irving,77,RB,TB,RB20,7,53,103,78.80,9.35,25981
Christian Watson,78,WR,GB,WR28,7,59,123,78.84,11.16,23886
Rome Odunze,79,WR,CHI,WR29,7,55,112,80.30,9.63,25411
TreVeyon Henderson,80,RB,NE,RB21,7,54,105,81.35,10.94,23065
Quinshon Judkins,81,RB,CLE,RB22,7,52,99,81.60,9.44,25391
D'Andre Swift,82,RB,CHI,RB23,7,67,99,82.78,7.86,19210
Carnell Tate,83,WR,TEN,WR30,7,52,191,84.05,23.17,26009
David Montgomery,84,RB,HOU,RB24,7,63,120,84.61,10.40,18239
Marvin Harrison Jr.,85,WR,ARI,WR31,8,62,123,87.51,12.26,23064
Jacoby Brissett,86,QB,ARI,QB27,8,29,127,85.71,19.92,15642
Bhayshul Tuten,87,RB,JAC,RB25,8,74,134,93.51,10.83,27297
Tucker Kraft,88,TE,GB,TE5,8,64,121,93.74,10.59,25298
Jaylen Warren,89,RB,PIT,RB26,8,81,108,93.96,5.05,24209
Harold Fannin Jr.,90,TE,CLE,TE6,8,78,127,95.29,10.78,27050
DK Metcalf,91,WR,PIT,WR32,8,69,129,95.70,12.53,18219
Alec Pierce,92,WR,IND,WR33,8,72,128,96.34,13.20,23791
Courtland Sutton,93,WR,DEN,WR34,8,69,122,96.71,12.53,17253
Jadarian Price,94,RB,SEA,RB27,8,66,119,97.51,9.34,27329
Brian Thomas Jr.,95,WR,JAC,WR35,8,72,127,99.71,14.18,23000
Kyle Pitts Sr.,96,TE,ATL,TE7,8,86,122,99.79,9.09,20164
Chris Godwin Jr.,97,WR,TB,WR36,8,80,126,100.40,11.04,16406
Tony Pollard,98,RB,TEN,RB28,8,79,130,101.70,8.11,18705
Chuba Hubbard,99,RB,CAR,RB29,8,77,134,102.48,11.38,19792
Rhamondre Stevenson,100,RB,NE,RB30,8,88,122,102.69,7.49,22726
Michael Pittman Jr.,101,WR,PIT,WR37,8,63,129,103.09,11.70,19278
Jordyn Tyson,102,WR,NO,WR38,8,80,195,104.18,20.44,26035
Sam LaPorta,103,TE,DET,TE8,8,86,126,106.33,8.65,22978
Wan'Dale Robinson,104,WR,TEN,WR39,8,69,148,106.36,13.80,22985
RJ Harvey,105,RB,DEN,RB31,8,74,141,106.38,14.81,27142
Rico Dowdle,106,RB,PIT,RB32,8,82,130,106.74,9.14,19647
Michael Wilson,107,WR,ARI,WR40,8,80,137,106.88,11.80,25333
Parker Washington,108,WR,JAC,WR41,8,73,149,107.50,15.47,23106
Josh Downs,109,WR,IND,WR42,8,72,137,112.16,15.04,24706
Jakobi Meyers,110,WR,JAC,WR43,8,84,137,112.61,11.64,18598
Makai Lemon,111,WR,PHI,WR44,9,84,188,114.39,19.81,25420
Geno Smith,112,QB,NYJ,QB28,9,31,184,102.38,26.52,11687
Ricky Pearsall,113,WR,SF,WR45,9,89,167,115.74,14.61,26214
Travis Kelce,114,TE,KC,TE9,9,93,153,116.39,11.65,11594
Kenny Gainwell,115,RB,TB,RB33,9,97,152,117.31,12.85,23310
Kyle Monangai,116,RB,CHI,RB34,9,98,138,117.59,9.18,27131
Quentin Johnston,117,WR,LAC,WR46,9,82,140,119.35,12.20,23123
Jake Ferguson,118,TE,DAL,TE10,9,93,148,120.84,9.95,22718
J.K. Dobbins,119,RB,DEN,RB35,9,96,152,121.08,11.39,19245
Jordan Addison,120,WR,MIN,WR47,9,100,146,122.00,9.00,23107
George Kittle,121,TE,SF,TE11,9,47,163,122.70,17.76,16499
Rachaad White,122,RB,WAS,RB36,9,88,155,122.73,14.02,23891
Aaron Jones Sr.,123,RB,MIN,RB37,9,97,152,123.68,12.66,16673
Aaron Rodgers,124,QB,PIT,QB29,9,29,177,98.25,25.14,9001
Blake Corum,125,RB,LAR,RB38,9,104,155,124.20,10.52,23013
Jayden Reed,126,WR,GB,WR48,9,100,157,125.90,10.78,23020
Dalton Kincaid,127,TE,BUF,TE12,9,104,215,128.76,15.48,25247
Khalil Shakir,128,WR,BUF,WR49,9,107,157,130.08,10.13,23748
Isaiah Likely,129,TE,NYG,TE13,9,104,209,130.75,20.99,23781
Xavier Worthy,130,WR,KC,WR50,9,98,151,133.98,10.61,23019
Jayden Higgins,131,WR,HOU,WR51,9,110,161,134.38,9.64,27077
Dallas Goedert,132,TE,PHI,TE14,9,106,206,135.31,16.44,17270
Jonathon Brooks,133,RB,CAR,RB39,9,97,214,136.56,23.88,26148
Jacory Croskey-Merritt,134,RB,WAS,RB40,9,103,165,136.73,9.35,27316
Jordan Mason,135,RB,MIN,RB41,9,118,163,138.48,9.98,22969
Fernando Mendoza,136,QB,LV,QB30,9,36,192,113.10,31.16,28013
Romeo Doubs,137,WR,NE,WR52,9,112,175,141.66,12.57,23794
KC Concepcion,138,WR,CLE,WR53,9,101,269,142.05,32.11,27331
Mark Andrews,139,TE,BAL,TE15,9,115,185,142.74,16.50,17269
Jalen Coker,140,WR,CAR,WR54,9,123,195,143.08,13.64,26403
Tyrone Tracy Jr.,141,RB,NYG,RB42,9,129,169,143.48,9.00,22980
Matthew Golden,142,WR,GB,WR55,10,111,188,146.94,15.20,26024
Woody Marks,143,RB,HOU,RB43,10,103,180,147.88,13.79,27520
Tyler Allgeier,144,RB,ARI,RB44,10,130,229,149.63,13.93,24172
Zach Charbonnet,145,RB,SEA,RB45,10,99,216,151.23,16.65,23152
Tyjae Spears,146,RB,TEN,RB46,10,127,188,152.26,11.26,25323
Chris Rodriguez Jr.,147,RB,JAC,RB47,10,129,211,152.26,16.49,22986
