name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Matthew Stafford,27,QB,LAR,QB15,4,8,55,30.67,9.57,9451
Ashton Jeanty,28,RB,LV,RB5,4,15,58,31.12,8.73,25989
Nico Collins,29,WR,HOU,WR9,4,24,56,31.13,6.97,20130
Chase Brown,30,RB,CIN,RB6,4,22,54,33.72,7.85,25324
Jared Goff,31,QB,DET,QB16,5,8,55,34.10,9.94,15501
James Cook III,32,RB,BUF,RB7,5,15,61,34.46,9.79,22958
Trey McBride,33,TE,ARI,TE1,5,25,54,34.86,6.04,22936
George Pickens,34,WR,DAL,WR10,5,21,57,34.93,7.19,22963
Rashee Rice,35,WR,KC,WR11,5,21,63,35.71,9.88,23113
De'Von Achane,36,RB,MIA,RB8,5,22,66,36.94,8.60,23136
Brock Bowers,37,TE,LV,TE2,5,23,51,37.11,4.39,22955
Chris Olave,38,WR,NO,WR12,5,23,68,37.47,9.35,20111
Kyler Murray,39,QB,MIN,QB17,5,13,64,38.07,10.99,18600
DeVonta Smith,40,WR,PHI,WR13,5,27,62,40.77,7.83,19222
Omarion Hampton,41,RB,LAC,RB9,5,23,67,41.23,8.60,25395
Saquon Barkley,42,RB,PHI,RB10,5,22,65,41.37,8.37,17240
Baker Mayfield,43,QB,TB,QB18,5,18,60,44.23,10.63,17237
Kenneth Walker III,44,RB,KC,RB11,5,27,74,45.80,9.18,23021
Jordan Love,45,QB,GB,QB19,5,19,64,46.06,10.04,19246
Zay Flowers,46,WR,BAL,WR14,5,24,69,46.76,11.25,22916
Tyler Shough,47,QB,NO,QB20,5,18,66,47.41,10.64,23096
Garrett Wilson,48,WR,NYJ,WR15,6,28,75,47.94,8.65,23072
Malik Nabers,49,WR,NYG,WR16,6,23,84,50.46,14.73,25409
Tetairoa McMillan,50,WR,CAR,WR17,6,28,72,50.52,9.87,25417
Tee Higgins,51,WR,CIN,WR18,6,35,73,52.33,8.85,19211
Ladd McConkey,52,WR,LAC,WR19,6,28,73,53.11,9.38,26122
Malik Willis,53,QB,MIA,QB21,6,18,94,53.61,13.29,23499
Colston Loveland,54,TE,CHI,TE3,6,39,104,54.01,14.38,26006
Jaylen Waddle,55,WR,DEN,WR20,6,34,82,54.92,9.84,19790
Derrick Henry,56,RB,BAL,RB12,6,22,72,55.04,10.54,15514
Jeremiyah Love,57,RB,ARI,RB13,6,44,79,55.24,9.00,25403
Emeka Egbuka,58,WR,TB,WR21,6,27,79,55.27,9.72,23062
Breece Hall,59,RB,NYJ,RB14,6,42,80,57.51,7.37,22982
Kyren Williams,60,RB,LAR,RB15,6,42,77,61.16,8.17,23059
Terry McLaurin,61,WR,WAS,WR22,6,44,82,62.45,8.12,18466
Sam Darnold,62,QB,SEA,QB22,6,25,76,62.76,6.99,17236
Josh Jacobs,63,RB,GB,RB16,6,42,85,62.78,9.77,18269
C.J. Stroud,64,QB,HOU,QB23,6,23,83,62.81,8.32,23071
Luther Burden III,65,WR,CHI,WR23,6,45,84,64.66,7.65,27016
Javonte Williams,66,RB,DAL,RB17,6,43,80,65.23,7.78,22739
Cam Ward,67,QB,TEN,QB24,7,33,92,68.05,8.42,24755
Davante Adams,68,WR,LAR,WR24,7,52,95,68.98,8.45,12123
Travis Etienne Jr.,69,RB,NO,RB18,7,42,95,69.57,11.03,19231
Mike Evans,70,WR,SF,WR25,7,44,110,71.88,11.39,12119
Daniel Jones,71,QB,IND,QB25,7,29,127,68.85,12.82,18232
DJ Moore,72,WR,BUF,WR26,7,35,116,73.46,13.18,17265
Cam Skattebo,73,RB,NYG,RB19,7,54,98,74.34,9.53,27166
Tyler Warren,74,TE,IND,TE4,7,39,93,74.67,11.03,26434
Jameson Williams,75,WR,DET,WR27,7,59,110,75.86,9.29,23677
Bryce Young,76,QB,CAR,QB26,7,31,127,74.32,10.84,22900
Christian Watson,77,WR,GB,WR28,7,57,124,78.13,11.57,23886
Rome Odunze,78,WR,CHI,WR29,7,59,114,79.90,10.16,25411
Bucky Irving,79,RB,TB,RB20,7,53,104,80.64,9.69,25981
D'Andre Swift,80,RB,CHI,RB21,7,65,98,80.71,6.96,19210
Quinshon Judkins,81,RB,CLE,RB22,7,57,99,81.41,8.03,25391
Jacoby Brissett,82,QB,ARI,QB27,7,27,127,82.69,16.49,15642
David Montgomery,83,RB,HOU,RB23,7,63,117,83.54,9.36,18239
TreVeyon Henderson,84,RB,NE,RB24,7,54,116,84.75,10.16,23065
Carnell Tate,85,WR,TEN,WR30,7,59,190,86.65,20.42,26009
Bhayshul Tuten,86,RB,JAC,RB25,8,67,139,90.27,12.29,27297
Marvin Harrison Jr.,87,WR,ARI,WR31,8,65,128,90.28,13.52,23064
Harold Fannin Jr.,88,TE,CLE,TE5,8,77,127,94.39,9.99,27050
Jaylen Warren,89,RB,PIT,RB26,8,79,116,95.07,6.83,24209
Tucker Kraft,90,TE,GB,TE6,8,47,126,95.18,11.56,25298
Jadarian Price,91,RB,SEA,RB27,8,74,111,96.28,7.72,27329
Brian Thomas Jr.,92,WR,JAC,WR32,8,69,133,96.64,12.65,23000
DK Metcalf,93,WR,PIT,WR33,8,72,123,97.70,11.37,18219
Parker Washington,94,WR,JAC,WR34,8,68,135,97.96,15.88,23106
Chris Godwin Jr.,95,WR,TB,WR35,8,59,123,98.63,12.17,16406
Kyle Pitts Sr.,96,TE,ATL,TE7,8,86,121,99.43,9.05,20164
Michael Pittman Jr.,97,WR,PIT,WR36,8,59,131,100.94,12.89,19278
Courtland Sutton,98,WR,DEN,WR37,8,69,128,101.02,13.27,17253
Alec Pierce,99,WR,IND,WR38,8,72,132,101.25,14.56,23791
Rhamondre Stevenson,100,RB,NE,RB28,8,80,131,101.88,8.39,22726
Tony Pollard,101,RB,TEN,RB29,8,85,130,102.58,8.28,18705
Geno Smith,102,QB,NYJ,QB28,8,30,171,97.62,21.26,11687
Sam LaPorta,103,TE,DET,TE8,8,78,121,103.87,9.84,22978
Chuba Hubbard,104,RB,CAR,RB30,8,78,141,104.54,11.82,19792
Wan'Dale Robinson,105,WR,TEN,WR39,8,63,144,105.45,14.42,22985
Josh Downs,106,WR,IND,WR40,8,72,140,105.93,14.73,24706
Jordyn Tyson,107,WR,NO,WR41,8,72,216,106.81,22.10,26035
Rico Dowdle,108,RB,PIT,RB31,8,88,138,106.86,10.22,19647
Michael Wilson,109,WR,ARI,WR42,8,76,139,107.43,12.39,25333
RJ Harvey,110,RB,DEN,RB32,8,81,153,111.47,16.02,27142
Aaron Rodgers,111,QB,PIT,QB29,8,29,177,97.03,25.23,9001
Travis Kelce,112,TE,KC,TE9,8,93,147,114.58,9.89,11594
Jakobi Meyers,113,WR,JAC,WR43,8,82,158,115.23,14.93,18598
Quentin Johnston,114,WR,LAC,WR44,9,84,144,116.57,12.41,23123
Kenny Gainwell,115,RB,TB,RB33,9,95,153,117.08,12.57,23310
J.K. Dobbins,116,RB,DEN,RB34,9,92,152,117.75,12.42,19245
Makai Lemon,117,WR,PHI,WR45,9,84,209,118.25,19.36,25420
Kyle Monangai,118,RB,CHI,RB35,9,98,145,120.20,9.89,27131
Jordan Addison,119,WR,MIN,WR46,9,90,173,121.18,12.29,23107
Rachaad White,120,RB,WAS,RB36,9,88,150,121.42,12.51,23891
George Kittle,121,TE,SF,TE10,9,97,161,122.07,13.37,16499
Jayden Reed,122,WR,GB,WR47,9,100,147,122.77,10.92,23020
Blake Corum,123,RB,LAR,RB37,9,103,152,124.54,10.06,23013
Jake Ferguson,124,TE,DAL,TE11,9,93,153,124.96,11.97,22718
Aaron Jones Sr.,125,RB,MIN,RB38,9,98,150,125.46,11.80,16673
Dalton Kincaid,126,TE,BUF,TE12,9,109,164,128.41,12.55,25247
Jonathon Brooks,127,RB,CAR,RB39,9,88,307,129.17,29.97,26148
Jayden Higgins,128,WR,HOU,WR48,9,109,165,132.92,11.00,27077
Khalil Shakir,129,WR,BUF,WR49,9,106,166,134.17,11.89,23748
Dallas Goedert,130,TE,PHI,TE13,9,112,189,134.27,16.79,17270
Isaiah Likely,131,TE,NYG,TE14,9,106,225,134.47,24.55,23781
Xavier Worthy,132,WR,KC,WR50,9,106,167,134.93,11.02,23019
Jacory Croskey-Merritt,133,RB,WAS,RB40,9,111,156,135.67,8.97,27316
Jordan Mason,134,RB,MIN,RB41,9,108,164,136.49,11.29,22969
Mark Andrews,135,TE,BAL,TE15,9,110,191,137.08,15.97,17269
Jalen Coker,136,WR,CAR,WR51,9,114,180,139.61,11.78,26403
Romeo Doubs,137,WR,NE,WR52,9,110,175,139.80,11.89,23794
Fernando Mendoza,138,QB,LV,QB30,9,38,189,120.57,33.42,28013
KC Concepcion,139,WR,CLE,WR53,9,101,265,143.07,27.17,27331
Tyrone Tracy Jr.,140,RB,NYG,RB42,9,118,169,143.94,8.63,22980
Matthew Golden,141,WR,GB,WR54,9,114,190,145.57,14.69,26024
Woody Marks,142,RB,HOU,RB43,9,116,186,148.19,11.67,27520
Tyler Allgeier,143,RB,ARI,RB44,9,119,193,149.59,12.27,24172
Tyjae Spears,144,RB,TEN,RB45,10,120,188,151.31,11.74,25323
Tua Tagovailoa,145,QB,ATL,QB31,10,34,184,127.34,30.57,19198
Chris Rodriguez Jr.,146,RB,JAC,RB46,10,130,199,151.96,13.37,22986
Alvin Kamara,147,RB,NO,RB47,10,116,185,152.89,12.55,16421
Zach Charbonnet,148,RB,SEA,RB48,10,105,217,151.12,17.50,23152
Juwan Johnson,149,TE,NO,TE16,10,121,194,154.87,16.58,19562
Rashid Shaheed,150,WR,SEA,WR55,10,133,180,155.55,9.94,24687
Dylan Sampson,151,RB,CLE,RB49,10,138,202,156.00,10.38,27102
Chig Okonkwo,152,TE,WAS,TE17,10,120,230,158.24,21.57,23982
Isiah Pacheco,153,RB,DET,RB50,10,131,198,157.13,10.14,24333
Brenton Strange,154,TE,JAC,TE18,10,119,215,159.49,17.53,25345
Jauan Jennings,155,WR,MIN,WR56,10,110,247,159.28,20.18,19590
Jerry Jeudy,156,WR,CLE,WR57,10,136,224,163.52,16.70,19201
Keaton Mitchell,157,RB,LAC,RB51,10,130,220,161.30,17.71,25360
Deebo Samuel Sr.,158,WR,SF,WR58,10,98,218,153.36,27.72,18244
Hunter Henry,159,TE,NE,TE19,10,121,212,166.01,16.98,15561
Denzel Boston,160,WR,CLE,WR59,10,129,272,164.28,25.04,27339
Omar Cooper Jr.,161,WR,NYJ,WR60,10,132,266,167.67,23.80,28127
Adonai Mitchell,162,WR,NYJ,WR61,10,137,250,170.35,19.69,24357
Jalen McMillan,163,WR,TB,WR62,10,137,258,170.52,19.78,23179
Jonah Coleman,164,RB,DEN,RB52,10,132,312,168.99,28.17,27320
Brian Robinson Jr.,165,RB,ATL,RB53,10,145,220,171.37,12.27,20094
Oronde Gadsden II,166,TE,LAC,TE20,10,115,227,171.87,26.24,25997
Tank Bigsby,167,RB,PHI,RB54,10,142,217,172.80,17.74,22908
Tre Tucker,168,WR,LV,WR63,10,129,241,172.93,19.20,25337
Stefon Diggs,169,WR,WAS,WR64,10,95,269,150.58,38.34,13981
Travis Hunter,170,WR,JAC,WR65,10,114,254,172.12,22.69,26034
Dalton Schultz,171,TE,HOU,TE21,10,142,215,179.12,14.32,17349
Tre' Harris,172,WR,LAC,WR66,10,146,260,180.13,19.58,26215
Braelon Allen,173,RB,NYJ,RB55,10,143,246,178.78,21.05,24346
T.J. Hockenson,174,TE,MIN,TE22,10,136,223,185.25,14.79,18290
Ryan Flournoy,175,WR,DAL,WR67,10,157,291,182.90,19.31,26398
De'Zhaun Stribling,176,WR,SF,WR68,10,133,346,190.12,40.65,28138
Kayshon Boutte,177,WR,NE,WR69,11,144,242,186.27,17.51,22989
James Conner,178,RB,ARI,RB56,11,117,284,182.81,29.38,16447
Troy Franklin,179,WR,DEN,WR70,11,135,285,188.81,25.69,23092
Kimani Vidal,180,RB,LAC,RB57,11,156,251,189.16,21.69,26355
Calvin Ridley,181,WR,TEN,WR71,11,147,288,191.49,22.36,17258
Jaylin Noel,182,WR,HOU,WR72,11,140,265,187.95,22.25,27122
Jalen Nailor,183,WR,LV,WR73,11,124,269,188.66,29.56,24177
AJ Barner,184,TE,SEA,TE23,11,152,228,196.59,14.97,26335
Michael Penix Jr.,185,QB,ATL,QB32,11,87,267,153.42,30.41,22973
Sean Tucker,186,RB,TB,RB58,11,151,317,191.68,26.87,23679
Dontayvion Wicks,187,WR,PHI,WR74,11,147,240,193.80,16.30,24354
Malik Washington,188,WR,MIA,WR75,11,144,261,193.91,26.44,26314
Ray Davis,189,RB,BUF,RB59,11,153,274,191.98,22.44,26191
Kenyon Sadiq,190,TE,NYJ,TE24,11,148,350,199.12,29.58,26055
Deshaun Watson,191,QB,CLE,QB33,11,35,281,156.60,37.57,16398
Emmett Johnson,192,RB,KC,RB60,11,156,323,191.95,28.94,28107
Darnell Mooney,193,WR,NYG,WR76,11,157,253,196.28,16.43,19810
Isaac TeSlaa,194,WR,DET,WR77,11,167,260,193.18,17.09,27446
Pat Bryant,195,WR,DEN,WR78,11,166,256,197.38,18.23,27211
Gunnar Helm,196,TE,TEN,TE25,11,163,295,203.84,21.25,27109
Antonio Williams,197,WR,WAS,WR79,11,140,281,194.42,32.27,25418
Kirk Cousins,198,QB,LV,QB34,11,36,277,156.21,38.52,11177
Mike Washington Jr.,199,RB,LV,RB61,11,159,326,198.88,27.52,28108
Emanuel Wilson,200,RB,SEA,RB62,11,153,253,198.96,23.59,25885
Cooper Kupp,201,WR,SEA,WR80,11,149,264,205.62,21.03,16433
Rashod Bateman,202,WR,BAL,WR81,11,169,262,207.65,20.52,19794
Nicholas Singleton,203,RB,TEN,RB63,11,152,308,202.37,30.13,24343
Tank Dell,204,WR,HOU,WR82,11,169,275,204.92,19.47,25361
Shedeur Sanders,205,QB,CLE,QB35,11,39,276,163.10,35.14,25968
Kaytron Allen,206,RB,WAS,RB64,11,161,286,207.53,27.56,24362
Pat Freiermuth,207,TE,PIT,TE26,11,161,279,218.28,18.89,20163
Zachariah Branch,208,WR,ATL,WR83,11,151,260,212.14,25.15,25419
Chimere Dike,209,WR,TEN,WR84,11,148,278,211.95,28.31,27315
Cade Otton,210,TE,TB,TE27,11,186,289,220.72,16.80,23181
Jaylen Wright,211,RB,MIA,RB65,11,162,268,211.36,18.88,25987
Germie Bernard,212,WR,PIT,WR85,11,177,280,212.49,22.03,26039
MarShawn Lloyd,213,RB,GB,RB66,11,154,290,216.42,36.94,23118
Terrance Ferguson,214,TE,LAR,TE28,11,161,345,218.54,22.69,23091
Jaydon Blue,215,RB,DAL,RB67,11,162,283,216.77,31.76,24344
David Njoku,216,TE,LAC,TE29,11,174,260,220.95,16.70,16399
Jack Bech,217,WR,LV,WR86,11,157,292,219.25,22.55,27224
Evan Engram,218,TE,DEN,TE30,11,181,262,229.44,16.36,16411
Ollie Gordon II,219,RB,MIA,RB68,11,174,270,221.74,18.62,25984
Greg Dulcich,220,TE,MIA,TE31,11,128,271,196.59,30.29,23153
Keon Coleman,221,WR,BUF,WR87,11,149,274,221.79,25.13,26019
Elic Ayomanor,222,WR,TEN,WR88,11,167,295,221.11,26.50,27059
Justice Hill,223,RB,BAL,RB69,11,155,276,217.79,28.42,18256
Colby Parkinson,224,TE,LAR,TE32,12,183,313,232.09,18.02,19372
Isaiah Davis,225,RB,NYJ,RB70,12,172,293,225.41,24.21,25977
Tory Horton,226,WR,SEA,WR89,12,179,280,229.19,21.26,26022
Christian Kirk,227,WR,SF,WR90,12,175,287,227.37,22.28,17268
Chris Bell,228,WR,MIA,WR91,12,158,269,222.00,24.62,26038
George Holani,229,RB,SEA,RB71,12,166,349,232.93,34.03,22915
Elijah Sarratt,230,WR,BAL,WR92,12,186,297,228.69,19.20,27463
Eli Stowers,231,TE,PHI,TE33,12,161,319,240.36,28.49,23144
Ty Johnson,232,RB,BUF,RB72,12,172,326,230.56,22.95,18406
Malachi Fields,233,WR,NYG,WR93,12,188,325,230.75,27.16,27994
Demond Claiborne,234,RB,MIN,RB73,12,165,327,231.39,30.48,28084
Darius Slayton,235,WR,NYG,WR94,12,180,341,236.95,27.37,18706
Brandon Aiyuk,236,WR,SF,WR95,12,137,310,210.71,36.70,19252
Mason Taylor,237,TE,NYJ,TE34,12,189,298,242.82,21.52,26005
Ted Hurst III,238,WR,TB,WR96,12,187,342,230.35,27.97,28130
DJ Giddens,239,RB,IND,RB74,12,192,291,239.58,19.79,27097
Tyquan Thornton,240,WR,KC,WR97,12,173,328,239.70,27.28,22913
Marvin Mims Jr.,241,WR,DEN,WR98,12,189,350,233.16,23.83,23080
Xavier Legette,242,WR,CAR,WR99,12,174,288,233.65,26.01,26136
Chris Brooks,243,RB,GB,RB75,12,163,280,238.15,23.03,25823
Jordan James,244,RB,SF,RB76,12,159,338,243.53,29.74,27310
Theo Johnson,245,TE,NYG,TE35,12,194,306,247.07,20.62,23104
LeQuint Allen Jr.,246,RB,JAC,RB77,12,163,298,238.13,25.11,27285
Samaje Perine,247,RB,CIN,RB78,12,162,344,244.22,32.73,16423
Trey Benson,248,RB,ARI,RB79,12,136,318,238.31,34.65,25388
Devaughn Vele,249,WR,NO,WR100,12,195,326,242.61,20.61,26409
Devin Neal,250,RB,NO,RB80,12,186,336,244.18,27.80,23682
Kaleb Johnson,251,RB,PIT,RB81,12,168,322,241.70,28.07,27165
Kaelon Black,252,RB,SF,RB82,12,163,299,244.04,36.32,28401
Malik Davis,253,RB,DAL,RB83,12,176,296,251.55,23.24,24205
Oscar Delp,254,TE,NO,TE36,12,227,330,268.46,29.17,25430
Hollywood Brown,255,WR,PHI,WR101,12,191,308,250.34,22.04,18226
Keenan Allen,256,WR,LAC,WR102,12,179,265,239.54,21.62,11616
Emari Demercado,257,RB,KC,RB84,12,154,316,256.65,31.61,25654
Kyle Williams,258,WR,NE,WR103,12,187,333,242.46,26.15,27487
Mack Hollins,259,WR,NE,WR104,12,170,333,244.97,32.10,16489
Mike Gesicki,260,TE,CIN,TE37,12,206,306,240.19,19.25,17272
Kendre Miller,261,RB,NO,RB85,12,166,327,251.78,31.38,24360
Tyreek Hill,262,WR,FA,WR105,12,143,294,223.82,34.48,15802
Brashard Smith,263,RB,KC,RB86,12,209,315,250.49,23.05,27259
Devin Singletary,264,RB,NYG,RB87,12,214,294,259.68,15.73,18280
Adam Randall,265,RB,BAL,RB88,12,212,300,259.46,22.75,24367
Jerome Ford,266,RB,WAS,RB89,12,178,293,256.60,24.21,22921
Ja'Kobi Lane,267,WR,BAL,WR106,12,204,348,253.59,25.26,27337
Skyler Bell,268,WR,BUF,WR107,12,198,340,255.60,26.87,28126
Isaiah Bond,269,WR,CLE,WR108,12,212,343,260.10,22.68,24371
Tahj Brooks,270,RB,CIN,RB90,12,184,322,265.05,25.92,26212
Najee Harris,271,RB,LAC,RB91,12,208,299,252.72,21.34,19302
Jake Tonges,272,TE,SF,TE38,13,211,309,257.57,21.85,24778
Seth McGowan,273,RB,IND,RB92,13,220,314,266.64,20.80,23079
Trevor Etienne,274,RB,CAR,RB93,13,232,321,275.32,15.26,25393
Jaleel McLaughlin,275,RB,DEN,RB94,13,214,299,264.17,19.79,25876
Jarquez Hunter,276,RB,LAR,RB95,13,231,319,271.89,17.94,24335
Andrei Iosivas,277,WR,CIN,WR109,13,176,322,245.48,31.04,25335
Isaac Guerendo,278,RB,SF,RB96,13,226,338,274.04,20.12,26392
Darnell Washington,279,TE,PIT,TE39,13,190,329,260.60,28.08,22967
Chris Brazzell II,280,WR,CAR,WR110,13,211,331,251.61,29.10,28047
Audric Estime,281,RB,NO,RB97,13,225,320,276.08,19.88,23054
Caleb Douglas,282,WR,MIA,WR111,13,181,330,257.68,42.52,28135
Cedric Tillman,283,WR,CLE,WR112,13,221,337,267.92,24.46,25287
Joe Mixon,284,RB,FA,RB98,13,178,317,270.03,28.43,16420
Will Shipley,285,RB,PHI,RB99,13,234,318,283.44,18.12,22930
Jalen Tolbert,286,WR,MIA,WR113,13,177,328,261.50,42.09,23770
Luke McCaffrey,287,WR,WAS,WR114,13,190,335,272.71,27.02,26328
Kareem Hunt,288,RB,FA,RB100,13,170,351,279.00,26.15,16425
Tez Johnson,289,WR,TB,WR115,13,219,324,273.32,22.36,27147
Cyrus Allen,290,WR,KC,WR116,13,160,366,245.89,55.04,28424
Konata Mumpfield,291,WR,LAR,WR117,13,218,328,263.06,25.86,27449
Jahan Dotson,292,WR,ATL,WR118,13,190,309,262.39,30.57,23101
Jalen Royals,293,WR,KC,WR119,13,239,335,277.11,23.21,27076
Max Klare,294,TE,LAR,TE40,13,242,316,280.18,20.27,27993
Elijah Arroyo,295,TE,SEA,TE41,13,246,317,282.19,20.13,23004
Tyler Higbee,296,TE,LAR,TE42,13,206,323,276.82,28.63,15623
Calvin Austin III,297,WR,NYG,WR120,13,219,349,279.15,35.78,23739
Olamide Zaccheaus,298,WR,ATL,WR121,13,212,328,276.41,27.42,18864
Michael Mayer,299,TE,LV,TE43,13,240,327,279.39,23.42,23056
DeMario Douglas,300,WR,NE,WR122,13,200,352,283.50,33.14,25304
Cole Kmet,301,TE,CHI,TE44,13,231,319,285.88,22.66,19229
J.J. McCarthy,302,QB,MIN,QB36,13,127,283,182.85,32.18,23018
Ja'Tavion Sanders,303,TE,CAR,TE45,13,227,333,281.47,27.23,24334
Joshua Palmer,304,WR,BUF,WR123,13,181,339,268.29,44.61,22845
Bam Knight,305,RB,ARI,RB101,13,220,332,280.64,27.26,24901
Noah Gray,306,TE,KC,TE46,13,257,324,290.03,17.88,19539
Treylon Burks,307,WR,WAS,WR124,13,203,333,279.22,34.95,22905
Eli Heidenreich,308,RB,PIT,RB102,13,220,323,279.89,25.24,28297
Dawson Knox,309,TE,BUF,TE47,13,234,349,291.32,26.74,18631
Bryce Lance,310,WR,NO,WR125,13,199,327,280.60,29.75,28129
Kendrick Bourne,311,WR,ARI,WR126,13,198,373,272.86,49.70,17066
Erick All Jr.,312,TE,CIN,TE48,13,245,344,287.23,25.11,23837
Brenen Thompson,313,WR,LAC,WR127,13,218,352,275.50,33.30,28133
Michael Carter,314,RB,TEN,RB103,13,175,346,284.50,35.28,22728
Dont'e Thornton Jr.,315,WR,LV,WR128,14,234,336,284.24,31.33,27288
Eli Raridon,316,TE,NE,TE49,14,240,374,294.79,32.90,28154
John Metchie III,317,WR,CAR,WR129,14,241,347,283.25,30.64,22895
J'Mari Taylor,318,RB,JAC,RB104,14,257,335,290.95,19.68,28109
Justin Joly,319,TE,DEN,TE50,14,246,337,301.00,22.59,28079
Raheim Sanders,320,RB,CLE,RB105,14,192,343,280.28,37.64,24351
Jawhar Jordan,321,RB,HOU,RB106,14,166,342,284.89,46.19,26329
Nick Chubb,322,RB,FA,RB107,14,186,335,289.74,38.51,17246
Noah Fant,323,TE,NO,TE51,14,253,342,301.17,24.01,17527
Tutu Atwell,324,WR,MIA,WR130,14,210,353,287.00,44.55,20126
Xavier Hutchinson,325,WR,HOU,WR131,14,246,337,291.53,24.52,25332
Carson Beck,326,QB,ARI,QB37,14,36,213,121.20,71.76,22953
Jaylin Lane,327,WR,WAS,WR132,14,245,342,303.57,26.83,27454
Kyle Juszczyk,328,RB,SF,RB108,14,196,324,259.00,47.57,11798
Kalif Raymond,329,WR,CHI,WR133,14,212,337,275.15,33.87,16081
Savion Williams,330,WR,GB,WR134,14,258,371,306.95,26.23,27144
Mac Jones,331,QB,SF,QB38,14,37,286,172.60,79.38,20156
Luke Musgrave,332,TE,GB,TE52,14,256,339,310.19,19.27,25282
Kevin Coleman Jr.,333,WR,MIA,WR135,14,218,350,293.13,37.40,28067
Nick Westbrook-Ikhine,334,WR,IND,WR136,14,227,343,284.77,39.97,19747
KaVontae Turpin,335,WR,DAL,WR137,14,224,361,276.18,46.54,18520
Phil Mafah,336,RB,DAL,RB109,14,198,337,288.45,36.49,22928
Tommy Tremble,337,TE,CAR,TE53,14,248,342,305.79,28.78,22795
Ben Sinnott,338,TE,WAS,TE54,14,272,345,310.67,19.58,26310
John Bates,339,TE,WAS,TE55,14,257,358,296.00,34.61,22833
Ty Simpson,340,QB,LAR,QB39,14,182,242,197.25,25.84,25368
Jordan Whittington,341,WR,LAR,WR138,14,235,370,298.00,42.06,23135
Devontez Walker,342,WR,BAL,WR139,14,219,378,288.44,51.64,26011
Austin Ekeler,343,RB,FA,RB110,14,246,346,308.08,28.35,16483
Deion Burks,344,WR,IND,WR140,14,272,380,309.83,30.00,27093
Rasheen Ali,345,RB,BAL,RB111,14,232,348,294.22,30.02,25983
Jam Miller,346,RB,NE,RB112,14,232,329,295.89,35.31,27326
Sione Vaki,347,RB,DET,RB113,14,259,349,291.00,24.80,26309
Jeremy McNichols,348,RB,WAS,RB114,14,208,312,255.20,42.31,16445
Zavion Thomas,349,WR,CHI,WR141,14,258,369,306.10,35.63,28132
Dyami Brown,350,WR,WAS,WR142,14,260,381,307.80,37.84,20113
Dameon Pierce,351,RB,PHI,RB115,14,277,341,310.45,23.91,22947
Mitchell Evans,352,TE,CAR,TE56,14,283,343,317.92,18.62,27138
Charlie Kolar,353,TE,LAC,TE57,14,217,345,296.38,40.61,22756
Darren Waller,354,TE,FA,TE58,14,270,316,300.88,14.91,14104
Anthony Richardson Sr.,355,QB,IND,QB40,14,173,291,215.33,53.63,24347
Terrell Jennings,356,RB,NE,RB116,14,249,344,302.63,32.88,26964
Justin Fields,357,QB,KC,QB41,14,181,295,219.33,53.51,19781
Austin Hooper,358,TE,ATL,TE59,14,270,348,304.38,27.74,15581
Greg Dortch,359,WR,DET,WR143,14,244,345,289.17,36.02,18585
Ashton Dulin,360,WR,IND,WR144,14,278,330,290.50,18.33,18656
