name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.04,0.19,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,7,2.61,1.06,17233
Drake Maye,3,QB,NE,QB3,1,2,41,4.28,4.66,23046
Joe Burrow,4,QB,CIN,QB4,1,2,26,5.12,3.22,19196
Jayden Daniels,5,QB,WAS,QB5,2,2,55,6.65,6.73,22902
Jalen Hurts,6,QB,PHI,QB6,2,2,24,7.18,3.49,19275
Ja'Marr Chase,7,WR,CIN,WR1,2,5,12,7.38,2.28,19788
Jahmyr Gibbs,8,RB,DET,RB1,2,2,15,10.51,2.66,22968
Caleb Williams,9,QB,CHI,QB7,2,4,62,10.90,7.24,23084
Puka Nacua,10,WR,LAR,WR2,2,6,23,11.07,3.06,23180
Bijan Robinson,11,RB,ATL,RB2,2,3,37,11.48,3.63,23133
Justin Herbert,12,QB,LAC,QB8,2,4,73,11.80,8.13,18635
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,41,13.12,4.55,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,8,21,13.93,2.53,19799
Dak Prescott,15,QB,DAL,QB9,3,4,119,17.10,13.24,15600
Trevor Lawrence,16,QB,JAC,QB10,3,7,106,17.18,11.49,19780
Christian McCaffrey,17,RB,SF,RB3,3,10,46,19.60,8.54,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,44,20.62,3.96,19202
Justin Jefferson,19,WR,MIN,WR6,4,14,50,22.04,5.46,19236
Brock Purdy,20,QB,SF,QB11,4,11,56,23.66,7.70,19797
Jonathan Taylor,21,RB,IND,RB4,4,13,48,24.51,8.32,19217
Jaxson Dart,22,QB,NYG,QB12,4,8,98,24.61,13.92,23160
Drake London,23,WR,ATL,WR7,4,12,47,25.41,5.98,23163
Bo Nix,24,QB,DEN,QB13,4,9,56,27.05,9.46,22910
A.J. Brown,25,WR,NE,WR8,4,14,62,28.06,8.09,18218
Patrick Mahomes II,26,QB,KC,QB14,4,8,161,28.87,17.20,16413
Nico Collins,27,WR,HOU,WR9,4,23,53,30.76,6.51,20130
Ashton Jeanty,28,RB,LV,RB5,4,15,55,31.63,8.46,25989
Chase Brown,29,RB,CIN,RB6,4,15,51,32.06,8.38,25324
James Cook III,30,RB,BUF,RB7,5,13,58,32.95,10.36,22958
Jared Goff,31,QB,DET,QB15,5,8,50,33.09,8.58,15501
Matthew Stafford,32,QB,LAR,QB16,5,8,163,33.57,19.90,9451
Trey McBride,33,TE,ARI,TE1,5,22,62,35.01,7.23,22936
George Pickens,34,WR,DAL,WR10,5,23,72,35.68,8.33,22963
Chris Olave,35,WR,NO,WR11,5,23,73,35.84,9.94,20111
De'Von Achane,36,RB,MIA,RB8,5,22,65,36.59,8.19,23136
Brock Bowers,37,TE,LV,TE2,5,20,60,37.11,5.53,22955
Rashee Rice,38,WR,KC,WR12,5,14,68,38.16,10.86,23113
DeVonta Smith,39,WR,PHI,WR13,5,23,68,39.65,8.85,19222
Saquon Barkley,40,RB,PHI,RB9,5,22,66,41.72,8.04,17240
Omarion Hampton,41,RB,LAC,RB10,5,23,62,41.89,7.92,25395
Kyler Murray,42,QB,MIN,QB17,5,17,66,38.54,11.49,18600
Baker Mayfield,43,QB,TB,QB18,5,18,60,44.34,10.42,17237
Malik Nabers,44,WR,NYG,WR14,5,20,80,44.70,12.41,25409
Kenneth Walker III,45,RB,KC,RB11,6,26,86,45.37,10.17,23021
Zay Flowers,46,WR,BAL,WR15,6,24,71,45.79,8.97,22916
Jordan Love,47,QB,GB,QB19,6,18,167,46.95,17.27,19246
