name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,3,1.30,0.56,17298
Drake Maye,2,QB,NE,QB2,1,1,7,2.35,1.31,23046
Jayden Daniels,3,QB,WAS,QB3,1,3,12,5.25,3.22,22902
Ja'Marr Chase,4,WR,CIN,WR1,1,1,8,6.00,2.10,19788
Lamar Jackson,5,QB,BAL,QB4,1,3,27,6.40,5.24,17233
Jaxon Smith-Njigba,6,WR,SEA,WR2,2,2,15,9.15,2.76,23070
Joe Burrow,7,QB,CIN,QB5,2,3,25,9.40,6.33,19196
Bijan Robinson,8,RB,ATL,RB1,2,4,19,10.15,4.51,23133
Puka Nacua,9,WR,LAR,WR3,2,5,18,10.15,3.97,23180
Caleb Williams,10,QB,CHI,QB6,2,4,42,10.65,9.86,23084
Jahmyr Gibbs,11,RB,DET,RB2,2,5,19,11.85,4.52,22968
Justin Herbert,12,QB,LAC,QB7,3,6,28,13.80,7.26,18635
Patrick Mahomes II,13,QB,KC,QB8,3,7,26,14.25,5.46,16413
Jalen Hurts,14,QB,PHI,QB9,3,5,29,15.65,6.19,19275
Amon-Ra St. Brown,15,WR,DET,WR4,3,7,26,16.00,5.00,19799
Justin Jefferson,16,WR,MIN,WR5,3,10,27,16.80,4.53,19236
Trevor Lawrence,17,QB,JAC,QB10,3,11,43,19.45,8.52,19780
Ashton Jeanty,18,RB,LV,RB3,3,11,27,19.55,4.76,25989
CeeDee Lamb,19,WR,DAL,WR6,3,13,32,20.05,5.10,19202
Malik Nabers,20,WR,NYG,WR7,3,10,34,20.20,5.84,25409
Jeremiyah Love,21,RB,ARI,RB4,4,13,30,23.80,4.92,25403
Drake London,22,WR,ATL,WR8,4,13,29,23.80,4.37,23163
Brock Purdy,23,QB,SF,QB11,4,15,47,24.55,10.13,19797
Jaxson Dart,24,QB,NYG,QB12,4,13,51,24.70,10.52,23160
De'Von Achane,25,RB,MIA,RB5,4,20,34,26.50,3.81,23136
Brock Bowers,26,TE,LV,TE1,4,11,43,27.10,9.29,22955
Omarion Hampton,27,RB,LAC,RB6,4,18,36,27.25,5.50,25395
Bo Nix,28,QB,DEN,QB13,4,14,61,27.55,12.75,22910
Tetairoa McMillan,29,WR,CAR,WR9,4,24,39,30.35,3.44,25417
James Cook III,30,RB,BUF,RB7,4,21,43,31.85,4.98,22958
Dak Prescott,31,QB,DAL,QB14,4,17,56,32.00,11.79,15600
Nico Collins,32,WR,HOU,WR10,5,22,41,33.80,4.49,20130
Jonathan Taylor,33,RB,IND,RB8,5,23,49,34.25,6.77,19217
Trey McBride,34,TE,ARI,TE2,5,16,58,34.40,10.62,22936
Jordan Love,35,QB,GB,QB15,5,20,67,34.75,14.25,19246
Emeka Egbuka,36,WR,TB,WR11,5,28,51,34.95,4.96,23062
George Pickens,37,WR,DAL,WR12,5,25,58,36.15,7.34,22963
Carnell Tate,38,WR,TEN,WR13,5,25,53,39.65,6.71,26009
Chris Olave,39,WR,NO,WR14,5,34,51,39.65,4.22,20111
Kenneth Walker III,40,RB,KC,RB9,5,29,58,40.05,6.25,23021
Garrett Wilson,41,WR,NYJ,WR15,5,26,55,41.80,6.53,23072
Ladd McConkey,42,WR,LAC,WR16,5,33,59,43.85,6.13,26122
Breece Hall,43,RB,NYJ,RB10,5,30,64,45.25,8.76,22982
Luther Burden III,44,WR,CHI,WR17,5,36,65,47.35,7.52,27016
Colston Loveland,45,TE,CHI,TE3,5,22,63,47.60,13.00,26006
A.J. Brown,46,WR,NE,WR18,5,33,65,47.80,8.49,18218
DeVonta Smith,47,WR,PHI,WR19,5,35,57,47.90,6.14,19222
Zay Flowers,48,WR,BAL,WR20,6,35,77,48.65,9.33,22916
Jordyn Tyson,49,WR,NO,WR21,6,36,77,50.40,8.52,26035
