name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,130,K,DAL,6162,127.5,16.08,2279,69,184,22.3,14,ppr,8,6,8162,2026-08-22,2026-08-29
Ka'imi Fairbairn,2,145,K,HOU,2531,136.1,17.08,204,82,186,20.5,8,ppr,8,6,8162,2026-08-22,2026-08-29
Jason Myers,3,146,K,SEA,2424,136.4,17.08,206,90,184,17.5,11,ppr,8,6,8162,2026-08-22,2026-08-29
Cameron Dicker,4,153,K,LAC,5538,140.8,18.05,299,87,188,20.5,7,ppr,8,6,8162,2026-08-22,2026-08-29
Jake Bates,5,161,K,DET,6055,146.3,19.02,183,98,190,18.5,6,ppr,8,6,8162,2026-08-22,2026-08-29
Harrison Mevis,6,164,K,LAR,6299,147.8,19.04,166,110,179,15.4,11,ppr,8,6,8162,2026-08-22,2026-08-29
Cam Little,7,176,K,JAX,6188,152.7,20.01,372,107,204,17.2,7,ppr,8,6,8162,2026-08-22,2026-08-29
Chase McLaughlin,8,175,K,TB,4865,152.7,20.01,153,103,210,19.1,10,ppr,8,6,8162,2026-08-22,2026-08-29
Joey Slye,9,178,K,TEN,4868,153,20.01,11,148,176,11.1,9,ppr,8,6,8162,2026-08-22,2026-08-29
Tyler Loop,10,187,K,BAL,6587,156.5,20.04,163,114,210,16.5,13,ppr,8,6,8162,2026-08-22,2026-08-29
Chris Boswell,11,197,K,PIT,2340,157.9,20.06,49,109,204,22.4,9,ppr,8,6,8162,2026-08-22,2026-08-29
Tyler Bass,12,201,K,BUF,5036,158.3,20.06,24,110,210,23.3,7,ppr,8,6,8162,2026-08-22,2026-08-29
Wil Lutz,13,206,K,DEN,2522,159.6,20.08,181,119,209,16.8,10,ppr,8,6,8162,2026-08-22,2026-08-29
Will Reichard,14,214,K,MIN,6296,161.3,21.01,135,118,197,16.4,6,ppr,8,6,8162,2026-08-22,2026-08-29
Harrison Butker,15,218,K,KC,2514,162.4,21.02,302,109,210,20.4,5,ppr,8,6,8162,2026-08-22,2026-08-29
Trey Smack,16,220,K,GB,6835,162.5,21.02,55,114,205,20.2,11,ppr,8,6,8162,2026-08-22,2026-08-29
Blake Grupe,17,224,K,IND,6046,163,21.03,73,139,210,15.8,13,ppr,8,6,8162,2026-08-22,2026-08-29
Jake Elliott,18,235,K,PHI,2529,165.8,21.06,8,135,204,22.1,10,ppr,8,6,8162,2026-08-22,2026-08-29
Eddy Piñeiro,19,236,K,SF,3097,166.2,21.06,90,111,210,21.1,8,ppr,8,6,8162,2026-08-22,2026-08-29
Nick Folk,20,240,K,ATL,383,166.9,21.07,16,85,204,31.3,11,ppr,8,6,8162,2026-08-22,2026-08-29
Evan McPherson,21,246,K,CIN,5669,168.3,21.08,92,119,210,18.8,6,ppr,8,6,8162,2026-08-22,2026-08-29
Andy Borregales,22,247,K,NE,6585,168.5,21.08,26,138,202,12.7,11,ppr,8,6,8162,2026-08-22,2026-08-29
Cairo Santos,23,248,K,CHI,2335,168.7,22.01,40,113,210,21.5,10,ppr,8,6,8162,2026-08-22,2026-08-29
Dominic Zvada,24,268,K,NYG,6936,183.4,23.07,5,173,201,12.5,8,ppr,8,6,8162,2026-08-22,2026-08-29
