name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.01,0.09,17298
Lamar Jackson,2,QB,BAL,QB2,1,2,8,2.56,1.07,17233
Drake Maye,3,QB,NE,QB3,1,2,17,3.52,1.79,23046
Joe Burrow,4,QB,CIN,QB4,1,2,13,4.72,1.84,19196
Ja'Marr Chase,5,WR,CIN,WR1,2,6,12,7.04,2.04,19788
Jalen Hurts,6,QB,PHI,QB5,2,3,17,7.07,3.36,19275
Jayden Daniels,7,QB,WAS,QB6,2,2,26,7.43,4.61,22902
Caleb Williams,8,QB,CHI,QB7,2,3,19,9.62,4.28,23084
Jahmyr Gibbs,9,RB,DET,RB1,2,2,13,10.12,1.96,22968
Puka Nacua,10,WR,LAR,WR2,2,6,21,11.15,2.87,23180
Justin Herbert,11,QB,LAC,QB8,2,4,29,11.84,5.71,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,13,12.04,1.86,23133
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,6,21,12.69,2.16,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,11,21,13.60,2.11,19799
Trevor Lawrence,15,QB,JAC,QB9,3,4,30,14.73,6.14,19780
Dak Prescott,16,QB,DAL,QB10,3,4,32,14.88,5.66,15600
Christian McCaffrey,17,RB,SF,RB3,3,14,42,19.54,7.42,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,28,20.73,2.49,19202
Justin Jefferson,19,WR,MIN,WR6,3,12,45,21.00,3.85,19236
Brock Purdy,20,QB,SF,QB11,4,8,41,22.66,6.80,19797
Bo Nix,21,QB,DEN,QB12,4,9,50,23.97,6.48,22910
Jonathan Taylor,22,RB,IND,RB4,4,12,48,24.12,7.42,19217
Jaxson Dart,23,QB,NYG,QB13,4,7,55,25.86,9.90,23160
Drake London,24,WR,ATL,WR7,4,20,43,25.94,4.83,23163
A.J. Brown,25,WR,NE,WR8,4,14,57,26.45,6.98,18218
Patrick Mahomes II,26,QB,KC,QB14,4,9,55,28.57,8.26,16413
James Cook III,27,RB,BUF,RB5,4,15,46,28.77,8.33,22958
Nico Collins,28,WR,HOU,WR9,4,21,44,29.96,5.33,20130
Jared Goff,29,QB,DET,QB15,4,8,54,30.75,8.73,15501
Chase Brown,30,RB,CIN,RB6,4,15,49,31.10,8.05,25324
Chris Olave,31,WR,NO,WR10,4,21,52,31.20,7.41,20111
Matthew Stafford,32,QB,LAR,QB16,4,16,56,31.58,9.60,9451
Trey McBride,33,TE,ARI,TE1,5,29,52,33.60,5.41,22936
George Pickens,34,WR,DAL,WR11,5,21,57,35.89,6.76,22963
De'Von Achane,35,RB,MIA,RB7,5,22,54,36.78,7.86,23136
Brock Bowers,36,TE,LV,TE2,5,21,78,37.88,6.56,22955
DeVonta Smith,37,WR,PHI,WR12,5,20,63,38.22,8.15,19222
Kyler Murray,38,QB,MIN,QB17,5,19,66,38.68,10.60,18600
Saquon Barkley,39,RB,PHI,RB8,5,22,58,39.80,6.32,17240
Malik Nabers,40,WR,NYG,WR13,5,23,68,40.04,9.72,25409
Omarion Hampton,41,RB,LAC,RB9,5,15,61,41.15,8.11,25395
Kenneth Walker III,42,RB,KC,RB10,5,23,71,41.23,8.33,23021
Jordan Love,43,QB,GB,QB18,5,19,56,43.12,10.23,19246
Rashee Rice,44,WR,KC,WR14,5,23,89,43.25,11.68,23113
Ashton Jeanty,45,RB,LV,RB11,5,15,74,44.50,9.92,25989
Baker Mayfield,46,QB,TB,QB19,5,18,60,45.70,9.70,17237
Zay Flowers,47,WR,BAL,WR15,5,24,68,46.04,8.29,22916
Garrett Wilson,48,WR,NYJ,WR16,5,24,73,46.65,8.01,23072
Ladd McConkey,49,WR,LAC,WR17,6,28,73,50.32,9.29,26122
Jaylen Waddle,50,WR,DEN,WR18,6,34,80,50.67,8.80,19790
