name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.8,1.02,1048,1,4,0.9,7,2qb,10,6,6260,2026-07-30,2026-08-29
Jahmyr Gibbs,2,2,RB,DET,5672,1.8,1.02,902,1,4,0.8,6,2qb,10,6,6260,2026-07-30,2026-08-29
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,525,1,4,0.6,11,2qb,10,6,6260,2026-07-30,2026-08-29
Puka Nacua,4,4,WR,LAR,5714,4.7,1.05,505,1,9,1.2,11,2qb,10,6,6260,2026-07-30,2026-08-29
Jonathan Taylor,5,5,RB,IND,4864,5.5,1.05,530,3,10,1.4,13,2qb,10,6,6260,2026-07-30,2026-08-29
Ja'Marr Chase,6,6,WR,CIN,5177,6.5,1.07,1493,1,14,2.3,6,2qb,10,6,6260,2026-07-30,2026-08-29
Drake Maye,7,7,QB,NE,6187,7.3,1.07,750,1,17,2.9,11,2qb,10,6,6260,2026-07-30,2026-08-29
Jaxon Smith-Njigba,8,8,WR,SEA,5671,8.3,1.08,722,3,15,1.9,11,2qb,10,6,6260,2026-07-30,2026-08-29
Lamar Jackson,9,9,QB,BAL,2888,8.4,1.08,1244,1,17,3,13,2qb,10,6,6260,2026-07-30,2026-08-29
Joe Burrow,10,10,QB,CIN,4882,9.4,1.09,982,1,18,3,6,2qb,10,6,6260,2026-07-30,2026-08-29
Christian McCaffrey,11,11,RB,SF,2434,10,1.10,1123,3,20,2.8,8,2qb,10,6,6260,2026-07-30,2026-08-29
Derrick Henry,12,12,RB,BAL,2350,10.5,1.10,385,3,18,2.6,13,2qb,10,6,6260,2026-07-30,2026-08-29
Amon-Ra St. Brown,13,13,WR,DET,5182,13.3,2.03,1297,4,23,3.3,6,2qb,10,6,6260,2026-07-30,2026-08-29
Dak Prescott,14,14,QB,DAL,2377,13.7,2.04,662,6,22,2.9,14,2qb,10,6,6260,2026-07-30,2026-08-29
Jayden Daniels,15,15,QB,WAS,5854,14,2.04,667,5,22,3.1,7,2qb,10,6,6260,2026-07-30,2026-08-29
James Cook III,16,16,RB,BUF,5652,15.4,2.05,1559,4,30,4.6,7,2qb,10,6,6260,2026-07-30,2026-08-29
Jalen Hurts,17,18,QB,PHI,5025,17.2,2.07,579,8,26,3.3,10,2qb,10,6,6260,2026-07-30,2026-08-29
Matthew Stafford,18,17,QB,LAR,1664,17.2,2.07,408,10,27,2.7,11,2qb,10,6,6260,2026-07-30,2026-08-29
Brock Purdy,19,19,QB,SF,5648,19.5,2.10,203,10,30,3.3,8,2qb,10,6,6260,2026-07-30,2026-08-29
Trevor Lawrence,20,20,QB,JAX,5186,19.8,2.10,472,6,37,5.1,7,2qb,10,6,6260,2026-07-30,2026-08-29
De'Von Achane,21,21,RB,MIA,5683,20.6,3.01,819,8,35,4.8,6,2qb,10,6,6260,2026-07-30,2026-08-29
Caleb Williams,22,22,QB,CHI,6173,21.9,3.02,743,8,45,5,10,2qb,10,6,6260,2026-07-30,2026-08-29
Patrick Mahomes,23,23,QB,KC,2462,24,3.04,384,8,46,5.8,5,2qb,10,6,6260,2026-07-30,2026-08-29
Drake London,24,24,WR,ATL,5574,24.3,3.04,261,12,36,4.7,11,2qb,10,6,6260,2026-07-30,2026-08-29
Saquon Barkley,25,25,RB,PHI,2860,24.6,3.05,1919,10,40,5.4,10,2qb,10,6,6260,2026-07-30,2026-08-29
Jared Goff,26,26,QB,DET,2351,24.9,3.05,447,12,49,4.7,6,2qb,10,6,6260,2026-07-30,2026-08-29
CeeDee Lamb,27,27,WR,DAL,4869,25.1,3.05,1768,11,39,5.4,14,2qb,10,6,6260,2026-07-30,2026-08-29
Justin Herbert,28,28,QB,LAC,4887,25.7,3.06,884,13,53,4.9,7,2qb,10,6,6260,2026-07-30,2026-08-29
Justin Jefferson,29,29,WR,MIN,4876,28.1,3.08,1752,11,46,6.5,6,2qb,10,6,6260,2026-07-30,2026-08-29
Chase Brown,30,30,RB,CIN,5706,30,3.10,1953,13,48,6.4,6,2qb,10,6,6260,2026-07-30,2026-08-29
Rashee Rice,31,31,WR,KC,5696,30.3,3.10,243,14,44,6,5,2qb,10,6,6260,2026-07-30,2026-08-29
Bo Nix,32,32,QB,DEN,6253,30.4,3.10,597,14,56,5.9,10,2qb,10,6,6260,2026-07-30,2026-08-29
Ashton Jeanty,33,33,RB,LV,6500,30.5,4.01,1430,9,62,8,13,2qb,10,6,6260,2026-07-30,2026-08-29
Jaxson Dart,34,34,QB,NYG,6568,31.3,4.01,371,16,58,7.2,8,2qb,10,6,6260,2026-07-30,2026-08-29
George Pickens,35,35,WR,DAL,5576,33.1,4.03,361,19,43,5.3,14,2qb,10,6,6260,2026-07-30,2026-08-29
Josh Jacobs,36,36,RB,GB,3255,34.7,4.05,275,19,49,5.8,11,2qb,10,6,6260,2026-07-30,2026-08-29
A.J. Brown,37,37,WR,NE,3247,34.8,4.05,932,21,48,5,11,2qb,10,6,6260,2026-07-30,2026-08-29
Nico Collins,38,38,WR,HOU,5207,36.3,4.06,451,24,48,4.3,8,2qb,10,6,6260,2026-07-30,2026-08-29
Kenneth Walker,39,39,RB,KC,5625,37.9,4.08,1610,17,58,7.9,5,2qb,10,6,6260,2026-07-30,2026-08-29
Omarion Hampton,40,40,RB,LAC,6538,38.8,4.09,1639,22,54,6.5,7,2qb,10,6,6260,2026-07-30,2026-08-29
Kyren Williams,41,41,RB,LAR,5623,39.6,4.10,581,24,54,5.8,11,2qb,10,6,6260,2026-07-30,2026-08-29
Chris Olave,42,42,WR,NO,5544,41.4,5.01,520,25,58,6.2,8,2qb,10,6,6260,2026-07-30,2026-08-29
Zay Flowers,43,43,WR,BAL,5675,41.8,5.02,199,31,55,3.8,13,2qb,10,6,6260,2026-07-30,2026-08-29
Baker Mayfield,44,44,QB,TB,2886,42.6,5.03,959,23,72,8.4,10,2qb,10,6,6260,2026-07-30,2026-08-29
Javonte Williams,45,45,RB,DAL,5185,46.1,5.06,650,32,58,5.3,14,2qb,10,6,6260,2026-07-30,2026-08-29
Malik Nabers,46,46,WR,NYG,6183,47.2,5.07,1270,31,73,6.2,8,2qb,10,6,6260,2026-07-30,2026-08-29
Jeremiyah Love,47,47,RB,ARI,6769,48.7,5.09,691,34,65,5.4,14,2qb,10,6,6260,2026-07-30,2026-08-29
Breece Hall,48,48,RB,NYJ,5503,49,5.09,400,36,65,5,13,2qb,10,6,6260,2026-07-30,2026-08-29
Tyler Shough,49,49,QB,NO,5602,49.2,5.09,873,26,77,8.9,8,2qb,10,6,6260,2026-07-30,2026-08-29
Emeka Egbuka,50,50,WR,TB,6576,50.6,6.01,1018,36,70,5.5,10,2qb,10,6,6260,2026-07-30,2026-08-29
Tee Higgins,51,51,WR,CIN,4870,51.5,6.02,449,39,67,4.8,6,2qb,10,6,6260,2026-07-30,2026-08-29
Davante Adams,52,52,WR,LAR,2125,52.1,6.02,347,37,66,5.8,11,2qb,10,6,6260,2026-07-30,2026-08-29
Tetairoa McMillan,53,53,WR,CAR,6561,52.4,6.02,434,38,68,5.4,5,2qb,10,6,6260,2026-07-30,2026-08-29
Cam Skattebo,54,54,RB,NYG,6509,52.5,6.03,572,38,68,5.3,8,2qb,10,6,6260,2026-07-30,2026-08-29
Kyler Murray,55,56,QB,MIN,3299,52.6,6.03,1468,26,79,9.9,6,2qb,10,6,6260,2026-07-30,2026-08-29
Jameson Williams,56,55,WR,DET,5643,52.6,6.03,146,39,69,5.6,6,2qb,10,6,6260,2026-07-30,2026-08-29
DeVonta Smith,57,57,WR,PHI,4883,55.4,6.05,1120,41,71,5.5,10,2qb,10,6,6260,2026-07-30,2026-08-29
Travis Etienne Jr.,58,58,RB,NO,4863,57.3,6.07,492,39,76,7,8,2qb,10,6,6260,2026-07-30,2026-08-29
Sam Darnold,59,59,QB,SEA,2884,58.3,6.08,1006,30,82,10.9,11,2qb,10,6,6260,2026-07-30,2026-08-29
