name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,4,1.04,0.30,17298
Lamar Jackson,2,QB,BAL,QB2,1,1,15,2.63,1.51,17233
Drake Maye,3,QB,NE,QB3,1,2,9,3.38,1.29,23046
Joe Burrow,4,QB,CIN,QB4,1,2,30,5.29,3.78,19196
Jalen Hurts,5,QB,PHI,QB5,2,2,41,7.06,4.91,19275
Ja'Marr Chase,6,WR,CIN,WR1,2,6,14,7.22,2.24,19788
Jayden Daniels,7,QB,WAS,QB6,2,2,70,8.86,7.53,22902
Caleb Williams,8,QB,CHI,QB7,2,2,30,10.09,5.04,23084
Jahmyr Gibbs,9,RB,DET,RB1,2,2,15,10.10,1.92,22968
Puka Nacua,10,WR,LAR,WR2,2,6,28,11.23,3.00,23180
Justin Herbert,11,QB,LAC,QB8,2,3,50,12.17,6.63,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,22,12.24,2.01,23133
Amon-Ra St. Brown,13,WR,DET,WR3,3,11,23,13.05,2.40,19799
Trevor Lawrence,14,QB,JAC,QB9,3,3,32,13.58,5.97,19780
Jaxon Smith-Njigba,15,WR,SEA,WR4,3,6,24,13.69,2.58,23070
Dak Prescott,16,QB,DAL,QB10,3,4,54,15.06,6.40,15600
Christian McCaffrey,17,RB,SF,RB3,3,10,48,18.84,7.44,16393
Justin Jefferson,18,WR,MIN,WR5,3,12,100,21.27,7.04,19236
CeeDee Lamb,19,WR,DAL,WR6,3,12,51,21.56,4.58,19202
Brock Purdy,20,QB,SF,QB11,4,8,66,23.25,8.31,19797
Bo Nix,21,QB,DEN,QB12,4,7,55,23.56,6.66,22910
Jonathan Taylor,22,RB,IND,RB4,4,12,50,24.75,7.58,19217
A.J. Brown,23,WR,NE,WR7,4,14,64,26.18,6.55,18218
Drake London,24,WR,ATL,WR8,4,20,68,27.37,6.67,23163
Jaxson Dart,25,QB,NYG,QB13,4,7,70,27.49,10.35,23160
Nico Collins,26,WR,HOU,WR9,4,21,57,29.02,6.09,20130
Patrick Mahomes II,27,QB,KC,QB14,4,7,60,28.37,9.22,16413
Chase Brown,28,RB,CIN,RB5,4,13,54,30.89,8.68,25324
Chris Olave,29,WR,NO,WR10,4,20,62,30.91,7.53,20111
James Cook III,30,RB,BUF,RB6,4,11,58,31.34,9.28,22958
Jared Goff,31,QB,DET,QB15,4,7,56,29.56,9.42,15501
Matthew Stafford,32,QB,LAR,QB16,4,7,56,31.53,9.71,9451
Trey McBride,33,TE,ARI,TE1,5,23,78,34.54,7.57,22936
George Pickens,34,WR,DAL,WR11,5,20,63,35.37,7.71,22963
De'Von Achane,35,RB,MIA,RB7,5,18,58,36.28,9.13,23136
Saquon Barkley,36,RB,PHI,RB8,5,22,61,38.27,7.14,17240
DeVonta Smith,37,WR,PHI,WR12,5,20,80,38.47,8.44,19222
Malik Nabers,38,WR,NYG,WR13,5,20,75,39.22,9.69,25409
Kyler Murray,39,QB,MIN,QB17,5,7,87,37.84,11.52,18600
Omarion Hampton,40,RB,LAC,RB9,5,15,74,41.41,8.84,25395
Kenneth Walker III,41,RB,KC,RB10,5,15,77,41.78,9.62,23021
Rashee Rice,42,WR,KC,WR14,5,21,110,44.40,12.91,23113
Ashton Jeanty,43,RB,LV,RB11,5,15,79,45.03,8.83,25989
Zay Flowers,44,WR,BAL,WR15,5,27,73,45.32,8.33,22916
Jordan Love,45,QB,GB,QB18,5,18,60,43.44,9.72,19246
Garrett Wilson,46,WR,NYJ,WR16,5,28,80,47.08,7.86,23072
Baker Mayfield,47,QB,TB,QB19,5,17,64,46.02,10.25,17237
Colston Loveland,48,TE,CHI,TE2,6,32,126,49.69,16.41,26006
Derrick Henry,49,RB,BAL,RB12,6,22,74,50.08,8.94,15514
Jaylen Waddle,50,WR,DEN,WR17,6,27,102,51.02,10.81,19790
Ladd McConkey,51,WR,LAC,WR18,6,23,90,51.60,9.90,26122
Brock Bowers,52,TE,LV,TE3,6,22,113,48.14,21.15,22955
Tyler Shough,53,QB,NO,QB20,6,19,76,51.46,8.81,23096
Tee Higgins,54,WR,CIN,WR19,6,32,81,53.87,7.76,19211
Tetairoa McMillan,55,WR,CAR,WR20,6,28,82,54.42,9.03,25417
Malik Willis,56,QB,MIA,QB21,6,29,124,53.93,13.52,23499
Breece Hall,57,RB,NYJ,RB13,6,25,81,58.13,7.35,22982
Jeremiyah Love,58,RB,ARI,RB14,6,39,99,58.66,10.19,25403
Emeka Egbuka,59,WR,TB,WR21,6,27,129,59.61,10.14,23062
Javonte Williams,60,RB,DAL,RB15,6,38,85,59.97,8.62,22739
Kyren Williams,61,RB,LAR,RB16,6,40,81,60.15,9.02,23059
Luther Burden III,62,WR,CHI,WR22,6,36,117,65.45,11.03,27016
Travis Etienne Jr.,63,RB,NO,RB17,6,42,95,65.52,8.14,19231
C.J. Stroud,64,QB,HOU,QB22,6,26,86,64.12,7.47,23071
Sam Darnold,65,QB,SEA,QB23,6,41,92,62.39,6.24,17236
Daniel Jones,66,QB,IND,QB24,7,29,94,64.49,8.48,18232
Terry McLaurin,67,WR,WAS,WR23,7,45,91,68.80,7.84,18466
DJ Moore,68,WR,BUF,WR24,7,35,122,69.20,12.76,17265
Davante Adams,69,WR,LAR,WR25,7,33,112,69.22,11.22,12123
Tyler Warren,70,TE,IND,TE4,7,39,153,69.75,16.85,26434
D'Andre Swift,71,RB,CHI,RB18,7,49,96,71.60,7.69,19210
Jameson Williams,72,WR,DET,WR26,7,53,139,74.72,12.38,23677
Bucky Irving,73,RB,TB,RB19,7,37,99,75.88,7.81,25981
Parker Washington,74,WR,JAC,WR27,7,36,157,76.83,14.34,23106
Cam Ward,75,QB,TEN,QB25,7,56,126,73.76,10.98,24755
Christian Watson,76,WR,GB,WR28,7,45,123,77.88,12.41,23886
Cam Skattebo,77,RB,NYG,RB20,7,42,117,78.01,9.79,27166
David Montgomery,78,RB,HOU,RB21,7,49,130,79.57,9.13,18239
Quinshon Judkins,79,RB,CLE,RB22,7,49,103,80.84,9.29,25391
Mike Evans,80,WR,SF,WR29,7,45,146,81.25,14.13,12119
Rome Odunze,81,WR,CHI,WR30,7,57,124,82.13,10.29,25411
Jadarian Price,82,RB,SEA,RB23,7,54,145,87.04,10.85,27329
Marvin Harrison Jr.,83,WR,ARI,WR31,7,57,137,87.58,13.94,23064
Bhayshul Tuten,84,RB,JAC,RB24,7,58,119,87.67,10.70,27297
Carnell Tate,85,WR,TEN,WR32,7,51,146,87.69,16.65,26009
Bryce Young,86,QB,CAR,QB26,7,56,132,76.71,10.33,22900
Rhamondre Stevenson,87,RB,NE,RB25,7,58,119,89.15,9.55,22726
Jaylen Warren,88,RB,PIT,RB26,8,49,119,93.56,8.94,24209
Chris Godwin Jr.,89,WR,TB,WR33,8,63,138,93.58,13.97,16406
Harold Fannin Jr.,90,TE,CLE,TE5,8,39,195,95.97,15.10,27050
DK Metcalf,91,WR,PIT,WR34,8,61,144,96.20,12.65,18219
Kyle Pitts Sr.,92,TE,ATL,TE6,8,69,142,96.54,11.38,20164
TreVeyon Henderson,93,RB,NE,RB27,8,40,179,94.98,12.31,23065
Jacoby Brissett,94,QB,ARI,QB27,8,30,127,84.06,13.03,15642
Michael Pittman Jr.,95,WR,PIT,WR35,8,63,174,99.70,14.87,19278
Tucker Kraft,96,TE,GB,TE7,8,47,125,100.19,13.72,25298
Brian Thomas Jr.,97,WR,JAC,WR36,8,69,169,101.21,13.74,23000
Tony Pollard,98,RB,TEN,RB28,8,74,132,102.42,10.59,18705
Aaron Rodgers,99,QB,PIT,QB28,8,56,173,89.71,18.20,9001
Rico Dowdle,100,RB,PIT,RB29,8,80,154,102.89,10.87,19647
Sam LaPorta,101,TE,DET,TE8,8,72,148,102.96,12.69,22978
Josh Downs,102,WR,IND,WR37,8,69,149,105.45,13.60,24706
Michael Wilson,103,WR,ARI,WR38,8,52,156,105.63,15.22,25333
Courtland Sutton,104,WR,DEN,WR39,8,69,137,104.40,12.88,17253
Wan'Dale Robinson,105,WR,TEN,WR40,8,59,149,107.89,13.92,22985
Jonathon Brooks,106,RB,CAR,RB30,8,71,216,108.06,19.74,26148
Stefon Diggs,107,WR,WAS,WR41,8,69,204,107.33,19.60,13981
Quentin Johnston,108,WR,LAC,WR42,8,72,157,109.23,14.17,23123
RJ Harvey,109,RB,DEN,RB31,8,63,157,112.16,14.15,27142
Kenny Gainwell,110,RB,TB,RB32,8,81,154,113.06,12.03,23310
George Kittle,111,TE,SF,TE9,8,47,197,113.30,13.70,16499
Geno Smith,112,QB,NYJ,QB29,8,66,175,96.13,17.29,11687
Chuba Hubbard,113,RB,CAR,RB33,8,67,149,114.01,13.65,19792
Alec Pierce,114,WR,IND,WR43,8,62,180,115.02,17.02,23791
Travis Kelce,115,TE,KC,TE10,8,78,152,115.77,13.67,11594
Jayden Reed,116,WR,GB,WR44,8,75,167,116.79,14.28,23020
J.K. Dobbins,117,RB,DEN,RB34,8,81,145,117.60,14.14,19245
Jordan Addison,118,WR,MIN,WR45,9,84,167,121.21,13.41,23107
Blake Corum,119,RB,LAR,RB35,9,96,159,122.66,12.86,23013
MarShawn Lloyd,120,RB,GB,RB36,9,75,257,119.92,29.61,23118
KC Concepcion Jr.,121,WR,CLE,WR46,9,89,191,124.01,16.34,27331
Jordan Mason,122,RB,MIN,RB37,9,81,163,125.44,15.27,22969
Rachaad White,123,RB,WAS,RB38,9,87,163,125.70,13.35,23891
Dalton Kincaid,124,TE,BUF,TE11,9,93,174,126.06,13.59,25247
Jakobi Meyers,125,WR,JAC,WR47,9,90,178,126.22,14.96,18598
Makai Lemon,126,WR,PHI,WR48,9,91,241,127.00,19.04,25420
Jacory Croskey-Merritt,127,RB,WAS,RB39,9,88,156,129.88,12.24,27316
Dallas Goedert,128,TE,PHI,TE12,9,93,197,130.22,14.71,17270
De'Zhaun Stribling,129,WR,SF,WR49,9,82,210,130.06,21.74,28138
Aaron Jones Sr.,130,RB,MIN,RB40,9,85,163,131.55,14.09,16673
Kyle Monangai,131,RB,CHI,RB41,9,96,184,131.74,11.89,27131
Isaiah Likely,132,TE,NYG,TE13,9,93,228,133.34,22.34,23781
Matthew Golden,133,WR,GB,WR50,9,100,193,134.18,15.95,26024
Jake Ferguson,134,TE,DAL,TE14,9,93,209,135.11,17.36,22718
Romeo Doubs,135,WR,NE,WR51,9,94,194,136.09,12.44,23794
Jalen Coker,136,WR,CAR,WR52,9,101,195,136.46,13.74,26403
Juwan Johnson,137,TE,NO,TE15,9,97,209,138.09,16.73,19562
Khalil Shakir,138,WR,BUF,WR53,9,102,196,136.74,12.83,23748
Xavier Worthy,139,WR,KC,WR54,9,96,201,139.94,13.35,23019
Woody Marks,140,RB,HOU,RB42,9,111,187,143.70,11.92,27520
Tyler Allgeier,141,RB,ARI,RB43,9,99,187,143.83,12.77,24172
Mark Andrews,142,TE,BAL,TE16,9,106,228,144.74,20.19,17269
Chris Rodriguez Jr.,143,RB,JAC,RB44,9,105,216,146.56,13.67,22986
Tyjae Spears,144,RB,TEN,RB45,9,103,205,147.84,15.96,25323
Deebo Samuel Sr.,145,WR,SF,WR55,9,101,234,147.80,20.59,18244
Rashid Shaheed,146,WR,SEA,WR56,9,122,198,151.85,13.28,24687
Fernando Mendoza,147,QB,LV,QB30,9,76,192,128.82,30.40,28013
Jonah Coleman,148,RB,DEN,RB46,9,114,235,155.44,16.47,27320
Dylan Sampson,149,RB,CLE,RB47,10,103,213,156.93,14.83,27102
Jordyn Tyson,150,WR,NO,WR57,10,101,242,151.77,23.07,26035
Denzel Boston,151,WR,CLE,WR58,10,112,221,156.20,16.61,27339
Josh Jacobs,152,RB,GB,RB48,10,47,318,149.75,38.51,18269
Mike Washington Jr.,153,RB,LV,RB49,10,108,317,156.56,19.72,28108
Keaton Mitchell,154,RB,LAC,RB50,10,116,280,156.58,20.15,25360
Tre Tucker,155,WR,LV,WR59,10,111,260,159.18,20.93,25337
Brenton Strange,156,TE,JAC,TE17,10,125,215,162.39,16.53,25345
Dalton Schultz,157,TE,HOU,TE18,10,115,215,162.70,19.13,17349
Chig Okonkwo,158,TE,WAS,TE19,10,121,235,167.33,18.85,23982
Hunter Henry,159,TE,NE,TE20,10,125,228,169.96,17.27,15561
Tank Bigsby,160,RB,PHI,RB51,10,143,238,169.55,15.43,22908
Zach Charbonnet,161,RB,SEA,RB52,10,104,275,163.57,19.32,23152
Kayshon Boutte,162,WR,HOU,WR60,10,124,248,168.85,17.50,22989
Alvin Kamara,163,RB,NO,RB53,10,73,284,167.82,22.75,16421
Adonai Mitchell,164,WR,NYJ,WR61,10,137,241,170.16,16.91,24357
Jalen McMillan,165,WR,TB,WR62,10,139,265,172.93,17.52,23179
Brian Robinson Jr.,166,RB,ATL,RB54,10,130,225,174.62,15.16,20094
Emmett Johnson,167,RB,KC,RB55,10,136,321,176.20,24.44,28107
Dontayvion Wicks,168,WR,PHI,WR63,10,112,256,175.29,23.03,24354
Braelon Allen,169,RB,NYJ,RB56,10,132,249,175.73,18.98,24346
Michael Penix Jr.,170,QB,ATL,QB31,10,83,240,142.97,26.86,22973
Jerry Jeudy,171,WR,CLE,WR64,10,132,253,173.08,18.10,19201
Tua Tagovailoa,172,QB,ATL,QB32,10,70,268,145.49,29.37,19198
Tyrone Tracy Jr.,173,RB,NYG,RB57,10,97,300,178.05,30.40,22980
Jalen Nailor,174,WR,LV,WR65,10,134,250,180.51,20.01,24177
T.J. Hockenson,175,TE,MIN,TE21,10,93,262,182.40,21.79,18290
Tre' Harris,176,WR,LAC,WR66,10,137,270,179.40,19.36,26215
Jauan Jennings,177,WR,MIN,WR67,10,124,274,178.52,20.03,19590
Keenan Allen,178,WR,IND,WR68,10,101,351,178.49,35.74,11616
Ray Davis,179,RB,BUF,RB58,10,139,235,184.09,19.59,26191
Ryan Flournoy,180,WR,DAL,WR69,10,144,298,181.86,18.31,26398
Omar Cooper Jr.,181,WR,NYJ,WR70,10,135,269,182.23,21.55,28127
Malik Washington,182,WR,MIA,WR71,10,117,263,183.86,22.44,26314
Pat Bryant,183,WR,DEN,WR72,10,126,265,182.85,18.30,27211
Kirk Cousins,184,QB,LV,QB33,10,82,260,153.89,32.89,11177
AJ Barner,185,TE,SEA,TE22,10,134,245,193.15,18.46,26335
Terrance Ferguson,186,TE,LAR,TE23,10,126,270,193.20,27.15,23091
Deshaun Watson,187,QB,CLE,QB34,11,60,273,157.35,31.92,16398
Ja'Kobi Lane,188,WR,BAL,WR73,11,117,295,194.82,28.67,27337
Kimani Vidal,189,RB,LAC,RB59,11,146,295,196.48,24.54,26355
Calvin Ridley,190,WR,TEN,WR74,11,147,277,197.36,21.14,17258
Chris Bell,191,WR,MIA,WR75,11,117,260,197.41,26.66,26038
Jaylin Noel,192,WR,HOU,WR76,11,151,265,193.88,15.40,27122
Kenyon Sadiq,193,TE,NYJ,TE24,11,147,332,204.98,21.82,26055
Sean Tucker,194,RB,TB,RB60,11,152,273,202.32,22.97,23679
Kaelon Black,195,RB,SF,RB61,11,136,337,202.17,34.01,28401
Malachi Fields,196,WR,NYG,WR77,11,140,306,198.93,24.48,27994
Malik Davis,197,RB,DAL,RB62,11,154,326,206.80,32.42,24205
Shedeur Sanders,198,QB,CLE,QB35,11,93,269,171.81,21.83,25968
Gunnar Helm,199,TE,TEN,TE25,11,157,268,210.34,17.86,27109
Travis Hunter,200,WR,JAC,WR78,11,144,287,197.44,25.72,26034
Pat Freiermuth,201,TE,PIT,TE26,11,153,300,212.20,21.09,20163
Nicholas Singleton,202,RB,TEN,RB63,11,152,322,206.61,26.06,24343
Cooper Kupp,203,WR,SEA,WR79,11,129,264,207.45,19.75,16433
Rashod Bateman,204,WR,BAL,WR80,11,170,282,208.05,18.94,19794
Cade Otton,205,TE,TB,TE27,11,164,275,214.17,18.59,23181
Isaac TeSlaa,206,WR,DET,WR81,11,171,280,207.02,17.35,27446
Justice Hill,207,RB,BAL,RB64,11,143,280,206.24,29.04,18256
Oronde Gadsden II,208,TE,LAC,TE28,11,136,309,213.02,25.62,25997
Darnell Mooney,209,WR,NYG,WR82,11,167,277,210.56,18.48,19810
Zachariah Branch,210,WR,ATL,WR83,11,151,281,210.30,22.33,25419
Kaytron Allen,211,RB,WAS,RB65,11,154,323,213.65,25.07,24362
Caleb Douglas,212,WR,MIA,WR84,11,137,290,197.64,29.67,28135
Devaughn Vele,213,WR,NO,WR85,11,139,272,211.70,28.95,26409
George Holani,214,RB,SEA,RB66,11,130,339,211.73,30.74,22915
Najee Harris,215,RB,NYG,RB67,11,118,291,210.02,32.66,19302
Germie Bernard,216,WR,PIT,WR86,11,160,290,211.62,21.03,26039
Isiah Pacheco,217,RB,DET,RB68,11,88,327,207.89,38.14,24333
Greg Dulcich,218,TE,MIA,TE29,11,133,262,204.74,27.22,23153
Jaylen Wright,219,RB,MIA,RB69,11,157,287,217.01,19.92,25987
Troy Franklin,220,WR,DEN,WR87,11,158,310,213.15,25.00,23092
Kaleb Johnson,221,RB,GB,RB70,11,75,347,220.37,34.22,27165
Evan Engram,222,TE,DEN,TE30,11,163,307,228.15,19.79,16411
James Conner,223,RB,ARI,RB71,11,91,289,215.65,30.20,16447
Ted Hurst III,224,WR,TB,WR88,11,158,335,218.79,26.37,28130
Antonio Williams,225,WR,WAS,WR89,11,146,304,215.95,26.06,25418
Samaje Perine,226,RB,CIN,RB72,11,133,342,224.46,32.56,16423
Emanuel Wilson,227,RB,SEA,RB73,11,154,323,224.47,28.78,25885
Keon Coleman,228,WR,BUF,WR90,11,158,301,226.98,20.40,26019
David Njoku,229,TE,LAC,TE31,11,161,350,231.42,24.68,16399
Jack Bech,230,WR,LV,WR91,11,160,331,221.85,21.25,27224
Chris Brooks,231,RB,GB,RB74,11,140,299,227.69,30.19,25823
Cyrus Allen,232,WR,KC,WR92,11,123,362,211.79,38.43,28424
Ollie Gordon II,233,RB,MIA,RB75,11,159,314,234.63,24.40,25984
Demond Claiborne,234,RB,MIN,RB76,11,138,343,231.03,26.19,28084
Tank Dell,235,WR,HOU,WR93,11,169,288,219.20,27.61,25361
Colby Parkinson,236,TE,LAR,TE32,12,193,312,238.86,16.68,19372
Isaiah Davis,237,RB,NYJ,RB77,12,166,289,238.69,19.00,25977
Tyquan Thornton,238,WR,KC,WR94,12,171,312,237.42,21.68,22913
LeQuint Allen Jr.,239,RB,JAC,RB78,12,154,287,239.33,21.56,27285
Ty Johnson,240,RB,BUF,RB79,12,163,322,238.53,23.51,18406
Seth McGowan,241,RB,IND,RB80,12,143,345,237.80,33.57,23079
Elic Ayomanor,242,WR,TEN,WR95,12,182,302,234.01,23.02,27059
Xavier Legette,243,WR,CAR,WR96,12,188,295,237.01,20.20,26136
Jordan James,244,RB,SF,RB81,12,163,334,242.14,26.84,27310
Tory Horton,245,WR,SEA,WR97,12,194,315,240.34,16.66,26022
Chimere Dike,246,WR,TEN,WR98,12,170,349,235.57,30.13,27315
Mason Taylor,247,TE,NYJ,TE33,12,194,298,245.78,19.06,26005
Kendre Miller,248,RB,NO,RB82,12,166,301,247.68,26.53,24360
Marvin Mims Jr.,249,WR,DEN,WR99,12,199,305,243.46,19.74,23080
Brashard Smith,250,RB,KC,RB83,12,166,337,251.28,22.35,27259
Elijah Sarratt,251,WR,BAL,WR100,12,193,336,246.22,23.34,27463
Kyle Williams,252,WR,NE,WR101,12,193,307,245.71,21.34,27487
Theo Johnson,253,TE,NYG,TE34,12,192,319,257.86,24.18,23104
Devin Singletary,254,RB,NYG,RB84,12,156,298,257.73,20.92,18280
DJ Giddens,255,RB,IND,RB85,12,200,300,255.23,19.01,27097
Christian Kirk,256,WR,SF,WR102,12,180,340,253.06,29.24,17268
Hollywood Brown,257,WR,PHI,WR103,12,207,324,260.04,16.26,18226
Darius Slayton,258,WR,FA,WR104,12,172,334,251.71,25.81,18706
Andrei Iosivas,259,WR,CIN,WR105,12,171,319,249.47,27.09,25335
Mack Hollins,260,WR,NE,WR106,12,199,341,257.82,22.16,16489
Eli Stowers,261,TE,PHI,TE35,12,199,347,263.43,28.64,23144
Skyler Bell,262,WR,BUF,WR107,12,201,344,260.28,24.56,28126
Mike Gesicki,263,TE,CIN,TE36,12,199,315,245.92,20.89,17272
DeMario Douglas,264,WR,NE,WR108,12,171,348,245.73,35.11,25304
Michael Mayer,265,TE,LV,TE37,12,164,313,242.16,35.30,23056
Adam Randall,266,RB,BAL,RB86,12,202,348,266.89,25.14,24367
Isaiah Bond,267,WR,CLE,WR109,12,204,328,266.70,20.23,24371
Emari Demercado,268,RB,DAL,RB87,12,172,318,269.76,22.31,25654
Darren Waller,269,TE,CAR,TE38,12,188,316,244.04,27.09,14104
Will Shipley,270,RB,PHI,RB88,12,156,321,266.44,20.61,22930
Jahan Dotson,271,WR,ATL,WR110,12,160,324,246.62,34.36,23101
Charlie Kolar,272,TE,LAC,TE39,12,164,326,244.98,33.91,22756
Jaydon Blue,273,RB,PHI,RB89,12,157,347,258.88,36.77,24344
Tahj Brooks,274,RB,CIN,RB90,12,211,347,274.59,16.95,26212
Trevor Etienne,275,RB,CAR,RB91,12,201,344,273.11,17.50,25393
Audric Estime,276,RB,NO,RB92,12,231,322,278.02,15.28,23054
Jake Tonges,277,TE,SF,TE40,13,200,323,269.57,27.56,24778
Darnell Washington,278,TE,PIT,TE41,13,209,331,264.29,26.44,22967
Devin Neal,279,RB,FA,RB93,13,198,326,260.14,27.70,23682
Isaac Guerendo,280,RB,SF,RB94,13,186,343,270.87,22.09,26392
Jaleel McLaughlin,281,RB,CLE,RB95,13,232,349,277.76,21.07,25876
Kareem Hunt,282,RB,FA,RB96,13,168,347,272.01,23.71,16425
Jacob Saylors,283,RB,DET,RB97,13,155,328,262.49,42.70,25693
Xavier Hutchinson,284,WR,HOU,WR111,13,180,342,262.68,33.42,25332
Trey Benson,285,RB,ARI,RB98,13,187,348,269.20,26.03,25388
Bryce Lance,286,WR,NO,WR112,13,180,325,258.88,27.62,28129
Elijah Arroyo,287,TE,SEA,TE42,13,209,324,277.86,23.28,23004
Oscar Delp,288,TE,NO,TE43,13,227,337,282.58,28.19,25430
Jalen Tolbert,289,WR,MIA,WR113,13,191,349,265.07,34.29,23770
Jarquez Hunter,290,RB,MIA,RB99,13,199,348,277.13,24.09,24335
Jerome Ford,291,RB,MIN,RB100,13,208,343,269.16,24.37,22921
Kendrick Bourne,292,WR,ARI,WR114,13,204,369,261.02,30.81,17066
Cole Kmet,293,TE,CHI,TE44,13,227,327,288.63,21.69,19229
Brandon Aiyuk,294,WR,SF,WR115,13,188,357,269.24,34.20,19252
Carson Beck,295,QB,ARI,QB36,13,139,285,183.46,21.28,22953
Olamide Zaccheaus,296,WR,ATL,WR116,13,204,337,278.69,26.62,18864
Dawson Knox,297,TE,BUF,TE45,13,231,344,292.77,23.63,18631
Tyreek Hill,298,WR,FA,WR117,13,193,351,265.55,37.41,15802
Joshua Palmer,299,WR,BUF,WR118,13,193,337,273.90,30.87,22845
Erick All Jr.,300,TE,CIN,TE46,13,209,375,281.82,28.70,23837
Eli Raridon,301,TE,NE,TE47,13,195,341,287.28,29.14,28154
Tez Johnson,302,WR,TB,WR119,13,204,337,286.93,30.87,27147
Roschon Johnson,303,RB,CHI,RB101,13,175,367,275.78,35.35,25322
Tyler Higbee,304,TE,LAR,TE48,13,246,334,296.31,22.62,15623
Bam Knight,305,RB,ARI,RB102,13,171,342,282.43,32.49,24901
Malik Benson,306,WR,LV,WR120,13,193,385,275.82,37.77,26012
Treylon Burks,307,WR,WAS,WR121,13,202,342,281.41,37.95,22905
Jalen Royals,308,WR,KC,WR122,13,253,341,290.67,20.50,27076
