name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.7,1.02,617,1,4,0.8,6,2qb,10,6,3427,2026-08-25,2026-09-24
Josh Allen,2,2,QB,BUF,2885,1.9,1.02,529,1,4,0.9,7,2qb,10,6,3427,2026-08-25,2026-09-24
Bijan Robinson,3,3,RB,ATL,5670,2.7,1.03,324,1,6,0.6,11,2qb,10,6,3427,2026-08-25,2026-09-24
Jonathan Taylor,4,4,RB,IND,4864,5.1,1.05,341,3,10,1.2,13,2qb,10,6,3427,2026-08-25,2026-09-24
Puka Nacua,5,5,WR,LAR,5714,5.4,1.05,233,2,11,1.5,11,2qb,10,6,3427,2026-08-25,2026-09-24
Ja'Marr Chase,6,6,WR,CIN,5177,6,1.06,717,1,14,2,6,2qb,10,6,3427,2026-08-25,2026-09-24
Drake Maye,7,7,QB,NE,6187,7.9,1.08,440,1,17,3,11,2qb,10,6,3427,2026-08-25,2026-09-24
Lamar Jackson,8,8,QB,BAL,2888,8.4,1.08,766,1,17,3.3,13,2qb,10,6,3427,2026-08-25,2026-09-24
Christian McCaffrey,9,9,RB,SF,2434,8.6,1.09,507,3,16,2.6,8,2qb,10,6,3427,2026-08-25,2026-09-24
Jaxon Smith-Njigba,10,10,WR,SEA,5671,9.3,1.09,396,1,20,3.3,11,2qb,10,6,3427,2026-08-25,2026-09-24
Joe Burrow,11,11,QB,CIN,4882,9.7,1.10,510,1,20,3,6,2qb,10,6,3427,2026-08-25,2026-09-24
Derrick Henry,12,12,RB,BAL,2350,9.9,1.10,216,4,19,2.4,13,2qb,10,6,3427,2026-08-25,2026-09-24
James Cook III,13,13,RB,BUF,5652,13.3,2.03,858,4,27,3.8,7,2qb,10,6,3427,2026-08-25,2026-09-24
Dak Prescott,14,14,QB,DAL,2377,14,2.04,339,5,27,3.3,14,2qb,10,6,3427,2026-08-25,2026-09-24
Amon-Ra St. Brown,15,15,WR,DET,5182,14.2,2.04,733,3,27,4.1,6,2qb,10,6,3427,2026-08-25,2026-09-24
Jayden Daniels,16,16,QB,WAS,5854,15.1,2.05,264,7,26,2.9,7,2qb,10,6,3427,2026-08-25,2026-09-24
Matthew Stafford,17,17,QB,LAR,1664,17.1,2.07,219,9,28,3,11,2qb,10,6,3427,2026-08-25,2026-09-24
Jalen Hurts,18,18,QB,PHI,5025,17.7,2.08,391,9,30,3.3,10,2qb,10,6,3427,2026-08-25,2026-09-24
De'Von Achane,19,19,RB,MIA,5683,19.3,2.09,479,8,35,4.2,6,2qb,10,6,3427,2026-08-25,2026-09-24
Brock Purdy,20,20,QB,SF,5648,19.7,2.10,139,14,29,2.7,8,2qb,10,6,3427,2026-08-25,2026-09-24
Caleb Williams,21,21,QB,CHI,6173,19.9,2.10,457,9,36,4.1,10,2qb,10,6,3427,2026-08-25,2026-09-24
Trevor Lawrence,22,22,QB,JAX,5186,21.4,3.01,330,10,37,4.1,7,2qb,10,6,3427,2026-08-25,2026-09-24
Saquon Barkley,23,23,RB,PHI,2860,22.3,3.02,972,9,35,5,10,2qb,10,6,3427,2026-08-25,2026-09-24
Jared Goff,24,24,QB,DET,2351,24.4,3.04,248,14,38,3.8,6,2qb,10,6,3427,2026-08-25,2026-09-24
CeeDee Lamb,25,25,WR,DAL,4869,24.6,3.05,934,10,42,5.4,14,2qb,10,6,3427,2026-08-25,2026-09-24
Justin Herbert,26,26,QB,LAC,4887,24.9,3.05,519,11,46,5.6,7,2qb,10,6,3427,2026-08-25,2026-09-24
Patrick Mahomes,27,27,QB,KC,2462,25.4,3.05,242,10,45,5.8,5,2qb,10,6,3427,2026-08-25,2026-09-24
Justin Jefferson,28,28,WR,MIN,4876,27,3.07,946,11,41,5.8,6,2qb,10,6,3427,2026-08-25,2026-09-24
Chase Brown,29,29,RB,CIN,5706,27.4,3.07,1194,12,44,5.9,6,2qb,10,6,3427,2026-08-25,2026-09-24
Drake London,30,30,WR,ATL,5574,27.8,3.08,160,15,37,4.7,11,2qb,10,6,3427,2026-08-25,2026-09-24
Bo Nix,31,31,QB,DEN,6253,29.4,3.09,318,15,51,5.2,10,2qb,10,6,3427,2026-08-25,2026-09-24
Kenneth Walker,32,32,RB,KC,5625,33,4.03,946,17,48,6,5,2qb,10,6,3427,2026-08-25,2026-09-24
Jaxson Dart,33,33,QB,NYG,6568,33.1,4.03,279,14,61,7,8,2qb,10,6,3427,2026-08-25,2026-09-24
George Pickens,34,34,WR,DAL,5576,33.2,4.03,200,18,43,5.8,14,2qb,10,6,3427,2026-08-25,2026-09-24
A.J. Brown,35,35,WR,NE,3247,34,4.04,527,21,45,4.9,11,2qb,10,6,3427,2026-08-25,2026-09-24
Rashee Rice,36,36,WR,KC,5696,36.7,4.07,110,24,45,4.8,5,2qb,10,6,3427,2026-08-25,2026-09-24
