name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,134,K,DAL,6162,131.6,17.04,1397,71,184,23.3,14,ppr,8,6,5959,2026-08-05,2026-08-12
Jason Myers,2,137,K,SEA,2424,133.7,17.06,199,76,184,22.2,11,ppr,8,6,5959,2026-08-05,2026-08-12
Ka'imi Fairbairn,3,146,K,HOU,2531,138.3,18.02,167,89,187,21.1,8,ppr,8,6,5959,2026-08-05,2026-08-12
Cameron Dicker,4,152,K,LAC,5538,142.6,18.07,180,92,190,19.2,7,ppr,8,6,5959,2026-08-05,2026-08-12
Trey Smack,5,154,K,GB,6835,143,18.07,6,77,178,35.5,11,ppr,8,6,5959,2026-08-05,2026-08-12
Jake Bates,6,165,K,DET,6055,149.6,19.06,125,110,191,16.3,6,ppr,8,6,5959,2026-08-05,2026-08-12
Harrison Mevis,7,166,K,LAR,6299,149.6,19.06,59,117,172,14.6,11,ppr,8,6,5959,2026-08-05,2026-08-12
Chase McLaughlin,8,177,K,TB,4865,155.2,20.03,112,136,210,15.8,10,ppr,8,6,5959,2026-08-05,2026-08-12
Cairo Santos,9,184,K,CHI,2335,156.8,20.05,59,116,178,15.8,10,ppr,8,6,5959,2026-08-05,2026-08-12
Nick Folk,10,187,K,ATL,383,157.6,20.06,64,137,193,14.2,11,ppr,8,6,5959,2026-08-05,2026-08-12
Eddy Piñeiro,11,191,K,SF,3097,158.2,20.06,81,134,191,14.4,8,ppr,8,6,5959,2026-08-05,2026-08-12
Tyler Bass,12,198,K,BUF,5036,160.3,20.08,10,141,179,16.2,7,ppr,8,6,5959,2026-08-05,2026-08-12
Will Reichard,13,201,K,MIN,6296,161.2,21.01,63,132,210,17.4,6,ppr,8,6,5959,2026-08-05,2026-08-12
Cam Little,14,203,K,JAX,6188,161.7,21.02,223,114,209,18.2,7,ppr,8,6,5959,2026-08-05,2026-08-12
Tyler Loop,15,207,K,BAL,6587,162.5,21.03,92,121,194,15.6,13,ppr,8,6,5959,2026-08-05,2026-08-12
Chris Boswell,16,212,K,PIT,2340,163.1,21.03,22,110,206,22.9,9,ppr,8,6,5959,2026-08-05,2026-08-12
Harrison Butker,17,214,K,KC,2514,163.7,21.04,127,119,210,17.1,5,ppr,8,6,5959,2026-08-05,2026-08-12
Wil Lutz,18,221,K,DEN,2522,165.1,21.05,28,137,209,17.8,10,ppr,8,6,5959,2026-08-05,2026-08-12
Evan McPherson,19,224,K,CIN,5669,165.8,21.06,74,113,210,20.2,6,ppr,8,6,5959,2026-08-05,2026-08-12
