name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,130,K,DAL,6162,128.6,17.01,2236,70,184,22.3,14,ppr,8,6,8007,2026-08-26,2026-09-02
Ka'imi Fairbairn,2,146,K,HOU,2531,136,17.08,207,93,183,18.5,8,ppr,8,6,8007,2026-08-26,2026-09-02
Jason Myers,3,151,K,SEA,2424,136.8,18.01,208,90,184,17.9,11,ppr,8,6,8007,2026-08-26,2026-09-02
Cameron Dicker,4,156,K,LAC,5538,144.1,18.08,302,90,189,20.6,7,ppr,8,6,8007,2026-08-26,2026-09-02
Harrison Mevis,5,162,K,LAR,6299,148.7,19.05,140,102,180,17.7,11,ppr,8,6,8007,2026-08-26,2026-09-02
Jake Bates,6,163,K,DET,6055,148.8,19.05,180,101,190,18.2,6,ppr,8,6,8007,2026-08-26,2026-09-02
Chris Boswell,7,167,K,PIT,2340,150.9,19.07,49,109,204,16,9,ppr,8,6,8007,2026-08-26,2026-09-02
Chase McLaughlin,8,172,K,TB,4865,152.6,20.01,187,102,210,19.3,10,ppr,8,6,8007,2026-08-26,2026-09-02
Cam Little,9,174,K,JAX,6188,153.2,20.01,384,109,204,17,7,ppr,8,6,8007,2026-08-26,2026-09-02
Tyler Loop,10,183,K,BAL,6587,156.2,20.04,134,116,210,17.7,13,ppr,8,6,8007,2026-08-26,2026-09-02
Wil Lutz,11,208,K,DEN,2522,161,21.01,192,119,210,16.6,10,ppr,8,6,8007,2026-08-26,2026-09-02
Harrison Butker,12,217,K,KC,2514,162.2,21.02,265,113,210,18.8,5,ppr,8,6,8007,2026-08-26,2026-09-02
Will Reichard,13,218,K,MIN,6296,162.7,21.03,124,119,194,16.4,6,ppr,8,6,8007,2026-08-26,2026-09-02
Andy Borregales,14,220,K,NE,6585,163.2,21.03,26,124,202,19.8,11,ppr,8,6,8007,2026-08-26,2026-09-02
Trey Smack,15,222,K,GB,6835,163.6,21.04,67,114,207,18.7,11,ppr,8,6,8007,2026-08-26,2026-09-02
Blake Grupe,16,227,K,NYJ,6046,164.2,21.04,36,114,199,19,13,ppr,8,6,8007,2026-08-26,2026-09-02
Evan McPherson,17,231,K,CIN,5669,165.3,21.05,85,105,210,23,6,ppr,8,6,8007,2026-08-26,2026-09-02
Tyler Bass,18,232,K,BUF,5036,165.5,21.05,32,105,210,22.9,7,ppr,8,6,8007,2026-08-26,2026-09-02
Eddy Piñeiro,19,235,K,SF,3097,167.1,21.07,99,115,210,19.9,8,ppr,8,6,8007,2026-08-26,2026-09-02
Cairo Santos,20,242,K,CHI,2335,170,22.02,46,115,207,20.8,10,ppr,8,6,8007,2026-08-26,2026-09-02
Jake Elliott,21,243,K,PHI,2529,170.2,22.02,11,135,210,22.9,10,ppr,8,6,8007,2026-08-26,2026-09-02
