name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.17,0.37,17298
Drake Maye,2,QB,NE,QB2,1,1,6,2.21,1.00,23046
Lamar Jackson,3,QB,BAL,QB3,1,2,11,4.71,2.21,17233
Jayden Daniels,4,QB,WAS,QB4,1,3,11,4.92,2.40,22902
Ja'Marr Chase,5,WR,CIN,WR1,2,3,8,6.54,1.80,19788
Joe Burrow,6,QB,CIN,QB5,2,3,18,7.21,4.28,19196
Caleb Williams,7,QB,CHI,QB6,2,4,19,8.63,4.03,23084
Jaxon Smith-Njigba,8,WR,SEA,WR2,2,4,14,9.13,2.24,23070
Puka Nacua,9,WR,LAR,WR3,2,6,18,10.17,2.98,23180
Bijan Robinson,10,RB,ATL,RB1,2,3,18,12.25,5.11,23133
Justin Herbert,11,QB,LAC,QB7,2,5,28,12.33,6.52,18635
Jahmyr Gibbs,12,RB,DET,RB2,3,4,19,13.04,5.35,22968
Patrick Mahomes II,13,QB,KC,QB8,3,7,26,14.25,5.70,16413
Jalen Hurts,14,QB,PHI,QB9,3,6,24,15.21,5.02,19275
Trevor Lawrence,15,QB,JAC,QB10,3,11,32,16.75,5.78,19780
Amon-Ra St. Brown,16,WR,DET,WR4,3,9,26,17.33,4.58,19799
Justin Jefferson,17,WR,MIN,WR5,3,10,24,17.83,3.83,19236
CeeDee Lamb,18,WR,DAL,WR6,3,14,28,20.17,3.65,19202
Ashton Jeanty,19,RB,LV,RB3,3,11,27,20.71,4.62,25989
Malik Nabers,20,WR,NYG,WR7,3,10,34,20.83,6.34,25409
Jaxson Dart,21,QB,NYG,QB11,4,12,37,21.75,7.53,23160
Bo Nix,22,QB,DEN,QB12,4,13,41,22.17,8.52,22910
Brock Purdy,23,QB,SF,QB13,4,14,44,22.79,9.24,19797
Jeremiyah Love,24,RB,ARI,RB4,4,13,32,24.33,5.11,25403
Drake London,25,WR,ATL,WR8,4,15,30,25.25,4.18,23163
De'Von Achane,26,RB,MIA,RB5,4,17,36,27.71,4.33,23136
Dak Prescott,27,QB,DAL,QB14,4,15,61,28.88,13.22,15600
Brock Bowers,28,TE,LV,TE1,4,15,44,29.38,9.47,22955
Omarion Hampton,29,RB,LAC,RB6,4,19,38,30.13,4.96,25395
Tetairoa McMillan,30,WR,CAR,WR9,4,23,39,30.88,4.13,25417
James Cook III,31,RB,BUF,RB7,4,19,38,31.46,4.71,22958
Nico Collins,32,WR,HOU,WR10,4,27,41,33.00,3.15,20130
Jonathan Taylor,33,RB,IND,RB8,4,22,47,33.17,5.17,19217
Jordan Love,34,QB,GB,QB15,5,17,68,33.83,13.24,19246
George Pickens,35,WR,DAL,WR11,5,20,42,34.88,4.49,22963
Emeka Egbuka,36,WR,TB,WR12,5,27,50,34.96,5.23,23062
Trey McBride,37,TE,ARI,TE2,5,19,58,38.46,8.88,22936
Chris Olave,38,WR,NO,WR13,5,30,47,38.71,4.40,20111
Kenneth Walker III,39,RB,KC,RB9,5,31,63,40.83,8.11,23021
Garrett Wilson,40,WR,NYJ,WR14,5,33,55,41.00,5.26,23072
Carnell Tate,41,WR,TEN,WR15,5,29,58,42.92,7.54,26009
Zay Flowers,42,WR,BAL,WR16,5,34,60,45.17,5.76,22916
Jared Goff,43,QB,DET,QB16,5,24,85,45.21,18.95,15501
Ladd McConkey,44,WR,LAC,WR17,5,38,58,45.21,4.44,26122
DeVonta Smith,45,WR,PHI,WR18,5,35,57,46.54,6.51,19222
Breece Hall,46,RB,NYJ,RB10,5,36,65,47.00,7.23,22982
A.J. Brown,47,WR,NE,WR19,5,35,65,47.17,7.19,18218
Luther Burden III,48,WR,CHI,WR20,5,34,68,47.50,7.59,27016
Colston Loveland,49,TE,CHI,TE3,6,22,63,50.88,10.72,26006
Jordyn Tyson,50,WR,NO,WR21,6,39,84,52.58,10.78,26035
Chase Brown,51,RB,CIN,RB11,6,36,63,52.67,5.86,25324
Fernando Mendoza,52,QB,LV,QB17,6,24,90,53.50,14.77,28013
Tee Higgins,53,WR,CIN,WR22,6,43,78,53.83,8.22,19211
Rashee Rice,54,WR,KC,WR23,6,37,91,54.58,12.68,23113
Jaylen Waddle,55,WR,DEN,WR24,6,41,71,55.17,8.34,19790
Makai Lemon,56,WR,PHI,WR25,6,45,74,57.29,7.68,25420
Tyler Warren,57,TE,IND,TE4,6,42,70,57.63,5.51,26434
Rome Odunze,58,WR,CHI,WR26,6,46,82,59.96,9.53,25411
Cam Ward,59,QB,TEN,QB18,6,34,81,60.96,10.53,24755
Baker Mayfield,60,QB,TB,QB19,6,50,84,61.29,10.36,17237
TreVeyon Henderson,61,RB,NE,RB12,6,48,85,63.88,9.45,23065
Christian McCaffrey,62,RB,SF,RB13,6,41,77,63.96,9.85,16393
Tucker Kraft,63,TE,GB,TE5,6,55,79,64.46,4.60,25298
Tyler Shough,64,QB,NO,QB20,6,36,86,64.75,11.10,23096
C.J. Stroud,65,QB,HOU,QB21,6,38,95,64.75,15.74,23071
Saquon Barkley,66,RB,PHI,RB14,6,51,77,64.79,7.27,17240
Jameson Williams,67,WR,DET,WR27,6,51,78,65.17,6.37,23677
Quinshon Judkins,68,RB,CLE,RB15,6,49,88,65.58,8.76,25391
Harold Fannin Jr.,69,TE,CLE,TE6,7,55,84,67.13,6.06,27050
Marvin Harrison Jr.,70,WR,ARI,WR28,7,51,83,67.17,8.87,23064
Brian Thomas Jr.,71,WR,JAC,WR29,7,57,85,71.58,9.73,23000
Kyren Williams,72,RB,LAR,RB16,7,61,92,72.00,7.72,23059
Kyler Murray,73,QB,MIN,QB22,7,49,101,72.13,14.92,18600
Sam LaPorta,74,TE,DET,TE7,7,65,91,73.38,5.72,22978
Kyle Pitts Sr.,75,TE,ATL,TE8,7,63,97,74.71,7.56,20164
Travis Etienne Jr.,76,RB,NO,RB17,7,66,91,77.58,6.08,19231
Bucky Irving,77,RB,TB,RB18,7,63,101,78.17,9.44,25981
Christian Watson,78,WR,GB,WR30,7,58,108,78.33,11.55,23886
Jadarian Price,79,RB,SEA,RB19,7,63,101,81.04,9.89,27329
KC Concepcion,80,WR,CLE,WR31,7,54,109,81.13,12.78,27331
Malik Willis,81,QB,MIA,QB23,7,48,111,81.58,15.80,23499
Javonte Williams,82,RB,DAL,RB20,7,67,100,81.92,9.18,22739
Sam Darnold,83,QB,SEA,QB24,7,60,94,83.00,9.80,17236
Cam Skattebo,84,RB,NYG,RB21,7,71,101,83.63,9.65,27166
Terry McLaurin,85,WR,WAS,WR32,7,70,96,84.71,7.14,18466
Alec Pierce,86,WR,IND,WR33,7,69,113,87.46,12.28,23791
DJ Moore,87,WR,BUF,WR34,7,68,105,87.67,7.86,17265
Kenyon Sadiq,88,TE,NYJ,TE9,7,74,121,88.08,10.68,26055
Matthew Stafford,89,QB,LAR,QB25,8,50,106,89.17,11.54,9451
Derrick Henry,90,RB,BAL,RB22,8,69,103,90.38,10.60,15514
