name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Jahmyr Gibbs,1,1,RB,DET,5672,1.5,1.01,2083,1,4,0.7,6,ppr,8,6,8101,2026-08-25,2026-09-01
Bijan Robinson,2,2,RB,ATL,5670,2.3,1.02,1211,1,6,0.7,11,ppr,8,6,8101,2026-08-25,2026-09-01
Puka Nacua,3,3,WR,LAR,5714,2.9,1.03,354,1,6,0.8,11,ppr,8,6,8101,2026-08-25,2026-09-01
Ja'Marr Chase,4,4,WR,CIN,5177,3.9,1.04,2240,1,9,1,6,ppr,8,6,8101,2026-08-25,2026-09-01
Jaxon Smith-Njigba,5,5,WR,SEA,5671,5.5,1.05,1109,2,10,1.1,11,ppr,8,6,8101,2026-08-25,2026-09-01
Amon-Ra St. Brown,6,6,WR,DET,5182,6.4,1.06,1327,2,12,1.3,6,ppr,8,6,8101,2026-08-25,2026-09-01
Christian McCaffrey,7,7,RB,SF,2434,6.5,1.07,1762,2,11,1.6,8,ppr,8,6,8101,2026-08-25,2026-09-01
Jonathan Taylor,8,8,RB,IND,4864,7.4,1.07,2057,2,12,1.7,13,ppr,8,6,8101,2026-08-25,2026-09-01
De'Von Achane,9,9,RB,MIA,5683,10.2,2.02,745,5,17,1.9,6,ppr,8,6,8101,2026-08-25,2026-09-01
CeeDee Lamb,10,10,WR,DAL,4869,10.3,2.02,1231,5,17,1.9,14,ppr,8,6,8101,2026-08-25,2026-09-01
Justin Jefferson,11,11,WR,MIN,4876,11.7,2.04,1430,5,20,2.2,6,ppr,8,6,8101,2026-08-25,2026-09-01
James Cook III,12,12,RB,BUF,5652,12.1,2.04,3135,4,20,2.8,7,ppr,8,6,8101,2026-08-25,2026-09-01
Drake London,13,13,WR,ATL,5574,12.3,2.04,348,6,18,2.2,11,ppr,8,6,8101,2026-08-25,2026-09-01
Chase Brown,14,14,RB,CIN,5706,13.1,2.05,2018,6,22,2.5,6,ppr,8,6,8101,2026-08-25,2026-09-01
Rashee Rice,15,15,WR,KC,5696,16.1,2.08,332,9,25,2.4,5,ppr,8,6,8101,2026-08-25,2026-09-01
Derrick Henry,16,16,RB,BAL,2350,16.5,3.01,1159,10,24,2.4,13,ppr,8,6,8101,2026-08-25,2026-09-01
A.J. Brown,17,17,WR,NE,3247,17.1,3.01,1677,9,27,2.8,11,ppr,8,6,8101,2026-08-25,2026-09-01
Saquon Barkley,18,18,RB,PHI,2860,18.8,3.03,3127,9,31,3.4,10,ppr,8,6,8101,2026-08-25,2026-09-01
Chris Olave,19,19,WR,NO,5544,19,3.03,612,11,28,3,8,ppr,8,6,8101,2026-08-25,2026-09-01
George Pickens,20,20,WR,DAL,5576,19.9,3.04,751,11,27,3.1,14,ppr,8,6,8101,2026-08-25,2026-09-01
Nico Collins,21,21,WR,HOU,5207,21.1,3.05,1001,13,32,3.1,8,ppr,8,6,8101,2026-08-25,2026-09-01
Kenneth Walker,22,22,RB,KC,5625,21.3,3.05,2688,11,37,3.9,5,ppr,8,6,8101,2026-08-25,2026-09-01
Ashton Jeanty,23,23,RB,LV,6500,21.4,3.05,1026,9,35,4.5,13,ppr,8,6,8101,2026-08-25,2026-09-01
Omarion Hampton,24,24,RB,LAC,6538,22.5,3.07,2419,11,36,4.2,7,ppr,8,6,8101,2026-08-25,2026-09-01
Zay Flowers,25,25,WR,BAL,5675,25.7,4.02,470,16,37,3.6,13,ppr,8,6,8101,2026-08-25,2026-09-01
Malik Nabers,26,26,WR,NYG,6183,26.6,4.03,1879,17,42,3.6,8,ppr,8,6,8101,2026-08-25,2026-09-01
Garrett Wilson,27,27,WR,NYJ,5548,26.7,4.03,573,17,39,3.5,13,ppr,8,6,8101,2026-08-25,2026-09-01
Jeremiyah Love,28,28,RB,ARI,6769,27.4,4.03,733,17,40,3.6,14,ppr,8,6,8101,2026-08-25,2026-09-01
Trey McBride,29,29,TE,ARI,5656,29,4.05,1125,17,41,4.5,14,ppr,8,6,8101,2026-08-25,2026-09-01
DeVonta Smith,30,30,WR,PHI,4883,29.5,4.06,1521,20,44,3.4,10,ppr,8,6,8101,2026-08-25,2026-09-01
Tetairoa McMillan,31,31,WR,CAR,6561,31.3,4.07,660,22,48,3.5,5,ppr,8,6,8101,2026-08-25,2026-09-01
Kyren Williams,32,32,RB,LAR,5623,31.8,4.08,1391,21,43,4,11,ppr,8,6,8101,2026-08-25,2026-09-01
Josh Jacobs,33,33,RB,GB,3255,32,4.08,473,22,44,3.8,11,ppr,8,6,8101,2026-08-25,2026-09-01
Breece Hall,34,34,RB,NYJ,5503,33.2,5.01,845,22,44,4,13,ppr,8,6,8101,2026-08-25,2026-09-01
Josh Allen,35,35,QB,BUF,2885,33.7,5.02,1423,11,48,8.7,7,ppr,8,6,8101,2026-08-25,2026-09-01
Brock Bowers,36,36,TE,LV,6178,34.8,5.03,2695,16,50,7.1,13,ppr,8,6,8101,2026-08-25,2026-09-01
Emeka Egbuka,37,37,WR,TB,6576,35.3,5.03,1827,24,48,4,10,ppr,8,6,8101,2026-08-25,2026-09-01
Tee Higgins,38,38,WR,CIN,4870,36.2,5.04,1074,23,49,4.8,6,ppr,8,6,8101,2026-08-25,2026-09-01
Javonte Williams,39,39,RB,DAL,5185,36.8,5.05,1679,23,49,4.9,14,ppr,8,6,8101,2026-08-25,2026-09-01
Travis Etienne Jr.,40,40,RB,NO,4863,37.8,5.06,1027,24,52,5.1,8,ppr,8,6,8101,2026-08-25,2026-09-01
Ladd McConkey,41,41,WR,LAC,6281,37.9,5.06,2528,26,57,4.6,7,ppr,8,6,8101,2026-08-25,2026-09-01
Cam Skattebo,42,42,RB,NYG,6509,40.2,5.08,619,26,54,5.4,8,ppr,8,6,8101,2026-08-25,2026-09-01
Davante Adams,43,43,WR,LAR,2125,41.9,6.02,902,29,58,4.9,11,ppr,8,6,8101,2026-08-25,2026-09-01
Jaylen Waddle,44,44,WR,DEN,5178,44.7,6.05,2536,31,69,5.1,10,ppr,8,6,8101,2026-08-25,2026-09-01
D'Andre Swift,45,45,RB,CHI,4862,45,6.05,1386,32,58,4.7,10,ppr,8,6,8101,2026-08-25,2026-09-01
Jameson Williams,46,46,WR,DET,5643,45.2,6.05,660,33,64,4.6,6,ppr,8,6,8101,2026-08-25,2026-09-01
Bucky Irving,47,47,RB,TB,6190,46,6.06,717,31,64,5.6,10,ppr,8,6,8101,2026-08-25,2026-09-01
DJ Moore,48,48,WR,BUF,2876,47.7,6.08,2491,31,70,6.2,7,ppr,8,6,8101,2026-08-25,2026-09-01
Terry McLaurin,49,49,WR,WAS,3449,48.3,6.08,841,35,67,5.1,7,ppr,8,6,8101,2026-08-25,2026-09-01
Quinshon Judkins,50,50,RB,CLE,6531,50.8,7.03,875,36,66,5.4,11,ppr,8,6,8101,2026-08-25,2026-09-01
Drake Maye,51,51,QB,NE,6187,52,7.04,597,29,77,8.5,11,ppr,8,6,8101,2026-08-25,2026-09-01
Bhayshul Tuten,52,52,RB,JAX,6513,53.6,7.06,1148,39,69,5.5,7,ppr,8,6,8101,2026-08-25,2026-09-01
Rome Odunze,53,53,WR,CHI,6194,54.1,7.06,1321,39,73,5.8,10,ppr,8,6,8101,2026-08-25,2026-09-01
Mike Evans,54,54,WR,SF,2111,54.7,7.07,863,38,76,6.1,8,ppr,8,6,8101,2026-08-25,2026-09-01
