name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.5,1.01,596,1,4,0.7,7,2qb,10,6,3718,2026-07-15,2026-08-14
Jahmyr Gibbs,2,2,RB,DET,5672,2,1.02,405,1,4,0.8,6,2qb,10,6,3718,2026-07-15,2026-08-14
Bijan Robinson,3,3,RB,ATL,5670,2.7,1.03,275,1,4,0.6,11,2qb,10,6,3718,2026-07-15,2026-08-14
Puka Nacua,4,4,WR,LAR,5714,5.6,1.06,344,1,13,2.3,11,2qb,10,6,3718,2026-07-15,2026-08-14
Drake Maye,5,5,QB,NE,6187,5.9,1.06,307,1,12,2.1,11,2qb,10,6,3718,2026-07-15,2026-08-14
Lamar Jackson,6,6,QB,BAL,2888,6.4,1.06,495,1,14,2.3,13,2qb,10,6,3718,2026-07-15,2026-08-14
Jonathan Taylor,7,7,RB,IND,4864,6.4,1.06,262,3,12,1.6,13,2qb,10,6,3718,2026-07-15,2026-08-14
Joe Burrow,8,8,QB,CIN,4882,7.4,1.07,408,1,15,2.5,6,2qb,10,6,3718,2026-07-15,2026-08-14
Ja'Marr Chase,9,9,WR,CIN,5177,9.1,1.09,1034,1,26,4.2,6,2qb,10,6,3718,2026-07-15,2026-08-14
Dak Prescott,10,10,QB,DAL,2377,11.4,2.01,308,3,19,3.1,14,2qb,10,6,3718,2026-07-15,2026-08-14
Christian McCaffrey,11,11,RB,SF,2434,11.7,2.02,682,3,21,3.1,8,2qb,10,6,3718,2026-07-15,2026-08-14
Jaxon Smith-Njigba,12,12,WR,SEA,5671,12.4,2.02,488,1,30,4.9,11,2qb,10,6,3718,2026-07-15,2026-08-14
Jayden Daniels,13,13,QB,WAS,5854,12.5,2.03,410,5,20,2.9,7,2qb,10,6,3718,2026-07-15,2026-08-14
Derrick Henry,14,14,RB,BAL,2350,12.7,2.03,195,4,23,3.4,13,2qb,10,6,3718,2026-07-15,2026-08-14
Jalen Hurts,15,15,QB,PHI,5025,15.9,2.06,269,6,29,3.5,10,2qb,10,6,3718,2026-07-15,2026-08-14
Brock Purdy,16,16,QB,SF,5648,16.9,2.07,75,9,29,4,8,2qb,10,6,3718,2026-07-15,2026-08-14
Trevor Lawrence,17,17,QB,JAX,5186,17,2.07,200,4,30,5,7,2qb,10,6,3718,2026-07-15,2026-08-14
Amon-Ra St. Brown,18,18,WR,DET,5182,17.5,2.08,822,5,32,4.8,6,2qb,10,6,3718,2026-07-15,2026-08-14
Matthew Stafford,19,19,QB,LAR,1664,17.6,2.08,253,11,36,3.4,11,2qb,10,6,3718,2026-07-15,2026-08-14
James Cook III,20,20,RB,BUF,5652,18.5,2.08,957,6,30,4.5,7,2qb,10,6,3718,2026-07-15,2026-08-14
Patrick Mahomes,21,21,QB,KC,2462,19.7,2.10,204,5,32,5.4,5,2qb,10,6,3718,2026-07-15,2026-08-14
Caleb Williams,22,22,QB,CHI,6173,22.9,3.03,418,7,45,5.8,10,2qb,10,6,3718,2026-07-15,2026-08-14
Justin Herbert,23,23,QB,LAC,4887,23.6,3.04,399,8,45,5.8,7,2qb,10,6,3718,2026-07-15,2026-08-14
Jared Goff,24,24,QB,DET,2351,23.7,3.04,209,12,45,4.9,6,2qb,10,6,3718,2026-07-15,2026-08-14
De'Von Achane,25,25,RB,MIA,5683,24,3.04,290,12,35,4.3,6,2qb,10,6,3718,2026-07-15,2026-08-14
Drake London,26,26,WR,ATL,5574,25.2,3.05,116,12,36,4.8,11,2qb,10,6,3718,2026-07-15,2026-08-14
Jaxson Dart,27,27,QB,NYG,6568,25.8,3.06,125,16,48,5.6,8,2qb,10,6,3718,2026-07-15,2026-08-14
Saquon Barkley,28,28,RB,PHI,2860,26.7,3.07,921,14,40,4.7,10,2qb,10,6,3718,2026-07-15,2026-08-14
CeeDee Lamb,29,29,WR,DAL,4869,27.2,3.07,806,12,43,5.5,14,2qb,10,6,3718,2026-07-15,2026-08-14
Ashton Jeanty,30,30,RB,LV,6500,29.7,3.10,715,14,47,5.8,13,2qb,10,6,3718,2026-07-15,2026-08-14
Justin Jefferson,31,31,WR,MIN,4876,30.8,4.01,862,13,46,6.5,6,2qb,10,6,3718,2026-07-15,2026-08-14
Bo Nix,32,32,QB,DEN,6253,30.9,4.01,256,19,56,6.7,10,2qb,10,6,3718,2026-07-15,2026-08-14
Josh Jacobs,33,33,RB,GB,3255,32.1,4.02,149,19,44,4.9,11,2qb,10,6,3718,2026-07-15,2026-08-14
