name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.22,0.42,17298
Drake Maye,2,QB,NE,QB2,1,1,5,2.11,1.10,23046
Jayden Daniels,3,QB,WAS,QB3,1,3,23,5.78,6.16,22902
Ja'Marr Chase,4,WR,CIN,WR1,1,5,8,6.33,1.15,19788
Lamar Jackson,5,QB,BAL,QB4,2,3,27,6.56,7.27,17233
Joe Burrow,6,QB,CIN,QB5,2,3,16,6.89,3.73,19196
Bijan Robinson,7,RB,ATL,RB1,2,7,13,9.33,1.76,23133
Jahmyr Gibbs,8,RB,DET,RB2,2,7,12,9.44,1.71,22968
Puka Nacua,9,WR,LAR,WR2,2,7,18,10.56,3.50,23180
Caleb Williams,10,QB,CHI,QB6,2,4,41,10.89,10.91,23084
Jaxon Smith-Njigba,11,WR,SEA,WR3,2,7,16,11.11,2.33,23070
Justin Herbert,12,QB,LAC,QB7,2,7,26,11.44,5.58,18635
Jalen Hurts,13,QB,PHI,QB8,2,4,19,12.33,4.99,19275
Amon-Ra St. Brown,14,WR,DET,WR4,3,11,22,15.44,3.30,19799
Patrick Mahomes II,15,QB,KC,QB9,3,11,26,16.44,4.92,16413
Trevor Lawrence,16,QB,JAC,QB10,3,12,28,16.56,4.40,19780
Justin Jefferson,17,WR,MIN,WR5,3,12,24,18.22,3.64,19236
CeeDee Lamb,18,WR,DAL,WR6,3,14,29,19.56,5.19,19202
Ashton Jeanty,19,RB,LV,RB3,3,13,29,21.00,4.59,25989
Malik Nabers,20,WR,NYG,WR7,4,15,33,22.56,4.88,25409
Jeremiyah Love,21,RB,ARI,RB4,4,14,28,23.11,4.65,25403
Drake London,22,WR,ATL,WR8,4,13,27,23.89,4.12,23163
Brock Purdy,23,QB,SF,QB11,4,15,42,25.33,7.97,19797
Jaxson Dart,24,QB,NYG,QB12,4,13,37,26.56,6.98,23160
Bo Nix,25,QB,DEN,QB13,4,14,45,26.56,9.65,22910
De'Von Achane,26,RB,MIA,RB5,4,20,38,27.22,5.27,23136
Omarion Hampton,27,RB,LAC,RB6,4,19,36,27.89,5.34,25395
James Cook III,28,RB,BUF,RB7,4,19,36,28.33,5.50,22958
Dak Prescott,29,QB,DAL,QB14,4,17,52,29.00,10.17,15600
Brock Bowers,30,TE,LV,TE1,4,18,44,30.33,8.97,22955
Tetairoa McMillan,31,WR,CAR,WR9,4,26,39,31.67,3.53,25417
Jonathan Taylor,32,RB,IND,RB8,4,20,49,32.67,8.51,19217
Nico Collins,33,WR,HOU,WR10,5,30,36,33.56,2.41,20130
Jordan Love,34,QB,GB,QB15,5,20,67,34.33,13.11,19246
George Pickens,35,WR,DAL,WR11,5,30,40,34.78,3.01,22963
Emeka Egbuka,36,WR,TB,WR12,5,25,51,37.11,8.60,23062
Kenneth Walker III,37,RB,KC,RB9,5,26,47,37.33,6.53,23021
Chris Olave,38,WR,NO,WR13,5,16,48,37.44,8.58,20111
Garrett Wilson,39,WR,NYJ,WR14,5,33,47,40.00,5.62,23072
Carnell Tate,40,WR,TEN,WR15,5,25,49,42.00,7.94,26009
Zay Flowers,41,WR,BAL,WR16,5,35,46,42.00,3.92,22916
Trey McBride,42,TE,ARI,TE2,5,27,61,42.56,8.50,22936
A.J. Brown,43,WR,NE,WR17,5,35,49,43.78,4.78,18218
DeVonta Smith,44,WR,PHI,WR18,5,40,52,44.78,4.18,19222
Luther Burden III,45,WR,CHI,WR19,5,37,59,45.11,6.85,27016
Ladd McConkey,46,WR,LAC,WR20,5,38,56,45.22,5.77,26122
Jared Goff,47,QB,DET,QB16,5,25,71,45.89,14.44,15501
Breece Hall,48,RB,NYJ,RB10,5,30,72,47.78,10.67,22982
Chase Brown,49,RB,CIN,RB11,6,37,63,51.56,8.60,25324
Tee Higgins,50,WR,CIN,WR21,6,45,60,52.22,5.16,19211
Jaylen Waddle,51,WR,DEN,WR22,6,46,64,52.22,6.00,19790
Colston Loveland,52,TE,CHI,TE3,6,30,70,52.89,11.02,26006
Rashee Rice,53,WR,KC,WR23,6,37,92,55.89,18.47,23113
Fernando Mendoza,54,QB,LV,QB17,6,32,87,56.22,14.52,28013
Makai Lemon,55,WR,PHI,WR24,6,47,76,59.44,9.60,25420
Rome Odunze,56,WR,CHI,WR25,6,51,73,59.56,6.43,25411
C.J. Stroud,57,QB,HOU,QB18,6,31,105,59.78,24.91,23071
Saquon Barkley,58,RB,PHI,RB12,6,39,68,59.78,8.92,17240
Jordyn Tyson,59,WR,NO,WR26,6,43,92,61.22,12.54,26035
Tyler Warren,60,TE,IND,TE4,6,55,79,62.78,7.66,26434
TreVeyon Henderson,61,RB,NE,RB13,6,48,74,63.00,8.56,23065
Christian McCaffrey,62,RB,SF,RB14,6,40,76,64.33,10.00,16393
Jameson Williams,63,WR,DET,WR27,6,53,78,64.56,8.78,23677
Baker Mayfield,64,QB,TB,QB19,6,54,78,64.89,9.05,17237
Tyler Shough,65,QB,NO,QB20,6,50,87,65.33,12.33,23096
Cam Ward,66,QB,TEN,QB21,6,38,95,66.44,16.15,24755
Tucker Kraft,67,TE,GB,TE5,7,56,88,66.56,8.45,25298
Kyler Murray,68,QB,MIN,QB22,7,50,103,66.78,16.79,18600
