name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Bijan Robinson,1,1,RB,ATL,5670,1.5,1.02,16,1,3,0.8,11,ppr,8,6,143,2026-09-11,2026-09-18
Jahmyr Gibbs,2,2,RB,DET,5672,1.7,1.02,14,1,3,0.8,6,ppr,8,6,143,2026-09-11,2026-09-18
Ja'Marr Chase,3,3,WR,CIN,5177,4,1.04,5,3,5,0.7,6,ppr,8,6,143,2026-09-11,2026-09-18
Jaxon Smith-Njigba,4,4,WR,SEA,5671,5.1,1.05,15,3,7,1.1,11,ppr,8,6,143,2026-09-11,2026-09-18
Amon-Ra St. Brown,5,5,WR,DET,5182,6.2,1.06,6,4,7,1.3,6,ppr,8,6,143,2026-09-11,2026-09-18
Jonathan Taylor,6,6,RB,IND,4864,8.3,1.08,7,4,11,2.8,13,ppr,8,6,143,2026-09-11,2026-09-18
Derrick Henry,7,7,RB,BAL,2350,11.6,2.04,13,4,17,3.4,13,ppr,8,6,143,2026-09-11,2026-09-18
Justin Jefferson,8,8,WR,MIN,4876,12,2.04,11,10,13,0.9,6,ppr,8,6,143,2026-09-11,2026-09-18
Chase Brown,9,9,RB,CIN,5706,12.5,2.04,6,10,13,1.2,6,ppr,8,6,143,2026-09-11,2026-09-18
James Cook III,10,10,RB,BUF,5652,14.1,2.06,10,11,19,2.6,7,ppr,8,6,143,2026-09-11,2026-09-18
George Pickens,11,11,WR,DAL,5576,14.7,2.07,6,13,23,4.1,14,ppr,8,6,143,2026-09-11,2026-09-18
Saquon Barkley,12,12,RB,PHI,2860,15.9,2.08,17,10,24,4.9,10,ppr,8,6,143,2026-09-11,2026-09-18
Rashee Rice,13,13,WR,KC,5696,16,2.08,8,13,19,2.1,5,ppr,8,6,143,2026-09-11,2026-09-18
Nico Collins,14,14,WR,HOU,5207,19.7,3.04,9,17,23,2.2,8,ppr,8,6,143,2026-09-11,2026-09-18
Omarion Hampton,15,15,RB,LAC,6538,21.1,3.05,7,14,31,6,7,ppr,8,6,143,2026-09-11,2026-09-18
Ashton Jeanty,16,16,RB,LV,6500,21.4,3.05,18,11,26,3.9,13,ppr,8,6,143,2026-09-11,2026-09-18
Kenneth Walker,17,17,RB,KC,5625,22.2,3.06,12,13,31,4.6,5,ppr,8,6,143,2026-09-11,2026-09-18
Josh Allen,18,18,QB,BUF,2885,25.5,4.02,10,3,32,9.3,7,ppr,8,6,143,2026-09-11,2026-09-18
Malik Nabers,19,19,WR,NYG,6183,26.7,4.03,10,19,30,3.3,8,ppr,8,6,143,2026-09-11,2026-09-18
DeVonta Smith,20,20,WR,PHI,4883,26.9,4.03,7,23,32,3.7,10,ppr,8,6,143,2026-09-11,2026-09-18
Javonte Williams,21,21,RB,DAL,5185,28.7,4.05,15,20,37,5.3,14,ppr,8,6,143,2026-09-11,2026-09-18
Trey McBride,22,22,TE,ARI,5656,28.9,4.05,21,12,41,6.3,14,ppr,8,6,143,2026-09-11,2026-09-18
Emeka Egbuka,23,23,WR,TB,6576,34.3,5.02,6,24,38,5.6,10,ppr,8,6,143,2026-09-11,2026-09-18
Cam Skattebo,24,24,RB,NYG,6509,35.1,5.03,11,23,39,4.6,8,ppr,8,6,143,2026-09-11,2026-09-18
Kyren Williams,25,25,RB,LAR,5623,35.5,5.04,10,31,37,1.8,11,ppr,8,6,143,2026-09-11,2026-09-18
Ladd McConkey,26,26,WR,LAC,6281,36.5,5.05,11,30,43,4.5,7,ppr,8,6,143,2026-09-11,2026-09-18
D'Andre Swift,27,27,RB,CHI,4862,41.7,6.02,11,37,48,3.7,10,ppr,8,6,143,2026-09-11,2026-09-18
DJ Moore,28,28,WR,BUF,2876,44.6,6.05,13,36,50,5,7,ppr,8,6,143,2026-09-11,2026-09-18
Jaylen Waddle,29,29,WR,DEN,5178,45.1,6.05,7,34,54,7.1,10,ppr,8,6,143,2026-09-11,2026-09-18
Joe Burrow,30,31,QB,CIN,4882,48.2,6.08,8,41,51,3.1,6,ppr,8,6,143,2026-09-11,2026-09-18
Terry McLaurin,31,30,WR,WAS,3449,48.2,6.08,6,37,52,5.6,7,ppr,8,6,143,2026-09-11,2026-09-18
Lamar Jackson,32,32,QB,BAL,2888,49.4,7.01,8,41,67,8.7,13,ppr,8,6,143,2026-09-11,2026-09-18
Christian Watson,33,33,WR,GB,5360,51.1,7.03,14,42,71,8,11,ppr,8,6,143,2026-09-11,2026-09-18
Mike Evans,34,34,WR,SF,2111,52.8,7.05,15,34,70,8.3,8,ppr,8,6,143,2026-09-11,2026-09-18
David Montgomery,35,35,RB,HOU,3238,53.1,7.05,10,46,59,4.5,8,ppr,8,6,143,2026-09-11,2026-09-18
Colston Loveland,36,36,TE,CHI,6501,54.1,7.06,10,43,67,8.5,10,ppr,8,6,143,2026-09-11,2026-09-18
Parker Washington,37,37,WR,JAX,5705,60.9,8.05,16,49,70,7.4,7,ppr,8,6,143,2026-09-11,2026-09-18
DK Metcalf,38,38,WR,PIT,3239,62,8.06,7,36,72,12.6,9,ppr,8,6,143,2026-09-11,2026-09-18
Tyler Warren,39,39,TE,IND,6504,63.4,8.07,16,44,82,10.1,13,ppr,8,6,143,2026-09-11,2026-09-18
Tony Pollard,40,40,RB,TEN,3435,63.4,8.07,9,60,72,4.8,9,ppr,8,6,143,2026-09-11,2026-09-18
