name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,1,1.00,0.00,17298
Drake Maye,2,QB,NE,QB2,1,2,6,2.67,1.25,23046
Jayden Daniels,3,QB,WAS,QB3,1,3,7,3.89,1.29,22902
Lamar Jackson,4,QB,BAL,QB4,2,2,11,4.78,2.70,17233
Joe Burrow,5,QB,CIN,QB5,2,4,8,5.56,1.26,19196
Ja'Marr Chase,6,WR,CIN,WR1,2,4,8,6.67,1.41,19788
Caleb Williams,7,QB,CHI,QB6,2,5,11,8.00,2.54,23084
Puka Nacua,8,WR,LAR,WR2,2,8,10,9.00,0.67,23180
Jaxon Smith-Njigba,9,WR,SEA,WR3,2,7,12,9.33,1.49,23070
Justin Herbert,10,QB,LAC,QB7,2,5,18,9.44,4.00,18635
Jahmyr Gibbs,11,RB,DET,RB1,3,6,18,11.44,3.62,22968
Bijan Robinson,12,RB,ATL,RB2,3,5,19,12.22,4.83,23133
Jalen Hurts,13,QB,PHI,QB8,3,7,24,14.22,5.43,19275
Amon-Ra St. Brown,14,WR,DET,WR4,3,11,21,14.89,2.88,19799
Justin Jefferson,15,WR,MIN,WR5,4,11,22,17.22,3.71,19236
Patrick Mahomes II,16,QB,KC,QB9,4,12,23,18.11,4.41,16413
CeeDee Lamb,17,WR,DAL,WR6,4,14,22,18.89,2.92,19202
Trevor Lawrence,18,QB,JAC,QB10,4,12,32,19.33,6.90,19780
Ashton Jeanty,19,RB,LV,RB3,4,16,29,20.89,3.90,25989
Bo Nix,20,QB,DEN,QB11,4,17,27,21.44,4.32,22910
Brock Purdy,21,QB,SF,QB12,4,13,38,22.89,8.06,19797
Jaxson Dart,22,QB,NYG,QB13,4,14,37,23.22,7.67,23160
Malik Nabers,23,WR,NYG,WR7,4,15,28,23.44,4.19,25409
Jeremiyah Love,24,RB,ARI,RB4,4,20,30,23.44,3.62,25403
Drake London,25,WR,ATL,WR8,4,20,28,24.89,2.81,23163
De'Von Achane,26,RB,MIA,RB5,4,17,34,26.22,4.59,23136
Omarion Hampton,27,RB,LAC,RB6,5,21,36,28.22,5.09,25395
James Cook III,28,RB,BUF,RB7,5,21,35,29.89,4.20,22958
Tetairoa McMillan,29,WR,CAR,WR9,5,24,36,30.44,3.59,25417
Dak Prescott,30,QB,DAL,QB14,5,20,53,31.44,12.74,15600
Brock Bowers,31,TE,LV,TE1,5,14,56,31.89,11.56,22955
Nico Collins,32,WR,HOU,WR10,5,29,37,33.00,2.62,20130
George Pickens,33,WR,DAL,WR11,5,20,40,33.78,5.45,22963
Jordan Love,34,QB,GB,QB15,5,24,57,34.00,10.50,19246
Jonathan Taylor,35,RB,IND,RB8,5,22,41,34.22,5.37,19217
Emeka Egbuka,36,WR,TB,WR12,5,23,50,36.22,7.51,23062
Chris Olave,37,WR,NO,WR13,5,35,43,38.00,2.54,20111
Trey McBride,38,TE,ARI,TE2,5,15,48,39.11,9.53,22936
Garrett Wilson,39,WR,NYJ,WR14,6,34,49,41.11,5.43,23072
Jared Goff,40,QB,DET,QB16,6,24,72,42.22,18.02,15501
Ladd McConkey,41,WR,LAC,WR15,6,33,53,42.44,6.06,26122
Zay Flowers,42,WR,BAL,WR16,6,43,51,45.44,2.67,22916
Carnell Tate,43,WR,TEN,WR17,6,37,55,45.56,5.17,26009
DeVonta Smith,44,WR,PHI,WR18,6,40,52,46.44,4.03,19222
Kenneth Walker III,45,RB,KC,RB9,6,38,66,48.78,10.55,23021
A.J. Brown,46,WR,NE,WR19,6,43,58,49.22,5.51,18218
Chase Brown,47,RB,CIN,RB10,6,38,61,49.89,7.16,25324
Rashee Rice,48,WR,KC,WR20,6,42,62,50.56,7.51,23113
Tee Higgins,49,WR,CIN,WR21,6,44,65,51.89,6.97,19211
Luther Burden III,50,WR,CHI,WR22,6,41,80,54.56,11.97,27016
Jaylen Waddle,51,WR,DEN,WR23,7,47,63,54.89,4.75,19790
Baker Mayfield,52,QB,TB,QB17,7,39,61,55.00,6.58,17237
Breece Hall,53,RB,NYJ,RB11,7,42,72,55.00,10.99,22982
C.J. Stroud,54,QB,HOU,QB18,7,36,75,55.33,12.13,23071
Colston Loveland,55,TE,CHI,TE3,7,46,68,55.89,7.19,26006
Christian McCaffrey,56,RB,SF,RB12,7,45,68,57.44,7.54,16393
Makai Lemon,57,WR,PHI,WR24,7,45,85,59.22,12.16,25420
Fernando Mendoza,58,QB,LV,QB19,7,49,74,59.22,9.00,28013
Tyler Warren,59,TE,IND,TE4,7,47,79,60.00,9.70,26434
Rome Odunze,60,WR,CHI,WR25,7,45,76,61.67,9.55,25411
Tyler Shough,61,QB,NO,QB20,7,44,84,61.89,11.23,23096
Jordyn Tyson,62,WR,NO,WR26,7,45,92,62.11,14.00,26035
Saquon Barkley,63,RB,PHI,RB13,7,53,71,62.33,6.13,17240
Cam Ward,64,QB,TEN,QB21,7,52,86,65.56,10.08,24755
TreVeyon Henderson,65,RB,NE,RB14,7,50,95,65.78,11.92,23065
Jameson Williams,66,WR,DET,WR27,7,51,78,65.89,9.27,23677
Marvin Harrison Jr.,67,WR,ARI,WR28,7,55,77,66.00,7.32,23064
Tucker Kraft,68,TE,GB,TE5,7,60,79,67.22,5.29,25298
Kyler Murray,69,QB,MIN,QB22,7,49,102,67.33,18.62,18600
Kyren Williams,70,RB,LAR,RB15,7,62,75,67.56,4.65,23059
Harold Fannin Jr.,71,TE,CLE,TE6,7,61,84,70.00,6.65,27050
Malik Willis,72,QB,MIA,QB23,7,50,93,70.11,12.04,23499
Quinshon Judkins,73,RB,CLE,RB16,7,58,80,70.56,6.93,25391
Bucky Irving,74,RB,TB,RB17,8,62,85,72.78,7.61,25981
Brian Thomas Jr.,75,WR,JAC,WR29,8,57,82,74.22,9.08,23000
Kyle Pitts Sr.,76,TE,ATL,TE7,8,69,94,76.56,8.42,20164
Sam Darnold,77,QB,SEA,QB24,8,57,89,77.33,11.63,17236
Cam Skattebo,78,RB,NYG,RB18,8,69,89,78.44,5.91,27166
Sam LaPorta,79,TE,DET,TE8,8,65,122,79.11,15.74,22978
Christian Watson,80,WR,GB,WR30,8,62,102,81.22,14.14,23886
Travis Etienne Jr.,81,RB,NO,RB19,8,68,92,82.00,6.93,19231
Javonte Williams,82,RB,DAL,RB20,8,69,105,82.22,10.18,22739
Daniel Jones,83,QB,IND,QB25,8,73,93,82.78,6.80,18232
Bryce Young,84,QB,CAR,QB26,8,56,106,84.00,14.75,22900
Terry McLaurin,85,WR,WAS,WR31,8,68,132,89.44,17.14,18466
Jadarian Price,86,RB,SEA,RB21,8,72,117,90.11,14.81,27329
DJ Moore,87,WR,BUF,WR32,8,83,106,90.11,6.54,17265
Parker Washington,88,WR,JAC,WR33,8,66,123,90.78,18.21,23106
KC Concepcion,89,WR,CLE,WR34,8,77,119,91.33,15.68,27331
DK Metcalf,90,WR,PIT,WR35,8,85,113,95.00,7.69,18219
Alec Pierce,91,WR,IND,WR36,8,76,120,95.44,14.88,23791
Bhayshul Tuten,92,RB,JAC,RB22,8,85,123,95.44,11.11,27297
Jordan Addison,93,WR,MIN,WR37,8,80,109,96.00,8.77,23107
Kenyon Sadiq,94,TE,NYJ,TE9,9,79,133,100.44,21.15,26055
D'Andre Swift,95,RB,CHI,RB23,9,96,109,102.11,5.09,19210
Michael Wilson,96,WR,ARI,WR38,9,96,125,104.89,8.84,25333
Derrick Henry,97,RB,BAL,RB24,9,84,164,105.22,21.78,15514
Wan'Dale Robinson,98,WR,TEN,WR39,9,97,122,106.89,7.98,22985
David Montgomery,99,RB,HOU,RB25,9,104,117,110.44,3.72,18239
Michael Pittman Jr.,100,WR,PIT,WR40,9,94,119,110.78,7.52,19278
Dalton Kincaid,101,TE,BUF,TE10,9,83,161,112.33,26.93,25247
Davante Adams,102,WR,LAR,WR41,9,86,165,112.56,22.31,12123
Josh Jacobs,103,RB,GB,RB26,9,86,141,114.67,16.84,18269
Josh Downs,104,WR,IND,WR42,9,96,163,114.67,20.46,24706
Michael Penix Jr.,105,QB,ATL,QB27,9,95,133,115.33,15.33,22973
Xavier Worthy,106,WR,KC,WR43,9,99,145,116.11,13.83,23019
Quentin Johnston,107,WR,LAC,WR44,9,109,141,116.78,10.73,23123
Matthew Stafford,108,QB,LAR,QB28,9,52,108,87.63,16.68,9451
Isaiah Likely,109,TE,NYG,TE11,9,89,222,119.11,40.40,23781
Denzel Boston,110,WR,CLE,WR45,9,98,166,119.33,20.53,27339
