name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,3,1.24,0.51,17298
Drake Maye,2,QB,NE,QB2,1,1,5,2.20,0.94,23046
Jayden Daniels,3,QB,WAS,QB3,1,3,12,5.04,2.95,22902
Lamar Jackson,4,QB,BAL,QB4,1,2,27,6.00,4.95,17233
Ja'Marr Chase,5,WR,CIN,WR1,2,3,8,6.44,1.79,19788
Joe Burrow,6,QB,CIN,QB5,2,3,25,8.72,6.11,19196
Jaxon Smith-Njigba,7,WR,SEA,WR2,2,2,14,8.84,2.54,23070
Caleb Williams,8,QB,CHI,QB6,2,4,42,9.20,7.44,23084
Bijan Robinson,9,RB,ATL,RB1,2,4,19,10.88,4.82,23133
Puka Nacua,10,WR,LAR,WR3,2,6,18,11.04,3.94,23180
Jahmyr Gibbs,11,RB,DET,RB2,2,5,19,12.76,4.79,22968
Justin Herbert,12,QB,LAC,QB7,3,6,31,12.88,7.31,18635
Patrick Mahomes II,13,QB,KC,QB8,3,5,26,14.04,6.10,16413
Jalen Hurts,14,QB,PHI,QB9,3,5,29,16.08,6.61,19275
Amon-Ra St. Brown,15,WR,DET,WR4,3,7,26,16.32,4.99,19799
Justin Jefferson,16,WR,MIN,WR5,3,10,27,17.52,4.53,19236
Trevor Lawrence,17,QB,JAC,QB10,3,11,43,18.52,8.20,19780
Malik Nabers,18,WR,NYG,WR6,3,10,34,19.92,5.84,25409
Ashton Jeanty,19,RB,LV,RB3,3,12,27,20.16,4.16,25989
CeeDee Lamb,20,WR,DAL,WR7,3,14,32,20.48,4.80,19202
Jaxson Dart,21,QB,NYG,QB11,4,13,51,23.72,9.46,23160
Jeremiyah Love,22,RB,ARI,RB4,4,13,30,24.28,4.41,25403
Drake London,23,WR,ATL,WR8,4,13,29,24.44,4.59,23163
Brock Purdy,24,QB,SF,QB12,4,14,53,24.48,11.48,19797
Bo Nix,25,QB,DEN,QB13,4,13,49,24.60,10.44,22910
Brock Bowers,26,TE,LV,TE1,4,11,43,27.16,9.27,22955
De'Von Achane,27,RB,MIA,RB5,4,17,36,27.20,4.61,23136
Omarion Hampton,28,RB,LAC,RB6,4,18,38,28.20,5.40,25395
Tetairoa McMillan,29,WR,CAR,WR9,4,23,39,30.60,3.91,25417
James Cook III,30,RB,BUF,RB7,4,19,43,31.88,5.01,22958
Dak Prescott,31,QB,DAL,QB14,4,15,61,32.16,13.41,15600
Jonathan Taylor,32,RB,IND,RB8,4,16,49,33.16,7.30,19217
Nico Collins,33,WR,HOU,WR10,4,22,41,33.16,4.58,20130
Jordan Love,34,QB,GB,QB15,5,17,68,34.32,15.34,19246
Emeka Egbuka,35,WR,TB,WR11,5,27,51,34.76,5.39,23062
George Pickens,36,WR,DAL,WR12,5,20,58,35.16,7.49,22963
