name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Brandon Aubrey,1,128,K,DAL,6162,125.8,16.06,985,61,184,24.6,14,ppr,8,6,4588,2026-09-02,2026-09-09
Jason Myers,2,141,K,SEA,2424,133.9,17.06,56,70,184,24.3,11,ppr,8,6,4588,2026-09-02,2026-09-09
Ka'imi Fairbairn,3,145,K,HOU,2531,138.2,18.02,88,99,184,17,8,ppr,8,6,4588,2026-09-02,2026-09-09
Cameron Dicker,4,151,K,LAC,5538,140.9,18.05,84,77,187,24.2,7,ppr,8,6,4588,2026-09-02,2026-09-09
Jake Bates,5,160,K,DET,6055,147.7,19.04,77,90,192,21.9,6,ppr,8,6,4588,2026-09-02,2026-09-09
Harrison Mevis,6,161,K,LAR,6299,148.6,19.05,59,109,187,16.3,11,ppr,8,6,4588,2026-09-02,2026-09-09
Harrison Butker,7,164,K,KC,2514,150.3,19.06,99,108,180,19.4,5,ppr,8,6,4588,2026-09-02,2026-09-09
Will Reichard,8,165,K,MIN,6296,151.2,19.07,50,106,191,17.2,6,ppr,8,6,4588,2026-09-02,2026-09-09
Chris Boswell,9,168,K,PIT,2340,151.6,19.08,33,117,180,13.3,9,ppr,8,6,4588,2026-09-02,2026-09-09
Cam Little,10,180,K,JAX,6188,155.5,20.03,178,114,210,19.4,7,ppr,8,6,4588,2026-09-02,2026-09-09
Tyler Bass,11,190,K,BUF,5036,158.3,20.06,6,139,179,17.6,7,ppr,8,6,4588,2026-09-02,2026-09-09
Eddy Piñeiro,12,194,K,SF,3097,158.9,20.07,69,119,206,16.9,8,ppr,8,6,4588,2026-09-02,2026-09-09
Chase McLaughlin,13,198,K,TB,4865,159.8,20.08,74,115,206,16.9,10,ppr,8,6,4588,2026-09-02,2026-09-09
Cairo Santos,14,201,K,CHI,2335,160.7,21.01,29,113,192,18.3,10,ppr,8,6,4588,2026-09-02,2026-09-09
Wil Lutz,15,214,K,DEN,2522,163.8,21.04,45,142,204,15.2,10,ppr,8,6,4588,2026-09-02,2026-09-09
Trey Smack,16,215,K,GB,6835,163.9,21.04,20,116,202,23,11,ppr,8,6,4588,2026-09-02,2026-09-09
Evan McPherson,17,217,K,CIN,5669,165.1,21.05,34,136,210,18.9,6,ppr,8,6,4588,2026-09-02,2026-09-09
Tyler Loop,18,220,K,BAL,6587,165.6,21.06,50,139,208,15.1,13,ppr,8,6,4588,2026-09-02,2026-09-09
Jake Elliott,19,242,K,PHI,2529,174.5,22.06,6,150,205,18.5,10,ppr,8,6,4588,2026-09-02,2026-09-09
