name,Rank,source_rank,position,team,source_player_id,adp,adp_formatted,times_drafted,high,low,stdev,bye,source_format,source_team_count,actual_league_team_count,sample_total_drafts,sample_start_date,sample_end_date
Josh Allen,1,1,QB,BUF,2885,1.7,1.02,852,1,4,0.9,7,2qb,10,6,5177,2026-07-24,2026-08-23
Jahmyr Gibbs,2,2,RB,DET,5672,1.8,1.02,660,1,4,0.8,6,2qb,10,6,5177,2026-07-24,2026-08-23
Bijan Robinson,3,3,RB,ATL,5670,2.6,1.03,407,1,4,0.7,11,2qb,10,6,5177,2026-07-24,2026-08-23
Puka Nacua,4,4,WR,LAR,5714,4.9,1.05,434,1,13,1.5,11,2qb,10,6,5177,2026-07-24,2026-08-23
Jonathan Taylor,5,5,RB,IND,4864,5.7,1.06,389,3,10,1.5,13,2qb,10,6,5177,2026-07-24,2026-08-23
Drake Maye,6,6,QB,NE,6187,6.6,1.07,550,1,15,2.6,11,2qb,10,6,5177,2026-07-24,2026-08-23
Ja'Marr Chase,7,7,WR,CIN,5177,7.9,1.08,1331,1,26,4.1,6,2qb,10,6,5177,2026-07-24,2026-08-23
Lamar Jackson,8,8,QB,BAL,2888,7.9,1.08,928,1,17,2.9,13,2qb,10,6,5177,2026-07-24,2026-08-23
Joe Burrow,9,9,QB,CIN,4882,8.8,1.09,745,1,18,2.9,6,2qb,10,6,5177,2026-07-24,2026-08-23
Jaxon Smith-Njigba,10,10,WR,SEA,5671,9.8,1.10,630,1,30,4.3,11,2qb,10,6,5177,2026-07-24,2026-08-23
Christian McCaffrey,11,11,RB,SF,2434,10.5,1.10,912,3,20,2.8,8,2qb,10,6,5177,2026-07-24,2026-08-23
Derrick Henry,12,12,RB,BAL,2350,11,2.01,324,3,18,2.7,13,2qb,10,6,5177,2026-07-24,2026-08-23
Dak Prescott,13,13,QB,DAL,2377,13,2.03,537,5,20,3,14,2qb,10,6,5177,2026-07-24,2026-08-23
Jayden Daniels,14,14,QB,WAS,5854,13.4,2.03,575,5,22,3.1,7,2qb,10,6,5177,2026-07-24,2026-08-23
Amon-Ra St. Brown,15,15,WR,DET,5182,14.6,2.05,1054,5,32,4.2,6,2qb,10,6,5177,2026-07-24,2026-08-23
James Cook III,16,16,RB,BUF,5652,16.6,2.07,1267,4,30,4.7,7,2qb,10,6,5177,2026-07-24,2026-08-23
Jalen Hurts,17,17,QB,PHI,5025,16.6,2.07,404,8,26,3.3,10,2qb,10,6,5177,2026-07-24,2026-08-23
Matthew Stafford,18,18,QB,LAR,1664,17.1,2.07,350,9,25,2.7,11,2qb,10,6,5177,2026-07-24,2026-08-23
Brock Purdy,19,19,QB,SF,5648,18.5,2.08,141,9,30,4.1,8,2qb,10,6,5177,2026-07-24,2026-08-23
Trevor Lawrence,20,20,QB,JAX,5186,18.8,2.09,356,5,37,5.3,7,2qb,10,6,5177,2026-07-24,2026-08-23
De'Von Achane,21,21,RB,MIA,5683,21.8,3.02,594,9,35,4.9,6,2qb,10,6,5177,2026-07-24,2026-08-23
Caleb Williams,22,22,QB,CHI,6173,21.9,3.02,571,7,45,5.4,10,2qb,10,6,5177,2026-07-24,2026-08-23
Patrick Mahomes,23,23,QB,KC,2462,22.9,3.03,308,9,42,5,5,2qb,10,6,5177,2026-07-24,2026-08-23
Drake London,24,24,WR,ATL,5574,24.7,3.05,200,12,36,4.9,11,2qb,10,6,5177,2026-07-24,2026-08-23
