name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,4,1.31,0.82,17298
Drake Maye,2,QB,NE,QB2,1,2,7,3.15,1.61,23046
Lamar Jackson,3,QB,BAL,QB3,1,2,27,6.15,6.36,17233
Ja'Marr Chase,4,WR,CIN,WR1,1,3,10,6.54,1.95,19788
Jayden Daniels,5,QB,WAS,QB4,1,3,23,6.69,5.33,22902
Jaxon Smith-Njigba,6,WR,SEA,WR2,2,2,18,9.46,4.09,23070
Joe Burrow,7,QB,CIN,QB5,2,3,25,10.15,7.01,19196
Puka Nacua,8,WR,LAR,WR3,2,8,18,10.69,3.22,23180
Caleb Williams,9,QB,CHI,QB6,2,4,50,11.31,11.62,23084
Jahmyr Gibbs,10,RB,DET,RB1,2,6,19,11.77,4.96,22968
Bijan Robinson,11,RB,ATL,RB2,2,6,19,11.85,4.61,23133
Justin Herbert,12,QB,LAC,QB7,2,6,26,12.31,6.29,18635
Jalen Hurts,13,QB,PHI,QB8,3,4,29,15.31,7.06,19275
Amon-Ra St. Brown,14,WR,DET,WR4,3,9,22,15.77,3.68,19799
Patrick Mahomes II,15,QB,KC,QB9,3,7,26,15.92,5.47,16413
Trevor Lawrence,16,QB,JAC,QB10,3,12,28,18.15,5.80,19780
Justin Jefferson,17,WR,MIN,WR5,3,13,32,19.69,5.00,19236
CeeDee Lamb,18,WR,DAL,WR6,3,14,30,19.92,4.80,19202
Ashton Jeanty,19,RB,LV,RB3,4,12,42,23.08,7.41,25989
Brock Purdy,20,QB,SF,QB11,4,14,44,24.31,9.58,19797
Malik Nabers,21,WR,NYG,WR7,4,14,35,24.62,6.64,25409
Drake London,22,WR,ATL,WR8,4,15,29,24.62,3.69,23163
Jaxson Dart,23,QB,NYG,QB12,4,13,37,25.08,7.24,23160
Bo Nix,24,QB,DEN,QB13,4,14,49,25.31,9.29,22910
De'Von Achane,25,RB,MIA,RB4,4,17,39,28.08,6.32,23136
Jeremiyah Love,26,RB,ARI,RB5,4,13,83,28.62,16.83,25403
James Cook III,27,RB,BUF,RB6,4,19,37,28.62,4.75,22958
Dak Prescott,28,QB,DAL,QB14,4,17,68,31.46,15.17,15600
Jonathan Taylor,29,RB,IND,RB7,4,20,54,31.92,8.47,19217
Brock Bowers,30,TE,LV,TE1,4,19,44,32.15,8.73,22955
Jordan Love,31,QB,GB,QB15,4,20,61,32.69,11.78,19246
Tetairoa McMillan,32,WR,CAR,WR9,4,24,48,33.31,5.95,25417
Nico Collins,33,WR,HOU,WR10,4,30,42,33.69,3.83,20130
George Pickens,34,WR,DAL,WR11,4,23,41,33.92,4.86,22963
Omarion Hampton,35,RB,LAC,RB8,5,19,65,35.08,10.06,25395
Emeka Egbuka,36,WR,TB,WR12,5,29,58,39.54,9.08,23062
Chris Olave,37,WR,NO,WR13,5,35,51,39.69,4.23,20111
Trey McBride,38,TE,ARI,TE2,5,22,61,39.77,9.74,22936
Kenneth Walker III,39,RB,KC,RB9,5,26,64,41.92,10.72,23021
Garrett Wilson,40,WR,NYJ,WR14,5,35,59,42.62,6.25,23072
Jared Goff,41,QB,DET,QB16,5,25,83,44.46,15.73,15501
DeVonta Smith,42,WR,PHI,WR15,5,40,57,48.00,6.03,19222
Zay Flowers,43,WR,BAL,WR16,5,38,77,48.46,9.72,22916
A.J. Brown,44,WR,NE,WR17,5,35,66,49.08,8.88,18218
Ladd McConkey,45,WR,LAC,WR18,5,40,75,50.08,9.04,26122
Carnell Tate,46,WR,TEN,WR19,5,34,93,50.38,15.20,26009
Breece Hall,47,RB,NYJ,RB10,6,39,72,51.54,12.00,22982
Luther Burden III,48,WR,CHI,WR20,6,41,80,52.00,9.95,27016
Tee Higgins,49,WR,CIN,WR21,6,42,78,52.31,9.88,19211
Colston Loveland,50,TE,CHI,TE3,6,28,65,52.69,9.03,26006
Chase Brown,51,RB,CIN,RB11,6,36,63,52.69,6.73,25324
Fernando Mendoza,52,QB,LV,QB17,6,32,93,57.08,15.76,28013
Jaylen Waddle,53,WR,DEN,WR22,6,42,76,57.69,9.45,19790
Rashee Rice,54,WR,KC,WR23,6,38,92,57.77,17.35,23113
Tyler Warren,55,TE,IND,TE4,6,42,79,59.00,7.85,26434
Rome Odunze,56,WR,CHI,WR24,6,47,84,61.38,11.08,25411
Baker Mayfield,57,QB,TB,QB18,6,50,82,62.31,10.23,17237
Tucker Kraft,58,TE,GB,TE5,6,52,68,62.69,4.44,25298
Christian McCaffrey,59,RB,SF,RB12,6,38,78,63.31,12.61,16393
Makai Lemon,60,WR,PHI,WR25,6,47,119,63.54,19.03,25420
Tyler Shough,61,QB,NO,QB19,6,50,86,64.46,12.01,23096
Saquon Barkley,62,RB,PHI,RB13,6,49,75,64.92,7.43,17240
Cam Ward,63,QB,TEN,QB20,6,38,95,65.15,14.81,24755
Jameson Williams,64,WR,DET,WR26,6,51,78,65.69,7.64,23677
C.J. Stroud,65,QB,HOU,QB21,6,36,105,67.23,21.51,23071
Quinshon Judkins,66,RB,CLE,RB14,7,52,95,70.23,11.52,25391
Jordyn Tyson,67,WR,NO,WR27,7,45,142,71.08,25.18,26035
Harold Fannin Jr.,68,TE,CLE,TE6,7,62,86,71.23,7.62,27050
Kyren Williams,69,RB,LAR,RB15,7,63,76,71.38,4.43,23059
TreVeyon Henderson,70,RB,NE,RB16,7,48,113,71.85,18.06,23065
Marvin Harrison Jr.,71,WR,ARI,WR28,7,55,100,72.38,11.42,23064
Kyler Murray,72,QB,MIN,QB22,7,50,104,73.38,16.84,18600
Malik Willis,73,QB,MIA,QB23,7,44,93,73.54,17.27,23499
Kyle Pitts Sr.,74,TE,ATL,TE7,7,61,114,74.69,12.22,20164
Sam LaPorta,75,TE,DET,TE8,7,65,102,75.08,8.70,22978
Christian Watson,76,WR,GB,WR29,7,54,94,75.92,10.75,23886
Bucky Irving,77,RB,TB,RB17,7,64,99,78.54,10.26,25981
Brian Thomas Jr.,78,WR,JAC,WR30,7,59,96,78.85,11.89,23000
Sam Darnold,79,QB,SEA,QB24,7,61,95,79.92,9.66,17236
Travis Etienne Jr.,80,RB,NO,RB18,7,75,94,82.46,6.58,19231
Javonte Williams,81,RB,DAL,RB19,7,71,100,83.15,9.30,22739
Terry McLaurin,82,WR,WAS,WR31,7,59,104,83.54,12.48,18466
Cam Skattebo,83,RB,NYG,RB20,7,74,105,85.77,10.94,27166
Matthew Stafford,84,QB,LAR,QB25,7,50,99,86.38,12.84,9451
KC Concepcion,85,WR,CLE,WR32,7,58,128,86.77,17.73,27331
DJ Moore,86,WR,BUF,WR33,7,70,105,86.92,8.09,17265
Jadarian Price,87,RB,SEA,RB21,7,64,111,88.54,13.77,27329
Alec Pierce,88,WR,IND,WR34,7,70,125,89.92,14.32,23791
Parker Washington,89,WR,JAC,WR35,8,60,129,91.38,18.94,23106
Daniel Jones,90,QB,IND,QB26,8,73,103,91.38,8.49,18232
Derrick Henry,91,RB,BAL,RB22,8,67,104,92.23,11.73,15514
Bhayshul Tuten,92,RB,JAC,RB23,8,81,108,95.54,7.45,27297
DK Metcalf,93,WR,PIT,WR36,8,82,107,95.69,8.31,18219
Isaiah Likely,94,TE,NYG,TE9,8,79,125,95.77,11.09,23781
Kenyon Sadiq,95,TE,NYJ,TE10,8,74,181,98.08,29.42,26055
Jordan Addison,96,WR,MIN,WR37,8,82,109,98.92,8.42,23107
D'Andre Swift,97,RB,CHI,RB24,8,88,114,102.62,6.67,19210
Dalton Kincaid,98,TE,BUF,TE11,8,89,157,104.77,18.11,25247
Josh Jacobs,99,RB,GB,RB25,8,77,162,107.08,25.07,18269
Davante Adams,100,WR,LAR,WR38,8,58,169,108.77,24.33,12123
Wan'Dale Robinson,101,WR,TEN,WR39,8,99,122,109.62,6.20,22985
Michael Wilson,102,WR,ARI,WR40,8,97,139,109.77,11.47,25333
Denzel Boston,103,WR,CLE,WR41,8,81,136,110.23,18.16,27339
George Kittle,104,TE,SF,TE12,8,76,170,111.54,25.49,16499
Michael Pittman Jr.,105,WR,PIT,WR42,8,99,128,112.23,8.46,19278
Courtland Sutton,106,WR,DEN,WR43,8,96,124,112.31,7.84,17253
Quentin Johnston,107,WR,LAC,WR44,8,102,132,114.00,8.89,23123
David Montgomery,108,RB,HOU,RB26,8,101,130,115.23,7.48,18239
Mike Evans,109,WR,SF,WR45,8,107,129,115.54,5.64,12119
Xavier Worthy,110,WR,KC,WR46,8,98,154,116.00,13.02,23019
Eli Stowers,111,TE,PHI,TE13,8,68,209,116.23,38.76,23144
Josh Downs,112,WR,IND,WR47,8,104,145,117.23,11.47,24706
Bryce Young,113,QB,CAR,QB27,8,69,130,95.33,13.32,22900
Jayden Reed,114,WR,GB,WR48,8,97,143,119.54,10.68,23020
Omar Cooper Jr.,115,WR,NYJ,WR49,9,87,167,122.31,22.59,28127
Jaylen Warren,116,RB,PIT,RB27,9,102,142,122.38,13.16,24209
Matthew Golden,117,WR,GB,WR50,9,110,144,123.69,8.22,26024
Jakobi Meyers,118,WR,JAC,WR51,9,107,155,124.08,13.79,18598
Jake Ferguson,119,TE,DAL,TE14,9,94,156,125.38,14.93,22718
Chris Godwin Jr.,120,WR,TB,WR52,9,109,152,125.38,10.88,16406
Ty Simpson,121,QB,LAR,QB28,9,90,127,104.08,9.69,25368
Brenton Strange,122,TE,JAC,TE15,9,103,143,126.38,11.44,25345
Kyle Monangai,123,RB,CHI,RB28,9,111,165,130.62,17.98,27131
Blake Corum,124,RB,LAR,RB29,9,105,152,130.92,17.07,23013
Romeo Doubs,125,WR,NE,WR53,9,106,183,133.92,20.65,23794
RJ Harvey,126,RB,DEN,RB30,9,112,165,135.46,15.06,27142
Khalil Shakir,127,WR,BUF,WR54,9,118,159,135.77,11.78,23748
Dallas Goedert,128,TE,PHI,TE16,9,89,202,137.62,25.74,17270
Mark Andrews,129,TE,BAL,TE17,9,111,160,138.15,12.33,17269
Jayden Higgins,130,WR,HOU,WR55,9,91,174,118.67,21.16,27077
Jalen Coker,131,WR,CAR,WR56,9,123,257,142.31,33.42,26403
Jonathon Brooks,132,RB,CAR,RB31,9,103,194,144.46,24.50,26148
Rico Dowdle,133,RB,PIT,RB32,9,123,155,145.08,8.22,19647
Zach Charbonnet,134,RB,SEA,RB33,9,100,199,145.31,28.52,23152
Rhamondre Stevenson,135,RB,NE,RB34,9,132,161,145.38,8.85,22726
Jonah Coleman,136,RB,DEN,RB35,9,113,208,146.08,24.67,27320
Oronde Gadsden II,137,TE,LAC,TE18,9,115,204,146.15,27.96,25997
Michael Penix Jr.,138,QB,ATL,QB29,9,98,154,126.58,14.37,22973
Chuba Hubbard,139,RB,CAR,RB36,9,118,180,146.62,16.83,19792
Terrance Ferguson,140,TE,LAR,TE19,9,121,182,147.15,19.16,23091
Tre' Harris,141,WR,LAC,WR57,9,118,195,152.08,20.57,26215
Antonio Williams,142,WR,WAS,WR58,9,123,217,155.15,27.38,25418
Tony Pollard,143,RB,TEN,RB37,9,125,186,157.54,20.33,18705
Kenny Gainwell,144,RB,TB,RB38,9,126,173,157.62,14.00,23310
De'Zhaun Stribling,145,WR,SF,WR59,10,87,243,142.25,40.37,28138
Jacory Croskey-Merritt,146,RB,WAS,RB39,10,148,183,161.31,8.72,27316
Chris Bell,147,WR,MIA,WR60,10,121,240,161.92,37.97,26038
Chig Okonkwo,148,TE,WAS,TE20,10,128,200,162.77,26.81,23982
Ja'Kobi Lane,149,WR,BAL,WR61,10,131,233,163.54,30.44,27337
Jalen McMillan,150,WR,TB,WR62,10,137,213,164.15,23.06,23179
Juwan Johnson,151,TE,NO,TE21,10,127,224,164.38,22.99,19562
Travis Kelce,152,TE,KC,TE22,10,132,190,164.69,15.76,11594
AJ Barner,153,TE,SEA,TE23,10,128,192,164.92,16.44,26335
J.K. Dobbins,154,RB,DEN,RB40,10,150,191,168.62,13.58,19245
Shedeur Sanders,155,QB,CLE,QB30,10,131,225,151.33,25.66,25968
Germie Bernard,156,WR,PIT,WR63,10,143,217,169.23,21.47,26039
Jordan Mason,157,RB,MIN,RB41,10,155,196,170.08,12.99,22969
Rachaad White,158,RB,WAS,RB42,10,140,195,170.15,16.04,23891
Travis Hunter,159,WR,JAC,WR64,10,131,206,171.38,21.88,26034
T.J. Hockenson,160,TE,MIN,TE24,10,151,199,172.69,15.18,18290
Ricky Pearsall,161,WR,SF,WR65,10,112,179,135.55,20.40,26214
Woody Marks,162,RB,HOU,RB43,10,161,192,176.62,9.84,27520
Rashid Shaheed,163,WR,SEA,WR66,10,132,195,160.42,17.41,24687
Tyler Allgeier,164,RB,ARI,RB44,10,159,206,179.85,16.18,24172
Emmett Johnson,165,RB,KC,RB45,10,147,207,181.85,19.15,28107
Stefon Diggs,166,WR,WAS,WR67,10,127,175,149.18,18.95,13981
Hunter Henry,167,TE,NE,TE25,10,141,278,185.92,36.78,15561
Adonai Mitchell,168,WR,NYJ,WR68,10,136,196,170.00,17.86,24357
Jauan Jennings,169,WR,MIN,WR69,10,135,232,170.67,28.90,19590
Tyrone Tracy Jr.,170,RB,NYG,RB46,10,160,250,187.00,23.83,22980
Jaylin Noel,171,WR,HOU,WR70,10,136,222,171.33,22.06,27122
Chris Rodriguez Jr.,172,RB,JAC,RB47,10,161,222,187.54,17.62,22986
Pat Bryant,173,WR,DEN,WR71,10,146,206,172.25,20.65,27211
Nicholas Singleton,174,RB,TEN,RB48,10,164,243,190.46,22.93,24343
Jerry Jeudy,175,WR,CLE,WR72,10,141,208,175.00,17.58,19201
Deebo Samuel Sr.,176,WR,SF,WR73,10,136,212,175.08,27.17,18244
Dylan Sampson,177,RB,CLE,RB49,10,169,218,191.38,16.79,27102
Gunnar Helm,178,TE,TEN,TE26,10,167,225,192.85,17.55,27109
Aaron Jones Sr.,179,RB,MIN,RB50,10,160,219,197.00,19.26,16673
Troy Franklin,180,WR,DEN,WR74,10,154,225,183.08,21.65,23092
Kayshon Boutte,181,WR,HOU,WR75,10,146,259,183.67,26.68,22989
Tyjae Spears,182,RB,TEN,RB51,10,176,231,200.62,16.27,25323
Keaton Mitchell,183,RB,LAC,RB52,11,180,264,202.38,20.99,25360
Isaac TeSlaa,184,WR,DET,WR76,11,135,236,188.75,25.70,27446
Max Klare,185,TE,LAR,TE27,11,156,288,204.85,38.48,27993
Mike Washington Jr.,186,RB,LV,RB53,11,156,234,190.58,26.22,28108
Tua Tagovailoa,187,QB,ATL,QB31,11,136,208,154.60,21.37,19198
Dalton Schultz,188,TE,HOU,TE28,11,161,246,194.08,21.10,17349
Ted Hurst III,189,WR,TB,WR77,11,136,244,177.27,29.79,28130
Cade Otton,190,TE,TB,TE29,11,177,245,209.69,21.60,23181
Malachi Fields,191,WR,NYG,WR78,11,147,254,196.67,29.19,27994
Tank Bigsby,192,RB,PHI,RB54,11,177,305,212.15,31.44,22908
Braelon Allen,193,RB,NYJ,RB55,11,184,274,212.77,21.29,24346
David Njoku,194,TE,LAC,TE30,11,187,255,213.62,18.91,16399
Isiah Pacheco,195,RB,DET,RB56,11,183,246,215.92,16.98,24333
Zachariah Branch,196,WR,ATL,WR79,11,166,253,203.00,24.39,25419
Dontayvion Wicks,197,WR,PHI,WR80,11,160,297,206.92,36.49,24354
Elijah Sarratt,198,WR,BAL,WR81,11,167,235,191.45,22.11,27463
Tre Tucker,199,WR,LV,WR82,11,157,280,210.33,35.92,25337
Kaytron Allen,200,RB,WAS,RB57,11,187,247,211.33,18.41,24362
Elic Ayomanor,201,WR,TEN,WR83,11,174,248,212.08,24.89,27059
Brian Robinson Jr.,202,RB,ATL,RB58,11,195,267,225.46,20.97,20094
Skyler Bell,203,WR,BUF,WR84,11,148,250,199.64,31.43,28126
Jack Bech,204,WR,LV,WR85,11,187,246,217.00,19.26,27224
Calvin Ridley,205,WR,TEN,WR86,11,172,242,204.09,24.51,17258
Alvin Kamara,206,RB,NO,RB59,11,182,262,219.17,24.38,16421
Tory Horton,207,WR,SEA,WR87,11,186,295,220.58,27.86,26022
Jalen Nailor,208,WR,LV,WR88,11,160,298,206.27,37.40,24177
Mason Taylor,209,TE,NYJ,TE31,11,183,254,206.36,19.35,26005
Kyle Williams,210,WR,NE,WR89,11,177,294,224.50,29.76,27487
Kimani Vidal,211,RB,LAC,RB60,11,205,264,225.17,13.80,26355
Chimere Dike,212,WR,TEN,WR90,11,198,260,225.33,16.75,27315
Keon Coleman,213,WR,BUF,WR91,11,182,299,226.08,29.18,26019
Oscar Delp,214,TE,NO,TE32,11,133,317,213.55,46.58,25430
J.J. McCarthy,215,QB,MIN,QB32,11,134,188,150.75,15.79,23018
Ryan Flournoy,216,WR,DAL,WR92,11,173,250,215.55,25.15,26398
Pat Freiermuth,217,TE,PIT,TE33,11,193,247,215.64,16.50,20163
MarShawn Lloyd,218,RB,GB,RB61,11,166,277,215.73,40.96,23118
Chris Brazzell II,219,WR,CAR,WR93,11,159,271,200.10,31.70,28047
Greg Dulcich,220,TE,MIA,TE34,11,161,279,200.10,31.04,23153
Darnell Mooney,221,WR,NYG,WR94,11,183,235,217.00,16.40,19810
