name,Rank,position,team,position_rank,tier,rank_min,rank_max,rank_ave,rank_std,source_player_id
Josh Allen,1,QB,BUF,QB1,1,1,2,1.03,0.16,17298
Lamar Jackson,2,QB,BAL,QB2,1,2,8,2.68,1.14,17233
Drake Maye,3,QB,NE,QB3,1,2,17,3.65,2.09,23046
Joe Burrow,4,QB,CIN,QB4,1,2,26,5.11,3.10,19196
Jayden Daniels,5,QB,WAS,QB5,1,2,29,5.85,3.82,22902
Ja'Marr Chase,6,WR,CIN,WR1,2,6,12,7.50,2.35,19788
Jalen Hurts,7,QB,PHI,QB6,2,2,26,7.64,3.83,19275
Puka Nacua,8,WR,LAR,WR2,2,6,15,10.29,2.15,23180
Caleb Williams,9,QB,CHI,QB7,2,4,26,10.69,4.65,23084
Jahmyr Gibbs,10,RB,DET,RB1,2,2,37,11.17,4.20,22968
Justin Herbert,11,QB,LAC,QB8,2,4,32,11.33,5.66,18635
Bijan Robinson,12,RB,ATL,RB2,2,3,25,11.51,2.74,23133
Jaxon Smith-Njigba,13,WR,SEA,WR3,3,8,21,12.76,1.89,23070
Amon-Ra St. Brown,14,WR,DET,WR4,3,9,41,14.19,3.84,19799
Dak Prescott,15,QB,DAL,QB9,3,5,32,15.26,5.28,15600
Trevor Lawrence,16,QB,JAC,QB10,3,7,41,16.40,6.03,19780
Christian McCaffrey,17,RB,SF,RB3,3,10,46,18.14,7.96,16393
CeeDee Lamb,18,WR,DAL,WR5,3,14,44,20.93,3.92,19202
Jaxson Dart,19,QB,NYG,QB11,3,7,50,20.96,8.08,23160
Justin Jefferson,20,WR,MIN,WR6,4,14,50,22.24,5.47,19236
Brock Purdy,21,QB,SF,QB12,4,8,56,22.63,8.05,19797
Jonathan Taylor,22,RB,IND,RB4,4,13,48,24.44,7.38,19217
Drake London,23,WR,ATL,WR7,4,20,47,25.08,5.34,23163
Bo Nix,24,QB,DEN,QB13,4,16,56,26.74,7.92,22910
Patrick Mahomes II,25,QB,KC,QB14,4,15,55,28.03,7.53,16413
A.J. Brown,26,WR,NE,WR8,4,20,68,28.75,8.73,18218
Matthew Stafford,27,QB,LAR,QB15,4,5,60,29.72,10.04,9451
Nico Collins,28,WR,HOU,WR9,4,23,53,30.97,6.52,20130
Ashton Jeanty,29,RB,LV,RB5,4,15,55,31.18,8.94,25989
Chase Brown,30,RB,CIN,RB6,4,20,51,32.97,7.65,25324
Jared Goff,31,QB,DET,QB16,5,8,55,33.50,9.41,15501
Trey McBride,32,TE,ARI,TE1,5,25,54,34.81,6.65,22936
James Cook III,33,RB,BUF,RB7,5,15,58,35.03,9.37,22958
George Pickens,34,WR,DAL,WR10,5,24,57,35.61,7.45,22963
Chris Olave,35,WR,NO,WR11,5,23,68,36.25,10.02,20111
De'Von Achane,36,RB,MIA,RB8,5,22,65,36.92,8.52,23136
Brock Bowers,37,TE,LV,TE2,5,20,51,37.04,5.08,22955
Rashee Rice,38,WR,KC,WR12,5,14,63,37.61,10.51,23113
Kyler Murray,39,QB,MIN,QB17,5,18,66,40.17,10.77,18600
Omarion Hampton,40,RB,LAC,RB9,5,23,67,40.22,8.04,25395
DeVonta Smith,41,WR,PHI,WR13,5,23,63,40.25,9.13,19222
Saquon Barkley,42,RB,PHI,RB10,5,23,65,43.17,8.24,17240
Baker Mayfield,43,QB,TB,QB18,5,18,60,44.85,10.09,17237
Jordan Love,44,QB,GB,QB19,5,19,60,44.88,10.22,19246
